@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.7941,6.2735,2.5047,21.0829,-0.7835,-1.5613,10.0983,3.1778,14.9705,-3.4949,-0.3399,3.722,1.9293,14.281,-0.8195,3.1917,13.0908,3.6181,15.6675,0.0028,-0.5086,-2.336,0.2488,4.5929,-0.4892,-0.1065,0.7882,1.2983,0.6923,1.6472,0.8783,0.5332,0.6212,1.6855,0.4792,2.7131,0.7714,0.2843,0.7957,1.4399,-209.1735,1.8096,-262.8746,-145.2664,3.5492,1.5061,0.7524,0.4243,0.212,0.4995,1.4083,1.4763,1.3456,1.0483,0.9555,0.9115,0.0063,4.8515,-0.355,0.2934,0.6239,0.1226,-0.8396,-0.0205,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.209,4.3077,2.0755,16.1947,-0.6451,-1.3214,6.6348,2.5758,10.479,-3.4515,0.0867,8.6863,2.9473,11.9367,-0.9871,4.0072,5.3689,2.3171,10.279,0.0675,-0.1582,2.4102,0.0522,-15.2379,-0.3298,0.0216,0.8058,0.7042,0.8957,0.874,1.1117,1.272,0.6493,0.4959,0.8023,0.7638,1.2358,1.6179,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,4.1817,1.6387,0.893,0.3919,0.2136,0.545,1.5454,1.3567,1.5755,0.8779,1.0195,1.1613,0.0047,5.8222,0.156,0.1769,0.1352,-0.1544,-0.6775,0.4705,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.6754,8.0162,2.8313,19.9127,-0.6154,-0.9476,5.5958,2.3656,12.3704,-1.1139,0.6259,6.2443,2.4989,12.9302,-0.8501,4.0641,5.0852,2.255,11.9747,0.0566,-0.7128,1.0791,0.1662,-1.514,-0.2332,0.154,1.1969,1.133,1.2555,0.9467,1.049,1.1081,1.4325,1.2838,1.5764,0.8962,1.1004,1.2279,1.1637,1.2767,-10.5661,1.0971,-9.0796,-8.2759,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.54,1.6629,0.9567,1.033,1.0798,0.0046,6.1479,0.2156,-0.0252,0.2538,-0.0976,-0.3922,0.4219,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.6261,5.5793,2.362,14.9779,-0.4972,-1.5966,8.5375,2.9219,13.5679,-2.996,0.0464,3.4753,1.8642,11.8664,-1.1126,3.3901,9.0423,3.007,11.9239,0.0085,-0.3922,13.4829,0.1847,-34.3808,-0.4709,0.0137,0.8084,1.267,0.7855,1.5674,0.9717,0.6199,0.6535,1.6054,0.617,2.4566,0.9442,0.3843,0.489,0.796,-48.7616,1.6278,-99.7197,-61.262,2.9463,1.7809,0.8318,0.6045,0.2823,0.4671,1.1039,1.2622,1.2561,1.1434,1.1379,0.9952,0.006,5.1582,0.0506,0.0221,0.3236,-0.3098,-0.7831,0.2804,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.7941,6.2735,2.5047,21.0829,-0.7835,-1.5613,10.0983,3.1778,14.9705,-3.4949,-0.3399,3.722,1.9293,14.281,-0.8195,3.1917,13.0908,3.6181,15.6675,0.0028,-0.5086,-2.336,0.2488,4.5929,-0.4892,-0.1065,0.7882,1.2983,0.6923,1.6472,0.8783,0.5332,0.6212,1.6855,0.4792,2.7131,0.7714,0.2843,0.7957,1.4399,-209.1735,1.8096,-262.8746,-145.2664,3.5492,1.5061,0.7524,0.4243,0.212,0.4995,1.4083,1.4763,1.3456,1.0483,0.9555,0.9115,0.0063,4.8515,-0.355,0.2934,0.6239,0.1226,-0.8396,-0.0205,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.209,4.3077,2.0755,16.1947,-0.6451,-1.3214,6.6348,2.5758,10.479,-3.4515,0.0867,8.6863,2.9473,11.9367,-0.9871,4.0072,5.3689,2.3171,10.279,0.0675,-0.1582,2.4102,0.0522,-15.2379,-0.3298,0.0216,0.8058,0.7042,0.8957,0.874,1.1117,1.272,0.6493,0.4959,0.8023,0.7638,1.2358,1.6179,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,4.1817,1.6387,0.893,0.3919,0.2136,0.545,1.5454,1.3567,1.5755,0.8779,1.0195,1.1613,0.0047,5.8222,0.156,0.1769,0.1352,-0.1544,-0.6775,0.4705,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.6754,8.0162,2.8313,19.9127,-0.6154,-0.9476,5.5958,2.3656,12.3704,-1.1139,0.6259,6.2443,2.4989,12.9302,-0.8501,4.0641,5.0852,2.255,11.9747,0.0566,-0.7128,1.0791,0.1662,-1.514,-0.2332,0.154,1.1969,1.133,1.2555,0.9467,1.049,1.1081,1.4325,1.2838,1.5764,0.8962,1.1004,1.2279,1.1637,1.2767,-10.5661,1.0971,-9.0796,-8.2759,2.1065,1.7638,0.9712,0.8373,0.4611,0.5506,1.6097,1.54,1.6629,0.9567,1.033,1.0798,0.0046,6.1479,0.2156,-0.0252,0.2538,-0.0976,-0.3922,0.4219,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
1.2309,26.4682,5.1447,26.7402,-1.1521,-0.0661,11.9656,3.4591,15.9583,-1.0764,-1.2665,15.5909,3.9485,22.8211,-0.8888,6.2784,17.7302,4.2107,17.505,0.0307,-18.6355,-0.9719,0.1961,0.0522,-0.0105,-0.2017,1.4873,1.3029,1.2218,0.8761,0.8215,0.9377,2.212,1.6977,1.4928,0.7675,0.6749,0.8793,1.7304,1.333,-25.7925,0.7703,-14.9056,-19.3492,1.6167,1.0284,0.688,0.6361,0.4256,0.669,1.6756,1.1717,1.5276,0.6993,0.9116,1.3037,0.006,9.6508,0.7022,-0.1134,0.2881,-0.2001,0.0481,-0.3435,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
-0.2392,8.2462,2.8716,27.5743,-2.4389,-1.1848,13.3595,3.6551,20.1076,-0.7976,0.4659,12.4711,3.5314,46.0207,-2.8744,4.114,18.8295,4.3393,38.9506,0.0119,0.2019,-0.5135,-0.0582,-2.5431,-0.288,0.1132,0.7857,0.8132,0.6618,1.035,0.8423,0.8138,0.6172,0.6612,0.4379,1.0712,0.7095,0.6623,2.1919,0.5728,-41.5245,0.2613,-18.9446,-72.4976,0.7168,0.6751,0.2034,0.9417,0.2837,0.3013,1.3713,0.5992,0.7079,0.4369,0.5162,1.1815,0.0046,6.0579,-0.4499,0.3557,-0.4971,0.0508,0.3071,-0.2606,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
-0.0371,2.5865,1.6083,8.4027,-1.0383,-0.2462,4.5034,2.1221,11.7009,-1.0863,-0.0685,0.8506,0.9223,6.7263,-0.8804,2.14,3.4276,1.8514,6.7434,0.0094,0.1507,0.542,-0.0173,3.5956,-0.1151,-0.032,0.7579,1.7438,0.8687,2.301,1.1462,0.4982,0.5743,3.0408,0.7546,5.2944,1.3139,0.2482,0.7026,1.3591,-66.9899,1.9345,-95.3494,-49.2886,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.2461,1.7396,1.7352,0.9975,0.0009,3.148,0.1445,0.2979,-0.2029,-0.129,0.0621,-0.1238,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.2799,3.4538,1.8584,9.0918,-1.2348,0.2252,5.7444,2.3967,9.8712,-1.0431,0.2042,6.6971,2.5879,10.8686,-0.8118,3.6815,2.5129,1.5852,6.8971,0.0379,1.2427,1.3707,0.076,1.1031,0.0612,0.0555,0.7754,0.7181,1.1724,0.9261,1.5119,1.6325,0.6013,0.5157,1.3744,0.8577,2.2859,2.6651,0.9968,1.0316,-18.4969,1.0349,-18.5565,-17.9311,0.842,0.6782,0.5675,0.8054,0.674,0.8368,0.921,0.8365,1.3182,0.9082,1.4312,1.5758,0.0015,5.6229,0.3089,0.2884,-0.1561,-0.2158,0.1084,0.0921,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.0766,6.5703,2.5633,22.8668,-3.5909,-0.0751,3.5064,1.8725,8.7654,-1.0367,0.1637,3.8934,1.9732,10.2374,-0.9498,3.0693,4.5879,2.1419,18.0248,0.0112,-1.0197,0.4679,0.025,-0.4588,-0.0245,0.0533,1.3689,1.2991,1.1967,0.949,0.8742,0.9212,1.8738,1.6876,1.4321,0.9006,0.7643,0.8486,4.0087,3.5865,-87.6224,0.8947,-21.8579,-24.4312,1.1574,0.9487,0.2732,0.8197,0.2361,0.288,2.6088,2.2337,1.2686,0.8562,0.4863,0.568,0.0007,4.4766,0.2474,0.0911,-0.5448,-0.0792,0.236,-0.2026,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.5009,1.8563,1.3625,6.5485,-0.4623,-0.5971,1.7615,1.3272,4.5634,-1.1231,-0.2669,0.268,0.5176,2.6992,-2.3235,1.9536,0.7479,0.8648,4.6487,0.0478,-0.839,-1.877,0.2564,2.2372,-0.3056,-0.1366,1.0266,2.632,1.5755,2.564,1.5347,0.5986,1.0538,6.9277,2.4821,6.5739,2.3554,0.3583,0.8576,1.0971,-8.8667,1.2793,-10.3392,-8.082,2.0835,5.5142,0.9173,2.6466,0.4403,0.1663,1.435,2.4261,1.4087,1.6907,0.9816,0.5806,0.0029,2.8595,0.5125,-0.7879,0.414,-0.3792,0.0246,-0.61,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
-0.193,1.9503,1.3965,7.8791,-0.4044,-0.2527,1.3578,1.1652,4.9472,-0.5595,-0.0797,0.8233,0.9074,3.8545,-2.002,1.7439,1.1978,1.0944,5.5017,0.0383,0.7637,2.4207,-0.1107,3.1695,-0.1449,-0.0457,1.1985,1.5391,1.276,1.2842,1.0647,0.8291,1.4364,2.3688,1.6283,1.6492,1.1336,0.6874,1.2784,0.8827,-10.3549,0.6905,-8.1001,-11.7311,1.7685,4.3692,0.9806,2.4706,0.5545,0.2244,1.5926,2.0441,1.4321,1.2835,0.8992,0.7006,0.0011,2.7415,0.7041,-0.6145,0.5863,-0.666,0.5051,-0.4242,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
-0.1604,2.6132,1.6165,7.9838,-0.4531,-0.1518,1.7208,1.3118,4.6677,-0.6795,-0.1129,0.614,0.7836,3.5924,-1.7765,1.9873,1.0603,1.0297,5.449,0.0766,1.0561,1.4204,-0.0807,1.3449,-0.0764,-0.0568,1.2323,2.063,1.5699,1.6741,1.2739,0.761,1.5186,4.256,2.4645,2.8026,1.6229,0.5791,1.3184,1.0831,-5.5065,0.8216,-4.1768,-5.0839,1.9769,4.2465,0.931,2.1481,0.471,0.2193,1.7104,2.2224,1.4652,1.2993,0.8566,0.6593,0.0009,3.0154,0.6066,-0.2775,0.491,-0.2857,0.5326,-0.3517,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.0647,1.1968,1.094,5.7834,-0.4036,-0.3483,1.8682,1.3668,5.2592,-1.0864,0.0405,0.425,0.652,3.5933,-2.1141,1.5873,1.0977,1.0477,4.5227,0.0194,-0.1857,1.5982,0.0408,-8.606,-0.2194,0.0255,0.8004,1.678,1.0442,2.0965,1.3046,0.6223,0.6406,2.8158,1.0903,4.3952,1.7019,0.3872,0.6072,0.6817,-18.611,1.1226,-30.6484,-27.3009,1.6346,3.571,0.8934,2.1846,0.5466,0.2502,1.0997,1.6095,1.2787,1.4636,1.1628,0.7945,0.0012,2.3411,0.6805,-0.47,0.4974,-0.605,0.0359,-0.2409,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.281,1.9651,1.4018,8.697,-1.2087,-0.026,3.5186,1.8758,9.24,-1.0318,0.0958,5.3485,2.3127,10.359,-0.611,2.9015,2.5021,1.5818,6.4995,0.0663,-10.8155,2.9327,0.0968,-0.2712,-0.009,0.033,0.7473,0.6062,0.8862,0.8111,1.1859,1.4621,0.5585,0.3674,0.7854,0.6579,1.4063,2.1376,1.0143,1.2113,-10.3152,1.1943,-10.1702,-8.5154,0.8659,0.6124,0.5657,0.7072,0.6533,0.9237,0.9412,0.8396,1.3381,0.892,1.4216,1.5938,0.001,4.2809,0.602,-0.2103,0.0268,-0.1426,0.1883,0.3292,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
-0.2613,4.5416,2.1311,10.9032,-1.6717,0.1532,6.5775,2.5647,9.3815,-0.9051,-0.2147,4.7511,2.1797,12.2959,-0.5901,3.6679,2.5542,1.5982,8.4731,0.0152,-1.7062,1.2173,-0.0712,-0.7135,0.0418,-0.0585,0.8309,0.9777,1.3334,1.1766,1.6047,1.3639,0.6905,0.9559,1.7781,1.3844,2.5751,1.8601,1.5306,1.495,-52.1783,0.9768,-34.0903,-34.9017,0.8288,0.5278,0.4743,0.6368,0.5723,0.8987,1.1622,0.8867,1.2868,0.763,1.1072,1.4512,0.0013,5.5153,0.1349,-0.0584,-0.2375,0.2136,0.3671,0.0691,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.0439,3.2106,1.7918,7.8367,-0.3999,-0.2553,1.3517,1.1626,3.7076,-1.0064,-0.2965,0.4493,0.6703,3.2441,-2.2522,2.0455,0.9826,0.9913,5.391,0.0888,-0.1719,-0.148,0.0215,0.8611,-0.1248,-0.1449,1.5412,2.6731,1.8076,1.7344,1.1728,0.6762,2.3753,7.1456,3.2674,3.0083,1.3756,0.4573,1.2038,0.9965,-4.2629,0.8278,-3.5412,-4.2779,3.0294,5.6119,0.9462,1.8525,0.3123,0.1686,2.1137,2.4157,1.4537,1.1429,0.6877,0.6018,0.0014,3.0887,0.6205,-0.3981,0.5516,-0.3847,0.3952,-0.3911,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
0.4283,3.1269,1.7683,7.4095,-0.3195,0.2075,1.7899,1.3379,4.9105,-0.6598,-0.1936,0.9891,0.9946,4.2781,-1.8139,2.0158,2.1066,1.4514,6.5434,0.0132,2.0638,-2.212,0.2125,-1.0718,0.1029,-0.096,1.3217,1.778,1.2183,1.3452,0.9218,0.6852,1.7469,3.1612,1.4843,1.8096,0.8497,0.4695,0.9191,0.6506,-20.4589,0.7078,-22.2599,-31.4485,1.8981,3.6935,0.8468,1.9459,0.4462,0.2293,1.5089,1.732,1.1324,1.1478,0.7504,0.6538,0.0018,3.1391,0.6833,-0.4128,0.6922,-0.7288,0.6224,-0.4756,1100,0,0,0,1,?,?,?,?,?,TASCA_GIACCA
