@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.0044,0.0152,0.1232,0.5738,-0.8327,0.0283,0.0242,0.1556,0.7065,-0.7549,-0.0836,0.0175,0.1323,0.6769,-3.9765,0.2245,0.0143,0.1196,0.6221,0.0479,-0.156,0.0528,-0.0197,-0.3385,0.126,-0.3722,0.7914,0.9309,1.0301,1.1762,1.3016,1.1066,0.6263,0.8665,1.061,1.3835,1.6941,1.2245,0.8578,0.482,-8.3365,0.5619,-9.7186,-17.2951,0.7776,2.3017,0.4792,2.9599,0.6162,0.2082,0.8121,0.8477,0.9224,1.0438,1.1358,1.0882,0.0005,0.337,-0.0214,-0.0734,-0.0069,0.0037,0.0613,-0.7678,8.9055,0.0004,0.0188,0.0777,0.9913,4.1043,0.0015,0.0393,0.1611,0.9617,0.0306,0.0129,0.1136,0.3574,-0.5252,2.1698,290.65,133.9536,0.4797,0.1658,0.3457,0.2301,0.0275,0.1195,2.187,-71.9422,-32.8949,2.1218,38.1165,17.9641,0.4823,0.2174,0.4507,0.0516,13.1073,-0.9651,-0.7196,0.7055,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3379,3.8845,1.9709,10.6184,-1.3434,0.7675,1.862,1.3645,7.0062,-0.2835,-1.6345,6.0833,2.4664,9.8784,-4.1566,3.2278,4.786,2.1877,9.5543,0.0104,0.4403,-0.2067,0.1047,-0.4695,0.2378,-0.5064,1.4444,0.7991,0.9009,0.5532,0.6237,1.1274,2.0862,0.6385,0.8116,0.3061,0.389,1.271,3.9331,0.7645,-60.395,0.1944,-15.3557,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.5156,1.0749,1.1114,0.7092,0.7333,1.0339,0.0095,4.6937,0.0572,0.282,-0.0824,-0.49,0.7023,-0.7267,1.7334,1.0688,1.0339,3.7251,0.0424,7.3187,2.1415,1.4634,3.8992,0.578,5.5711,5.3359,2.31,7.2477,0.1186,0.2368,0.3111,1.3137,0.7065,0.4476,0.6335,0.4991,0.2003,0.4013,0.0309,0.1691,5.4774,0.421,0.4731,1.1237,0.9554,0.514,0.538,0.0482,14.6233,0.8633,-0.8752,-0.9529,?,?,?,?,?,TASCA_GIACCA
0.5209,4.7688,2.1838,9.5228,-1.1855,0.8237,1.5636,1.2504,6.2359,-0.4746,-1.7466,3.1936,1.7871,9.5627,-4.3562,3.4243,1.8006,1.3419,7.5752,0.0304,0.6324,-0.2983,0.1521,-0.4716,0.2406,-0.5101,1.7464,1.222,1.6274,0.6997,0.9319,1.3318,3.05,1.4932,2.6485,0.4896,0.8684,1.7736,2.5738,0.6642,-21.7634,0.258,-8.4556,-32.7675,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.5271,0.9958,1.2571,0.6521,0.8232,1.2624,0.0103,5.0514,-0.0656,0.3377,-0.2646,-0.2919,0.5331,-0.6798,2.8145,0.6229,0.7892,3.1328,0.1763,7.772,1.2544,1.12,3.4533,0.6279,4.5774,5.0094,2.2382,7.3491,0.0649,0.3621,0.6149,1.6979,0.7047,0.3526,0.5004,0.4966,0.1243,0.2504,0.1151,1.3144,11.4179,0.4099,0.4839,1.1808,0.9072,0.4263,0.4699,0.0487,15.1639,0.5935,-0.6372,-0.9617,?,?,?,?,?,TASCA_GIACCA
0.1575,8.028,2.8334,14.7356,-1.4819,0.367,1.6058,1.2672,7.3402,-1.1284,-1.4473,7.185,2.6805,17.3692,-0.9013,3.6538,5.7226,2.3922,9.6444,0.0132,0.4291,-0.1088,0.0431,-0.2536,0.1005,-0.3961,2.2359,1.057,1.1844,0.4728,0.5297,1.1205,4.9992,1.1173,1.4029,0.2235,0.2806,1.2556,2.2609,1.0685,-67.9795,0.4726,-30.0671,-63.6188,1.7216,0.6499,0.6075,0.3775,0.3528,0.9347,2.0075,0.8484,1.5279,0.4226,0.7611,1.801,0.0077,5.2931,0.2277,0.1999,-0.3178,-0.1872,0.2319,-0.5877,1.7969,1.0459,1.0227,3.1319,0.089,7.586,1.314,1.1463,2.9962,0.6746,5.3461,4.4476,2.1089,6.5311,0.1385,0.2369,0.3361,1.419,0.8922,0.4849,0.5436,0.796,0.2352,0.2955,0.0493,0.2913,5.9129,0.3734,0.4535,1.2144,1.0453,0.4795,0.4588,0.0487,14.7291,0.8496,-0.8429,-0.9689,?,?,?,?,?,TASCA_GIACCA
0.3379,3.8845,1.9709,10.6184,-1.3434,0.7675,1.862,1.3645,7.0062,-0.2835,-1.6345,6.0833,2.4664,9.8784,-4.1566,3.2278,4.786,2.1877,9.5543,0.0104,0.4403,-0.2067,0.1047,-0.4695,0.2378,-0.5064,1.4444,0.7991,0.9009,0.5532,0.6237,1.1274,2.0862,0.6385,0.8116,0.3061,0.389,1.271,3.9331,0.7645,-60.395,0.1944,-15.3557,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.5156,1.0749,1.1114,0.7092,0.7333,1.0339,0.0095,4.6937,0.0572,0.282,-0.0824,-0.49,0.7023,-0.7267,1.7334,1.0688,1.0339,3.7251,0.0424,7.3187,2.1415,1.4634,3.8992,0.578,5.5711,5.3359,2.31,7.2477,0.1186,0.2368,0.3111,1.3137,0.7065,0.4476,0.6335,0.4991,0.2003,0.4013,0.0309,0.1691,5.4774,0.421,0.4731,1.1237,0.9554,0.514,0.538,0.0482,14.6233,0.8633,-0.8752,-0.9529,?,?,?,?,?,TASCA_GIACCA
0.5209,4.7688,2.1838,9.5228,-1.1855,0.8237,1.5636,1.2504,6.2359,-0.4746,-1.7466,3.1936,1.7871,9.5627,-4.3562,3.4243,1.8006,1.3419,7.5752,0.0304,0.6324,-0.2983,0.1521,-0.4716,0.2406,-0.5101,1.7464,1.222,1.6274,0.6997,0.9319,1.3318,3.05,1.4932,2.6485,0.4896,0.8684,1.7736,2.5738,0.6642,-21.7634,0.258,-8.4556,-32.7675,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.5271,0.9958,1.2571,0.6521,0.8232,1.2624,0.0103,5.0514,-0.0656,0.3377,-0.2646,-0.2919,0.5331,-0.6798,2.8145,0.6229,0.7892,3.1328,0.1763,7.772,1.2544,1.12,3.4533,0.6279,4.5774,5.0094,2.2382,7.3491,0.0649,0.3621,0.6149,1.6979,0.7047,0.3526,0.5004,0.4966,0.1243,0.2504,0.1151,1.3144,11.4179,0.4099,0.4839,1.1808,0.9072,0.4263,0.4699,0.0487,15.1639,0.5935,-0.6372,-0.9617,?,?,?,?,?,TASCA_GIACCA
0.1575,8.028,2.8334,14.7356,-1.4819,0.367,1.6058,1.2672,7.3402,-1.1284,-1.4473,7.185,2.6805,17.3692,-0.9013,3.6538,5.7226,2.3922,9.6444,0.0132,0.4291,-0.1088,0.0431,-0.2536,0.1005,-0.3961,2.2359,1.057,1.1844,0.4728,0.5297,1.1205,4.9992,1.1173,1.4029,0.2235,0.2806,1.2556,2.2609,1.0685,-67.9795,0.4726,-30.0671,-63.6188,1.7216,0.6499,0.6075,0.3775,0.3528,0.9347,2.0075,0.8484,1.5279,0.4226,0.7611,1.801,0.0077,5.2931,0.2277,0.1999,-0.3178,-0.1872,0.2319,-0.5877,1.7969,1.0459,1.0227,3.1319,0.089,7.586,1.314,1.1463,2.9962,0.6746,5.3461,4.4476,2.1089,6.5311,0.1385,0.2369,0.3361,1.419,0.8922,0.4849,0.5436,0.796,0.2352,0.2955,0.0493,0.2913,5.9129,0.3734,0.4535,1.2144,1.0453,0.4795,0.4588,0.0487,14.7291,0.8496,-0.8429,-0.9689,?,?,?,?,?,TASCA_GIACCA
0.9475,6.3905,2.5279,11.6741,-0.5862,0.754,9.981,3.1593,11.1987,-0.817,-0.057,9.4657,3.0766,14.4951,-1.362,4.8944,3.351,1.8306,8.5816,0.0838,1.2567,-16.6294,0.1936,-13.233,0.154,-0.0116,0.8002,0.8217,1.381,1.0269,1.7258,1.6807,0.6403,0.6751,1.9071,1.0544,2.9785,2.8248,0.8568,0.5162,-5.4936,0.6024,-6.412,-10.6434,1.1941,1.1993,0.7857,1.0043,0.658,0.6552,1.0424,0.8054,1.3604,0.7726,1.305,1.6891,0.0064,7.3536,0.3188,-0.3769,0.5834,0.4545,0.2242,-0.377,-8.0969,2.755,1.6598,9.6696,?,2.7101,14.5684,3.8169,11.4552,-0.3066,-1.6487,3.2213,1.7948,5.6499,-4.4439,-2.9877,4.911,-1.6437,0.4349,0.9248,2.1266,0.1891,0.8553,4.5225,3.5977,2.0966,0.5828,0,0,8.4479,0.8441,1.7115,2.0275,0.0463,13.6884,0.806,0.2726,0.7269,?,?,?,?,?,TASCA_GIACCA
0.4918,6.9732,2.6407,13.0256,-0.5144,0.4143,3.3892,1.841,8.4895,-0.5898,-0.982,7.1863,2.6807,12.8922,-0.9776,3.8779,3.8884,1.9719,9.6012,0.0466,1.1871,-0.5008,0.1268,-0.4219,0.1068,-0.2532,1.4344,0.9851,1.3391,0.6867,0.9336,1.3595,2.0575,0.9703,1.7933,0.4716,0.8716,1.8481,1.4047,0.6942,-9.4245,0.4942,-6.7093,-13.5761,1.6108,1.3194,0.8541,0.8191,0.5302,0.6473,1.5343,1.0103,1.3567,0.6585,0.8842,1.3428,0.0061,5.9356,0.4272,-0.2825,0.4632,-0.0194,0.293,-0.4744,-7.6519,1.1772,1.085,8.9029,?,5.4975,1.7898,1.3378,4.8068,0.4317,1.4339,2.3682,1.5389,5.0775,-0.3803,-1.3919,-5.3365,3.834,0.811,0.705,0.8693,0.6577,0.4971,0.7558,-2.4386,6.3638,-2.6097,0,0,2.2992,1.8522,1.7534,0.9467,0.0491,15.0808,0.9693,-0.7741,-0.8526,?,?,?,?,?,TASCA_GIACCA
-0.0108,0.0099,0.0996,0.5,-1.295,0.0158,0.0101,0.1004,0.462,-1.177,-0.0032,0.0041,0.0642,0.3144,-0.9322,0.1395,0.005,0.071,0.3365,0.0365,-0.6809,3.3975,-0.0771,-4.9894,0.1132,-0.0227,0.9919,1.5515,1.4034,1.5642,1.4148,0.9045,0.9839,2.4071,1.9694,2.4466,2.0018,0.8182,1.1294,1.8596,-22.1088,1.6465,-19.5751,-11.8891,1.0265,1.3387,0.6238,1.3041,0.6077,0.466,1.0822,1.59,1.4859,1.4693,1.3731,0.9345,0.0001,0.2094,-0.4439,-0.2859,-0.1804,-0.1489,0.0342,0.0686,7.5501,0.0006,0.0244,0.0823,0.9892,6.2532,0.0009,0.0294,0.0994,0.9842,0.2498,0.0001,0.0088,0.0315,0.881,1.2074,30.2209,25.0299,0.8291,2.7817,3.355,0.6874,7.7376,11.256,1.2138,32.2121,26.5385,1.2077,28.6904,23.7565,0.8274,2.6101,3.1547,0.0505,14.0531,-1.0015,-0.2284,0.2116,?,?,?,?,?,TASCA_GIACCA
-0.0545,0.0223,0.1492,0.8418,-1.7208,0.0791,0.0178,0.1335,0.7332,-0.4552,0.0716,0.0251,0.1585,0.7576,-0.5357,0.251,0.0165,0.1286,0.7424,0.0231,-0.6885,-0.761,-0.217,1.1054,0.3152,0.2852,1.1182,0.9416,1.1608,0.8421,1.0381,1.2327,1.2504,0.8867,1.3474,0.7092,1.0776,1.5195,2.3212,2.0147,-30.3854,0.868,-13.0902,-15.0816,0.6141,0.6272,0.4071,1.0213,0.663,0.6492,1.1481,1.1112,1.1339,0.9678,0.9876,1.0204,0.0007,0.3741,-0.4702,0.1417,-0.4185,-0.4415,0.5454,0.0455,7.4882,0.0051,0.0715,0.1851,0.9755,6.3296,0.0071,0.084,0.2172,0.9663,-0.1431,0.0027,0.052,0.2596,?,1.183,-52.333,-44.2362,0.8518,1.3746,1.6137,0.7256,1.8894,2.604,1.1852,-28.4534,-24.0081,1.1739,0,0,0.8523,0.7132,0.8369,0.0533,13.9609,-1.0011,0.5184,-0.5058,?,?,?,?,?,TASCA_GIACCA
-1.571,6.9357,2.6336,11.467,-3.6567,-0.3782,5.2859,2.2991,9.8699,-1.2988,-0.5855,2.2406,1.4969,9.0958,-1.9788,3.4569,5.4658,2.3379,10.5749,0.0132,4.1533,2.683,-0.4544,0.646,-0.1094,-0.1694,1.1455,1.7594,1.1265,1.5359,0.9834,0.6403,1.3121,3.0954,1.2689,2.3591,0.9671,0.4099,1.6147,1.4902,-63.6857,0.9229,-39.4401,-42.7353,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0844,1.0851,0.9333,0.8601,0.009,5.142,0.183,0.5477,-0.7416,-0.2016,0.1591,-0.6419,-2.2781,8.0498,2.8372,8.1632,?,2.2644,1.2099,1.0999,4.7933,-0.586,8.659,1.6072,1.2678,4.0219,0.5724,-1.006,-0.2631,0.2615,2.5794,2.238,0.8676,6.6534,5.0085,0.7528,4.6093,-1.5165,-0.329,0,0,0.3214,1.703,2.0297,1.1918,0.0486,13.3294,0.9066,0.9569,0.9749,?,?,?,?,?,TASCA_GIACCA
