@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.7478,25.0832,5.0083,24.1953,-0.4972,-8.5899,10.1261,3.1822,18.2824,-7.2642,0.7478,25.0832,5.0083,24.1953,-0.4972,10.8105,18.3303,4.2814,23.1449,0.094,-0.0871,1,0.0692,-11.4866,-0.7946,0.0692,1.5739,1,1.1698,0.6354,0.7433,1.1698,2.4771,1,1.3684,0.4037,0.5524,1.3684,0.5,1,-3.3478,2,-6.6958,-3.3478,7.305,1,0.6326,0.1369,0.0866,0.6326,1.3234,1,1.0454,0.7556,0.7899,1.0454,0.0451,16.3288,-0.1229,1,0.5573,-0.1229,-0.7914,0.5573,-0.57,13.2491,3.6399,13.365,-0.5768,-7.2157,14.5578,3.8155,15.2555,-1.7526,3.5781,3.1697,1.7804,6.7458,0.1557,0.079,-0.1593,-2.0166,0.954,2.0445,2.1431,0.9101,4.1799,4.5928,0.5033,-3.9313,-7.8107,1.5294,1.0609,0.6937,0.8761,1.9812,2.2615,0.0421,14.419,0.6327,0.511,0.7521,-0.3978,0.9165,0.9574,4.1283,-1.3234,0.1216,3.1216,1.7668,9.5767,-1.1184,0.7795,4.2627,2.0646,8.9914,-0.4692,-3.272,-0.5103,0.156,0.5419,0.4637,0.8558,0.2936,0.215,0.7323,0.4651,0.8189,1.7607,0.393,0.2903,0.7387,0.4311,0.4591,1.0651,0.0046,3.581,0.7206,-0.327,-0.0689,TASCA_DESTRA_DIETRO_PANTALONI
0.7188,16.3626,4.0451,21.3412,-0.4623,-8.6416,3.5377,1.8809,12.6365,?,0.7188,16.3626,4.0451,21.3412,-0.4623,10.164,8.668,2.9441,17.2814,0.2331,-0.0832,1,0.0707,-12.0218,-0.8502,0.0707,2.1506,1,1.3739,0.465,0.6388,1.3739,4.6253,1,1.8877,0.2162,0.4081,1.8877,0.5339,1,-1.2845,1.8729,-2.4058,-1.2845,0,1,0.6476,0,0,0.6476,1.6889,1,1.2349,0.5921,0.7312,1.2349,0.0456,13.8616,0.3357,1,0.6898,0.3357,-0.2978,0.6898,-0.4902,3.3209,1.8223,9.8892,-0.4041,-8.6246,0.7388,0.8595,9.5082,?,3.929,2.0478,1.431,4.6007,0.3272,0.0568,-0.1248,-2.1951,2.1201,1.2735,0.6007,4.4948,1.6217,0.3608,0.2994,-1.2721,-4.2492,0,1.0299,0,1.0401,2.1495,2.0667,0.0497,14.0124,0.3545,-0.0229,0.8413,-0.0953,0.6748,0.8214,3.434,-0.8345,0.6078,1.7071,1.3066,6.0338,-0.3571,0.0347,1.5056,1.227,6.022,-0.4428,-0.1569,-2.746,17.5048,0.6287,0.6695,1.0648,0.3953,0.4482,1.1338,0.9838,0.8452,0.8591,0.421,0.4485,1.0652,0.5691,0.5702,1.002,0.0032,2.3752,0.5395,-0.0144,0.3377,TASCA_DESTRA_DIETRO_PANTALONI
3.6513,15.1392,3.8909,14.793,-0.0568,-1.4339,32.945,5.7398,15.6071,-2.9384,3.6513,15.1392,3.8909,14.793,-0.0568,8.171,25.1776,5.0177,16.894,0.1525,-2.5463,1,0.4469,-0.3927,-0.1755,0.4469,0.6779,1,0.7754,1.4752,1.1439,0.7754,0.4595,1,0.6013,2.1761,1.3085,0.6013,0.0683,1,-0.2616,14.647,-3.8314,-0.2616,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9478,1,0.8756,1.055,0.9238,0.8756,0.0267,12.639,-0.6458,1,0.9398,-0.6458,-0.838,0.9398,2.212,13.3545,3.6544,10.9322,-0.1242,-0.274,29.813,5.4601,13.7995,-2.4257,4.4517,28.2593,5.3159,14.1644,-0.5539,-8.0725,0.4969,-0.0616,0.6693,0.6874,1.0271,0.4479,0.4726,1.055,0.1236,0.2392,1.9353,2.4141,1.0668,0.4419,0.7922,0.7718,0.9742,0.0248,13.7781,-0.162,-0.6637,0.793,0.3577,0.3688,0.6073,2.719,-0.4944,-0.3271,7.4002,2.7203,11.6156,-1.5886,0.8806,1.7442,1.3207,4.435,-0.1748,-1.0937,0.4062,-0.3714,0.2232,0.4598,2.0598,0.0498,0.2114,4.2428,0.1262,1.3635,10.8045,0.4055,0.4819,1.1886,0.2341,0.6131,2.6191,0.005,3.5029,0.3027,0.9037,0.1456,TASCA_DESTRA_DIETRO_PANTALONI
3.0523,37.6472,6.1357,26.4263,-0.3634,2.4506,20.3919,4.5157,21.0687,-1.4347,3.0523,37.6472,6.1357,26.4263,-0.3634,8.6862,44.8747,6.6989,26.2077,0.0904,1.2455,1,0.3514,0.8029,0.2821,0.3514,1.3587,1,0.9159,0.736,0.6741,0.9159,1.8462,1,0.8389,0.5417,0.4544,0.8389,0.5673,1,-2.7038,1.7627,-4.7659,-2.7038,2.2399,1,0.6727,0.4464,0.3003,0.6727,1.2543,1,1.0083,0.7973,0.8039,1.0083,0.0256,12.9503,-0.7501,1,0.9195,-0.7501,-0.7581,0.9195,1.5201,8.8827,2.9804,9.4417,-0.0662,3.112,13.8427,3.7206,12.7476,-1.4008,7.6524,2.8911,1.7003,5.6959,0.3413,0.4885,0.1986,0.4067,0.8011,1.7528,2.1882,0.6417,3.0724,4.788,0.0788,-0.1986,-2.5205,1.6678,1.0242,0.6141,0.7407,1.6576,2.238,0.0433,14.2121,-0.8519,-0.9417,0.9423,-0.3108,0.7504,0.8663,4.704,-2.6242,-0.0189,2.6705,1.6342,9.2648,-2.0578,1.1683,1.6191,1.2725,5.0543,-0.0008,16.4065,-0.266,-0.0162,0.5301,0.6808,1.2843,0.281,0.4635,1.6493,0.5463,805.8411,1475.13,0.4284,0.257,0.6,0.5077,0.9307,1.8331,0.0062,2.6484,0.3652,-0.5781,-0.7583,TASCA_DESTRA_DIETRO_PANTALONI
1.6559,14.8579,3.8546,19.1144,-0.1816,2.607,6.3191,2.5138,12.9373,-0.7044,1.6559,14.8579,3.8546,19.1144,-0.1816,5.7959,14.7225,3.837,20.8881,0.0872,0.6352,1,0.2857,1.5744,0.4498,0.2857,1.5334,1,1.0046,0.6522,0.6551,1.0046,2.3513,1,1.0092,0.4253,0.4292,1.0092,0.5494,1,-1.4717,1.8201,-2.6787,-1.4717,2.1312,1,0.7069,0.4692,0.3317,0.7069,1.4775,1,0.9151,0.6768,0.6194,0.9151,0.0184,8.2133,-0.5271,1,0.9467,-0.5271,-0.4428,0.9467,1.4529,9.5621,3.0923,9.9616,-0.0895,2.8147,3.3278,1.8242,7.2971,-0.589,8.475,1.3705,1.1707,6.0072,0.3476,0.5162,0.1714,0.3321,1.6951,2.6414,1.5582,2.8734,6.9769,2.4281,0.3024,-0.2555,-0.8449,1.9911,0.993,0.4987,1.3651,1.6583,1.2147,0.0476,13.7883,-0.7854,-0.9191,0.6625,0.2468,0.2563,0.5063,3.246,-0.2982,-0.3456,0.7291,0.8539,5.3011,-4.4255,0.8714,2.2066,1.4854,6.3329,-0.3339,-0.7141,0.2832,-0.3966,0.5929,0.3408,0.5748,0.3516,0.1162,0.3304,0.1724,0.4703,2.7276,2.5591,0.5267,0.2058,0.6123,0.5126,0.8371,0.0051,1.7616,-0.4907,0.1864,-0.2694,TASCA_SINISTRA_DAVANTI_PANTALONI
7.8637,0.0466,0.2158,1.9436,0.7893,5.5734,0.0195,0.1396,1.0521,0.8227,7.8637,0.0466,0.2158,1.9436,0.7893,12.4414,0.0631,0.2511,2.1243,0.8475,1.4109,1,0.6321,0.7088,0.448,0.6321,1.5456,1,0.8592,0.647,0.5559,0.8592,2.3888,1,0.7382,0.4186,0.309,0.7382,1.4907,1,0.6167,0.6708,0.4137,0.6167,1.5539,1,0.6622,0.6435,0.4262,0.6622,1.8473,1,0.9149,0.5413,0.4953,0.9149,0.0638,21.3009,-0.4721,1.001,0.9775,-0.4721,-0.2727,0.9775,7.7853,0.0134,0.1156,0.3751,0.953,5.6446,0.0218,0.1477,0.4789,0.9183,-1.9132,0.0029,0.0535,2.1117,?,1.3793,-4.0693,-2.9504,0.7828,2.1627,2.7626,0.6128,4.6772,7.6319,1.4131,-3.6028,-2.5496,1.3616,0,0,0.7832,0.1776,0.2268,0.0503,15.343,-0.9945,0.6892,-0.6162,0.0053,0.002,0.0444,0.2692,-1.3346,0.0473,0.0031,0.0559,0.392,-0.3025,0.0023,0.0034,0.0584,0.3696,-2.6887,0.111,2.3217,20.9095,0.7943,0.7597,0.9565,0.6309,0.5772,0.9149,1.69,0.5712,0.338,0.3831,1.1508,3.0038,0.6866,0.7283,1.0607,0.0002,0.1306,0.5302,0.4039,0.0082,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8646,17.9703,4.2391,19.262,-0.2296,1.9316,4.9562,2.2263,9.844,-0.4244,1.8646,17.9703,4.2391,19.262,-0.2296,5.6907,19.1969,4.3814,20.3571,0.0811,0.9653,1,0.3277,1.0359,0.3394,0.3277,1.9042,1,0.9675,0.5252,0.5081,0.9675,3.6258,1,0.9361,0.2758,0.2582,0.9361,1.2264,1,-2.0019,0.8154,-1.6324,-2.0019,2.2667,1,0.7071,0.4412,0.312,0.7071,1.9567,1,0.9462,0.5111,0.4836,0.9462,0.0178,8.342,-0.4125,1,0.9346,-0.4125,-0.3789,0.9346,1.6328,9.988,3.1604,9.8412,-0.0705,2.1458,2.123,1.457,6.0984,-0.5449,8.6518,1.9187,1.3852,6.1547,0.3471,0.7609,0.1887,0.248,2.169,2.2816,1.0519,4.7047,5.2057,1.1065,0.3015,-0.1982,-0.6573,2.3287,0.9752,0.4188,1.6137,1.599,0.9908,0.0493,13.3792,-0.7939,-0.894,0.6289,0.2425,0.3511,0.5925,3.858,-0.3164,-0.4261,0.4844,0.696,2.9053,-6.1249,0.8064,1.7162,1.31,5.2701,-0.1895,-0.5691,0.3007,-0.5284,0.8513,0.4523,0.5313,0.7248,0.2046,0.2823,0.3712,1.1041,2.9741,7.1877,0.6615,0.092,1.3279,0.7321,0.5513,0.0051,1.7484,-0.4436,-0.0024,-0.3019,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4128,21.2294,4.6075,23.0206,-1.3215,3.4014,12.0758,3.475,19.8321,-0.8587,1.4128,21.2294,4.6075,23.0206,-1.3215,6.9223,22.1785,4.7094,18.0725,0.1408,0.4154,1,0.2041,2.4075,0.4914,0.2041,1.3259,1,0.9784,0.7542,0.7379,0.9784,1.758,1,0.9572,0.5688,0.5445,0.9572,1.4302,1,-4.424,0.6992,-3.0933,-4.424,0.9294,1,0.4714,1.076,0.5072,0.4714,1.1608,1,1.2738,0.8615,1.0974,1.2738,0.0212,10.6511,-0.2171,1,0.4118,-0.2171,0.1102,0.4118,1.4792,10.5675,3.2508,9.0408,-0.2431,4.5989,3.939,1.9847,6.6472,0.3011,6.1275,20.7739,4.5578,10.6159,-0.1324,0.3216,0.2414,0.7505,1.6379,0.7132,0.4354,2.6828,0.5087,0.1896,-0.6173,1.4242,-2.307,0.7647,0.7758,1.0145,1.3601,0.8516,0.6262,0.042,13.516,0.7387,-0.965,-0.8888,0.8202,4.0492,2.0123,9.4058,-0.0434,0.4669,0.951,0.9752,4.3462,-0.0611,0.7076,2.9075,1.7051,6.9353,-0.0213,1.7565,1.1591,0.6599,2.0634,1.1801,0.5719,4.2576,1.3926,0.3271,1.5627,2.7075,1.7326,2.2009,1.3275,0.6032,2.1642,1.3562,0.6267,0.0063,2.0527,0.8892,0.968,0.8839,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5213,0.0139,0.1177,0.6927,0.9104,6.4079,0.0052,0.072,0.3844,0.942,7.5213,0.0139,0.1177,0.6927,0.9104,12.4184,0.016,0.1264,0.783,0.9382,1.1738,1,0.6057,0.852,0.516,0.6057,1.6339,1,0.9314,0.612,0.5701,0.9314,2.6697,1,0.8675,0.3746,0.325,0.8675,1.1282,1,0.5918,0.8864,0.5246,0.5918,1.1673,1,0.6099,0.8567,0.5225,0.6099,1.8019,1,0.8847,0.555,0.491,0.8847,0.0664,21.4504,-0.533,0.9979,0.9692,-0.533,-0.3033,0.9692,7.3923,0.0036,0.0604,0.226,0.9698,6.4159,0.0045,0.0672,0.2511,0.9617,-0.5914,0.0024,0.0494,0.6896,?,1.1522,-12.4995,-10.8486,0.898,1.2223,1.3611,0.8064,1.4941,1.8527,1.1538,-10.5396,-9.135,1.144,0,0,0.9,0.3277,0.3641,0.0524,14.3996,-0.9936,0.4993,-0.4446,0.0152,0.002,0.0446,0.2745,-0.6914,0.0363,0.0029,0.0538,0.251,-0.6936,0.0022,0.0009,0.0295,0.1666,-1.699,0.4184,6.8888,16.4642,0.8287,1.509,1.821,0.6867,2.2771,3.3162,1.0916,1.0698,0.9801,1.095,2.6288,2.4006,1.0936,1.6474,1.5064,0.0002,0.1123,0.7024,0.2718,0.3484,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.5587,2.8433,1.6862,10.8247,?,-9.3975,1.9735,1.4048,12.677,?,-2.5587,2.8433,1.6862,10.8247,?,10.3124,2.7221,1.6499,12.1424,0.3386,0.2723,1,-0.2481,3.6727,-0.9113,-0.2481,1.2003,1,1.022,0.8331,0.8515,1.022,1.4407,1,1.0445,0.6941,0.725,1.0445,0.8539,1,-1.7412,1.1711,-2.0391,-1.7412,1,1,0,1,0,0,0.8539,1,0.8915,1.1711,1.044,0.8915,0.0533,14.515,-0.1085,1,-0.6565,-0.1085,-0.6536,-0.6565,-2.5268,1.9368,1.3917,6.5992,?,-9.3358,0.3058,0.553,9.6905,?,0.5709,0.0614,0.2478,1.064,0.1211,0.2707,-4.4259,-16.3525,2.5168,5.6152,2.2311,6.3344,31.5302,4.9776,0.681,-45.0263,-66.1181,1,0,0,0.681,6.2022,9.1075,0.0513,12.4335,-0.9691,-0.1057,0.2391,0.0208,0.1307,0.3616,2.5229,-1.8962,0.0616,0.2006,0.4479,2.7376,-0.6845,-0.3141,0.319,0.5648,2.9587,-1.3928,0.3379,-0.0663,-0.1961,0.8072,0.6402,0.7931,0.6516,0.4098,0.629,1.4848,0.9591,0.6459,0.536,0.7045,1.3143,0.9216,0.8527,0.9253,0.0017,0.929,0.263,0.1035,0.2578,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.9211,17.7022,4.2074,20.1177,-4.1423,4.3953,9.9648,3.1567,13.4431,-0.3485,-1.9211,17.7022,4.2074,20.1177,-4.1423,7.2502,19.5038,4.4163,21.943,0.0427,-0.4371,1,-0.265,-2.288,0.6062,-0.265,1.3328,1,0.9527,0.7503,0.7148,0.9527,1.7765,1,0.9076,0.5629,0.5109,0.9076,4.6642,1,-16.5748,0.2144,-3.5536,-16.5748,0.3924,1,0.1707,2.5481,0.4349,0.1707,1.4965,1,0.9168,0.6682,0.6126,0.9168,0.0273,10.0961,0.7575,1,-0.7573,0.7575,-0.263,-0.7573,-1.3008,8.3332,2.8867,9.7088,-11.0118,5.1232,7.4201,2.724,10.6253,-0.5764,7.1484,1.3694,1.1702,4.7462,0.3962,-0.2539,-0.182,0.7167,1.0597,2.4669,2.3278,1.1231,6.0854,5.4186,2.2909,-2.8575,-1.2473,0.1199,0.1028,0.8574,0.9137,2.0456,2.2387,0.047,14.6799,0.9086,0.8619,0.9294,-0.208,0.7384,0.8593,4.2906,-2.6434,0.3598,2.3735,1.5406,7.4554,-0.3266,-0.6029,1.3127,1.1457,5.0661,-9.8877,-0.5782,0.345,-0.5967,0.5578,0.75,1.3446,0.3111,0.5625,1.8081,1.6959,0.6766,0.399,0.2095,2.5309,12.0779,0.5755,0.8469,1.4716,0.0039,2.1596,-0.7468,0.6938,-0.8239,TASCA_SINISTRA_DAVANTI_PANTALONI
