@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.295,2.0887,1.4452,8.399,-1.0891,5.0721,9.806,3.1314,14.9177,-0.3339,9.9004,3.7362,1.9329,11.1804,0.3418,11.5896,5.1434,2.2679,12.9015,0.3336,-0.0582,-0.0298,-0.0255,0.5123,0.4376,0.8543,0.4615,0.7477,0.6373,1.6201,1.3808,0.8523,0.213,0.559,0.4061,2.6246,1.9065,0.7264,1.1726,-0.754,-0.678,-0.643,-0.5782,0.8992,0.3595,0.2367,0.2077,0.6583,0.5777,0.8775,0.563,0.7512,0.651,1.3343,1.1563,0.8666,0.0795,16.35,-0.019,-0.1796,-0.2762,0.2499,0.6282,0.873,-5.6946,540.7371,23.2538,61.499,-3.8812,-31.4024,106.0026,10.2958,42.0593,?,-18.9888,77.2395,8.7886,44.6991,-1.3955,0.1813,0.2999,1.6537,2.2586,2.6459,1.1715,5.1012,7.0008,1.3724,1.1626,1.8779,1.6152,0,0.6752,0,1.4622,1.3758,0.9409,0.2653,70.5261,-0.7901,-0.9321,0.7798,1100,0,0,0,1,DAVANTI_PANTALONI
0.0033,0.1014,0.3184,1.545,-0.4763,13.1567,0.0887,0.2979,1.475,0.8949,9.8666,0.0377,0.1942,1.1138,0.8927,16.4485,0.1216,0.3487,1.8472,0.8942,0.0003,0.0003,0.0002,1.3335,0.7999,0.5998,1.0688,1.6391,0.913,1.5336,0.8543,0.557,1.1422,2.6865,0.8336,2.352,0.7298,0.3103,-0.0397,-0.0538,-0.0319,1.3553,0.8044,0.5935,0.0746,0.1008,0.0599,1.352,0.8038,0.5945,1.0474,1.3872,0.8364,1.3243,0.7985,0.603,0.1166,23.2731,0.4266,0.1857,0.3639,0.8972,0.99,0.951,-15.7792,0.1832,0.4281,16.6794,?,-46.969,0.2212,0.4703,47.699,?,5.3745,0.8436,0.9185,2.9404,0.5701,0.3359,-2.9359,-8.7392,0.9102,0.4661,0.5121,0.8284,0.2172,0.2622,0.3497,-4.2783,-12.2348,1,0,0,0.3497,5.6725,16.2221,0.3535,68.1229,-0.2983,-0.3118,0.8975,1100,0,0,0,1,DAVANTI_PANTALONI
0.1677,0.0433,0.208,1.2046,-0.7216,7.1444,0.8412,0.9172,5.7792,0.4883,9.8786,0.0339,0.1841,1.4486,0.8662,12.2148,0.3749,0.6123,3.6406,0.7557,0.0235,0.017,0.0137,0.7232,0.5849,0.8087,0.2268,1.13,0.3397,4.983,1.498,0.3006,0.0514,1.2768,0.1154,24.8304,2.2439,0.0904,-0.0915,-0.0539,-0.0448,0.5883,0.4897,0.8325,0.062,0.0646,0.047,1.0435,0.7579,0.7263,0.2084,0.8315,0.3309,3.9895,1.5874,0.3979,0.0835,17.2517,0.1032,-0.434,0.0079,0.1108,0.9726,0.3292,-45.8758,1.6137,1.2703,47.0398,?,-13.6369,2.0845,1.4438,17.4591,?,12.0058,1.7112,1.3081,5.3391,0.6537,3.3641,-3.8211,-1.1359,0.8799,0.9711,1.1037,0.7742,0.943,1.2181,2.6943,-4.6667,-1.7321,1,0,0,2.6943,8.8105,3.2701,0.338,71.5185,-0.9721,0.6502,-0.6097,1100,0,0,0,1,DAVANTI_PANTALONI
-0.2653,3.0891,1.7576,8.6655,-0.9525,4.5934,7.7251,2.7794,13.0023,-0.3355,9.8051,5.4725,2.3393,18.2811,0.1984,11.2866,6.2075,2.4915,17.9349,0.2667,-0.0578,-0.0271,-0.0235,0.4685,0.407,0.8687,0.6324,0.7513,0.7054,1.1881,1.1156,0.9389,0.3999,0.5645,0.4976,1.4116,1.2445,0.8816,1.2942,-0.9343,-0.6481,-0.7219,-0.5007,0.6936,0.4559,0.1946,0.1815,0.4269,0.3981,0.9324,0.6665,0.474,0.4832,0.7112,0.725,1.0193,0.0752,15.8731,0.2794,-0.4789,-0.3074,0.2104,0.5665,0.8978,-38.9117,120.481,10.9764,47.9996,?,-15.2358,160.5128,12.6694,38.2187,?,4.5474,160.594,12.6726,45.0577,-0.6433,2.554,-8.5569,-3.3504,0.8664,0.8662,0.9997,0.7506,0.7502,0.9995,1.2559,2.7212,2.1667,1,0,0,1.2559,1.0653,0.8482,0.2919,66.3885,-0.95,-0.7721,0.8548,1100,0,0,0,1,DAVANTI_PANTALONI
0.0698,7.8665,2.8047,14.2363,-1.0003,1.0723,16.6786,4.0839,16.9205,-0.9664,9.2972,8.4347,2.9042,16.7876,0.1206,10.5437,9.4022,3.0663,16.5712,0.1874,0.0651,0.0075,0.0066,0.1153,0.1017,0.8818,0.6868,0.9657,0.9147,1.4062,1.3319,0.9472,0.4716,0.9326,0.8367,1.9774,1.7739,0.8971,0.8561,-3.0928,-1.8631,-3.6126,-2.1762,0.6024,0.8271,0.3728,0.349,0.4508,0.422,0.9361,0.8414,0.848,0.8591,1.0079,1.0211,1.0131,0.065,14.7246,-0.5409,0.2434,0.3251,0.0563,-0.0843,0.9359,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,DIETRO_PANTALONI
0.5757,4.8992,2.2134,14.2985,-0.962,1.6908,24.718,4.9717,21.3421,-0.5677,9.3884,9.4293,3.0707,13.6792,0.2312,10.8022,13.6913,3.7002,14.1605,0.2525,0.3405,0.0613,0.0533,0.1801,0.1565,0.8691,0.4452,0.7208,0.5982,1.6191,1.3436,0.8299,0.1982,0.5196,0.3578,2.6214,1.8054,0.6887,0.9071,-1.7038,-1.466,-1.8783,-1.6161,0.8604,0.5353,0.4096,0.3847,0.7651,0.7187,0.9394,0.67,1.0453,1.0098,1.5602,1.5072,0.966,0.0664,15.142,-0.6172,0.4059,0.4203,0.1809,0.1998,0.9531,19.8893,55.9192,7.4779,25.7401,0.3549,-13.7749,118.1265,10.8686,53.3386,-0.6018,-36.1235,43.9598,6.6302,39.8987,?,-1.4439,-0.5506,0.3813,0.688,1.1279,1.6393,0.4734,1.2721,2.6871,-0.7065,-0.3549,0.5023,1.1982,0,0,0.4826,0.6451,1.3369,0.3019,72.8259,0.9037,0.7825,0.9325,1100,0,0,0,1,DIETRO_PANTALONI
0.6392,9.1051,3.0175,17.8617,-1.0159,0.649,26.6887,5.1661,21.3172,-1.306,9.2023,10.7401,3.2772,17.7185,0.1648,10.8808,13.6546,3.6952,17.5769,0.1821,0.9849,0.0695,0.0587,0.0705,0.0596,0.8457,0.5841,0.9207,0.8166,1.5764,1.3981,0.8869,0.3412,0.8478,0.6668,2.485,1.9546,0.7866,0.7456,-2.5745,-2.2999,-3.453,-3.0847,0.8933,0.9585,0.4176,0.4123,0.4357,0.4302,0.9872,0.8379,1.0081,1.0162,1.2031,1.2128,1.0081,0.0647,15.3926,-0.5886,0.1219,0.3654,0.2323,-0.0623,0.8611,22.0327,49.1171,7.0084,25.1404,0.3856,-7.9979,239.2514,15.4678,59.0378,-0.4407,-34.4607,91.8478,9.5837,39.5996,?,-2.7548,-0.6394,0.2321,0.4531,0.7313,1.614,0.2053,0.5348,2.6049,-0.8738,-0.3985,0.456,0.9985,0,0,0.4258,0.6349,1.4909,0.2914,71.9286,0.4331,0.4952,0.9631,1100,0,0,0,1,DIETRO_PANTALONI
0.2925,8.582,2.9295,17.6006,-1.163,-1.0386,12.5374,3.5408,18.6511,-1.0847,10.0444,11.2005,3.3467,24.0159,0.1322,10.9928,13.5328,3.6787,23.7208,0.175,-0.2816,0.0291,0.0266,-0.1034,-0.0945,0.9137,0.8274,0.8753,0.7963,1.058,0.9625,0.9098,0.6845,0.7662,0.6342,1.1194,0.9264,0.8277,0.9752,-2.5857,-1.8805,-2.6515,-1.9284,0.7273,0.9095,0.294,0.283,0.3233,0.3112,0.9625,0.9437,0.7329,0.742,0.7766,0.7863,1.0124,0.0706,15.018,-0.2791,-0.1079,-0.1003,-0.0714,-0.2032,0.9519,17.0811,94.7232,9.7326,33.0597,0.1689,-0.3385,148.5766,12.1892,50.5173,-0.4104,-37.6427,124.7122,11.1675,45.1187,?,-50.4613,-0.4538,0.009,0.7985,0.8715,1.0915,0.6375,0.7595,1.1914,-0.4572,-0.1489,0.3258,1.1106,0,0,0.6544,0.7327,1.1197,0.2891,63.5732,0.658,0.9048,0.8152,1100,0,0,0,1,DIETRO_PANTALONI
0.0095,5.8702,2.4229,13.6938,-0.545,2.8498,16.5195,4.0644,15.7592,-0.4055,10.1768,12.2195,3.4956,28.1737,-0.0136,11.5985,11.7745,3.4314,22.3865,0.2046,0.0033,0.0009,0.0008,0.28,0.2457,0.8774,0.5961,0.6931,0.7061,1.1627,1.1845,1.0187,0.3554,0.4804,0.4986,1.3519,1.403,1.0378,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.3189,0.3149,0.4034,0.3984,0.9875,0.8689,0.486,0.6117,0.5594,0.704,1.2585,0.0744,15.9162,0.402,-0.2898,-0.0008,0.0146,0.3234,0.9056,-29.5687,34.672,5.8883,39.7186,?,-10.546,175.9013,13.2628,49.7391,-2.2509,-25.0429,24.0805,4.9072,32.6385,?,2.8038,1.1807,0.4211,0.444,1.1999,2.7027,0.1971,1.4398,7.3047,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2828,68.3263,-0.6175,-0.3134,-0.4151,1100,0,0,0,1,DIETRO_PANTALONI
-0.5553,1.991,1.411,8.5293,-1.4068,2.8144,8.2617,2.8743,13.239,-0.5412,10.1421,5.6559,2.3782,12.7126,0.2929,11.0292,5.3571,2.3145,12.3165,0.3388,-0.1973,-0.0547,-0.0503,0.2775,0.2552,0.9196,0.4909,0.5933,0.6096,1.2086,1.2419,1.0275,0.241,0.352,0.3717,1.4607,1.5422,1.0558,1.0723,-0.9469,-0.7899,-0.8831,-0.7366,0.8342,0.4126,0.1971,0.1902,0.4778,0.4611,0.9651,0.6443,0.6709,0.6925,1.0414,1.0749,1.0322,0.0717,14.6635,0.3823,-0.2224,-0.1824,-0.0145,0.211,0.9482,-23.5127,110.637,10.5184,38.4598,?,-14.0188,297.9479,17.2612,47.3984,-1.9368,-26.6812,7.0202,2.6496,29.5792,?,1.6772,0.8812,0.5254,0.6094,3.9699,6.5147,0.3713,15.7597,42.4413,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.26,69.4915,-0.861,-0.7434,0.4236,1100,0,0,0,1,DIETRO_PANTALONI
0.1488,0.0107,0.1035,0.5193,-0.273,4.6561,0.0417,0.2043,1.2649,0.7654,9.9774,0.0114,0.1067,0.5237,0.9487,11.0135,0.0166,0.1289,0.6343,0.9439,0.032,0.0149,0.0135,0.4667,0.4228,0.9059,0.5068,0.97,0.803,1.9142,1.5847,0.8279,0.2568,0.9409,0.6449,3.6641,2.5111,0.6853,-0.027,-0.0115,-0.0104,0.4259,0.3866,0.9076,0.0757,0.0399,0.0361,0.5279,0.4767,0.903,0.4105,0.9916,0.8187,2.4154,1.9942,0.8256,0.0754,14.7896,-0.1905,0.599,0.3354,-0.0296,0.6517,0.7414,-46.209,0.0694,0.2635,46.8597,?,0.0677,0.527,0.7259,2.2797,-1,-8.1116,0.0803,0.2834,8.8791,?,-682.7357,5.6966,-0.0083,0.363,0.9296,2.561,0.1318,0.8642,6.559,41.1111,5.2775,0.1284,0,1,0,20.5556,5.2775,0.2567,0.3213,54.9877,0.1214,0.311,0.6657,1100,0,0,0,1,DIETRO_PANTALONI
0.174,0.0158,0.1257,0.939,-0.59,5.0474,0.5547,0.7448,2.8117,0.5806,9.9356,0.0346,0.186,1.1037,0.8949,11.1662,0.1447,0.3804,1.7651,0.8562,0.0345,0.0175,0.0156,0.508,0.452,0.8898,0.1688,0.6761,0.3306,4.0046,1.9578,0.4889,0.0285,0.4572,0.1093,16.0369,3.833,0.239,-0.0895,-0.0371,-0.0332,0.4139,0.3703,0.8945,0.0881,0.0562,0.0481,0.6381,0.5461,0.8558,0.334,0.8508,0.532,2.5476,1.5929,0.6253,0.0769,15.1677,0.113,0.236,0.2107,-0.0441,0.8951,0.4025,-46.3543,0.0603,0.2456,46.7987,?,-1.9193,7.0681,2.6586,9.5978,-7.8967,-6.956,0.9362,0.9676,8.5785,?,24.1523,6.6639,0.2759,0.0924,0.2539,2.7477,0.0085,0.0645,7.55,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.3235,55.5535,-0.4569,0.0293,-0.5436,1100,0,0,0,1,DIETRO_PANTALONI
0.2521,0.016,0.1266,0.6552,-0.1144,4.8275,0.0881,0.2969,1.7469,0.6784,9.9895,0.0503,0.2243,1.6804,0.8448,11.103,0.0371,0.1927,1.219,0.8965,0.0522,0.0252,0.0227,0.4833,0.4348,0.8997,0.4265,0.5646,0.6571,1.3237,1.5405,1.1638,0.1819,0.3188,0.4318,1.7521,2.3732,1.3544,-0.0183,-0.0074,-0.0064,0.4029,0.3492,0.8668,0.1082,0.0543,0.0499,0.5017,0.4614,0.9197,0.3751,0.3899,0.5375,1.0395,1.433,1.3785,0.0841,15.0709,-0.4183,0.6776,0.4517,-0.3878,0.2428,0.799,-45.9483,0.0424,0.2059,46.4996,?,-0.7386,0.4813,0.6938,2.7573,-4.119,-8.717,0.1801,0.4243,9.6588,?,62.2133,5.2711,0.0847,0.2968,0.4853,1.635,0.0881,0.2355,2.6733,20.9587,4.8142,0.2297,0,1,0,16.8644,4.8142,0.2855,0.3543,55.4873,-0.5233,-0.2169,0.6063,1100,0,0,0,1,DIETRO_PANTALONI
0.0199,3.6766,1.9174,19.0282,-1.1697,2.443,12.1126,3.4803,19.3134,-0.4059,9.5773,4.1514,2.0375,14.4529,0.1345,10.5827,5.6401,2.3749,14.4959,0.2155,0.0082,0.0021,0.0019,0.2551,0.2308,0.905,0.5509,0.9411,0.8074,1.7081,1.4655,0.8579,0.3035,0.8856,0.6519,2.9177,2.1476,0.7361,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0677,14.003,-0.1819,0.116,-0.1394,0.0629,0.4908,0.823,0.5979,147.974,12.1645,31.5582,-1.5911,-26.9955,75.3875,8.6826,47.1588,?,-110.5208,10.3465,3.2166,114.8987,?,-0.0221,-0.0054,0.2443,1.401,3.7818,2.6993,1.9628,14.3019,7.2863,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.7793,148.8116,0.9372,-0.6813,-0.8621,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,6.3591,74.1846,8.613,27.478,-1.3016,-25.0547,24.7548,4.9754,45.2393,?,-111.7151,3.0972,1.7599,114.119,?,-0.2538,-0.0569,0.2243,1.7311,4.8941,2.8271,2.9968,23.9519,7.9926,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.7908,146.8843,0.9558,-0.4255,-0.6223,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,3.5381,115.386,10.7418,28.7994,-1.2967,-31.5963,86.3373,9.2918,51.4786,?,-109.1661,15.4461,3.9301,111.7798,?,-0.112,-0.0324,0.2894,1.1561,2.7332,2.3642,1.3365,7.4703,5.5896,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.7735,151.4608,0.9598,-0.9031,-0.9283,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0199,3.6766,1.9174,19.0282,-1.1697,2.443,12.1126,3.4803,19.3134,-0.4059,9.5773,4.1514,2.0375,14.4529,0.1345,10.5827,5.6401,2.3749,14.4959,0.2155,0.0082,0.0021,0.0019,0.2551,0.2308,0.905,0.5509,0.9411,0.8074,1.7081,1.4655,0.8579,0.3035,0.8856,0.6519,2.9177,2.1476,0.7361,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0677,14.003,-0.1819,0.116,-0.1394,0.0629,0.4908,0.823,0.5979,147.974,12.1645,31.5582,-1.5911,-26.9955,75.3875,8.6826,47.1588,?,-110.5208,10.3465,3.2166,114.8987,?,-0.0221,-0.0054,0.2443,1.401,3.7818,2.6993,1.9628,14.3019,7.2863,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.7793,148.8116,0.9372,-0.6813,-0.8621,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,6.3591,74.1846,8.613,27.478,-1.3016,-25.0547,24.7548,4.9754,45.2393,?,-111.7151,3.0972,1.7599,114.119,?,-0.2538,-0.0569,0.2243,1.7311,4.8941,2.8271,2.9968,23.9519,7.9926,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.7908,146.8843,0.9558,-0.4255,-0.6223,1100,0,0,0,1,TASCA_GIACCA_ALTA
