@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.6811,2.445,1.5636,8.5005,-1.3251,2.4317,12.0986,3.4783,12.5041,-0.4343,10.3318,9.5451,3.0895,11.7745,0.3225,11.1851,12.1051,3.4792,13.0922,0.324,-0.2801,-0.0659,-0.0609,0.2354,0.2174,0.9237,0.4495,0.5061,0.4494,1.1258,0.9997,0.888,0.2021,0.2561,0.202,1.2675,0.9995,0.7885,1.2794,-0.8643,-0.7721,-0.6755,-0.6035,0.8933,0.4194,0.2104,0.1888,0.5016,0.4501,0.8974,0.6798,0.7219,0.6493,1.062,0.9551,0.8994,0.1131,15.0917,0.4277,-0.1847,-0.1174,0.5445,0.6567,0.9782,-36.5029,130.1254,11.4073,48.8998,?,-21.6587,167.7828,12.9531,41.2186,?,-8.3935,52.6816,7.2582,32.8186,-0.7588,1.6854,4.349,2.5804,0.8807,1.5716,1.7846,0.7756,2.47,3.1848,1.1864,3.4537,2.9112,1,0,0,1.1864,1.49,1.256,0.4603,68.7432,-0.9678,-0.6604,0.7813,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1038,0.0054,0.0734,0.3735,-2.552,13.0063,0.0167,0.1291,0.6314,0.9527,9.866,0.0107,0.1035,0.4811,0.9524,16.3254,0.0265,0.1628,0.7576,0.9547,-0.008,-0.0105,-0.0064,1.3183,0.7967,0.6043,0.5684,0.7092,0.4506,1.2476,0.7926,0.6353,0.3231,0.503,0.203,1.5566,0.6283,0.4036,-0.0211,-0.0279,-0.0168,1.321,0.7965,0.6029,0.0079,0.0104,0.0063,1.3206,0.7982,0.6044,0.5916,0.7763,0.493,1.3124,0.8334,0.6351,0.1737,22.9829,0.0933,0.1321,0.1072,0.9405,0.9874,0.9737,-15.9298,0.2336,0.4834,16.6794,?,-46.4422,0.0358,0.1893,46.7987,?,6.4026,0.0324,0.1801,0.7202,0.8947,0.343,-2.488,-7.2537,2.5537,2.6844,1.0512,6.5214,7.2062,1.105,0.3564,-2.7259,-7.6484,1,0,0,0.3564,23.1589,64.9788,0.5267,68.7745,-0.6751,-0.2903,0.1871,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1468,0.0075,0.0864,0.4054,-0.0758,7.2115,0.0246,0.1567,0.6514,0.9137,9.8777,0.0025,0.05,0.2614,0.9739,12.2318,0.0122,0.1104,0.4493,0.9639,0.0204,0.0149,0.012,0.7301,0.5896,0.8075,0.5514,1.7281,0.7829,3.1341,1.4198,0.453,0.3041,2.9865,0.6129,9.8223,2.0157,0.2052,-0.0041,-0.0029,-0.0024,0.7081,0.5751,0.8122,0.0499,0.0377,0.0303,0.7547,0.6067,0.8039,0.6223,1.5509,0.9022,2.4923,1.4499,0.5817,0.1261,17.2374,0.3319,-0.027,0.2768,0.2647,0.9356,0.5845,-46.5877,0.0319,0.1787,46.9788,?,-12.8158,0.0185,0.1359,12.9593,?,12.4613,0.1852,0.4304,1.4999,0.8879,3.6352,-3.7386,-1.0285,1.3151,0.4153,0.3158,1.7295,0.1725,0.0997,3.6251,-3.9548,-1.0909,1,0,0,3.6251,31.3204,8.6399,0.5144,71.8648,-0.3367,-0.1166,0.7511,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.6043,3.5107,1.8737,8.7642,-0.9747,4.7525,4.4759,2.1156,9.8396,-0.048,9.9505,3.3986,1.8435,10.1525,0.3083,11.3718,4.0319,2.008,9.0736,0.4713,-0.1272,-0.0607,-0.0531,0.4776,0.4179,0.875,0.8856,1.0164,0.9331,1.1476,1.0536,0.9181,0.7844,1.033,0.8707,1.317,1.1101,0.8429,9.5982,-0.9561,-0.5348,-0.0996,-0.0557,0.5594,0.4727,0.3024,0.2586,0.6397,0.5471,0.8552,0.8907,0.8633,0.9659,0.9692,1.0844,1.1189,0.115,16.0948,0.09,-0.7069,-0.533,0.2875,0.682,0.8767,-45.3519,4.5817,2.1405,47.9996,?,-5.3817,10.578,3.2524,12.8998,?,16.8062,20.8304,4.564,18.7195,0.3173,8.4271,-2.6985,-0.3202,0.6581,0.469,0.7126,0.4331,0.22,0.5078,3.721,-5.5178,-1.4829,1,0,0,3.721,2.5642,0.6891,0.5069,67.5397,-0.943,0.9458,-0.9923,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7236,21.6564,4.6536,14.3253,-0.988,-2.8055,14.0043,3.7422,12.4519,-2.0727,10.0035,16.2403,4.0299,16.6202,0.1294,12.0779,14.4913,3.8067,16.1336,0.2088,-0.2579,0.0723,0.0599,-0.2805,-0.2323,0.8283,1.2435,1.1548,1.2225,0.9286,0.9831,1.0586,1.5464,1.3335,1.4944,0.8623,0.9664,1.1207,0.8476,-2.8831,-1.6717,-3.4015,-1.9722,0.5798,1.7782,0.3775,0.3534,0.2123,0.1987,0.9361,1.1505,0.8619,0.8879,0.7492,0.7718,1.0302,0.1085,18.3094,-0.7708,0.2346,0.3678,0.1057,-0.121,0.9563,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.805,11.2434,3.3531,14.4062,-0.948,-3.2627,12.9766,3.6023,12.2036,-1.9304,9.3191,22.0153,4.692,13.6943,0.2304,11.0421,25.0546,5.0055,13.9906,0.2547,-0.5532,0.1937,0.1635,-0.3501,-0.2955,0.844,0.9308,0.7146,0.6699,0.7677,0.7197,0.9374,0.8664,0.5107,0.4488,0.5894,0.5179,0.8787,0.8721,-1.71,-1.466,-1.9609,-1.681,0.8573,1.7758,0.4156,0.3939,0.234,0.2218,0.9479,1.1805,1.052,1.0297,0.8911,0.8723,0.9788,0.1046,16.7574,-0.7853,0.5724,0.682,-0.1819,-0.3366,0.9754,28.7581,42.4376,6.5144,19.6198,0.5083,-4.1136,202.7166,14.2379,52.6184,-0.5802,-31.3362,91.0221,9.5405,38.2797,?,-6.9909,-0.9177,0.1313,0.4575,0.6828,1.4924,0.2093,0.4662,2.2271,-1.0497,-0.5298,0.5047,1.1982,0,0,0.3729,0.5125,1.3746,0.4451,73.0624,0.9168,0.7609,0.9173,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.194,22.4255,4.7356,17.8617,-1.0159,-4.4922,22.9995,4.7958,19.8996,-1.544,9.2347,22.1322,4.7045,16.4524,0.2245,12.467,22.404,4.7333,16.1912,0.2466,-0.4884,0.2376,0.176,-0.4864,-0.3603,0.7407,0.9874,1.0066,1.0005,1.0194,1.0132,0.9939,0.975,1.0132,1.001,1.0392,1.0266,0.9879,0.7453,-1.8901,-1.6985,-2.536,-2.279,0.8986,1.1327,0.4176,0.4123,0.3687,0.364,0.9872,0.8976,1.0857,1.1032,1.2095,1.229,1.0161,0.1094,19.5391,-0.6547,0.1203,0.35,0.2061,-0.1445,0.8803,29.0849,59.1014,7.6877,25.9796,0.3651,7.2232,351.4969,18.7483,50.9384,-0.2358,-25.4874,150.6353,12.2734,38.6993,?,4.0266,-1.1411,-0.2834,0.4101,0.6264,1.5276,0.1681,0.3923,2.3334,-1.537,-0.386,0.2512,0.9927,0,0,0.51,0.6713,1.3163,0.4098,69.6372,-0.2673,0.0248,0.949,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2572,22.0686,4.6977,17.6006,-1.163,-4.3216,4.6166,2.1486,10.1254,-98.6999,11.6291,13.6332,3.6923,15.6564,0.2061,13.4316,13.8873,3.7266,14.9659,0.2516,-0.0595,0.0221,0.0191,-0.3716,-0.3217,0.8658,2.1864,1.2723,1.2606,0.5819,0.5766,0.9908,4.7803,1.6187,1.5891,0.3386,0.3324,0.9817,0.9441,-2.3289,-1.8805,-2.4669,-1.9918,0.8074,80.1241,0.4126,0.4069,0.0052,0.0051,0.9861,1.7383,1.1242,1.176,0.6467,0.6766,1.0461,0.1306,19.8036,-0.4074,-0.267,-0.2604,-0.0383,-0.3106,0.9254,27.0946,110.4979,10.5118,30.481,0.2338,11.8972,133.6499,11.5607,36.5982,-0.0218,-27.1887,201.1965,14.1844,44.8196,?,2.2774,-0.9965,-0.4376,0.9093,0.7411,0.815,0.8268,0.5492,0.6643,-11.9256,-0.2075,0.0174,1.1106,0,0,0.8329,0.6801,0.8166,0.423,66.4164,0.7272,0.8446,0.9756,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4609,3.6282,1.9048,9.3928,-1.211,5.8651,11.3419,3.3678,11.9888,-0.0692,9.9607,2.5241,1.5888,7.3894,0.4733,12.0475,6.1786,2.4857,9.1253,0.4387,0.0786,0.0463,0.0383,0.5888,0.4868,0.8268,0.5656,1.1989,0.7663,2.1198,1.3549,0.6392,0.3199,1.4374,0.5872,4.4934,1.8357,0.4085,6.629,-0.7746,-0.7212,-0.1169,-0.1088,0.9311,0.3789,0.3028,0.2613,0.7991,0.6897,0.863,0.7835,1.2711,1.0293,1.6224,1.3138,0.8098,0.1218,17.3853,0.5792,0.2447,0.4169,0.4818,0.8457,0.8593,-28.0456,0.3446,0.587,28.6194,?,-15.8714,50.1482,7.0815,27.5986,?,-26.0916,21.193,4.6036,32.1594,?,1.7671,1.0749,0.6083,0.0829,0.1275,1.5383,0.0069,0.0163,2.3663,1.037,0.8899,0.8582,1,1,1,1.037,0.8899,0.8582,0.4365,70.0086,0.2189,-0.1657,-0.9978,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8093,4.1116,2.0277,8.7072,-1.3396,1.1514,5.8387,2.4163,10.1836,-0.8479,10.6856,11.5017,3.3914,12.1784,0.3226,11.2724,10.5463,3.2475,12.3928,0.3347,-0.7029,-0.0757,-0.0718,0.1078,0.1021,0.9479,0.8392,0.5979,0.6244,0.7125,0.7441,1.0443,0.7042,0.3575,0.3899,0.5076,0.5536,1.0906,1.067,-0.8597,-0.7996,-0.8057,-0.7494,0.9301,0.6753,0.207,0.1998,0.3066,0.2959,0.9651,0.855,0.715,0.7026,0.8362,0.8217,0.9827,0.11,14.7447,0.46,-0.0631,-0.0752,0.3201,0.3115,0.99,-32.7904,5.9356,2.4363,37.9791,?,7.044,50.0173,7.0723,22.4991,-0.3941,-26.4725,6.2881,2.5076,29.5792,?,-4.6551,1.2387,-0.2661,0.3445,0.9716,2.8203,0.1187,0.9439,7.9543,5.9717,1.284,0.215,0,1,0,1.688,1.284,0.7606,0.436,67.8667,0.012,-0.948,0.2294,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0985,0.0062,0.079,0.3862,-0.3787,4.5903,0.0177,0.133,0.6849,0.8619,9.9742,0.0121,0.11,0.4983,0.9512,10.9813,0.0131,0.1143,0.5438,0.9515,0.0214,0.0099,0.009,0.4602,0.418,0.9083,0.5937,0.7183,0.691,1.2099,1.1638,0.9619,0.3525,0.516,0.4775,1.4638,1.3545,0.9253,-0.0248,-0.0109,-0.0099,0.4399,0.4004,0.9102,0.0565,0.0274,0.025,0.4855,0.4421,0.9105,0.5638,0.775,0.7101,1.3746,1.2594,0.9162,0.112,14.6737,-0.3552,0.6792,0.4282,-0.0026,0.4806,0.8746,-46.316,0.0594,0.2438,46.8597,?,0.841,0.0376,0.194,0.7812,0.3146,-7.9836,0.0125,0.1117,8.2199,?,-55.0699,5.8014,-0.1053,1.2563,2.1828,1.7375,1.5784,4.7648,3.0188,-130.6808,5.7008,-0.0436,0,1,0,59.9805,5.7008,0.095,0.4797,55.1406,-0.2423,-0.389,0.3424,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1969,0.0136,0.1165,0.5261,-0.1151,5.8733,0.2901,0.5387,1.7193,0.7449,9.9025,0.0254,0.1593,0.8019,0.922,11.5237,0.1279,0.3576,1.3615,0.8891,0.0335,0.0199,0.0171,0.5931,0.5097,0.8593,0.2163,0.7314,0.3258,3.3814,1.5064,0.4455,0.0468,0.5349,0.1062,11.4339,2.2692,0.1985,-0.0108,-0.0057,-0.005,0.5294,0.4599,0.8688,0.07,0.0459,0.0384,0.6553,0.549,0.8377,0.306,0.6561,0.3864,2.1441,1.2628,0.589,0.1187,15.976,-0.0231,0.2085,0.0663,0.4496,0.938,0.7312,-46.1891,0.0468,0.2162,46.4996,?,-5.1697,3.2574,1.8048,8.519,?,-6.2659,0.3009,0.5485,7.4997,?,8.9347,7.3715,0.825,0.1198,0.3942,3.2903,0.0144,0.1554,10.8258,5.4584,6.2002,1.1359,1,1,1,5.4584,6.2002,1.1359,0.4835,57.6247,-0.5135,-0.7575,0.8731,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2382,0.0077,0.0876,0.4267,0.0536,4.7348,0.025,0.1581,0.6773,0.8662,9.9793,0.016,0.1265,0.6107,0.9407,11.0499,0.0097,0.0984,0.4536,0.9599,0.0503,0.0239,0.0216,0.4745,0.4285,0.9031,0.5538,0.6921,0.8894,1.2496,1.6059,1.2851,0.3067,0.479,0.791,1.5616,2.5788,1.6514,0.0055,0.0025,0.0022,0.4529,0.4039,0.8919,0.0891,0.0438,0.0399,0.4918,0.4476,0.9101,0.6301,0.6988,0.9407,1.1091,1.4931,1.3463,0.1255,14.9524,-0.3458,0.6845,0.5732,-0.5299,0.0696,0.8086,-46.0832,0.0471,0.2169,46.4996,?,-0.0346,0.119,0.345,1.2573,-1.3343,-8.4117,0.0305,0.1746,8.699,?,1330.1772,5.4785,0.0041,0.6288,1.2423,1.9757,0.3954,1.5434,3.9033,64.7006,5.3454,0.0826,0,1,0,36.983,5.3454,0.1445,0.5323,54.7866,0.124,0.6622,-0.3244,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7864,6.2554,2.5011,12.6452,-4.2978,5.1073,13.6456,3.694,15.0877,-0.0959,8.3025,4.2128,2.0525,10.8473,0.1715,10.4718,10.0895,3.1764,14.4959,0.2155,-0.154,-0.0947,-0.0751,0.6152,0.4877,0.7928,0.6771,1.2185,0.7874,1.7997,1.163,0.6462,0.4584,1.4849,0.62,3.2391,1.3525,0.4175,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1734,0.1823,0.1292,1.0515,0.7451,0.7086,0.8381,1.1657,0.8723,1.3909,1.0408,0.7483,0.1008,15.4678,-0.3342,-0.3093,-0.5239,0.3684,0.745,0.8589,-15.2892,11.3613,3.3707,19.3787,?,-38.3033,24.1314,4.9124,47.1588,?,-107.0805,9.8859,3.1442,112.7396,?,0.3992,0.1428,0.3577,0.6862,1.072,1.5624,0.4708,1.1493,2.441,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,1.183,160.6731,0.4653,-0.6664,-0.961,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0183,6.5795,2.565,12.2322,-1.3353,2.1762,26.7274,5.1699,17.7562,-0.4021,8.9249,5.2878,2.2995,9.2885,0.3238,10.8281,5.7364,2.3951,8.8944,0.4296,0.0084,0.0021,0.0017,0.2438,0.201,0.8242,0.4962,1.1155,1.071,2.2482,2.1585,0.9601,0.2462,1.2443,1.147,5.0546,4.6592,0.9218,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0947,14.9884,-0.1401,0.5854,0.2611,-0.2612,0.5639,0.5556,-3.5212,71.8677,8.4775,26.3992,-1.4309,-30.0048,35.9273,5.9939,45.2393,?,-111.7038,9.0517,3.0086,114.119,?,0.1174,0.0315,0.2686,1.4143,2.8177,1.9923,2.0004,7.9397,3.9691,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,1.193,149.2735,0.9291,-0.7363,-0.8964,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6195,7.0923,2.6631,14.6297,-1.6513,6.24,25.0959,5.0096,18.9724,-0.2356,9.0333,6.1337,2.4766,9.1792,0.3834,11.996,15.3419,3.9169,13.8643,0.328,-0.0993,-0.0686,-0.0516,0.6908,0.5202,0.753,0.5316,1.0753,0.6799,2.0227,1.279,0.6323,0.2826,1.1563,0.4623,4.0915,1.6358,0.3998,2.5188,-1.5967,-1.3462,-0.6339,-0.5345,0.8431,0.3594,0.3707,0.2674,1.0315,0.7442,0.7215,0.7711,1.5938,1.0552,2.0669,1.3684,0.6621,0.1122,17.695,-0.0765,0.0466,-0.1232,0.4512,0.8489,0.7712,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7864,6.2554,2.5011,12.6452,-4.2978,5.1073,13.6456,3.694,15.0877,-0.0959,8.3025,4.2128,2.0525,10.8473,0.1715,10.4718,10.0895,3.1764,14.4959,0.2155,-0.154,-0.0947,-0.0751,0.6152,0.4877,0.7928,0.6771,1.2185,0.7874,1.7997,1.163,0.6462,0.4584,1.4849,0.62,3.2391,1.3525,0.4175,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1734,0.1823,0.1292,1.0515,0.7451,0.7086,0.8381,1.1657,0.8723,1.3909,1.0408,0.7483,0.1008,15.4678,-0.3342,-0.3093,-0.5239,0.3684,0.745,0.8589,-15.2892,11.3613,3.3707,19.3787,?,-38.3033,24.1314,4.9124,47.1588,?,-107.0805,9.8859,3.1442,112.7396,?,0.3992,0.1428,0.3577,0.6862,1.072,1.5624,0.4708,1.1493,2.441,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,1.183,160.6731,0.4653,-0.6664,-0.961,?,?,?,?,?,TASCA_GIACCA_ALTA
