@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0204,3.1916,1.7865,9.0329,-0.9907,2.2769,13.4121,3.6623,16.4496,-0.4262,9.9472,8.4439,2.9058,14.683,0.163,10.9411,9.4722,3.0777,13.6791,0.2403,-0.009,-0.002,-0.0019,0.2289,0.2081,0.9092,0.4878,0.6148,0.5805,1.2603,1.1899,0.9442,0.238,0.378,0.3369,1.5884,1.416,0.8914,0.9145,-1.5724,-1.0389,-1.7193,-1.136,0.6607,0.3934,0.2587,0.252,0.6575,0.6406,0.9742,0.5491,0.6152,0.6603,1.1203,1.2025,1.0734,0.026,14.5158,0.3396,0.0337,0.0627,-0.0688,0.2684,0.9129,0.2451,1.0379,1.0188,6.1053,-1.146,-0.2878,0.7496,0.8658,5.1494,-0.8954,-0.0577,0.4179,0.6465,3.5493,-1.4531,-0.8517,-4.2506,4.9908,1.1767,1.5759,1.3393,1.3846,2.4834,1.7936,1.3403,1.5508,1.157,1.0472,1.9663,1.8776,1.1856,1.7201,1.4508,0.001,1.8741,0.2823,0.4037,0.4489,TASCA_GIACCA_ALTA
-0.0471,3.0007,1.7323,14.9735,-2.5836,6.974,55.5806,7.4552,62.3672,-0.1776,9.7837,25.1564,5.0156,39.552,-0.052,13.1432,55.3547,7.4401,62.5838,0.0331,-0.0068,-0.0048,-0.0036,0.7128,0.5306,0.7444,0.2324,0.3454,0.2328,1.4864,1.002,0.6741,0.054,0.1193,0.0542,2.2094,1.0041,0.4545,1.1474,5.5255,-5.0368,4.8155,-4.3896,-0.9116,0.0789,0.1111,0.0646,1.4086,0.8182,0.5809,0.2401,0.3786,0.2393,1.5768,0.9965,0.632,0.031,18.7556,-0.244,-0.1459,-0.265,0.6375,0.8496,0.9117,0.4608,1.1882,1.09,4.8108,-0.6489,-0.2484,1.0887,1.0434,6.3777,-1.7036,-0.2162,0.8832,0.9398,6.3788,-1.0782,-1.8551,-2.1317,1.1491,1.0447,1.1599,1.1103,1.0914,1.3453,1.2327,0.4711,0.5721,1.2143,1.2368,0.9506,0.7685,0.7543,0.7542,0.9998,0.0015,2.4078,-0.0747,-0.3278,0.3568,TASCA_GIACCA_ALTA
-0.0471,4.349,2.0854,16.5019,-1.9606,1.8774,12.4094,3.5227,19.4512,-0.5731,9.8784,15.1083,3.8869,21.6661,-0.1165,10.873,14.7538,3.8411,17.531,0.1828,-0.0251,-0.0048,-0.0043,0.19,0.1727,0.9085,0.592,0.5365,0.5429,0.9063,0.9171,1.0119,0.3505,0.2879,0.2948,0.8214,0.8411,1.024,1.5421,4.8328,-2.7875,3.1339,-1.8076,-0.5768,0.4508,0.2872,0.2598,0.6372,0.5764,0.9046,0.8484,0.7616,0.9413,0.8978,1.1095,1.2359,0.0251,14.2859,0.2441,0.1724,0.1511,-0.1301,0.1513,0.9164,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0204,3.1916,1.7865,9.0329,-0.9907,2.2769,13.4121,3.6623,16.4496,-0.4262,9.9472,8.4439,2.9058,14.683,0.163,10.9411,9.4722,3.0777,13.6791,0.2403,-0.009,-0.002,-0.0019,0.2289,0.2081,0.9092,0.4878,0.6148,0.5805,1.2603,1.1899,0.9442,0.238,0.378,0.3369,1.5884,1.416,0.8914,0.9145,-1.5724,-1.0389,-1.7193,-1.136,0.6607,0.3934,0.2587,0.252,0.6575,0.6406,0.9742,0.5491,0.6152,0.6603,1.1203,1.2025,1.0734,0.026,14.5158,0.3396,0.0337,0.0627,-0.0688,0.2684,0.9129,0.2451,1.0379,1.0188,6.1053,-1.146,-0.2878,0.7496,0.8658,5.1494,-0.8954,-0.0577,0.4179,0.6465,3.5493,-1.4531,-0.8517,-4.2506,4.9908,1.1767,1.5759,1.3393,1.3846,2.4834,1.7936,1.3403,1.5508,1.157,1.0472,1.9663,1.8776,1.1856,1.7201,1.4508,0.001,1.8741,0.2823,0.4037,0.4489,TASCA_GIACCA_ALTA
-0.7023,2.2836,1.5112,10.3808,-1.0886,8.3999,8.9717,2.9953,15.6005,0.1504,10.0303,1.9708,1.4038,6.7489,0.4925,13.3442,6.8159,2.6107,14.6342,0.3564,-0.0836,-0.07,-0.0526,0.8374,0.6295,0.7517,0.5045,1.0765,0.5788,2.1336,1.1473,0.5377,0.2545,1.1588,0.335,4.5524,1.3163,0.2891,-1.9598,-0.8262,-0.6675,0.4216,0.3406,0.8079,0.2707,0.3738,0.2186,1.3808,0.8075,0.5848,0.6654,1.5381,0.7094,2.3116,1.066,0.4612,0.0348,19.6701,-0.4474,-0.3406,-0.503,0.315,0.9255,0.641,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0014,4.0359,2.009,11.7299,-1.2289,1.7433,12.1641,3.4877,18.1321,-0.6322,9.6986,1.9454,1.3948,6.3444,0.5146,10.6255,2.3462,1.5317,8.8051,0.4395,-0.0008,-0.0001,-0.0001,0.1797,0.1641,0.9128,0.576,1.4403,1.3115,2.5005,2.277,0.9106,0.3318,2.0746,1.7202,6.2527,5.1845,0.8292,0.9208,-0.9615,-0.9368,-1.0442,-1.0174,0.9743,0.4737,0.4026,0.335,0.8499,0.7072,0.8321,0.6469,1.8489,1.3322,2.858,2.0593,0.7205,0.0262,14.3826,0.3824,-0.0768,-0.0225,0.1001,0.3272,0.7935,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2074,0.871,0.9333,4.7351,-1.2205,6.3344,1.3383,1.1568,6.3756,0.319,9.9238,0.6855,0.8279,5.2587,0.6129,11.8524,1.0644,1.0317,5.6293,0.6343,-0.0327,-0.0209,-0.0175,0.6383,0.5344,0.8373,0.8068,1.1272,0.9046,1.3972,1.1213,0.8025,0.6509,1.2707,0.8183,1.9523,1.2573,0.644,-0.8715,-0.3125,-0.2666,0.3586,0.3059,0.8531,0.2278,0.157,0.1386,0.6891,0.6083,0.8827,0.7427,0.9004,0.8412,1.2124,1.1326,0.9342,0.0338,17.0002,-0.2088,0.4072,0.1192,0.2297,0.745,0.8151,-0.5603,0.0728,0.2699,1.1707,-563.1177,-0.4279,0.014,0.1185,0.6625,?,-0.0024,0.0546,0.2337,1.2711,-1.4099,1.3094,230.9194,176.349,2.2782,1.1546,0.5068,5.1903,1.333,0.2568,1.7639,1.5715,0.8909,0,0.0039,0,1.767,0.921,0.5212,0.002,1.1662,0.3835,0.5971,0.541,TASCA_GIACCA_ALTA
0.4626,0.5167,0.7188,3.1058,-0.4968,10.2866,1.822,1.3498,5.4825,0.5945,9.9047,1.0218,1.0108,5.8828,0.5584,14.3201,2.427,1.5579,7.9426,0.5799,0.045,0.0467,0.0323,1.0386,0.7183,0.6917,0.5325,0.7111,0.4614,1.3354,0.8665,0.6489,0.2836,0.5057,0.2129,1.7832,0.7508,0.421,-0.1283,-0.1386,-0.094,1.0804,0.7332,0.6787,0.1535,0.1558,0.1098,1.0148,0.7152,0.7047,0.5665,0.5279,0.391,0.9319,0.6903,0.7407,0.0386,20.9011,0.234,-0.0295,0.1534,0.7214,0.9528,0.897,-0.5688,0.0609,0.2468,1.1942,-16.2151,-0.4366,0.0403,0.2008,0.9047,-13.9232,0.0449,0.0607,0.2463,1.3063,-0.533,1.3027,-12.6617,-9.7195,1.2294,1.0022,0.8151,1.5115,1.0043,0.6644,1.3326,2.4766,1.8585,1.1442,0.0814,0.0711,1.32,0.9141,0.6926,0.0019,1.1962,0.5493,0.7252,0.4956,TASCA_GIACCA_ALTA
-0.2663,4.6005,2.1449,13.2617,-1.5861,-0.5766,17.9842,4.2408,22.3436,-3.2505,9.5796,12.0337,3.469,16.2555,0.1695,10.5584,15.3098,3.9128,16.6437,0.22,0.4618,-0.0278,-0.0252,-0.0602,-0.0546,0.9073,0.5058,0.6183,0.5482,1.2225,1.0838,0.8866,0.2558,0.3823,0.3005,1.4945,1.1747,0.786,0.476,-2.4514,-1.733,-5.1498,-3.6406,0.7069,0.9755,0.262,0.2403,0.2686,0.2464,0.9173,0.5935,0.8158,0.7968,1.3745,1.3425,0.9767,0.0251,13.8239,0.5642,-0.0256,-0.2955,-0.1681,-0.5866,0.8571,0.2974,0.9705,0.9851,7.3497,-0.4739,-0.5398,1.7059,1.3061,7.0528,-4.0656,0.82,4.4102,2.1,9.3108,-0.0615,-0.5508,0.3627,-0.6584,0.7543,0.4691,0.6219,0.5689,0.2201,0.3868,0.4175,4.3779,10.4863,3.5815,0.5685,0.1587,1.0421,0.7894,0.7575,0.0027,2.3091,0.1085,0.6405,-0.1113,TASCA_GIACCA_BASSA
-0.0829,5.478,2.3405,13.6435,-1.4786,0.4166,8.7404,2.9564,19.0556,-1.1373,9.6986,7.5535,2.7484,14.3391,0.2073,10.3939,7.9816,2.8252,14.1197,0.2617,-0.199,-0.0085,-0.008,0.043,0.0401,0.9331,0.7917,0.8516,0.8284,1.0757,1.0465,0.9728,0.6267,0.7252,0.6863,1.1571,1.0951,0.9464,0.8027,-2.1701,-1.6259,-2.7036,-2.0256,0.7492,0.6174,0.3043,0.2878,0.4929,0.4662,0.9458,0.716,0.9515,0.9663,1.3289,1.3496,1.0155,0.0255,13.6933,0.5134,0.2796,0.1466,-0.1444,-0.2761,0.94,0.1404,0.7495,0.8657,5.3737,-1.0597,-0.4578,1.048,1.0237,5.2957,-3.1964,0.8738,3.2869,1.813,6.4461,-0.0924,-0.3067,0.1607,-0.5239,0.8457,0.4775,0.5647,0.7152,0.228,0.3188,0.6854,5.0717,7.3995,2.0673,0.4421,0.2139,1.0147,0.8336,0.8215,0.0026,2.2997,0.0914,0.2142,0.0859,TASCA_GIACCA_BASSA
-0.2663,4.6005,2.1449,13.2617,-1.5861,-0.5766,17.9842,4.2408,22.3436,-3.2505,9.5796,12.0337,3.469,16.2555,0.1695,10.5584,15.3098,3.9128,16.6437,0.22,0.4618,-0.0278,-0.0252,-0.0602,-0.0546,0.9073,0.5058,0.6183,0.5482,1.2225,1.0838,0.8866,0.2558,0.3823,0.3005,1.4945,1.1747,0.786,0.476,-2.4514,-1.733,-5.1498,-3.6406,0.7069,0.9755,0.262,0.2403,0.2686,0.2464,0.9173,0.5935,0.8158,0.7968,1.3745,1.3425,0.9767,0.0251,13.8239,0.5642,-0.0256,-0.2955,-0.1681,-0.5866,0.8571,0.2974,0.9705,0.9851,7.3497,-0.4739,-0.5398,1.7059,1.3061,7.0528,-4.0656,0.82,4.4102,2.1,9.3108,-0.0615,-0.5508,0.3627,-0.6584,0.7543,0.4691,0.6219,0.5689,0.2201,0.3868,0.4175,4.3779,10.4863,3.5815,0.5685,0.1587,1.0421,0.7894,0.7575,0.0027,2.3091,0.1085,0.6405,-0.1113,TASCA_GIACCA_BASSA
-0.0829,5.478,2.3405,13.6435,-1.4786,0.4166,8.7404,2.9564,19.0556,-1.1373,9.6986,7.5535,2.7484,14.3391,0.2073,10.3939,7.9816,2.8252,14.1197,0.2617,-0.199,-0.0085,-0.008,0.043,0.0401,0.9331,0.7917,0.8516,0.8284,1.0757,1.0465,0.9728,0.6267,0.7252,0.6863,1.1571,1.0951,0.9464,0.8027,-2.1701,-1.6259,-2.7036,-2.0256,0.7492,0.6174,0.3043,0.2878,0.4929,0.4662,0.9458,0.716,0.9515,0.9663,1.3289,1.3496,1.0155,0.0255,13.6933,0.5134,0.2796,0.1466,-0.1444,-0.2761,0.94,0.1404,0.7495,0.8657,5.3737,-1.0597,-0.4578,1.048,1.0237,5.2957,-3.1964,0.8738,3.2869,1.813,6.4461,-0.0924,-0.3067,0.1607,-0.5239,0.8457,0.4775,0.5647,0.7152,0.228,0.3188,0.6854,5.0717,7.3995,2.0673,0.4421,0.2139,1.0147,0.8336,0.8215,0.0026,2.2997,0.0914,0.2142,0.0859,TASCA_GIACCA_BASSA
-0.1283,8.2443,2.8713,35.7888,-1.7228,1.962,27.7103,5.2641,41.4539,-0.2404,9.883,7.3698,2.7147,18.8221,0.0503,11.3512,16.0137,4.0017,39.9389,0.0813,-0.0654,-0.013,-0.0113,0.1985,0.1728,0.8707,0.5455,1.0577,0.7175,1.9391,1.3154,0.6784,0.2975,1.1187,0.5148,3.76,1.7304,0.4602,2.819,-22.7042,-6.4084,-8.054,-2.2733,0.2823,0.3933,0.6632,0.3023,1.6863,0.7688,0.4559,0.8633,1.9014,0.8961,2.2024,1.0379,0.4713,0.0267,15.2196,0.0179,0.2714,0.1912,0.5909,0.8115,0.7612,0.2006,0.9431,0.9711,8.6774,-1.1868,1.0421,1.3152,1.1468,6.7494,-0.2646,0.6562,4.5057,2.1227,8.9198,-2.4726,0.1925,0.3057,1.588,0.8468,0.4575,0.5403,0.7171,0.2093,0.2919,3.3345,0.7415,0.2224,0.7435,1.5448,2.0778,1.2856,0.9728,0.7567,0.0033,3.5486,0.3028,-0.4362,0.0012,TASCA_GIACCA_BASSA
