@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2882,2.8423,1.6859,11.1143,-1.3699,1.5787,15.7076,3.9633,13.9991,-1.3134,8.9433,16.6419,4.0795,20.416,0.0195,10.1115,15.506,3.9378,18.2554,0.1319,0.1826,0.0322,0.0285,0.1765,0.1561,0.8845,0.4254,0.4133,0.4281,0.9715,1.0065,1.036,0.1809,0.1708,0.1833,0.9439,1.013,1.0733,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.775,0.2252,0.223,0.2906,0.2877,0.9901,0.7939,0.5444,0.6088,0.6857,0.7668,1.1184,0.0454,13.8889,-0.6702,-0.2577,-0.1978,0.1853,0.111,0.9702,-0.0336,1.5049,1.2268,8.2124,-2.0335,0.6846,4.6305,2.1519,11.298,-0.4875,-0.5712,1.8322,1.3536,5.7918,-3.9088,-0.049,0.0588,-1.1986,0.5701,0.9063,1.5898,0.325,0.8214,2.5273,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0045,2.8929,0.1476,0.2736,-0.7178,SINISTRA_PANTALONI
0.2073,2.1704,1.4732,11.1047,-1.3612,3.2941,8.8655,2.9775,17.2015,-0.0449,9.6861,1.7291,1.3149,9.2081,0.397,10.6343,4.3922,2.0958,14.0485,0.3622,0.0629,0.0214,0.0195,0.3401,0.3098,0.9108,0.4948,1.1204,0.7029,2.2644,1.4207,0.6274,0.2448,1.2552,0.4941,5.1274,2.0184,0.3937,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.0512,13.9741,-0.2258,-0.7372,-0.6008,0.3553,0.7949,0.8183,0.5395,1.0605,1.0298,4.9509,-0.1538,0.3227,1.3527,1.163,6.3525,-0.1849,0.2304,2.4039,1.5504,6.0284,-0.2393,1.6718,2.3415,1.4006,0.8854,0.6642,0.7501,0.784,0.4411,0.5627,0.6656,0.5668,0.8516,0.8004,0.8821,1.1021,0.7794,0.8213,1.0537,0.0033,2.4726,0.8398,0.7204,0.759,SINISTRA_PANTALONI
0.0847,4.434,2.1057,9.816,-0.5933,-12.034,7.4005,2.7204,22.3994,?,9.4792,4.7523,2.18,13.989,0.1792,15.4882,11.3814,3.3736,21.3688,0.2498,-0.007,0.0089,0.0055,-1.2695,-0.777,0.612,0.774,0.9659,0.6242,1.2479,0.8064,0.6462,0.5991,0.933,0.3896,1.5572,0.6502,0.4176,0.1632,-1.1967,-0.5136,-7.3332,-3.1473,0.4292,0,0.3615,0.2163,0,0,0.5983,0.4382,0.7017,0.4594,1.6012,1.0482,0.6546,0.0762,23.1835,0.0165,-0.1932,-0.0563,-0.8764,-0.9795,0.9506,0.1415,0.62,0.7874,4.1877,-0.8274,0.1661,0.6312,0.7945,3.6154,-0.7919,0.0983,0.3131,0.5595,3.2114,-0.6331,0.8522,1.4395,1.6891,0.9911,1.4073,1.4199,0.9824,1.9805,2.016,1.1868,1.5231,1.2834,1.1358,1.1653,1.026,1.1583,1.304,1.1258,0.0012,1.7204,-0.0041,-0.5681,0.1276,SINISTRA_PANTALONI
-0.27,11.7652,3.43,17.9631,-0.9472,-0.9005,44.1555,6.645,27.2001,-0.7764,9.7223,22.4306,4.7361,22.1956,-0.0357,12.1665,25.7347,5.0729,22.7347,0.0359,0.2998,-0.0278,-0.0222,-0.0926,-0.074,0.7991,0.5162,0.7242,0.6761,1.403,1.3099,0.9336,0.2664,0.5245,0.4572,1.9685,1.7158,0.8716,0.735,11.4131,-10.3108,15.5281,-14.0283,-0.9034,0.6025,0.4305,0.3912,0.7145,0.6493,0.9087,0.6604,0.8093,0.7901,1.2255,1.1964,0.9763,0.0249,17.5262,0.0952,-0.4494,-0.3385,-0.4314,-0.2439,0.8998,0.038,1.266,1.1251,4.6762,-1.1938,0.8781,3.0796,1.7549,9.1057,-0.5266,-0.7153,3.3832,1.8393,7.3315,-3.1567,0.0432,-0.0531,-1.2275,0.6412,0.6117,0.9541,0.4111,0.3742,0.9102,0.8101,0.457,0.5642,0.3574,1.2085,3.3816,0.5135,0.6378,1.242,0.0029,3.5922,0.3173,0.188,-0.3973,SINISTRA_PANTALONI
-0.3037,11.1437,3.3382,26.2096,-1.3222,-5.6285,54.0239,7.3501,36.9966,-1.7207,9.7054,18.8292,4.3393,25.0526,-0.19,13.1596,36.7897,6.0655,28.9298,0.0303,0.054,-0.0313,-0.0231,-0.5799,-0.4277,0.7375,0.4542,0.7693,0.5504,1.6939,1.2118,0.7154,0.2063,0.5918,0.3029,2.8692,1.4685,0.5118,0.6378,3.7301,-16.5057,5.8485,-25.8795,-4.425,0.83,0.5361,0.3783,0.6459,0.4558,0.7056,0.7084,1.0462,0.906,1.4768,1.2788,0.866,0.0283,19.8259,-0.051,-0.351,-0.2423,-0.6199,-0.7965,0.8699,0.5065,2.5736,1.6043,7.2034,-0.741,1.2086,6.1279,2.4755,13.9944,-0.824,-0.5739,5.7131,2.3902,10.5455,-1.1664,0.4191,-0.8827,-2.1062,0.6481,0.6712,1.0357,0.42,0.4505,1.0726,0.4849,0.54,1.1135,0.5393,0.85,1.5762,0.5147,0.6831,1.3271,0.0036,5.4124,0.3959,-0.3589,-0.4114,SINISTRA_PANTALONI
-0.4083,4.4078,2.0995,12.7028,-1.4853,5.2171,15.6653,3.9579,19.1773,-0.5105,10.0671,5.8113,2.4107,20.2946,0.2114,12.1348,7.3615,2.7132,21.0414,0.215,-0.0783,-0.0406,-0.0336,0.5182,0.4299,0.8296,0.5304,0.8709,0.7738,1.6418,1.4588,0.8885,0.2814,0.7585,0.5988,2.6957,2.128,0.7894,1.1713,-1.3958,-1.3173,-1.1916,-1.1246,0.9437,0.4026,0.1986,0.1907,0.4934,0.4737,0.96,0.6624,0.6259,0.6037,0.9449,0.9114,0.9645,0.0313,17.58,-0.0777,-0.0727,-0.2992,0.1954,0.5685,0.8533,0.3061,0.9028,0.9501,5.2306,-0.6544,-0.3077,0.7267,0.8525,6.1256,-3.2489,0.9175,2.6032,1.6135,7.2098,-0.4901,-0.9948,0.3336,-0.3353,1.1146,0.5889,0.5284,1.2423,0.3468,0.2792,0.4417,0.8725,1.9752,2.1929,0.6534,0.298,0.8539,0.7255,0.8496,0.0028,2.4616,-0.2344,0.1583,0.1826,SINISTRA_PANTALONI
0.389,6.7807,2.604,23.0456,-1.032,3.3105,63.8262,7.9891,58.7833,-0.1989,9.8724,16.1637,4.0204,27.2449,0.0994,12.2331,45.6973,6.76,49.6807,0.0724,0.1175,0.0394,0.0318,0.3353,0.2706,0.807,0.3259,0.6477,0.3852,1.9871,1.1818,0.5947,0.1062,0.4195,0.1484,3.9487,1.3967,0.3537,1.2002,-3.8913,-3.0185,-3.2424,-2.5151,0.7757,0.2313,0.3749,0.2118,1.6207,0.9155,0.5649,0.392,0.8459,0.4639,2.1576,1.1832,0.5484,0.0282,17.0905,-0.3701,-0.0171,-0.2646,0.1706,0.697,0.7423,-0.1225,1.6401,1.2807,6.5582,-1.1514,-1.1084,2.9476,1.7169,7.7374,-2.5067,0.2652,3.9202,1.9799,10.1706,-0.9087,0.1106,-0.4622,-4.18,0.7459,0.6468,0.8671,0.5564,0.4184,0.7519,0.6346,0.7249,1.1423,1.3815,0.5721,0.4141,0.8476,0.6448,0.7608,0.0031,4.2002,0.1403,0.1872,0.3674,SINISTRA_PANTALONI
0.209,0.3522,0.5934,2.2377,-0.9064,6.3827,0.5525,0.7433,3.157,0.6038,9.8689,0.4093,0.6398,3.1956,0.7299,11.79,0.4868,0.6977,3.1761,0.7702,0.0327,0.0212,0.0177,0.6467,0.5414,0.8371,0.7984,0.9275,0.8506,1.1618,1.0654,0.917,0.6374,0.8603,0.7235,1.3497,1.135,0.8409,-0.2211,-0.1232,-0.1,0.5573,0.4521,0.8112,0.1473,0.0992,0.0849,0.6736,0.5766,0.856,0.7088,0.7002,0.7045,0.9879,0.994,1.0062,0.0323,16.8107,-0.3441,-0.1564,-0.3113,0.1139,0.6605,0.8204,0.1817,0.0574,0.2396,1.2369,-1.0792,0.1568,0.0311,0.1763,0.9474,-0.6903,0.0022,0.0403,0.2009,1.0681,-0.7159,1.1587,83.5432,72.1028,1.3592,1.193,0.8777,1.8475,1.4232,0.7703,1.6593,1.4407,0.8683,1.0613,0.9556,0.9004,1.3055,1.158,0.887,0.0007,0.609,0.0858,0.0023,0.3239,SINISTRA_PANTALONI
0.3382,0.5192,0.7205,2.6041,-0.5823,6.4484,0.9974,0.9987,3.978,0.5247,9.8593,0.522,0.7225,4.0277,0.6747,11.8421,0.7066,0.8406,4.5032,0.6851,0.0525,0.0343,0.0286,0.654,0.5445,0.8326,0.7215,0.9973,0.8572,1.3824,1.1881,0.8595,0.5205,0.9947,0.7348,1.9109,1.4116,0.7387,-0.2183,-0.1147,-0.0978,0.5256,0.4481,0.8526,0.1967,0.1329,0.1151,0.6759,0.5852,0.8657,0.6546,0.6465,0.5783,0.9877,0.8834,0.8944,0.0319,16.992,-0.6561,-0.0594,-0.4344,0.116,0.7033,0.786,0.216,0.1292,0.3594,1.4655,-0.469,0.2225,0.0886,0.2976,1.3405,-0.4856,0.0236,0.0384,0.196,0.9784,-0.9292,0.9709,9.1691,9.4439,1.2075,1.8335,1.5184,1.4581,3.3618,2.3057,1.0678,0.9929,0.9298,1.1056,1.967,1.7792,1.0932,1.4978,1.3701,0.0008,0.8015,0.7882,-0.1697,-0.0371,SINISTRA_PANTALONI
0.2644,5.8168,2.4118,14.4792,-0.9156,9.485,3.0878,1.7572,8.2261,0.4307,9.9082,1.647,1.2833,6.8931,0.4875,13.9955,2.8846,1.6984,7.9931,0.5733,0.0279,0.0267,0.0189,0.9573,0.6777,0.708,1.3725,1.8793,1.42,1.3692,1.0346,0.7556,1.8838,3.5318,2.0165,1.8748,1.0704,0.5709,-1.1121,-1.0554,-0.6443,0.949,0.5794,0.6105,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.7602,2.1005,1.8115,1.1934,1.0292,0.8624,0.0686,21.0737,0.1844,-0.1665,0.091,0.0969,0.7809,0.6555,-0.427,2.6282,1.6212,8.5971,-0.8212,-0.0482,1.6078,1.268,7.9107,-0.6615,-0.1742,2.0482,1.4311,8.9222,-0.6462,8.853,2.4513,0.2769,1.2785,1.1328,0.886,1.6346,1.2832,0.785,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0023,2.7511,0.8707,0.9141,0.7942,SINISTRA_PANTALONI
0.5511,5.8434,2.4173,13.7259,-0.7875,4.851,25.8276,5.0821,22.1194,-0.3915,10.0242,7.6155,2.7596,15.5235,0.1475,12.2563,13.3887,3.6591,19.209,0.1526,0.1136,0.055,0.045,0.4839,0.3958,0.8179,0.4757,0.876,0.6606,1.8416,1.3889,0.7542,0.2262,0.7673,0.4364,3.3915,1.9291,0.5688,0.9717,-2.2512,-1.7484,-2.3168,-1.7994,0.7766,0.4831,0.4217,0.3388,0.873,0.7013,0.8033,0.6205,0.8842,0.7146,1.4249,1.1515,0.8081,0.0302,17.7333,-0.1344,0.4229,0.1272,0.3645,0.7316,0.8531,0.6098,2.7554,1.6599,9.4817,-0.538,-0.5962,1.3052,1.1425,6.0562,-1.2538,0.4516,3.1727,1.7812,6.4162,-0.5286,-1.0227,1.3501,-1.3201,1.453,0.9319,0.6414,2.1111,0.8685,0.4114,0.9844,1.4948,1.5185,2.2943,1.4688,0.6402,1.5656,1.4778,0.9439,0.0026,3.7529,0.2337,0.474,0.2596,SINISTRA_PANTALONI
0.0088,4.9658,2.2284,13.926,-0.8968,7.3878,21.8261,4.6718,21.3857,-0.5239,10.2278,7.3673,2.7143,19.0399,0.1333,13.6531,6.9397,2.6343,16.5803,0.2608,0.0012,0.0009,0.0006,0.7223,0.5411,0.7491,0.477,0.821,0.8459,1.7212,1.7734,1.0303,0.2275,0.674,0.7156,2.9626,3.1451,1.0616,0.8956,-2.2488,-1.1256,-2.511,-1.2568,0.5005,0.5232,0.3342,0.3273,0.6388,0.6257,0.9794,0.6512,0.7314,0.8399,1.1232,1.2898,1.1483,0.0338,19.6244,0.2758,0.5311,0.599,-0.1178,0.3379,0.8312,0.9258,3.0987,1.7603,7.2151,-0.0484,0.6256,1.6212,1.2733,6.5742,-0.1514,0.9624,2.075,1.4405,4.9229,-0.0519,1.4797,0.9619,0.6501,1.3825,1.222,0.8839,1.9113,1.4933,0.7813,0.3856,1.3735,3.5618,1.2052,1.4704,1.22,1.0975,1.4656,1.3354,0.004,2.822,0.4157,0.5464,0.188,SINISTRA_PANTALONI
0.7713,1.5012,1.2252,7.0212,-0.5404,1.3257,14.3706,3.7909,22.5532,-0.3928,9.8883,7.0451,2.6543,17.5986,0.1304,10.5931,10.8323,3.2912,21.0906,0.1656,0.5818,0.078,0.0728,0.1341,0.1251,0.9335,0.3232,0.4616,0.3723,1.4282,1.1518,0.8065,0.1045,0.2131,0.1386,2.0398,1.3266,0.6504,0.3873,-0.9333,-0.5884,-2.4099,-1.5194,0.6305,0.2815,0.2252,0.1803,0.8001,0.6406,0.8007,0.3113,0.399,0.3329,1.2815,1.0693,0.8344,0.0269,13.7543,-0.0557,0.2875,0.3362,0.482,0.614,0.9536,0.4858,1.0059,1.0029,5.6963,-0.3598,-0.2528,0.8167,0.9037,6.0583,-1.3864,0.8713,2.138,1.4622,6.7419,-0.614,-1.9215,0.5575,-0.2901,1.1098,0.6859,0.618,1.2317,0.4705,0.382,0.4282,0.5876,1.3723,1.6501,1.0028,0.6077,0.9402,0.8449,0.8986,0.0028,2.6368,-0.3986,0.2218,-0.2325,SINISTRA_PANTALONI
0.5708,1.5752,1.2551,6.68,-0.4058,10.2651,4.6872,2.165,11.8272,0.2857,9.932,0.8395,0.9162,4.202,0.6675,14.4042,3.9643,1.991,9.4213,0.5384,0.0556,0.0575,0.0396,1.0335,0.7126,0.6895,0.5797,1.3698,0.6304,2.3629,1.0874,0.4602,0.3361,1.8763,0.3974,5.5833,1.1824,0.2118,-0.4076,-0.2286,-0.1755,0.5609,0.4306,0.7676,0.287,0.376,0.2328,1.3103,0.8113,0.6192,0.5648,1.5897,0.709,2.8147,1.2554,0.446,0.0369,21.1396,0.799,0.0102,0.7014,0.4349,0.9648,0.6398,-1.2111,1.08,1.0392,3.4511,-8.0773,-0.7566,0.612,0.7823,3.1157,-3.4013,0.0033,0.058,0.2408,1.2273,-0.8419,1.6008,-364.8828,-227.941,1.3284,4.3151,3.2483,1.7647,18.6204,10.5515,1.2754,5.4742,4.2922,0.5371,0.5706,1.0625,1.1076,2.812,2.5387,0.0037,2.268,0.9309,0.3759,0.3264,SINISTRA_PANTALONI
0.1359,0.663,0.8142,2.8138,-0.5016,9.0322,1.2926,1.1369,4.0398,0.6543,9.9377,0.3667,0.6056,3.5458,0.7065,13.4845,0.849,0.9214,3.5064,0.7762,0.0151,0.0137,0.0101,0.9089,0.6698,0.737,0.7162,1.3446,0.8837,1.8775,1.2339,0.6572,0.5129,1.8079,0.7809,3.5249,1.5225,0.4319,-0.1229,-0.1101,-0.0773,0.896,0.6289,0.7018,0.1604,0.1551,0.1196,0.9674,0.746,0.7711,0.6965,0.7936,0.8025,1.1393,1.1521,1.0112,0.0347,19.6821,0.7828,-0.3164,0.5403,0.0097,0.8819,0.4781,-0.5965,0.4103,0.6405,2.3167,-17.7075,-0.3411,0.2098,0.4581,1.8457,-5.704,0.0679,0.0276,0.1662,0.8289,-0.5192,1.7487,-8.7795,-5.0205,1.3983,3.8547,2.7566,1.9554,14.8585,7.5989,1.3964,7.7415,5.5439,0.4498,0.227,0.5046,1.2552,2.7951,2.2268,0.0018,1.1021,0.9347,0.0132,-0.1006,SINISTRA_PANTALONI
0.7885,0.7088,0.8419,3.454,-0.2621,10.1826,2.3076,1.5191,6.0647,0.5627,9.8812,0.6759,0.8221,4.9902,0.6284,14.262,2.2324,1.4941,6.3527,0.6534,0.0774,0.0798,0.0553,1.0305,0.714,0.6928,0.5542,1.024,0.5635,1.8477,1.0167,0.5503,0.3072,1.0486,0.3175,3.4141,1.0337,0.3028,-0.0919,-0.085,-0.0599,0.9247,0.6514,0.7045,0.1974,0.2038,0.1493,1.0327,0.7565,0.7326,0.5695,0.6922,0.5437,1.2153,0.9547,0.7855,0.0382,20.8965,0.794,-0.0488,0.622,0.42,0.9472,0.6875,-0.7779,0.423,0.6504,2.666,-14.6056,-0.5579,0.2851,0.5339,2.477,-2.6023,0.0529,0.051,0.2259,1.1749,-0.4671,1.3942,-14.6957,-10.5403,1.2181,2.8792,2.3637,1.4838,8.2896,5.5869,1.3945,6.6706,4.7837,0.2485,0.2133,0.8586,1.0763,2.2691,2.1082,0.0026,1.58,0.8986,-0.0088,0.013,SINISTRA_PANTALONI
-0.0471,3.0007,1.7323,14.9735,-2.5836,6.974,55.5806,7.4552,62.3672,-0.1776,9.7837,25.1564,5.0156,39.552,-0.052,13.1432,55.3547,7.4401,62.5838,0.0331,-0.0068,-0.0048,-0.0036,0.7128,0.5306,0.7444,0.2324,0.3454,0.2328,1.4864,1.002,0.6741,0.054,0.1193,0.0542,2.2094,1.0041,0.4545,1.1474,5.5255,-5.0368,4.8155,-4.3896,-0.9116,0.0789,0.1111,0.0646,1.4086,0.8182,0.5809,0.2401,0.3786,0.2393,1.5768,0.9965,0.632,0.031,18.7556,-0.244,-0.1459,-0.265,0.6375,0.8496,0.9117,0.4608,1.1882,1.09,4.8108,-0.6489,-0.2484,1.0887,1.0434,6.3777,-1.7036,-0.2162,0.8832,0.9398,6.3788,-1.0782,-1.8551,-2.1317,1.1491,1.0447,1.1599,1.1103,1.0914,1.3453,1.2327,0.4711,0.5721,1.2143,1.2368,0.9506,0.7685,0.7543,0.7542,0.9998,0.0015,2.4078,-0.0747,-0.3278,0.3568,TASCA_GIACCA_ALTA
-0.0471,4.349,2.0854,16.5019,-1.9606,1.8774,12.4094,3.5227,19.4512,-0.5731,9.8784,15.1083,3.8869,21.6661,-0.1165,10.873,14.7538,3.8411,17.531,0.1828,-0.0251,-0.0048,-0.0043,0.19,0.1727,0.9085,0.592,0.5365,0.5429,0.9063,0.9171,1.0119,0.3505,0.2879,0.2948,0.8214,0.8411,1.024,1.5421,4.8328,-2.7875,3.1339,-1.8076,-0.5768,0.4508,0.2872,0.2598,0.6372,0.5764,0.9046,0.8484,0.7616,0.9413,0.8978,1.1095,1.2359,0.0251,14.2859,0.2441,0.1724,0.1511,-0.1301,0.1513,0.9164,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
