@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.4348,0.4082,0.6389,3.3052,-1.4774,4.4091,2.7089,1.6459,7.5862,0.0595,9.7982,1.3573,1.165,6.0638,0.5456,10.8597,2.1756,1.475,6.2138,0.5637,-0.0986,-0.0444,-0.04,0.45,0.406,0.9023,0.3882,0.5484,0.4332,1.4127,1.1158,0.7898,0.1507,0.3007,0.1876,1.9958,1.2451,0.6239,-4.1051,-0.2707,-0.2455,0.0659,0.0598,0.9067,0.1654,0.1,0.0937,0.6045,0.5663,0.9369,0.4357,0.5451,0.5319,1.2511,1.2209,0.9759,0.0584,14.8404,-0.2644,-0.1076,-0.1976,0.4093,0.7329,0.9171,0.0119,0.0803,0.2833,1.7474,-1.7873,-0.0161,0.0601,0.2451,1.3213,-0.783,0.6075,0.1382,0.3717,1.6748,0.0162,-0.7416,0.0197,-0.0265,1.1556,0.7621,0.6595,1.3355,0.5808,0.4349,1.9311,-40.6611,-21.0559,0.846,0.3683,0.4353,1.3226,1.0434,0.7889,0.0033,1.0117,0.0703,-0.1959,0.0911,3.9462,112.894,10.6252,37.6785,-0.5506,-29.6226,7.9442,2.8185,31.9199,?,-23.9865,1.9882,1.41,26.3397,?,-0.1332,-0.1645,1.235,3.7697,7.5355,1.9989,14.2109,56.7834,3.9958,0.4191,0.5079,1.2119,0,0,1,1.1804,1.4305,1.2119,0.2083,62.8626,0.7021,0.4783,0.0764,DAVANTI_PANTALONI
0.3474,0.4915,0.7011,2.4462,-0.4152,5.613,2.1074,1.4517,5.3506,0.3754,10.1802,0.9953,0.9976,4.251,0.6624,11.698,2.012,1.4185,5.194,0.6509,0.0619,0.0341,0.0297,0.5514,0.4798,0.8702,0.483,0.7028,0.4943,1.4551,1.0234,0.7033,0.2333,0.4939,0.2443,2.1173,1.0474,0.4947,-0.2232,-0.086,-0.0741,0.3855,0.3321,0.8613,0.2018,0.1373,0.1162,0.6803,0.5758,0.8463,0.4572,0.5754,0.471,1.2587,1.0301,0.8185,0.0612,16.4348,0.891,0.4025,0.7083,0.5743,0.8691,0.9032,0.0339,0.0785,0.2801,1.0777,-0.5941,0.0326,0.0203,0.1423,0.6644,-0.7338,-0.0195,0.0352,0.1876,0.8502,-1.001,1.0397,-1.7404,-1.6739,1.9685,1.4936,0.7588,3.8748,2.2308,0.5757,1.4286,0.9444,0.6611,1.7643,1.5911,0.9019,1.6222,1.2676,0.7814,0.0003,0.5019,0.6839,-0.3741,-0.1949,-39.166,0.4894,0.6996,40.6799,?,-2.7906,2.0227,1.4222,5.3391,-5.3618,22.4203,0.2215,0.4706,1.86,0.9201,14.0348,-1.7469,-0.1245,0.4919,1.4866,3.0222,0.2419,2.2098,9.1335,9.0404,-1.8993,-0.2101,0,0,0.0361,7.6193,21.8704,2.8704,0.238,64.4704,-0.759,0.3066,-0.212,DAVANTI_PANTALONI
-0.2156,4.5264,2.1275,10.7486,-0.7903,3.0618,14.8243,3.8502,18.1292,-0.7567,9.5192,9.1467,3.0243,23.2152,-0.0892,10.8474,10.8667,3.2965,21.3917,0.0258,-0.0704,-0.0227,-0.0199,0.3216,0.2823,0.8776,0.5526,0.7035,0.6454,1.2731,1.168,0.9174,0.3053,0.4949,0.4165,1.6207,1.3642,0.8417,0.6076,2.4947,-8.368,4.1059,-13.7725,-3.3543,0.5818,0.2817,0.2734,0.4842,0.47,0.9706,0.5929,0.463,0.5025,0.7809,0.8475,1.0852,0.0538,15.3495,-0.2688,-0.0677,-0.1996,0.27,0.3727,0.9535,0.2453,1.7158,1.3099,7.6071,-0.4075,-0.169,0.8809,0.9386,7.542,-3.1566,0.9518,1.8944,1.3764,4.8546,-0.1533,-1.4517,0.2577,-0.1775,1.3956,0.9517,0.6819,1.9477,0.9057,0.465,0.3846,3.4129,8.8749,2.9786,1.284,0.4311,1.0086,1.567,1.5536,0.0054,2.4861,-0.5273,-0.0837,-0.0041,15.4499,418.7031,20.4622,65.2786,-1.1847,-28.1695,30.9124,5.5599,40.6189,?,-28.8799,5.29,2.3,32.4585,?,-0.5485,-0.535,0.9754,3.6803,8.8966,2.4173,13.5448,79.1501,5.8436,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.2323,81.7196,-0.0801,0.2177,-0.7183,DAVANTI_PANTALONI
0.1266,1.3338,1.1549,4.484,-0.6748,5.8489,3.8471,1.9614,7.5821,0.3097,10.051,2.4128,1.5533,8.7397,0.4576,11.8044,3.4993,1.8706,8.9296,0.477,0.0216,0.0126,0.0107,0.5819,0.4955,0.8515,0.5888,0.7435,0.6174,1.2627,1.0485,0.8304,0.3467,0.5528,0.3812,1.5945,1.0994,0.6895,-0.5311,-0.245,-0.2219,0.4613,0.4178,0.9056,0.2437,0.1661,0.1568,0.6816,0.6434,0.9438,0.5914,0.5131,0.5022,0.8675,0.8491,0.9787,0.0625,16.8824,0.5706,0.0488,0.3674,0.1787,0.701,0.8234,0.1681,0.2402,0.4901,1.9418,-0.5526,0.0865,0.0975,0.3123,1.8222,-0.9751,0.0303,0.0925,0.3041,1.4729,-1.35,1.9446,5.5564,2.8574,1.5694,1.6114,1.0268,2.4629,2.5966,1.0543,0.7683,0.8168,1.0632,1.3556,1.9955,1.472,1.0657,1.3183,1.2371,0.001,0.8752,0.7715,-0.4337,-0.0995,-38.7984,2.7121,1.6468,41.8198,?,-2.545,2.6127,1.6164,5.5786,?,24.6605,2.1965,1.4821,6.9,0.7427,15.2447,-1.5733,-0.1032,1.0188,1.1112,1.0906,1.038,1.2347,1.1895,7.4964,-2.0995,-0.2801,1,0,0,7.4964,6.0608,0.8085,0.2475,66.004,-0.5274,0.8095,-0.5964,DAVANTI_PANTALONI
0.2975,4.107,2.0266,13.3319,-0.8447,7.0339,16.5316,4.0659,22.4395,-0.217,9.6142,9.2468,3.0409,14.8923,0.1377,12.6289,12.3941,3.5205,18.9644,0.2061,0.0423,0.0309,0.0236,0.7316,0.557,0.7613,0.4984,0.6664,0.5756,1.3371,1.1549,0.8637,0.2484,0.4441,0.3314,1.7878,1.3338,0.7461,1.5255,-2.5673,-1.2401,-1.6828,-0.8129,0.4831,0.392,0.4185,0.3025,1.0676,0.7719,0.723,0.5941,0.8952,0.703,1.5068,1.1832,0.7853,0.0627,18.4714,-0.214,-0.1931,-0.3679,0.0624,0.4559,0.8942,0.1212,0.3812,0.6174,3.5985,-0.42,0.2073,1.1531,1.0738,5.7774,-0.7328,-0.6929,2.5719,1.6037,7.5206,-2.6717,0.585,-0.175,-0.2991,0.575,0.385,0.6696,0.3306,0.1482,0.4483,0.4356,0.1945,0.4465,0.7601,1.2372,1.6278,0.6229,0.4785,0.7682,0.0039,2.1195,0.4842,0.0677,0.5166,18.3918,23.5301,4.8508,20.7001,0.3989,-25.3603,25.7512,5.0746,29.8798,?,-13.0672,26.5605,5.1537,17.6987,?,-0.7252,-1.4075,1.9408,0.9559,0.9412,0.9846,0.9137,0.8859,0.9695,-0.4598,-0.7763,1.6882,0,0,1,0.6928,1.1696,1.6882,0.1786,56.8194,0.887,0.6137,0.2846,DAVANTI_PANTALONI
0.3781,6.8545,2.6181,15.7637,-2.0627,0.9054,15.4773,3.9341,17.0484,-1.5825,9.901,10.974,3.3127,16.4847,0.2067,10.8673,14.1993,3.7682,17.6701,0.2036,0.4176,0.0382,0.0348,0.0914,0.0833,0.9111,0.6655,0.7903,0.6948,1.1876,1.044,0.8791,0.4429,0.6246,0.4827,1.4104,1.09,0.7729,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.0575,15.0548,-0.013,-0.5141,-0.535,-0.2889,-0.4075,0.9692,0.2352,0.8764,0.9362,4.6682,-0.2766,0.8864,2.7907,1.6706,7.6505,-0.1639,-0.6555,1.9319,1.3899,5.8435,-9.0695,0.2653,-0.3588,-1.3522,0.5604,0.6735,1.2019,0.314,0.4537,1.4446,0.9388,0.1922,0.2047,0.5563,6.3011,11.3263,0.6102,0.7989,1.3092,0.0065,2.5725,0.0165,-0.6021,-0.6601,36.3996,18.5641,4.3086,19.6875,0.5882,-10.2551,255.0923,15.9716,67.0625,-0.4965,-21.5043,282.5492,16.8092,61.5625,-1.5321,-3.5494,-1.6927,0.4769,0.2698,0.2563,0.9502,0.0728,0.0657,0.9028,-1.264,-0.755,0.5973,1.0669,1.9666,1.8432,0.2936,0.3198,1.0893,0.2515,80.0332,0.2945,0.5072,0.9476,DAVANTI_PANTALONI
-0.3954,4.7936,2.1894,12.5689,-0.9019,5.4423,24.8508,4.9851,25.611,-0.1759,9.9294,11.9104,3.4512,19.8688,-0.0123,12.2534,19.7778,4.4472,24.1575,0.0755,-0.0727,-0.0398,-0.0323,0.5481,0.4441,0.8103,0.4392,0.6344,0.4923,1.4445,1.1209,0.776,0.1929,0.4025,0.2424,2.0865,1.2565,0.6022,1.5561,24.755,-3.0226,15.9088,-1.9425,-0.1221,0.3034,0.3367,0.2529,1.1097,0.8336,0.7512,0.4908,0.6326,0.5203,1.289,1.0602,0.8225,0.0616,17.5739,0.4678,-0.0623,0.1541,0.3071,0.7179,0.8455,0.0597,3.7025,1.9242,8.6827,-0.8442,-0.7098,2.9286,1.7113,9.7636,-3.0326,0.1839,3.9327,1.9831,7.8603,-0.7123,-0.0841,0.3247,-3.8604,1.1244,0.9703,0.8629,1.2643,0.9415,0.7447,0.5413,1.2156,2.2456,1.9446,1.0256,0.5274,0.8893,1.1046,1.2422,0.004,4.4969,-0.2325,0.3339,0.1242,-20.9181,591.048,24.3115,70.1385,-1.9975,-30.6583,117.7844,10.8529,45.1187,?,8.8908,521.4247,22.8347,65.8173,-0.7303,0.6823,-2.3528,-3.4483,2.2401,1.0647,0.4753,5.018,1.1335,0.2259,1.0359,1.6826,1.6242,0,0.6151,0,1.5545,1.0657,0.6855,0.2074,83.1339,-0.6993,-0.5637,0.4047,DAVANTI_PANTALONI
-0.5171,5.78,2.4042,11.4789,-1.1313,5.5711,17.6498,4.2012,18.1507,-0.2988,9.5456,11.2449,3.3533,24.0447,0.0703,12.0069,12.9327,3.5962,22.5126,0.1503,-0.0928,-0.0542,-0.0431,0.5836,0.464,0.795,0.5723,0.7169,0.6685,1.2528,1.1682,0.9325,0.3275,0.514,0.4469,1.5696,1.3647,0.8695,1.4594,-3.3502,-1.5302,-2.2956,-1.0486,0.4568,0.3854,0.2082,0.2033,0.5404,0.5275,0.9762,0.6324,0.4774,0.5099,0.7549,0.8062,1.0681,0.0601,17.4929,0.0246,-0.1313,-0.1213,0.219,0.6306,0.8667,0.3443,1.4827,1.2177,6.9054,-0.283,-0.5497,2.1787,1.476,7.2899,-2.8916,0.6115,3.2803,1.8112,8.5844,-0.9666,-0.6263,0.563,-0.899,0.825,0.6723,0.815,0.6806,0.452,0.6642,0.2812,0.361,1.2838,2.8732,1.233,0.4291,0.9473,0.8044,0.8492,0.0048,3.5335,-0.2707,-0.2834,0.61,-7.5099,787.2082,28.0572,72.1786,-1.3822,-33.8973,32.8278,5.7296,45.4193,?,-2.3245,334.187,18.2808,59.2178,-0.7657,0.2215,3.2308,14.5826,4.8969,1.5348,0.3134,23.9799,2.3556,0.0982,0.9221,1.6309,1.7687,0,0.9034,0,1.5892,1.2189,0.767,0.1891,77.2144,-0.2339,-0.5823,-0.0893,DAVANTI_PANTALONI
0.295,1.4975,1.2237,5.4308,-0.3718,8.2992,4.1004,2.0249,8.4808,0.3775,9.807,3.0695,1.752,8.6588,0.4537,12.9862,5.1679,2.2733,9.1155,0.4985,0.0355,0.0301,0.0227,0.8463,0.6391,0.7552,0.6043,0.6985,0.5383,1.1558,0.8907,0.7707,0.3652,0.4879,0.2898,1.3359,0.7934,0.5939,-0.2862,-0.2047,-0.1625,0.7151,0.5677,0.7938,0.2906,0.2498,0.2178,0.8595,0.7496,0.8721,0.6404,0.6272,0.5958,0.9795,0.9304,0.9499,0.0687,19.0774,0.7731,0.0357,0.5166,0.3982,0.8522,0.8162,0.0815,0.0644,0.2539,1.0959,-1.0441,0.0515,0.047,0.2167,0.8769,-1.2144,0.0834,0.0597,0.2443,1.3255,-1.1934,1.5841,0.9776,0.6171,1.1716,1.0391,0.8869,1.3727,1.0796,0.7865,1.1639,0.7762,0.6668,1.3538,0.8871,0.6553,1.2497,0.8268,0.6616,0.0007,0.6099,0.7428,-0.127,-0.2635,-34.9623,1.451,1.2046,37.0193,?,-22.1352,16.4231,4.0525,28.7399,?,33.9011,1.0857,1.042,4.0192,0.8876,1.5795,-1.0313,-0.6529,0.2972,1.1561,3.8893,0.0884,1.3365,15.1266,1.2881,-1.1663,-0.9055,1,0,0,1.2881,9.2107,7.1507,0.2861,90.9985,-0.6814,0.1882,0.4825,DAVANTI_PANTALONI
0.2464,1.2188,1.104,4.764,-0.3593,6.6966,3.0324,1.7414,8.6266,0.2861,10.0157,4.1228,2.0305,8.6178,0.4389,12.1756,5.3495,2.3129,10.717,0.4352,0.0368,0.0246,0.0202,0.6686,0.55,0.8226,0.634,0.5437,0.4773,0.8576,0.7529,0.8779,0.4019,0.2956,0.2278,0.7355,0.5669,0.7707,-0.3643,-0.1868,-0.1525,0.5129,0.4187,0.8163,0.29,0.2282,0.1847,0.7868,0.6368,0.8094,0.5522,0.5528,0.4445,1.001,0.8049,0.8041,0.0659,17.586,0.5771,-0.1637,0.1553,0.4107,0.7442,0.9124,0.1108,0.1793,0.4235,1.772,-0.5564,0.0652,0.0835,0.2889,1.2593,-0.6335,0.0295,0.0699,0.2643,1.2753,-1.1678,1.6995,3.7598,2.2123,1.4658,1.6022,1.0931,2.1486,2.5672,1.1948,1.297,0.922,0.7109,1.4769,1.9353,1.3104,1.4071,1.3894,0.9874,0.0007,0.8665,0.8509,-0.1061,-0.0473,-37.6894,4.7421,2.1776,41.5192,?,-8.9067,21.8832,4.6779,20.2194,?,34.2806,2.7616,1.6618,4.9194,0.8654,4.2316,-1.0994,-0.2598,0.4655,1.3104,2.815,0.2167,1.7172,7.9241,2.0534,-1.3131,-0.6395,1,0,0,2.0534,8.4398,4.1101,0.2826,80.8768,-0.6866,0.8545,-0.6227,DAVANTI_PANTALONI
