@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1947,0.0164,0.1279,0.6309,-3.793,7.0584,0.0379,0.1946,0.9351,0.8766,9.9626,0.0179,0.1338,0.5895,0.9425,12.2126,0.0379,0.1947,0.8218,0.9351,-0.0276,-0.0195,-0.0159,0.7085,0.578,0.8158,0.6575,0.956,0.657,1.4539,0.9992,0.6873,0.4323,0.9139,0.4317,2.1139,0.9984,0.4723,-0.0752,-0.0516,-0.0421,0.6868,0.5606,0.8163,0.0174,0.0128,0.0104,0.7385,0.598,0.8099,0.6747,1.0702,0.7677,1.5863,1.1379,0.7174,0.1285,17.2212,-0.8016,-0.1824,-0.5764,0.5216,0.879,0.8652,-27.1856,0.253,0.503,28.0197,?,-24.231,0.2723,0.5218,25.4395,?,-9.7156,0.096,0.3099,10.1395,?,1.1219,2.7982,2.494,0.9639,1.6231,1.6839,0.929,2.6344,2.8356,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.3967,61.1321,-0.8591,0.872,-0.6835,?,?,?,?,?,SINISTRA_PANTALONI
-0.0183,2.7248,1.6507,8.6969,-1.6006,3.695,13.2396,3.6386,17.0175,-0.0726,9.5346,2.7393,1.6551,7.4203,0.4099,10.806,6.4957,2.5487,12.8057,0.3475,-0.0049,-0.0019,-0.0017,0.3875,0.3419,0.8823,0.4537,0.9974,0.6477,2.1985,1.4277,0.6494,0.2058,0.9947,0.4195,4.8333,2.0382,0.4217,4.6484,-1.0383,-0.785,-0.2234,-0.1689,0.756,0.2108,0.2659,0.1704,1.2617,0.8085,0.6408,0.5111,1.172,0.6791,2.2934,1.3289,0.5795,0.1054,14.4326,-0.3184,0.4179,-0.0392,0.0584,0.7556,0.6719,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0757,2.6162,1.6175,7.5529,-1.307,4.928,10.0884,3.1762,12.7211,0.0097,9.5249,1.7879,1.3371,5.5044,0.5597,11.202,4.0213,2.0053,9.7337,0.428,-0.0154,-0.0079,-0.0068,0.5174,0.4399,0.8503,0.5092,1.2097,0.8066,2.3754,1.5839,0.6668,0.2593,1.4633,0.6506,5.6427,2.5088,0.4446,-34.3656,-0.6116,-0.5874,0.0178,0.0171,0.9605,0.2549,0.2619,0.1924,1.0276,0.7548,0.7346,0.5937,1.3722,0.776,2.3111,1.3069,0.5655,0.1106,15.7395,-0.3409,0.3765,-0.0859,0.037,0.804,0.6002,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0019,4.911,2.2161,11.3382,-1.8604,3.8544,10.9677,3.3118,15.4948,-0.2784,9.3286,3.2104,1.7918,8.6114,0.3858,10.8107,4.0974,2.0242,8.3227,0.4565,-0.0005,-0.0002,-0.0002,0.4132,0.3565,0.8629,0.6692,1.2368,1.0948,1.8483,1.6361,0.8852,0.4478,1.5297,1.1986,3.4163,2.6767,0.7835,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.1041,14.9902,-0.1527,0.5648,0.1156,-0.0857,0.6668,0.6052,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0183,2.7248,1.6507,8.6969,-1.6006,3.695,13.2396,3.6386,17.0175,-0.0726,9.5346,2.7393,1.6551,7.4203,0.4099,10.806,6.4957,2.5487,12.8057,0.3475,-0.0049,-0.0019,-0.0017,0.3875,0.3419,0.8823,0.4537,0.9974,0.6477,2.1985,1.4277,0.6494,0.2058,0.9947,0.4195,4.8333,2.0382,0.4217,4.6484,-1.0383,-0.785,-0.2234,-0.1689,0.756,0.2108,0.2659,0.1704,1.2617,0.8085,0.6408,0.5111,1.172,0.6791,2.2934,1.3289,0.5795,0.1054,14.4326,-0.3184,0.4179,-0.0392,0.0584,0.7556,0.6719,14.5427,21.3536,4.621,13.7405,0.3457,-41.7357,28.1265,5.3034,53.9398,?,-99.9871,10.0541,3.1708,103.3798,?,-0.3484,-0.1454,0.4174,0.8713,1.4574,1.6726,0.7592,2.1239,2.7975,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,1.127,156.2655,0.9209,-0.6198,-0.8688,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0757,2.6162,1.6175,7.5529,-1.307,4.928,10.0884,3.1762,12.7211,0.0097,9.5249,1.7879,1.3371,5.5044,0.5597,11.202,4.0213,2.0053,9.7337,0.428,-0.0154,-0.0079,-0.0068,0.5174,0.4399,0.8503,0.5092,1.2097,0.8066,2.3754,1.5839,0.6668,0.2593,1.4633,0.6506,5.6427,2.5088,0.4446,-34.3656,-0.6116,-0.5874,0.0178,0.0171,0.9605,0.2549,0.2619,0.1924,1.0276,0.7548,0.7346,0.5937,1.3722,0.776,2.3111,1.3069,0.5655,0.1106,15.7395,-0.3409,0.3765,-0.0859,0.037,0.804,0.6002,9.8962,21.7098,4.6594,15.3,0.2365,-43.933,20.3575,4.5119,53.2791,?,-98.411,12.532,3.5401,101.3992,?,-0.2253,-0.1006,0.4464,1.0327,1.3162,1.2745,1.0664,1.7323,1.6244,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,1.1157,152.24,0.8333,-0.4812,-0.8719,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0019,4.911,2.2161,11.3382,-1.8604,3.8544,10.9677,3.3118,15.4948,-0.2784,9.3286,3.2104,1.7918,8.6114,0.3858,10.8107,4.0974,2.0242,8.3227,0.4565,-0.0005,-0.0002,-0.0002,0.4132,0.3565,0.8629,0.6692,1.2368,1.0948,1.8483,1.6361,0.8852,0.4478,1.5297,1.1986,3.4163,2.6767,0.7835,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.1041,14.9902,-0.1527,0.5648,0.1156,-0.0857,0.6668,0.6052,13.7095,18.9811,4.3567,12.8998,0.3281,-43.5938,14.9902,3.8717,52.4399,?,-96.9159,4.6585,2.1584,98.9395,?,-0.3145,-0.1415,0.4498,1.1253,2.0185,1.7938,1.2662,4.0745,3.2178,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,1.1046,154.2193,0.9778,-0.6754,-0.7853,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.293,3.2803,1.8112,9.1719,-1.2255,3.5564,32.3808,5.6904,21.0159,-0.4918,8.8575,2.4313,1.5593,7.2461,0.4167,11.1467,5.0322,2.2433,9.2251,0.4608,-0.0824,-0.0331,-0.0263,0.4015,0.3191,0.7946,0.3183,1.1615,0.8074,3.6494,2.5367,0.6951,0.1013,1.3492,0.6519,13.3183,6.4347,0.4831,0.729,-0.9758,-0.6407,-1.3385,-0.8788,0.6566,0.2925,0.3318,0.2409,1.1341,0.8234,0.7261,0.4364,1.2658,0.9942,2.9003,2.2781,0.7855,0.1016,16.0563,0.1823,-0.2454,-0.247,-0.1685,0.6095,0.509,26.3361,146.265,12.094,40.5594,-0.0352,-27.1205,91.4773,9.5644,40.3198,?,7.0806,26.3727,5.1354,18.3594,-0.0552,-0.9711,3.7195,-3.8303,1.2645,2.355,1.8624,1.5989,5.5461,3.4686,0.0342,1.4372,42.0095,0,2.2518,0,1.0059,2.2092,2.1961,0.4092,60.7158,0.9205,-0.1245,0.2089,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.8142,3.6502,1.9105,9.8903,-2.3719,8.7785,6.2063,2.4913,10.3534,0.2934,9.1663,3.497,1.87,7.9721,0.3422,12.9786,6.6568,2.5801,11.4021,0.3722,-0.0927,-0.0888,-0.0627,0.9577,0.6764,0.7063,0.7669,1.0217,0.7405,1.3322,0.9656,0.7248,0.5881,1.0438,0.5483,1.7747,0.9323,0.5253,-1.6182,-1.6774,-1.0293,1.0366,0.6361,0.6136,0.2002,0.242,0.1615,1.209,0.8068,0.6673,0.9553,1.2406,0.8674,1.2987,0.908,0.6992,0.1311,19.584,0.1397,-0.4854,-0.2242,0.3608,0.852,0.7867,13.8939,23.0481,4.8008,19.9188,0.0377,-35.7605,6.7785,2.6035,41.5192,?,-8.8937,45.9077,6.7755,26.0986,-2.7183,-0.3885,-1.5622,4.0209,1.844,0.7086,0.3843,3.4002,0.5021,0.1477,-0.0188,-0.0409,2.1761,0,2.9489,0,0.4798,0.7632,1.5909,0.406,59.4895,0.575,-0.362,-0.9463,?,?,?,?,?,TASCA_GIACCA_ALTA
0.119,0.0044,0.066,0.3037,-0.2159,6.353,0.0313,0.1769,0.8182,0.8784,9.93,0.0056,0.075,0.4456,0.956,11.7901,0.0143,0.1198,0.6138,0.949,0.0187,0.012,0.0101,0.6398,0.5388,0.8422,0.3732,0.8799,0.5512,2.3575,1.4767,0.6264,0.1393,0.7742,0.3038,5.5578,2.1807,0.3924,-0.0091,-0.0056,-0.0047,0.6111,0.5176,0.8471,0.0371,0.0247,0.0208,0.665,0.5592,0.8409,0.3712,0.6815,0.4948,1.8359,1.333,0.7261,0.1215,16.4041,-0.1603,0.5507,0.1673,0.1052,0.8496,0.6172,-41.187,0.0539,0.2323,41.6397,?,-7.1268,0.0651,0.2551,7.7393,?,-6.3885,0.0567,0.2382,6.839,?,5.7792,6.4471,1.1156,0.9105,0.975,1.0709,0.8289,0.9506,1.1468,5.3803,6.0886,1.1316,1,1,1,5.3803,6.0886,1.1316,0.4359,54.7023,-0.5094,0.278,0.1584,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1079,0.0076,0.0874,0.4042,-0.3173,6.4778,0.0863,0.2937,1.4712,0.8019,9.9269,0.0108,0.1038,0.5393,0.9474,11.8569,0.0347,0.1862,0.8217,0.9332,0.0167,0.0109,0.0091,0.6525,0.5463,0.8372,0.2976,0.8418,0.4694,2.8289,1.5775,0.5577,0.0885,0.7086,0.2204,8.0026,2.4886,0.311,-0.0163,-0.01,-0.0085,0.6129,0.5189,0.8466,0.0413,0.0299,0.0249,0.7241,0.6038,0.8339,0.2747,0.7494,0.4918,2.728,1.7903,0.6563,0.1288,16.5228,-0.0795,0.3894,0.1147,0.0328,0.8863,0.4902,-41.3874,0.0426,0.2063,41.9388,?,-7.7355,0.1383,0.3719,8.6395,?,-4.4478,0.3296,0.5741,5.159,?,5.3503,9.3052,1.7392,0.5547,0.3593,0.6478,0.3076,0.1291,0.4197,4.8543,8.1293,1.6747,1,1,1,4.8543,8.1293,1.6747,0.4602,53.5707,-0.5632,-0.1232,-0.4792,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3903,1.4443,1.2018,5.7758,-0.6638,0.3118,13.9394,3.7336,16.7049,-0.6051,9.7177,1.7923,1.3388,7.8583,0.4027,10.4416,2.8318,1.6828,7.601,0.4999,1.2518,0.0402,0.0374,0.0321,0.0299,0.9307,0.3219,0.8977,0.7142,2.7888,2.2187,0.7956,0.1036,0.8059,0.51,7.7776,4.9225,0.6329,0.3659,-0.435,-0.3033,-1.1888,-0.8289,0.6972,0.3336,0.2639,0.2284,0.7911,0.6847,0.8655,0.3458,0.735,0.7599,2.1258,2.1977,1.0338,0.1024,13.4225,0.1146,-0.1217,-0.0031,0.5775,0.733,0.8335,15.6309,43.4057,6.5883,19.0796,0.374,13.7676,9.0211,3.0035,12.059,0.4779,-50.3311,14.4354,3.7994,52.8,?,1.1353,-0.3106,-0.2735,2.1935,1.734,0.7905,4.8116,3.0069,0.6249,1.0326,-0.2159,-0.2091,1.3195,0,0,1.5822,0.3614,0.2284,0.5734,79.7297,0.9495,0.9853,0.9841,?,?,?,?,?,TASCA_GIACCA_BASSA
