@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.7953,2.7571,1.6605,8.85,-1.6463,5.3294,19.7048,4.439,16.5089,-0.0099,8.6234,1.6778,1.2953,6.5596,0.44,10.8008,10.8802,3.2985,13.2032,0.3389,-0.1492,-0.0922,-0.0736,0.618,0.4934,0.7984,0.3741,1.2819,0.5034,3.427,1.3458,0.3927,0.1399,1.6433,0.2534,11.7444,1.8111,0.1542,34.1618,-1.0681,-0.8136,-0.0313,-0.0238,0.7618,0.2046,0.2855,0.1675,1.3955,0.8186,0.5866,0.5361,1.3492,0.6703,2.5167,1.2504,0.4968,0.1048,15.2732,-0.1858,-0.1136,-0.286,0.6103,0.926,0.8366,10.3162,1.9179,1.3849,6.3004,0.5353,-46.5507,8.8677,2.9779,53.9398,?,-97.8289,10.6905,3.2696,101.4587,?,-0.2216,-0.1055,0.4758,0.4651,0.4236,0.9108,0.2163,0.1794,0.8295,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,1.122,154.6957,0.4792,-0.3729,-0.9888,GIACCA
-1.0814,2.2521,1.5007,7.3844,-1.4944,7.0886,8.7343,2.9554,11.3637,0.1154,8.9619,1.6948,1.3019,6.2436,0.5005,11.7793,5.6617,2.3794,9.661,0.4326,-0.1526,-0.1207,-0.0918,0.791,0.6018,0.7608,0.5078,1.1527,0.6307,2.2701,1.2421,0.5471,0.2578,1.3288,0.3978,5.1534,1.5427,0.2994,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2305,0.2368,0.1739,1.0276,0.7544,0.7342,0.6498,1.1827,0.7644,1.8201,1.1762,0.6463,0.1183,17.483,0.1338,0.0788,0.0505,0.5465,0.9109,0.8259,6.2393,1.0165,1.0082,3.1799,0.5985,-47.2151,14.3472,3.7878,53.2791,?,-96.3228,16.5306,4.0658,101.1597,?,-0.1321,-0.0648,0.4902,0.2662,0.248,0.9316,0.0709,0.0615,0.8679,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,1.1078,149.7771,0.5631,-0.4895,-0.9941,GIACCA
-0.7336,7.8601,2.8036,14.2512,-1.0723,4.9445,15.3755,3.9212,21.1461,-0.7447,8.2699,2.0477,1.431,6.468,0.452,10.6682,4.8519,2.2027,8.533,0.4428,-0.1484,-0.0887,-0.0688,0.5979,0.4635,0.7752,0.715,1.9592,1.2728,2.7402,1.7802,0.6496,0.5112,3.8385,1.62,7.5088,3.169,0.422,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.5827,0.449,1.027,0.7914,0.7707,0.6739,2.2033,1.6701,3.2693,2.4781,0.758,0.0996,15.7323,-0.1639,0.4407,-0.1369,-0.0943,0.6657,0.467,9.781,3.8176,1.9539,6.5399,0.4906,-47.1289,4.3667,2.0897,52.4399,?,-95.6095,6.2948,2.5089,98.8785,?,-0.2075,-0.1023,0.4929,0.935,0.7788,0.8329,0.8743,0.6065,0.6937,-0.1201,-0.0637,0.5303,0,0,1,0.1247,0.0661,0.5303,1.1035,152.5196,0.8833,-0.7851,-0.9758,GIACCA
-0.7953,2.7571,1.6605,8.85,-1.6463,5.3294,19.7048,4.439,16.5089,-0.0099,8.6234,1.6778,1.2953,6.5596,0.44,10.8008,10.8802,3.2985,13.2032,0.3389,-0.1492,-0.0922,-0.0736,0.618,0.4934,0.7984,0.3741,1.2819,0.5034,3.427,1.3458,0.3927,0.1399,1.6433,0.2534,11.7444,1.8111,0.1542,34.1618,-1.0681,-0.8136,-0.0313,-0.0238,0.7618,0.2046,0.2855,0.1675,1.3955,0.8186,0.5866,0.5361,1.3492,0.6703,2.5167,1.2504,0.4968,0.1048,15.2732,-0.1858,-0.1136,-0.286,0.6103,0.926,0.8366,10.3162,1.9179,1.3849,6.3004,0.5353,-46.5507,8.8677,2.9779,53.9398,?,-97.8289,10.6905,3.2696,101.4587,?,-0.2216,-0.1055,0.4758,0.4651,0.4236,0.9108,0.2163,0.1794,0.8295,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,1.122,154.6957,0.4792,-0.3729,-0.9888,GIACCA
-1.0814,2.2521,1.5007,7.3844,-1.4944,7.0886,8.7343,2.9554,11.3637,0.1154,8.9619,1.6948,1.3019,6.2436,0.5005,11.7793,5.6617,2.3794,9.661,0.4326,-0.1526,-0.1207,-0.0918,0.791,0.6018,0.7608,0.5078,1.1527,0.6307,2.2701,1.2421,0.5471,0.2578,1.3288,0.3978,5.1534,1.5427,0.2994,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2305,0.2368,0.1739,1.0276,0.7544,0.7342,0.6498,1.1827,0.7644,1.8201,1.1762,0.6463,0.1183,17.483,0.1338,0.0788,0.0505,0.5465,0.9109,0.8259,6.2393,1.0165,1.0082,3.1799,0.5985,-47.2151,14.3472,3.7878,53.2791,?,-96.3228,16.5306,4.0658,101.1597,?,-0.1321,-0.0648,0.4902,0.2662,0.248,0.9316,0.0709,0.0615,0.8679,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,1.1078,149.7771,0.5631,-0.4895,-0.9941,GIACCA
-0.7336,7.8601,2.8036,14.2512,-1.0723,4.9445,15.3755,3.9212,21.1461,-0.7447,8.2699,2.0477,1.431,6.468,0.452,10.6682,4.8519,2.2027,8.533,0.4428,-0.1484,-0.0887,-0.0688,0.5979,0.4635,0.7752,0.715,1.9592,1.2728,2.7402,1.7802,0.6496,0.5112,3.8385,1.62,7.5088,3.169,0.422,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.5827,0.449,1.027,0.7914,0.7707,0.6739,2.2033,1.6701,3.2693,2.4781,0.758,0.0996,15.7323,-0.1639,0.4407,-0.1369,-0.0943,0.6657,0.467,9.781,3.8176,1.9539,6.5399,0.4906,-47.1289,4.3667,2.0897,52.4399,?,-95.6095,6.2948,2.5089,98.8785,?,-0.2075,-0.1023,0.4929,0.935,0.7788,0.8329,0.8743,0.6065,0.6937,-0.1201,-0.0637,0.5303,0,0,1,0.1247,0.0661,0.5303,1.1035,152.5196,0.8833,-0.7851,-0.9758,GIACCA
-0.0237,2.0667,1.4376,6.0209,-1.2373,8.5089,7.4004,2.7204,11.231,0.22,8.6147,3.2037,1.7899,6.4292,0.4458,12.4009,5.5034,2.3459,9.337,0.4621,-0.0028,-0.0027,-0.0019,0.9877,0.6862,0.6947,0.5285,0.8032,0.6128,1.5198,1.1596,0.763,0.2793,0.6451,0.3755,2.3099,1.3447,0.5821,-1.0514,-0.6438,-0.4151,0.6123,0.3948,0.6448,0.1869,0.232,0.155,1.2411,0.8295,0.6683,0.5361,0.9365,0.6448,1.7469,1.2028,0.6886,0.1288,18.3361,-0.3172,-0.4296,-0.4855,0.1027,0.7999,0.6701,17.3273,120.7305,10.9877,35.939,-0.0399,-34.8675,29.4972,5.4311,40.3198,?,5.0184,33.9652,5.828,18.3594,-0.0552,-0.4969,3.4528,-6.9479,2.0231,1.8853,0.9319,4.0929,3.5545,0.8685,0.0342,1.4372,42.0095,0,1.9862,0,0.8913,1.9575,2.1961,0.4176,57.5717,0.9181,-0.9073,-0.6696,GIACCA
-0.6519,3.7809,1.9445,10.1446,-2.1827,9.6635,5.8395,2.4165,8.701,0.4101,9.3275,1.7877,1.3371,4.7889,0.5909,13.7489,3.1859,1.7849,7.4829,0.5813,-0.0675,-0.0699,-0.0474,1.036,0.7029,0.6784,0.8047,1.4543,1.0894,1.8073,1.3539,0.7491,0.6475,2.1149,1.1868,3.2664,1.8329,0.5611,-1.1501,-1.0059,-0.6698,0.8746,0.5824,0.6659,0.2161,0.2723,0.1784,1.2601,0.8254,0.655,1.1659,2.1184,1.3557,1.8169,1.1628,0.64,0.1386,20.6004,0.3627,-0.4444,0.0117,-0.2815,0.7965,0.3442,13.7566,41.6147,6.4509,19.9188,0.0377,-37.0979,7.6284,2.7619,41.5192,?,-4.2843,27.4451,5.2388,16.7389,-1.3848,-0.3708,-3.2109,8.659,2.3356,1.2314,0.5272,5.4553,1.5163,0.2779,-0.0188,-0.0802,4.2716,0,2.9489,0,0.4798,1.19,2.4804,0.4103,57.0896,0.9796,-0.9902,-0.9662,GIACCA
0.1233,0.0035,0.0589,0.3128,-0.2522,6.3452,0.0246,0.1567,0.6551,0.9006,9.928,0.0037,0.0608,0.317,0.9687,11.784,0.0114,0.1068,0.5284,0.9561,0.0194,0.0124,0.0105,0.6391,0.5385,0.8425,0.3758,0.9694,0.5513,2.5793,1.4668,0.5687,0.1413,0.9397,0.3039,6.6527,2.1515,0.3234,-0.0106,-0.0064,-0.0055,0.6056,0.5157,0.8515,0.0379,0.0247,0.0207,0.6514,0.5475,0.8405,0.4774,0.9866,0.592,2.0664,1.2399,0.6,0.1215,16.3985,-0.2204,0.4847,0.0645,0.202,0.8815,0.636,-40.9935,0.0091,0.0956,41.2186,?,-7.2213,0.0595,0.244,7.7393,?,-6.3576,0.0714,0.2672,6.72,?,5.6768,6.448,1.1359,0.3918,0.3578,0.9131,0.1535,0.128,0.8338,5.3259,6.1337,1.1517,1,1,1,5.3259,6.1337,1.1517,0.4341,54.5723,0.2146,0.2509,0.5678,GIACCA
0.1004,0.0095,0.0974,0.4398,-0.2843,6.6343,0.062,0.249,1.3904,0.8142,9.9303,0.0128,0.1133,0.5302,0.9483,11.9456,0.0218,0.1477,0.6812,0.9449,0.0151,0.0101,0.0084,0.6681,0.5554,0.8313,0.391,0.8594,0.6595,2.1976,1.6864,0.7674,0.1529,0.7385,0.4349,4.8296,2.8441,0.5889,-0.016,-0.01,-0.0083,0.6262,0.5218,0.8333,0.0458,0.0334,0.0277,0.7294,0.6056,0.8303,0.3163,0.8295,0.6456,2.6223,2.0411,0.7784,0.1298,16.6792,-0.0122,0.62,0.3878,-0.2647,0.7855,0.3885,-41.3541,0.0696,0.2638,41.9388,?,-7.9286,0.1465,0.3827,8.6395,?,-4.0186,0.2843,0.5332,5.04,?,5.2158,10.2908,1.973,0.6892,0.4947,0.7177,0.4751,0.2447,0.5151,4.8543,8.3212,1.7142,1,1,1,4.8543,8.3212,1.7142,0.4598,53.3013,-0.6385,-0.5108,-0.1304,GIACCA
0.6669,2.4222,1.5563,5.8854,-0.6643,0.4276,15.2289,3.9024,15.5254,-0.4918,9.684,2.7235,1.6503,7.8583,0.4027,10.4893,4.7573,2.1811,7.7745,0.4892,1.5595,0.0689,0.0636,0.0442,0.0408,0.9232,0.3988,0.9431,0.7136,2.3647,1.7892,0.7566,0.1591,0.8894,0.5092,5.5917,3.2012,0.5725,0.4589,-0.4434,-0.3155,-0.9662,-0.6874,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3791,0.7489,0.757,1.9757,1.997,1.0108,0.1023,13.6452,0.0134,-0.1237,-0.0065,0.4729,0.7833,0.8545,19.7949,55.9095,7.4773,18.84,0.3819,15.0528,15.4506,3.9307,12.059,0.4779,-48.2205,21.4525,4.6317,52.8,?,1.315,-0.4105,-0.3122,1.9023,1.6144,0.8487,3.6186,2.6062,0.7202,1.0543,-0.2204,-0.2091,1.3195,0,0,1.5623,0.3568,0.2284,0.5711,83.0682,0.9723,0.9859,0.9936,GIACCA
