@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-1.6423,4.8556,2.2035,6.6214,-10.5852,-0.2223,1.4437,1.2015,5.1793,-1.9624,1.038,5.8103,2.4105,8.7533,-0.2642,3.0063,6.8961,2.626,7.6561,0.0366,7.3868,-1.5821,-0.5463,-0.2142,-0.074,0.3453,1.834,0.9142,0.8391,0.4985,0.4575,0.9179,3.3634,0.8357,0.7041,0.2485,0.2093,0.8426,1.7633,3.3068,-20.8011,1.8753,-11.7965,-6.2904,0.3269,0.0825,0.0719,0.2525,0.22,0.8712,1.2784,0.7564,0.8649,0.5917,0.6765,1.1433,0.0593,4.5224,0.1117,-0.6338,-0.8841,-0.485,-0.4284,0.8161,0.2701,0.5246,0.7243,3.6065,-0.2158,0.8721,2.7766,1.6663,4.9822,-0.1969,-1.7665,0.5095,0.7138,3.3084,?,0.3097,-0.1529,-0.4937,0.4347,1.0147,2.3345,0.1889,1.0297,5.4498,0.7809,0.1935,0.2478,0.7127,0,0,0.7239,1.0901,1.5059,0.0152,3.6288,0.4088,-0.5979,-0.668,13.8397,64.6384,8.0398,24,0,DAVANTI_PANTALONI
0.3466,3.6684,1.9153,11.0186,-1.5326,-0.9435,12.8387,3.5831,17.9567,-1.0031,-0.9392,21.5283,4.6399,20.244,-0.8384,5.4768,9.9323,3.1516,13.137,0.0319,-0.3674,-0.3691,0.0633,1.0046,-0.1723,-0.1715,0.5345,0.4128,0.6077,0.7722,1.1369,1.4722,0.2857,0.1704,0.3693,0.5964,1.2926,2.1675,0.7415,0.7222,-15.3915,0.974,-20.7563,-21.3106,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.8387,0.887,1.3669,1.541,0.0092,8.1988,-0.7995,-0.3005,0.0445,0.5587,-0.0579,0.2229,-0.0509,2.0053,1.4161,8.2124,-2.0335,0.9028,5.9836,2.4461,11.298,-0.4875,-0.7595,2.301,1.5169,5.7918,-3.9088,-0.0564,0.067,-1.1886,0.5789,0.9335,1.6126,0.3351,0.8715,2.6004,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0079,3.8361,0.1543,0.2759,-0.707,34.8449,115.402,10.7425,45.0137,0.0843,DAVANTI_PANTALONI
-0.0209,2.9941,1.7303,11.0286,-1.4648,-1.0262,5.9488,2.439,16.1278,-1.0667,-0.0857,2.1557,1.4682,8.9098,-0.6845,2.4824,5.9971,2.4489,9.4192,0.0101,0.0204,0.2444,-0.0084,11.9758,-0.4134,-0.0345,0.7094,1.1785,0.7066,1.6612,0.996,0.5995,0.5033,1.3889,0.4993,2.7596,0.992,0.3595,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0069,3.8082,-0.2393,-0.7245,-0.2186,0.5769,-0.3958,0.138,0.709,1.2985,1.1395,4.9509,-0.1538,0.5163,1.6434,1.2819,6.3525,-0.1849,0.4653,2.9726,1.7241,6.0284,-0.2393,1.3732,1.5239,1.1097,0.8889,0.6609,0.7435,0.7901,0.4368,0.5528,0.6656,0.5668,0.8516,0.8004,0.8821,1.1021,0.7794,0.8213,1.0537,0.0066,3.0389,0.8278,0.6992,0.7384,4.0472,0,0,0,1,DAVANTI_PANTALONI
0.324,4.4446,2.1082,9.4235,-0.5693,0.3456,6.5161,2.5527,14.463,-1.0018,-0.4102,4.411,2.1002,12.3789,-1.1993,3.3887,4.2812,2.0691,10.1705,0.0354,0.9373,-0.7898,0.0956,-0.8426,0.102,-0.1211,0.8259,1.0038,1.0189,1.2154,1.2337,1.015,0.6821,1.0076,1.0382,1.4772,1.522,1.0303,0.4723,0.5064,-9.1552,1.0722,-19.385,-18.0788,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9265,1.1684,1.4221,1.2171,0.0042,5.2528,0.2082,-0.3684,0.4143,-0.8523,0.1969,-0.1617,0.1069,0.6232,0.7894,3.1581,-1.5025,0.1615,0.7338,0.8566,3.6154,-0.7919,0.0754,0.3221,0.5675,3.2114,-0.6331,0.662,1.4186,2.1429,0.9215,1.391,1.5094,0.8492,1.9348,2.2783,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0014,1.7955,0.1346,-0.493,0.0581,4.2088,0.2726,0.5221,3.9881,0.5007,DAVANTI_PANTALONI
-0.4966,14.5073,3.8088,17.4779,-0.9828,-1.6582,21.9393,4.6839,20.8106,-3.0621,1.2015,22.3179,4.7242,21.9851,-0.763,6.3456,22.9378,4.7893,18.6823,0.0115,0.2995,-0.4133,-0.0783,-1.3801,-0.2613,0.1894,0.8132,0.8062,0.7953,0.9915,0.978,0.9864,0.6612,0.65,0.6325,0.983,0.9565,0.973,0.5522,0.9105,-39.811,1.6487,-72.0916,-43.7266,1.7206,0.7069,0.4664,0.4108,0.2711,0.6598,0.8399,0.795,0.9355,0.9466,1.1139,1.1768,0.0142,9.8221,-0.7156,-0.4745,0.2142,0.0839,-0.7256,0.1749,0.0818,1.4133,1.1888,4.6602,-1.2028,0.6454,2.7265,1.6512,9.0416,-0.5324,-0.8547,4.3134,2.0769,7.308,-3.1433,0.1267,-0.0957,-0.7552,0.72,0.5724,0.795,0.5184,0.3277,0.6321,0.8101,0.459,0.5666,0.3585,1.1994,3.3453,0.5154,0.6377,1.2372,0.0073,3.9002,0.2812,0.2656,-0.4542,3.4459,137.923,11.7441,47,0,DAVANTI_PANTALONI
-0.7225,11.2952,3.3608,17.5981,-0.8701,-1.4929,26.9913,5.1953,25.5406,-1.4232,0.7245,21.629,4.6507,24.7546,-1.1859,6.8191,16.6911,4.0855,17.9266,0.0144,0.484,-0.9972,-0.106,-2.0604,-0.2189,0.1063,0.6469,0.7227,0.8226,1.1171,1.2717,1.1383,0.4185,0.5222,0.6767,1.2479,1.6171,1.2958,0.5458,0.6097,-31.1882,1.1169,-57.1401,-51.1575,0.8928,0.831,0.5174,0.9307,0.5795,0.6226,0.689,0.7109,0.9817,1.0317,1.4247,1.3809,0.0121,10.6218,-0.3981,-0.3741,-0.1836,-0.497,-0.3611,0.3136,0.97,2.0451,1.4301,6.6597,-0.6096,1.047,6.7234,2.593,13.9944,-0.824,-0.7365,7.2572,2.6939,10.5455,-1.1664,0.9265,-1.317,-1.4215,0.5515,0.5308,0.9625,0.3042,0.2818,0.9264,0.399,0.4442,1.1135,0.5393,0.85,1.5762,0.4759,0.6315,1.3271,0.0108,5.8634,0.5744,-0.3669,-0.4245,0.1477,0.1259,0.3548,1,0,DAVANTI_PANTALONI
-0.4357,4.0501,2.0125,10.9971,-1.8694,-0.9027,6.3778,2.5254,11.6095,-1.163,0.0521,7.4235,2.7246,19.7315,-0.2404,3.6575,5.4813,2.3412,16.4331,0.0152,0.4827,-8.3662,-0.1191,-17.3319,-0.2468,0.0142,0.7969,0.7386,0.8596,0.9269,1.0787,1.1638,0.635,0.5456,0.7389,0.8591,1.1636,1.3543,1.1477,1.8735,-28.3384,1.6323,-24.6904,-15.1262,0.7141,0.2409,0.2297,0.3374,0.3217,0.9533,0.9472,0.5573,0.6692,0.5884,0.7065,1.2007,0.0074,5.7342,0.0506,-0.0056,-0.2623,0.5064,-0.1831,0.3197,0.4461,1.103,1.0503,5.1312,-0.623,-0.3213,0.8992,0.9483,6.1256,-3.2489,1.2835,2.9426,1.7154,7.2098,-0.4901,-1.3886,0.3476,-0.2503,1.1076,0.6123,0.5528,1.2267,0.3749,0.3056,0.4205,0.8306,1.9752,2.1929,0.6534,0.298,0.8377,0.7117,0.8496,0.0103,3.0318,-0.2351,0.0752,0.2199,1.9779,0.1686,0.4106,2,0.3333,DAVANTI_PANTALONI
0.5234,6.3028,2.5105,17.796,-1.8602,-1.4608,47.9396,6.9238,50.4878,-0.348,0.0022,17.2583,4.1543,25.6952,-0.3659,6.5139,31.4776,5.6105,37.9928,0.029,-0.3583,242.0145,0.0803,-675.5407,-0.2243,0.0003,0.3626,0.6043,0.4475,1.6667,1.2341,0.7405,0.1315,0.3652,0.2002,2.7778,1.523,0.5483,0.8879,1.6814,-10.1953,1.8936,-11.4822,-6.0635,0.1661,0.3308,0.159,1.9909,0.9572,0.4808,0.3525,0.6926,0.4684,1.9649,1.3289,0.6763,0.0112,9.3497,-0.3783,-0.2459,-0.4765,0.2418,0.508,0.5875,-0.2417,1.6806,1.2964,6.3553,-1.1948,-1.1901,3.7551,1.9378,7.7374,-2.5067,-0.4716,2.512,1.5849,9.0352,-1.1547,0.2031,0.5124,2.5236,0.669,0.8179,1.2226,0.4476,0.669,1.4948,0.6255,0.7145,1.1423,1.3123,0.6905,0.5262,0.8214,0.7034,0.8564,0.0094,4.1117,0.0816,0.1491,0.4821,1.3741,0.8529,0.9235,3,0,DAVANTI_PANTALONI
0.0505,0.362,0.6017,2.2264,-0.9124,-0.1863,0.4748,0.6891,3.0438,-1.0707,-0.0151,0.432,0.6573,2.7725,-0.7837,1.092,0.1139,0.3375,1.5365,0.171,-0.2711,-3.3544,0.0462,12.3735,-0.1706,-0.0138,0.8732,0.9154,1.783,1.0483,2.0419,1.9477,0.7625,0.838,3.1789,1.099,4.1693,3.7936,0.6749,0.872,-3.3525,1.2921,-4.9675,-3.8447,0.792,0.749,0.6282,0.9457,0.7931,0.8387,0.7314,0.803,1.449,1.0979,1.981,1.8044,0.0014,1.6286,-0.0523,-0.1647,0.0308,0.0206,-0.224,0.0798,0.2525,0.0352,0.1877,1.1279,-0.8961,0.1543,0.0368,0.1919,0.9474,-0.6903,0.0124,0.0471,0.217,1.066,-0.7124,1.6363,20.3258,12.422,0.9782,0.865,0.8842,0.957,0.7482,0.7819,1.3777,1.202,0.8725,1.0613,0.9556,0.9004,1.1905,1.0581,0.8888,0.0022,0.643,-0.0006,0.1189,0.398,0.1387,0.1195,0.3456,1,0,DAVANTI_PANTALONI
0.5431,0.4808,0.6934,2.4336,-0.4767,-0.6524,0.8009,0.8949,3.265,-2.8542,-0.0097,0.5643,0.7512,4.025,-0.6565,1.4623,0.4283,0.6544,2.3501,0.1175,-0.8324,-55.8404,0.3714,67.0854,-0.4462,-0.0067,0.7748,0.923,1.0595,1.1913,1.3675,1.1479,0.6003,0.852,1.1226,1.4193,1.87,1.3176,0.3249,0.4925,-2.5117,1.5157,-7.7306,-5.1002,1.9454,0.6782,0.6189,0.3486,0.3181,0.9125,0.7454,0.6046,1.0355,0.8112,1.3893,1.7127,0.0061,2.151,-0.5062,-0.1187,0.6565,0.2682,-0.7656,0.0903,0.324,0.1151,0.3393,1.4014,-0.4048,0.3301,0.0538,0.2319,0.9175,-0.0169,0.0094,0.0421,0.2051,0.9784,-0.9292,0.9815,34.2988,34.9449,1.4632,1.6544,1.1307,2.1409,2.7371,1.2785,26.5436,0.8569,0.0323,1.1056,1.967,1.7792,1.5274,1.4323,0.9378,0.0033,0.8874,0.7807,-0.0578,-0.0291,?,?,?,?,?,DAVANTI_PANTALONI
0.5269,7.2468,2.692,14.7046,-0.8966,-0.8257,3.4857,1.867,9.5561,-1.2713,0.1792,2.0106,1.418,6.7334,-0.8974,2.9632,4.9538,2.2257,7.866,0.0343,-0.6382,2.9404,0.1778,-4.6075,-0.2786,0.0605,1.4419,1.8985,1.2095,1.3167,0.8388,0.6371,2.079,3.6042,1.4629,1.7336,0.7036,0.4059,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8694,1.4192,1.2149,0.856,0.0066,4.5119,-0.2126,-0.1784,0.1775,0.3372,-0.6866,0.092,-0.513,3.4423,1.8554,8.5971,-0.8212,-0.0906,2.1292,1.4592,7.9107,-0.6615,-0.2642,2.6924,1.6409,8.9222,-0.6462,5.6642,1.9415,0.3428,1.2715,1.1307,0.8893,1.6168,1.2785,0.7908,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0039,3.4639,0.873,0.918,0.7968,4.1432,0,0,0,1,DIETRO_PANTALONI
0.956,6.8066,2.609,12.7972,-0.7461,-1.2356,6.4914,2.5478,14.057,-1.3506,0.2627,8.96,2.9933,15.5092,-0.9118,4.4037,5.375,2.3184,10.3948,0.0534,-0.7737,3.6398,0.2171,-4.7043,-0.2806,0.0596,1.024,0.8716,1.1253,0.8512,1.099,1.2911,1.0486,0.7597,1.2664,0.7245,1.2077,1.667,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0115,6.8422,-0.4219,0.3806,0.2519,0.548,-0.0959,0.2844,0.7678,3.4867,1.8673,9.0651,-0.4704,-0.5248,1.634,1.2783,6.0284,-1.2435,0.1233,2.9988,1.7317,6.3766,-0.5328,-1.4631,6.226,-4.2554,1.4608,1.0783,0.7382,2.1338,1.1627,0.5449,0.8679,1.3083,1.5074,2.2943,1.482,0.6459,1.5037,1.4216,0.9454,0.0067,4.0612,0.2512,0.6168,0.4354,0,0,0,0,0,DIETRO_PANTALONI
0.0143,6.7056,2.5895,14.0819,-0.8694,-1.3262,12.8702,3.5875,17.8948,-2.0131,0.3136,9.7035,3.115,18.6249,-0.5607,4.0878,14.4262,3.7982,14.805,0.0021,-0.0108,0.0457,0.0035,-4.2295,-0.3244,0.0767,0.7218,0.8313,0.6818,1.1517,0.9445,0.8201,0.521,0.6911,0.4648,1.3263,0.8921,0.6726,0.5478,0.9788,-211.35,1.7868,-385.8391,-215.9375,1.2684,0.6312,0.5077,0.4977,0.4003,0.8044,0.7869,0.7561,0.9512,0.9608,1.2087,1.258,0.0097,6.4151,0.2943,0.5276,0.0419,-0.1318,-0.709,0.3833,1.3112,3.5403,1.8816,7.1574,-0.0401,0.803,2.0054,1.4161,6.5016,-0.1387,1.2478,2.4182,1.5551,4.9208,-0.0516,1.633,1.0508,0.6435,1.3287,1.21,0.9106,1.7654,1.464,0.8293,0.3481,1.1408,3.2769,1.2052,1.4707,1.2203,1.1009,1.4545,1.3213,0.0141,3.6127,0.3604,0.4784,0.1117,0,0,0,0,0,DIETRO_PANTALONI
0.9355,1.8492,1.3598,6.9192,-0.5451,-0.2832,10.3417,3.2159,17.8172,-0.6537,-0.0499,9.5844,3.0959,17.6231,-0.6992,4.1513,5.4999,2.3452,12.7952,0.0587,-3.3027,-18.7387,0.2253,5.6738,-0.0682,-0.012,0.4229,0.4392,0.5798,1.0388,1.3713,1.3201,0.1788,0.1929,0.3362,1.079,1.8803,1.7426,0.3466,0.3366,-3.0612,0.9713,-8.8326,-9.094,0.4157,0.4318,0.3295,1.0388,0.7926,0.763,0.3883,0.3926,0.5408,1.011,1.3925,1.3773,0.007,6.1719,-0.2538,0.2804,0.1828,0.4713,0.1621,0.2321,0.6288,1.2281,1.1082,5.6963,-0.3598,-0.3393,1.0341,1.0169,6.0284,-1.403,1.068,2.6655,1.6326,6.7259,-0.6102,-1.8532,0.5887,-0.3177,1.0898,0.6788,0.6228,1.1876,0.4607,0.3879,0.4282,0.5913,1.381,1.6698,1.0028,0.6006,0.9449,0.8469,0.8963,0.0092,3.2466,-0.3867,0.1781,-0.2265,0,0,0,0,0,DIETRO_PANTALONI
0.4938,0.955,0.9773,5.8656,-0.4455,0.5615,2.1032,1.4502,7.0202,-0.2245,-0.0071,0.7413,0.861,3.8365,-0.5339,1.6659,1.5836,1.2584,6.7357,0.0459,0.8793,-69.0764,0.2964,-78.5586,0.3371,-0.0043,0.6739,1.135,0.7766,1.6843,1.1524,0.6842,0.4541,1.2883,0.6031,2.837,1.3281,0.4681,1.4048,1.3539,-5.5757,0.9637,-3.969,-4.1184,0.7078,1.6223,0.5748,2.2922,0.8121,0.3543,0.8355,1.5289,0.8708,1.8298,1.0422,0.5696,0.0052,2.5669,0.7297,0.074,0.6895,0.6004,0.8596,0.4006,-0.7284,0.4716,0.6867,2.494,-5.56,-0.4188,0.3271,0.5719,2.791,-2.9847,0.0721,0.0485,0.2203,1.0051,-0.5256,1.7394,-10.1087,-5.8117,1.2008,3.1179,2.5965,1.4419,9.7214,6.7419,1.0111,6.1044,6.0371,0.5428,0.5771,1.0632,0.8936,2.4814,2.7768,0.0058,1.4761,0.8538,-0.1307,-0.183,0,0,0,0,0,DIETRO_PANTALONI
-0.2035,0.3648,0.604,2.4397,-0.6183,-0.2531,0.3366,0.5802,2.6035,-0.8922,0.0905,0.3689,0.6074,2.8005,-0.3579,0.9886,0.2067,0.4546,2.2402,0.0847,0.8041,-2.248,-0.2059,-2.7958,-0.256,0.0916,1.041,0.9945,1.3286,0.9553,1.2763,1.336,1.0836,0.989,1.7652,0.9126,1.629,1.785,0.7594,1.2628,-4.4968,1.663,-5.9219,-3.561,1.0956,0.731,0.6159,0.6672,0.5622,0.8426,0.9371,0.8712,1.089,0.9297,1.1622,1.2501,0.0023,1.4974,0.5903,-0.2495,0.0842,0.5161,0.358,0.5486,-0.2953,0.032,0.1788,0.8588,-5.9345,-0.1116,0.0271,0.1647,0.8,-1.9633,0.0438,0.0267,0.1633,0.7755,-0.51,2.6473,-6.7494,-2.5495,1.0856,1.095,1.0087,1.1785,1.199,1.0174,1.3865,2.8061,2.0238,0.4587,0.2411,0.5257,1.0734,1.1074,1.0317,0.0022,0.5734,0.4973,0.3729,0.034,0,0,0,0,0,DIETRO_PANTALONI
0.3923,0.2022,0.4497,2.4123,-0.3829,0.1014,0.6812,0.8253,3.746,-0.4037,-0.105,0.7992,0.894,4.9581,-0.4523,1.1272,0.5873,0.7663,4.2011,0.0284,3.8684,-3.7354,0.3481,-0.9656,0.09,-0.0932,0.5449,0.503,0.5868,0.9232,1.077,1.1665,0.2969,0.253,0.3443,0.8524,1.1599,1.3608,0.62,0.4326,-5.4462,0.6978,-8.784,-12.5889,0.6537,0.5109,0.4034,0.7817,0.6172,0.7896,0.644,0.4865,0.5742,0.7555,0.8917,1.1802,0.003,1.7501,0.2905,-0.0519,0.3683,0.7728,0.6693,0.5687,-0.4972,0.1823,0.4269,1.5135,-7.8594,-0.3153,0.1218,0.349,1.6791,-1.4844,0.015,0.0378,0.1943,0.9314,-0.6711,1.5768,-33.0965,-20.9898,1.2234,2.1967,1.7956,1.4966,4.8253,3.2242,1.3384,3.5895,2.682,0.2528,0.3065,1.2126,0.9014,1.625,1.8028,0.0042,1.0595,0.748,0.1679,0.2663,0,0,0,0,0,DIETRO_PANTALONI
