@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.1033,2.8134,1.6773,10.7926,-1.3161,-0.3557,3.242,1.8006,9.3741,-1.6713,0.1479,1.7933,1.3391,12.3374,-0.7605,2.037,3.8583,1.9643,8.7188,0.0034,0.2905,-0.6987,-0.0507,-2.4048,-0.1746,0.0726,0.9316,1.2525,0.8539,1.3446,0.9167,0.6817,0.8678,1.5689,0.7292,1.8079,0.8403,0.4648,1.0457,1.1507,-203.7147,1.1005,-194.8197,-177.0356,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.2378,0.7598,1.0752,1.415,0.0021,2.9973,0.4756,0.417,-0.2062,-0.0845,-0.3591,0.0575,0.3643,0.772,0.8786,4.5235,-0.0863,-0.2823,1.0552,1.0272,6.8285,-2.0378,-0.1241,0.2266,0.4761,3.8559,-1.04,-1.2904,-2.9356,2.2749,0.8553,1.8457,2.1578,0.7316,3.4065,4.6562,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0025,1.1533,0.1766,-0.28,0.7043,?,?,?,?,?,TASCA_GIACCA
-0.1841,2.8427,1.686,13.4926,-2.7305,-0.2517,2.8755,1.6957,9.665,-0.9446,0.1122,3.684,1.9194,15.2607,-1.4557,2.2494,4.4523,2.1101,9.9823,0.0071,0.7314,-1.6413,-0.0818,-2.244,-0.1119,0.0499,0.9943,0.8784,0.799,0.8835,0.8036,0.9096,0.9886,0.7716,0.6385,0.7806,0.6458,0.8274,2.1035,1.0917,-137.437,0.519,-65.3358,-125.8953,0.7277,0.582,0.3597,0.7998,0.4943,0.6181,1.396,0.8841,1.3516,0.6333,0.9682,1.5288,0.0017,3.2517,0.3422,0.1752,-0.2772,0.1952,0.0055,0.0922,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.6105,2.1429,1.4639,8.5847,-0.3397,-0.0431,3.5882,1.8942,14.7527,-0.3757,0.21,1.5428,1.2421,10.8926,-0.339,2.3091,2.3603,1.5363,12.931,0.0068,-14.1501,2.9075,0.2644,-0.2055,-0.0187,0.0909,0.7728,1.1786,0.9528,1.5251,1.233,0.8085,0.5972,1.389,0.9079,2.3258,1.5202,0.6536,0.5403,0.7893,-24.636,1.4608,-45.5989,-31.214,0.5975,0.7877,0.4922,1.3183,0.8237,0.6248,0.5819,0.7881,0.6639,1.3544,1.1409,0.8424,0.0033,3.3821,0.6833,0.0406,0.4147,0.339,0.4197,0.3928,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.3844,2.4654,1.5702,10.8289,-0.9504,0.0341,2.4403,1.5621,7.7942,-0.9652,-0.0509,1.0152,1.0075,8.9085,-1.5272,1.9266,2.3605,1.5364,6.2195,0.0222,11.2615,-7.5506,0.1995,-0.6705,0.0177,-0.0264,1.0051,1.5584,1.022,1.5504,1.0168,0.6558,1.0103,2.4286,1.0444,2.4039,1.0338,0.4301,1.3784,0.9802,-37.2953,0.7111,-27.0564,-38.0487,1.3999,1.575,0.8728,1.1251,0.6235,0.5542,1.3894,1.2156,1.7411,0.8749,1.2532,1.4324,0.0021,2.8088,0.4322,-0.0889,0.134,0.0354,0.0727,-0.1163,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
0.0982,0.0242,0.1557,0.9055,-0.6907,0.091,0.0158,0.1257,0.6615,-0.4495,-0.1962,0.0265,0.1627,1.0733,-1.3877,0.3098,0.027,0.1642,0.8177,0.0306,1.0797,-0.5007,0.3171,-0.4637,0.2937,-0.6334,1.2383,0.9571,0.9479,0.7729,0.7655,0.9904,1.5334,0.9161,0.8985,0.5974,0.586,0.9809,1.8035,0.5931,-14.3495,0.3288,-7.9566,-24.1955,1.1737,1.1915,0.635,1.0151,0.541,0.5329,1.369,0.8437,1.1074,0.6163,0.8089,1.3126,0.0013,0.4783,0.194,-0.6051,0.5877,-0.5164,0.7049,-0.658,0.0011,0.0012,0.0341,0.1965,-0.8597,0.0307,0.002,0.0446,0.2339,-0.4624,0.0128,0.0017,0.0414,0.2457,-0.5457,0.037,0.0885,2.3917,0.7643,0.8244,1.0787,0.5842,0.6797,1.1635,1.2284,1.0475,0.8527,0.6607,0.6649,1.0064,0.8402,0.8,0.9522,0.0002,0.1044,0.5695,0.6987,0.7723,?,?,?,?,?,TASCA_GIACCA
0.0754,0.0153,0.1235,0.648,-0.5617,-0.0982,0.0116,0.1076,0.5925,-4.4145,-0.0579,0.0119,0.1091,0.8102,-0.7558,0.2152,0.0111,0.1053,0.5639,0.0735,-0.7678,-1.3016,0.3503,1.6952,-0.4562,-0.2691,1.1477,1.1316,1.1724,0.9859,1.0215,1.036,1.3173,1.2805,1.3745,0.9721,1.0434,1.0734,0.4825,0.6683,-5.2071,1.3851,-10.7929,-7.7922,3.792,0.8992,0.6817,0.2371,0.1798,0.7582,1.0937,0.7998,1.1491,0.7313,1.0507,1.4368,0.0007,0.3245,-0.1462,-0.1078,0.42,-0.5895,-0.6384,0.2705,-0.0063,0.0025,0.0503,0.2724,-1.1806,0.0276,0.0013,0.0365,0.2179,-0.5138,0.0263,0.0017,0.0409,0.2628,-0.4154,-0.2298,-0.2415,1.0509,1.378,1.2294,0.8922,1.8988,1.5114,0.796,1.9938,1.9121,0.959,0.8678,0.6729,0.7754,1.25,1.0366,0.8293,0.0002,0.1099,0.5713,0.6843,0.7523,?,?,?,?,?,TASCA_GIACCA
0.5397,4.2586,2.0636,14.6569,-0.4652,-1.1486,6.953,2.6369,13.4422,-3.1112,0.043,2.6112,1.6159,11.8608,-1.1137,2.6562,8.3798,2.8948,11.9014,0.0103,-0.4699,12.5429,0.2032,-26.6921,-0.4324,0.0162,0.7826,1.2771,0.7129,1.6318,0.9109,0.5582,0.6125,1.6309,0.5082,2.6628,0.8297,0.3116,0.4574,0.7446,-37.3887,1.6278,-81.736,-50.2139,3.0595,1.7827,0.8318,0.5827,0.2719,0.4666,1.0904,1.2357,1.2315,1.1333,1.1295,0.9966,0.0066,4.0288,0.0142,0.0125,0.3591,-0.282,-0.7815,0.2269,0.1848,0.5224,0.7228,5.1579,-0.4255,-0.6664,1.5884,1.2603,7.7983,-3.0822,1.1612,5.3529,2.3136,7.9468,-0.0537,-0.2773,0.1592,-0.5739,0.5735,0.3124,0.5447,0.3289,0.0976,0.2967,0.2615,3.7996,14.5306,1.8941,0.4798,0.2533,0.6614,0.6491,0.9813,0.0071,2.3266,0.0989,0.642,-0.4719,?,?,?,?,?,TASCA_GIACCA
0.6438,4.8187,2.1952,14.4043,-0.2186,-1.1782,8.0238,2.8326,14.9118,-3.5576,-0.2307,2.7517,1.6588,13.7149,-0.8562,2.4505,11.4451,3.3831,15.6728,0.0025,-0.5464,-2.7908,0.2627,5.1074,-0.4808,-0.0941,0.775,1.3233,0.6489,1.7076,0.8373,0.4903,0.6006,1.7512,0.421,2.916,0.7011,0.2404,0.2219,0.4084,-66.1712,1.84,-298.1401,-162.037,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9191,1.0873,0.9514,0.8751,0.0072,3.7172,-0.4169,0.3051,0.6965,0.1254,-0.8351,-0.0208,0.2817,0.9767,0.9883,9.1174,-0.3758,-0.7909,2.7542,1.6596,6.0114,-43.1412,0.8819,4.1057,2.0263,7.8036,-0.0079,-0.3562,0.3195,-0.8968,0.5955,0.4877,0.819,0.3546,0.2379,0.6708,0.4239,40.6379,95.8753,48.6631,0.856,0.0176,1.5167,1.1684,0.7703,0.0064,2.1177,-0.2804,0.5782,-0.7922,?,?,?,?,?,TASCA_GIACCA
0.5397,4.2586,2.0636,14.6569,-0.4652,-1.1486,6.953,2.6369,13.4422,-3.1112,0.043,2.6112,1.6159,11.8608,-1.1137,2.6562,8.3798,2.8948,11.9014,0.0103,-0.4699,12.5429,0.2032,-26.6921,-0.4324,0.0162,0.7826,1.2771,0.7129,1.6318,0.9109,0.5582,0.6125,1.6309,0.5082,2.6628,0.8297,0.3116,0.4574,0.7446,-37.3887,1.6278,-81.736,-50.2139,3.0595,1.7827,0.8318,0.5827,0.2719,0.4666,1.0904,1.2357,1.2315,1.1333,1.1295,0.9966,0.0066,4.0288,0.0142,0.0125,0.3591,-0.282,-0.7815,0.2269,0.1848,0.5224,0.7228,5.1579,-0.4255,-0.6664,1.5884,1.2603,7.7983,-3.0822,1.1612,5.3529,2.3136,7.9468,-0.0537,-0.2773,0.1592,-0.5739,0.5735,0.3124,0.5447,0.3289,0.0976,0.2967,0.2615,3.7996,14.5306,1.8941,0.4798,0.2533,0.6614,0.6491,0.9813,0.0071,2.3266,0.0989,0.642,-0.4719,?,?,?,?,?,TASCA_GIACCA
0.6438,4.8187,2.1952,14.4043,-0.2186,-1.1782,8.0238,2.8326,14.9118,-3.5576,-0.2307,2.7517,1.6588,13.7149,-0.8562,2.4505,11.4451,3.3831,15.6728,0.0025,-0.5464,-2.7908,0.2627,5.1074,-0.4808,-0.0941,0.775,1.3233,0.6489,1.7076,0.8373,0.4903,0.6006,1.7512,0.421,2.916,0.7011,0.2404,0.2219,0.4084,-66.1712,1.84,-298.1401,-162.037,3.6129,1.5999,0.7524,0.4428,0.2082,0.4703,0.966,1.0503,0.9191,1.0873,0.9514,0.8751,0.0072,3.7172,-0.4169,0.3051,0.6965,0.1254,-0.8351,-0.0208,0.2817,0.9767,0.9883,9.1174,-0.3758,-0.7909,2.7542,1.6596,6.0114,-43.1412,0.8819,4.1057,2.0263,7.8036,-0.0079,-0.3562,0.3195,-0.8968,0.5955,0.4877,0.819,0.3546,0.2379,0.6708,0.4239,40.6379,95.8753,48.6631,0.856,0.0176,1.5167,1.1684,0.7703,0.0064,2.1177,-0.2804,0.5782,-0.7922,?,?,?,?,?,TASCA_GIACCA
1.602,27.1018,5.2059,26.2788,-1.115,-1.6859,19.5634,4.4231,20.0026,-1.6026,-0.5092,14.7366,3.8388,21.284,-1.0184,7.0239,17.7352,4.2113,17.1194,0.0314,-0.9502,-3.1459,0.2281,3.3107,-0.24,-0.0725,1.177,1.3561,1.2362,1.1522,1.0503,0.9115,1.3853,1.8391,1.5281,1.3275,1.1031,0.8309,1.1248,1.29,-24.9611,1.1469,-22.1924,-19.3492,1.6167,1.1783,0.703,0.7288,0.4348,0.5966,1.3138,1.2347,1.535,0.9398,1.1684,1.2433,0.012,10.6476,0.3001,0.0014,0.3843,-0.3582,-0.2783,-0.092,0.2073,2.3856,1.5445,8.4755,-0.5609,0.122,5.3922,2.3221,15.1288,-2.0466,1.1752,8.0953,2.8452,10.2101,-0.4792,1.6995,0.1764,0.1038,0.6651,0.5428,0.8161,0.4424,0.2947,0.6661,0.2997,0.9208,3.0726,1.0935,0.7867,0.7194,0.5602,0.8301,1.4817,0.0061,4.9707,-0.4791,0.4978,0.1199,?,?,?,?,?,TASCA_GIACCA
