@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.2346,3.5058,1.8724,14.8949,-0.6929,-0.1879,2.748,1.6577,8.7711,-1.1934,-0.0943,1.5474,1.244,9.25,-1.0275,2.1186,3.4121,1.8472,8.8857,0.015,-1.2484,-2.4886,0.1107,1.9935,-0.0887,-0.0445,1.1295,1.5052,1.0136,1.3326,0.8974,0.6734,1.2757,2.2655,1.0274,1.7758,0.8054,0.4535,1.2775,1.3005,-44.9892,1.018,-35.2175,-34.5939,2.2003,1.9285,0.9753,0.8765,0.4433,0.5057,1.6982,1.6102,1.6763,0.9482,0.9871,1.041,0.0017,3.0656,0.6457,0.2251,0.2383,0.1437,0.0014,0.1811,0.3506,0.5612,0.7491,4.3451,-0.3316,-0.2143,0.2692,0.5188,3.7651,-2.9887,0.7886,1.3906,1.1792,4.9828,-0.3127,-1.6361,0.4446,-0.2717,1.4439,0.6353,0.44,2.0849,0.4036,0.1936,0.3836,0.9117,2.3769,3.4568,0.8596,0.2487,1.154,0.872,0.7556,0.0048,1.6123,-0.5276,0.4148,-0.3053,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2722,0.1481,0.3849,2.1723,-0.6325,-0.192,0.1188,0.3446,1.5894,-1.1925,0.0071,0.103,0.3209,1.5795,-0.4612,0.6156,0.1018,0.3191,1.2549,0.066,-1.4178,38.5723,0.4421,-27.2063,-0.3118,0.0115,1.1168,1.1994,1.2061,1.074,1.08,1.0056,1.2472,1.4386,1.4548,1.1534,1.1664,1.0113,0.9735,1.6883,-9.4967,1.7342,-9.7549,-5.6251,1.8356,1.231,0.9905,0.6706,0.5396,0.8046,1.3667,1.3753,1.7311,1.0063,1.2666,1.2587,0.0018,0.9439,-0.4685,-0.4294,0.4581,0.4713,-0.2259,0.3161,0.0734,0.0117,0.1084,0.6131,-0.3934,0.1286,0.0289,0.17,0.9335,-0.4895,0.0076,0.0065,0.0806,0.4518,-1.0162,0.5707,9.6962,16.9899,0.6375,1.3446,2.109,0.4065,1.8079,4.4479,0.5642,0.7601,1.3473,0.7021,1.9635,2.7967,0.6568,1.357,2.0662,0.0008,0.32,0.817,0.2605,0.296,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0873,0.2608,0.5106,2.6501,-1.1862,0.0812,0.1705,0.4129,1.9925,-0.6347,-0.1263,0.0719,0.2682,1.3584,-0.8557,0.6185,0.1509,0.3884,1.8405,0.0236,1.0754,-0.6914,0.1412,-0.643,0.1313,-0.2043,1.2366,1.9039,1.3147,1.5396,1.0631,0.6905,1.5292,3.6248,1.7284,2.3703,1.1302,0.4768,1.8588,2.2956,-32.2946,1.235,-17.3742,-14.0681,0.9945,1.6559,0.6431,1.6651,0.6466,0.3883,1.3301,1.9509,1.4399,1.4668,1.0826,0.7381,0.0009,0.9407,-0.7809,-0.2137,-0.2601,0.553,0.4304,0.2793,0.0748,0.0348,0.1866,0.8897,-0.3437,0.0999,0.0426,0.2063,0.8748,-0.2156,0.0252,0.0087,0.0933,0.5586,-0.3954,0.7489,2.9643,3.9584,0.9046,1.9992,2.2101,0.8182,3.9967,4.8846,1.4669,1.4376,0.98,0.9201,1.6541,1.7976,1.0171,1.5927,1.566,0.0007,0.3257,0.9042,0.8508,0.7715,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1343,4.4917,2.1194,12.4513,-1.0663,-0.4389,2.1008,1.4494,8.0733,-0.9638,-0.3649,3.8962,1.9739,15.3371,-0.5377,2.756,3.237,1.7992,10.882,0.023,-0.3059,-0.368,0.0487,1.2029,-0.1593,-0.1324,1.4622,1.0737,1.178,0.7343,0.8056,1.0971,2.1381,1.1528,1.3876,0.5392,0.649,1.2037,1.6216,1.1981,-25.0432,0.7388,-15.443,-20.9025,1.4658,0.6042,0.541,0.4122,0.3691,0.8955,1.5423,0.8118,1.1442,0.5264,0.7419,1.4094,0.0031,4.0613,0.2286,0.2584,0.277,-0.0053,-0.1617,0.2382,0.4417,1.0046,1.0023,5.8127,-0.4555,-0.4391,1.3258,1.1514,6.3564,-2.8375,0.5149,1.6999,1.3038,5.4602,-1.0143,-1.0058,0.8578,-0.8528,0.8705,0.7687,0.8831,0.7577,0.591,0.7799,0.387,0.6616,1.7094,2.411,1.4733,0.6111,0.9145,1.0646,1.1641,0.0042,2.7729,-0.1465,0.1877,0.3958,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.596,2.0835,1.4434,7.5389,-1.9591,-0.8415,7.6474,2.7654,12.6358,-1.3247,0.299,6.4929,2.5481,16.4573,-0.7274,2.9861,8.4598,2.9086,10.714,0.0098,0.7083,-1.9934,-0.1996,-2.8143,-0.2818,0.1001,0.522,0.5665,0.4963,1.0853,0.9508,0.8761,0.2725,0.3209,0.2463,1.1778,0.904,0.7675,0.6932,0.7202,-46.9628,1.039,-67.7493,-65.2076,0.4687,0.2674,0.2355,0.5705,0.5023,0.8805,0.5966,0.4581,0.7037,0.7678,1.1794,1.5361,0.0056,4.4342,-0.0122,-0.4603,-0.4702,0.0706,-0.3463,0.3798,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.445,2.1429,1.4639,8.3253,-2.2436,-1.1972,7.0593,2.6569,12.9363,-1.3041,0.1206,5.5804,2.3623,14.9158,-0.4838,3.0593,7.069,2.6588,10.9555,0.0049,0.3716,-3.6899,-0.1454,-9.9284,-0.3913,0.0394,0.551,0.6197,0.5506,1.1247,0.9993,0.8885,0.3036,0.384,0.3031,1.265,0.9986,0.7894,0.7865,1.1841,-107.4102,1.5055,-136.5659,-90.7128,0.4571,0.2553,0.2331,0.5585,0.51,0.9131,0.6436,0.5582,0.7599,0.8673,1.1808,1.3615,0.0067,4.5362,0.6372,-0.2526,-0.5588,-0.0864,-0.5489,0.3913,-0.519,1.1155,1.0562,4.0919,-6.3596,0.5352,1.1508,1.0728,7.3647,-0.7116,-0.2845,0.5521,0.743,4.0791,-2.2905,-0.9697,1.8241,-1.8811,0.9845,1.4214,1.4438,0.9693,2.0204,2.0845,1.1549,1.2453,1.0783,0.1292,0.4485,3.471,0.5556,1.0031,1.8054,0.0042,1.799,-0.7964,0.6643,-0.4608,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6598,2.7215,1.6497,10.3301,-2.765,-1.1604,9.0025,3.0004,15.9852,-1.4065,0.0706,8.594,2.9316,20.3081,-0.4144,3.345,10.9158,3.3039,15.6452,0.0075,0.5686,-9.3477,-0.1973,-16.4388,-0.3469,0.0211,0.5498,0.5627,0.4993,1.0235,0.9081,0.8873,0.3023,0.3167,0.2493,1.0475,0.8247,0.7873,0.812,1.2749,-64.0842,1.5701,-78.9197,-50.2653,0.413,0.1911,0.1741,0.4627,0.4214,0.9108,0.6462,0.5087,0.6603,0.7871,1.0217,1.298,0.007,4.8702,0.0561,-0.3491,-0.5139,0.0017,-0.5047,0.4351,-0.4674,1.1695,1.0814,5.0212,-2.1454,0.5024,1.5863,1.2595,6.6618,-0.5016,-0.3048,1.3374,1.1565,5.8202,-2.476,-0.9303,1.5337,-1.6487,0.8586,0.9351,1.0891,0.7372,0.8744,1.1861,1.539,0.8261,0.5368,0.3598,0.9534,2.6495,0.7537,0.8627,1.1446,0.0039,2.0058,-0.7898,0.6787,-0.4727,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7603,6.6989,2.5882,27.7443,-0.5761,-0.9971,4.4201,2.1024,13.2222,-1.4813,0.4409,8.8262,2.9709,27.0263,-0.2171,3.3537,10.4647,3.2349,28.6964,0.0048,0.7625,-1.7244,-0.2267,-2.2615,-0.2973,0.1315,1.2311,0.8712,0.8001,0.7077,0.6499,0.9184,1.5156,0.759,0.6401,0.5008,0.4224,0.8434,1.2847,2.1039,-73.9457,1.6376,-57.5567,-35.1475,3.3035,0.7927,0.6105,0.24,0.1848,0.7701,2.0983,1.0266,0.9668,0.4892,0.4608,0.9418,0.007,5.0012,-0.1148,0.1967,0.0111,-0.0504,-0.145,0.6809,-0.3589,0.5018,0.7084,3.4329,-1.5079,0.6388,2.9917,1.7297,8.3612,-0.3982,-0.0165,2.7698,1.6643,8.8023,-1.3622,-0.5619,21.7713,-38.7465,0.4095,0.4256,1.0393,0.1677,0.1812,1.0801,0.8668,0.4066,0.4691,0.2289,0.3673,1.6048,0.4106,0.39,0.9499,0.0039,2.8288,-0.3341,-0.2635,-0.3657,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.6532,4.7213,2.1728,11.5832,-0.4393,-0.8746,3.0162,1.7367,9.3306,-1.0893,0.1945,9.8293,3.1352,26.4601,-0.6314,3.4423,6.9465,2.6356,17.6456,0.0163,-0.7469,3.3585,0.1898,-4.4966,-0.2541,0.0565,1.2511,0.6931,0.8244,0.5539,0.6589,1.1895,1.5653,0.4803,0.6797,0.3069,0.4342,1.415,0.7267,0.3452,-12.0543,0.475,-16.5877,-34.9192,1.8021,0.4962,0.4486,0.2753,0.2489,0.9041,1.2414,0.4378,0.6564,0.3526,0.5288,1.4995,0.0059,5.2712,0.3699,0.408,0.5889,0.1195,0.0564,0.4512,0.7056,1.2129,1.1013,7.1062,-0.1664,-0.1125,0.6091,0.7805,3.9392,-1.2615,0.7841,2.6155,1.6173,6.162,-0.4,-6.2719,0.8999,-0.1435,1.4111,0.681,0.4826,1.9912,0.4637,0.2329,0.4613,0.5758,1.2482,3.4977,1.3842,0.3957,1.804,1.1532,0.6393,0.0056,2.7437,0.0119,-0.0363,-0.1424,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4208,3.271,1.8086,9.671,-0.6819,-0.377,2.8035,1.6744,7.9958,-1.1025,0.2395,4.1137,2.0282,12.9321,-0.5555,2.6477,3.5546,1.8854,8.6485,0.0091,-1.1161,1.7572,0.1589,-1.5744,-0.1424,0.0904,1.0802,0.8917,0.9593,0.8255,0.8881,1.0758,1.1667,0.7952,0.9202,0.6815,0.7887,1.1573,0.9352,0.849,-49.5861,0.9079,-53.0238,-58.4052,1.512,0.6916,0.6588,0.4574,0.4357,0.9526,1.2095,0.7478,1.1182,0.6183,0.9245,1.4953,0.0031,3.9404,0.5882,0.5396,0.2914,0.1271,0.0626,0.3548,0.8304,2.343,1.5307,6.805,-0.1477,-0.1635,0.4068,0.6378,3.6113,-1.4647,1.1501,1.9914,1.4112,4.438,-0.0427,-5.08,0.722,-0.1421,2.3998,1.0847,0.452,5.759,1.1765,0.2043,0.4081,4.8182,11.8052,4.0466,1.393,0.3442,1.8844,1.5333,0.8137,0.0073,2.5626,-0.208,0.3278,-0.3495,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0788,0.0192,0.1387,0.7175,-0.4986,-0.0027,0.0094,0.0971,0.5238,-1.0155,-0.1943,0.0119,0.1092,0.5973,-8.557,0.2661,0.0137,0.1171,0.526,0.1093,-28.8861,-0.4054,0.2959,0.014,-0.0102,-0.7299,1.4284,1.2697,1.1844,0.8889,0.8292,0.9329,2.0402,1.6121,1.4029,0.7902,0.6876,0.8702,0.9045,0.4464,-3.6972,0.4935,-4.0874,-8.2823,1.8424,7.6615,0.8108,4.1586,0.4401,0.1058,1.3698,1.2014,1.3642,0.877,0.9959,1.1355,0.0011,0.3955,-0.0726,-0.3966,0.6131,-0.4207,0.2759,-0.8222,-0.0183,0.0016,0.0397,0.267,-1.5525,0.0263,0.002,0.0442,0.2061,-0.6966,0.012,0.0013,0.0366,0.1837,-1.0773,-0.6969,-1.524,2.1868,0.8982,1.0842,1.2071,0.8068,1.1756,1.4571,1.9189,1.7047,0.8884,0.861,1.1829,1.3739,1.2953,1.4535,1.1221,0.0002,0.1057,0.4946,0.3354,0.586,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.027,0.0237,0.1541,0.9355,-1.0605,-0.0844,0.0211,0.1454,0.7634,-1.2017,-0.1544,0.0142,0.1191,0.6161,-2.8138,0.2809,0.0118,0.1088,0.5239,0.0804,-0.3197,-0.1748,0.0961,0.5467,-0.3004,-0.5495,1.0598,1.2936,1.4159,1.2207,1.3361,1.0945,1.1231,1.6735,2.0049,1.4901,1.7852,1.198,1.1555,1.0593,-10.5093,0.9167,-9.0954,-9.9213,1.3093,2.8104,0.7968,2.1465,0.6086,0.2835,1.2253,1.5184,1.7854,1.2392,1.4571,1.1758,0.0009,0.423,0.0819,-0.1749,0.15,-0.3076,-0.0012,-0.4872,-0.0731,0.0235,0.1533,0.7391,-4.7694,0.0145,0.0169,0.1302,0.8289,-1.4421,-0.1302,0.0313,0.1769,0.7498,-3.8481,-5.0341,0.5619,-0.1116,1.1773,0.8666,0.736,1.3861,0.7509,0.5417,1.2484,1.0267,0.8224,0.3775,0.8283,2.1945,0.8918,0.9858,1.1054,0.0008,0.3696,0.4874,0.0813,0.4236,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1062,0.065,0.255,1.8517,-0.8101,0.0206,0.0271,0.1645,1.1964,-0.8083,-0.2408,0.0148,0.1215,0.7704,-4.7553,0.3794,0.0326,0.1807,0.9699,0.0822,5.1646,-0.4407,0.2798,-0.0853,0.0542,-0.6349,1.5506,2.0988,1.4116,1.3535,0.9104,0.6726,2.4044,4.405,1.9927,1.8321,0.8288,0.4524,1.5496,1.3019,-9.5457,0.8401,-6.1599,-7.3323,1.5461,7.6416,0.9681,4.9424,0.6261,0.1267,1.5477,2.4034,1.9092,1.5529,1.2335,0.7944,0.0015,0.5598,-0.1067,-0.1176,0.4528,-0.3551,0.1238,-0.4789,-0.0096,0.0019,0.0438,0.2147,-1.5788,0.0228,0.0035,0.059,0.2809,-0.8553,0.0417,0.0069,0.0828,0.4625,-0.2895,-0.4228,-0.2309,0.5462,0.7431,0.5295,0.7125,0.5523,0.2804,0.5077,1.015,1.266,1.2474,0.5498,0.2321,0.4221,0.7643,0.4642,0.6074,0.0003,0.1512,0.469,-0.031,0.3044,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.079,3.2985,1.8162,15.132,-0.9322,-0.2425,3.4783,1.865,8.9066,-1.0195,0.1341,2.7279,1.6516,13.5743,-0.4527,2.3587,4.0243,2.0061,11.1817,0.0065,0.3258,-0.5894,-0.0335,-1.8091,-0.1028,0.0568,0.9738,1.0996,0.9053,1.1292,0.9297,0.8233,0.9483,1.2091,0.8196,1.2751,0.8643,0.6779,1.6237,1.7258,-99.3928,1.0629,-61.215,-57.5921,1.7757,0.8381,0.6958,0.472,0.3918,0.8302,1.699,1.1148,1.3533,0.6561,0.7965,1.214,0.0015,3.535,0.3109,0.1197,-0.2599,0.1204,-0.1101,0.2308,0.3592,0.5904,0.7684,4.2789,-0.6053,-0.2854,1.2273,1.1079,6.0156,-1.9265,-0.1692,0.7804,0.8834,5.8276,-1.5299,-1.2587,-2.1227,1.6864,0.6936,0.8698,1.2541,0.4811,0.7566,1.5727,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0025,1.6515,0.1839,0.0672,0.5493,?,?,?,?,?,TASCA_GIACCA
-0.1033,2.8134,1.6773,10.7926,-1.3161,-0.3557,3.242,1.8006,9.3741,-1.6713,0.1479,1.7933,1.3391,12.3374,-0.7605,2.037,3.8583,1.9643,8.7188,0.0034,0.2905,-0.6987,-0.0507,-2.4048,-0.1746,0.0726,0.9316,1.2525,0.8539,1.3446,0.9167,0.6817,0.8678,1.5689,0.7292,1.8079,0.8403,0.4648,1.0457,1.1507,-203.7147,1.1005,-194.8197,-177.0356,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.2378,0.7598,1.0752,1.415,0.0021,2.9973,0.4756,0.417,-0.2062,-0.0845,-0.3591,0.0575,0.3643,0.772,0.8786,4.5235,-0.0863,-0.2823,1.0552,1.0272,6.8285,-2.0378,-0.1241,0.2266,0.4761,3.8559,-1.04,-1.2904,-2.9356,2.2749,0.8553,1.8457,2.1578,0.7316,3.4065,4.6562,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0025,1.1533,0.1766,-0.28,0.7043,?,?,?,?,?,TASCA_GIACCA
-0.1841,2.8427,1.686,13.4926,-2.7305,-0.2517,2.8755,1.6957,9.665,-0.9446,0.1122,3.684,1.9194,15.2607,-1.4557,2.2494,4.4523,2.1101,9.9823,0.0071,0.7314,-1.6413,-0.0818,-2.244,-0.1119,0.0499,0.9943,0.8784,0.799,0.8835,0.8036,0.9096,0.9886,0.7716,0.6385,0.7806,0.6458,0.8274,2.1035,1.0917,-137.437,0.519,-65.3358,-125.8953,0.7277,0.582,0.3597,0.7998,0.4943,0.6181,1.396,0.8841,1.3516,0.6333,0.9682,1.5288,0.0017,3.2517,0.3422,0.1752,-0.2772,0.1952,0.0055,0.0922,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.079,3.2985,1.8162,15.132,-0.9322,-0.2425,3.4783,1.865,8.9066,-1.0195,0.1341,2.7279,1.6516,13.5743,-0.4527,2.3587,4.0243,2.0061,11.1817,0.0065,0.3258,-0.5894,-0.0335,-1.8091,-0.1028,0.0568,0.9738,1.0996,0.9053,1.1292,0.9297,0.8233,0.9483,1.2091,0.8196,1.2751,0.8643,0.6779,1.6237,1.7258,-99.3928,1.0629,-61.215,-57.5921,1.7757,0.8381,0.6958,0.472,0.3918,0.8302,1.699,1.1148,1.3533,0.6561,0.7965,1.214,0.0015,3.535,0.3109,0.1197,-0.2599,0.1204,-0.1101,0.2308,0.3592,0.5904,0.7684,4.2789,-0.6053,-0.2854,1.2273,1.1079,6.0156,-1.9265,-0.1692,0.7804,0.8834,5.8276,-1.5299,-1.2587,-2.1227,1.6864,0.6936,0.8698,1.2541,0.4811,0.7566,1.5727,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0025,1.6515,0.1839,0.0672,0.5493,?,?,?,?,?,TASCA_GIACCA
