@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.8535,11.426,3.3802,14.6524,-1.5026,-3.7361,30.9172,5.5603,23.2268,-2.5881,-1.0032,24.152,4.9145,17.8371,-0.964,7.9904,18.3425,4.2828,17.3521,0.0683,-0.2285,-0.8508,0.1068,3.7243,-0.4676,-0.1255,0.6079,0.6878,0.7893,1.1314,1.2983,1.1475,0.3696,0.4731,0.6229,1.2801,1.6855,1.3167,0.5251,1.0048,-6.9209,1.9135,-13.1796,-6.8876,0.9045,0.6447,0.3144,0.7128,0.3476,0.4877,0.6308,0.8215,0.8444,1.3022,1.3386,1.028,0.0777,12.628,0.3509,0.0394,-0.3199,0.8441,-0.7731,-0.4579,3.952,24.4058,4.9402,13.7617,-0.4322,5.9701,10.5073,3.2415,8.5927,0.0896,2.0881,5.6277,2.3723,7.6483,-0.4087,0.662,1.8926,2.8591,1.5241,2.0825,1.3664,2.3228,4.3367,1.8671,-4.9135,1.8715,-0.3809,1.0181,1.7698,1.7384,1.6016,1.7993,1.1235,0.1462,13.5219,-0.9321,-0.1668,0.12,73.136,0,0,0,1,PANTALONI
-0.05,1.0657,1.0324,5.198,-1.714,0.1442,15.4524,3.931,23.2168,-1.1768,-0.2437,7.9549,2.8205,15.3472,-0.8237,3.8608,9.65,3.1064,14.9879,0.0208,-0.3466,0.2051,-0.0129,-0.5919,0.0374,-0.0631,0.2626,0.366,0.3323,1.3937,1.2654,0.9079,0.069,0.134,0.1104,1.9425,1.6013,0.8243,0.2615,0.4736,-10.3222,1.8107,-39.4657,-21.7957,0.1796,0.2276,0.1251,1.2674,0.6968,0.5498,0.2239,0.3387,0.3468,1.5128,1.549,1.024,0.003,5.9573,0.5396,-0.5283,-0.1584,-0.9762,-0.2587,0.241,-2.3529,2.8874,1.6992,4.8885,?,-9.1411,0.3901,0.6246,9.7133,?,1.8635,0.3137,0.5601,1.5737,0.4414,0.2574,-1.2627,-4.9054,2.7206,3.0337,1.1151,7.4019,9.2031,1.2433,0.5033,-3.9309,-7.8108,1,0,0,0.5033,3.1063,6.1721,0.1002,13.3576,-0.9754,-0.9837,0.9924,?,?,?,?,?,PANTALONI
0.078,0.3875,0.6225,3.2662,-0.8095,0.2389,1.9107,1.3823,6.417,-0.8212,-0.163,0.8493,0.9216,3.93,-1.026,1.4978,0.9938,0.9969,3.8242,0.0219,0.3265,-0.4785,0.0521,-1.4657,0.1595,-0.1088,0.4504,0.6755,0.6244,1.4999,1.3865,0.9244,0.2028,0.4563,0.3899,2.2497,1.9225,0.8546,0.505,0.7342,-17.1042,1.4538,-33.8697,-23.2969,0.5123,0.9306,0.4617,1.8165,0.9013,0.4962,0.509,0.8311,0.8541,1.6328,1.678,1.0277,0.0031,2.285,-0.5878,0.555,0.0764,-0.8806,0.232,-0.1249,-0.1978,0.8446,0.919,2.715,-0.5817,-9.3165,0.0186,0.1365,9.4235,?,2.8907,0.1143,0.338,0.9967,0.7214,0.0212,-0.0684,-3.223,6.732,2.7186,0.4038,45.3194,7.3906,0.1631,0.106,-0.3868,-3.6504,0,0.4797,0,0.2881,2.7239,9.4545,0.1016,13.0675,0.9821,0.9884,0.9642,?,?,?,?,?,PANTALONI
-1.6375,13.6285,3.6917,16.702,-2.4644,-8.1172,79.2437,8.9019,36.3991,-1.5964,0.484,55.1207,7.4243,22.8016,-0.5614,13.2038,42.4574,6.5159,21.5534,0.0446,0.2017,-3.3831,-0.124,-16.7706,-0.6148,0.0367,0.4147,0.4972,0.5666,1.199,1.3662,1.1394,0.172,0.2472,0.321,1.4376,1.8664,1.2983,0.5309,1.4491,-11.8024,2.7297,-22.2322,-8.1445,0.3439,0.3301,0.2137,0.96,0.6214,0.6473,0.4589,0.7325,0.7749,1.5963,1.6888,1.0579,0.0855,19.1429,0.1086,-0.5638,-0.5323,0.4074,-0.6065,0.2609,5.9217,5.9812,2.4457,7.3134,0.215,0.4979,18.8086,4.3369,13.6504,-1.4284,5.4292,6.5814,2.5654,6.7978,0.1724,11.893,1.0907,0.0917,0.5639,0.9533,1.6905,0.318,0.9088,2.8579,-0.2495,1.4149,-5.6714,1.6574,1.1343,0.6844,0.5358,1.0759,2.0081,0.0821,15.1992,-0.5986,-0.7808,0.9182,?,?,?,?,?,PANTALONI
2.2816,13.0565,3.6134,13.2006,-0.507,-8.0219,42.7022,6.5347,23.0663,?,0.1836,46.0182,6.7837,22.2459,-0.617,10.7411,55.9962,7.4831,25.9706,0.0332,-0.2844,12.4281,0.2124,-43.6959,-0.7468,0.0171,0.553,0.5327,0.4829,0.9633,0.8733,0.9065,0.3058,0.2837,0.2332,0.9279,0.7626,0.8218,0.1925,0.5232,-4.9788,2.7175,-25.8588,-9.5158,0,0.6367,0.3261,0,0,0.5122,0.5723,0.5934,0.5083,1.0369,0.8882,0.8566,0.0869,16.7856,-0.4259,0.1514,0.4208,-0.7828,-0.9925,0.7304,6.6034,4.2398,2.0591,7.9018,0.157,0.3851,24.4008,4.9397,13.8209,-1.6282,4.6338,2.2305,1.4935,4.584,0.3531,17.1477,1.4251,0.0831,0.4168,1.3787,3.3075,0.1738,1.9008,10.9396,-0.1718,0.5881,-3.4225,1.7824,1.3228,0.7422,0.5717,1.7238,3.015,0.0833,15.6812,0.1213,-0.5823,0.7281,?,?,?,?,?,PANTALONI
-2.4772,27.7277,5.2657,21.7549,-2.1949,-6.6336,117.1903,10.8254,36.6787,-1.4447,1.7362,89.8218,9.4774,30.5416,-0.4609,16.1112,28.324,5.322,19.4339,0.2317,0.3734,-1.4268,-0.1538,-3.8207,-0.4117,0.1078,0.4864,0.5556,0.9894,1.1422,2.0341,1.7808,0.2366,0.3087,0.9789,1.3047,4.1375,3.1712,0.6895,1.551,-2.5495,2.2493,-3.6975,-1.6438,0.4538,0.3257,0.2692,0.7177,0.5931,0.8264,0.5931,0.7123,1.1194,1.2009,1.8874,1.5716,0.0752,23.8825,0.4167,-0.447,-0.6912,0.5122,-0.0733,0.7051,5.4126,7.9173,2.8138,9.2926,0.0133,0.6501,32.3875,5.691,15.1202,-1.1878,4.8495,2.7258,1.651,4.8896,0.2902,8.3256,1.1161,0.1341,0.4944,1.7043,3.447,0.2445,2.9045,11.8817,-0.0153,0.0628,-4.1068,1.3627,1.3672,1.0033,0.6146,1.9005,3.0923,0.0752,15.5155,-0.1083,-0.7649,0.675,?,?,?,?,?,PANTALONI
2.5104,34.926,5.9098,19.5867,-0.61,-4.779,8.1985,2.8633,11.6181,-8.0065,3.3337,28.1965,5.31,15.172,-0.3281,10.0919,9.7291,3.1192,11.4068,0.24,-0.5253,0.753,0.2488,-1.4335,-0.4735,0.3303,2.064,1.113,1.8947,0.5392,0.918,1.7024,4.2601,1.2387,3.5898,0.2908,0.8427,2.8981,0.7185,1.9798,-2.0602,2.7554,-2.8673,-1.0406,9.4312,1.065,0.8106,0.1129,0.0859,0.7611,1.6859,1.291,1.7171,0.7658,1.0185,1.3301,0.0647,15.6376,0.7557,0.3271,0.0493,-0.045,-0.5409,0.6719,3.522,15.8788,3.9848,10.931,-0.379,-5.0967,13.2476,3.6397,11.2709,-2.6137,5.3336,0.1999,0.4471,1.3925,0.77,-0.691,0.6604,-0.9556,1.0948,8.9122,8.1404,1.1986,79.4276,66.2662,0.3686,-0.6446,-1.7489,2.5414,1.3094,0.5152,0.9698,7.8497,8.0938,0.0834,15.477,0.7689,-0.0736,0.5159,?,?,?,?,?,PANTALONI
1.4993,29.9915,5.4764,21.9074,-1.3285,-6.9245,59.2675,7.6985,28.1533,-9.8306,1.7205,71.373,8.4483,27.5381,-0.3888,11.4975,81.5969,9.0331,30.5502,0.0405,-0.2165,0.8714,0.1304,-4.0248,-0.6023,0.1496,0.7114,0.6482,0.6063,0.9113,0.8523,0.9353,0.506,0.4202,0.3676,0.8304,0.7263,0.8747,0.4891,1.6212,-9.6996,3.3145,-19.8307,-5.983,3.6194,0.4745,0.2955,0.1311,0.0816,0.6228,0.7781,0.7955,0.7171,1.0223,0.9215,0.9014,0.1488,18.06,-0.2142,-0.4949,-0.0513,-0.6948,-0.937,0.8087,4.6637,5.4922,2.3435,6.5182,0.2133,0.7446,17.7554,4.2137,12.7285,-2.0268,6.7544,4.8694,2.2067,6.1076,0.3362,6.2637,0.6905,0.1102,0.5562,1.062,1.9095,0.3093,1.1279,3.6463,-0.2074,0.5713,-2.7549,1.9703,0.9005,0.457,0.5121,1.0672,2.084,0.1682,15.2823,-0.3605,-0.7581,0.8569,?,?,?,?,?,PANTALONI
-1.6167,24.4018,4.9398,15.1074,-1.1479,-5.8716,9.0935,3.0155,10.7986,?,1.5233,28.2599,5.316,16.6544,-0.5334,9.8359,4.4196,2.1023,8.2679,0.4511,0.2753,-1.0613,-0.1644,-3.8546,-0.597,0.1549,1.6381,0.9292,2.3497,0.5673,1.4344,2.5287,2.6834,0.8635,5.5213,0.3218,2.0576,6.3943,0.7477,1.3936,-1.1881,1.864,-1.5891,-0.8525,0,0.6476,0.4669,0,0,0.721,1.399,0.9071,1.8272,0.6484,1.3061,2.0143,0.1256,15.526,0.9326,0.4642,-0.557,0.2187,-0.8075,0.185,5.4902,5.3335,2.3094,7.9699,0.072,-3.743,12.3282,3.5111,12.0113,-2.9738,4.0051,18.3211,4.2803,10.4282,-0.0922,-1.4668,1.3708,-0.9345,0.6577,0.5396,0.8203,0.4326,0.2911,0.6729,-0.0688,-0.7021,10.2089,2.8412,0.8995,0.3166,0.6635,0.7643,1.1518,0.1552,14.2168,-0.513,-0.5707,0.9546,?,?,?,?,?,PANTALONI
-2.3442,2.5077,1.5836,6.8629,-2.9692,-0.8584,25.8164,5.081,14.2365,-1.3977,1.4586,5.5607,2.3581,6.6051,-0.4257,6.2372,3.3426,1.8283,6.3818,0.3262,2.7308,-1.6072,-0.3758,-0.5885,-0.1376,0.2339,0.3117,0.6715,0.8662,2.1547,2.7791,1.2898,0.0971,0.451,0.7502,4.6426,7.7235,1.6636,0.6186,2.6029,-1.6619,4.2077,-2.6865,-0.6385,0.2912,0.3732,0.1826,1.2816,0.6269,0.4892,0.4821,1.039,1.0754,2.1554,2.2308,1.035,0.0578,9.551,0.043,-0.1858,0.2836,-0.9848,-0.7394,0.6971,1.8303,6.051,2.4599,7.7685,-0.184,-8.9512,1.5072,1.2277,9.7712,?,-0.8981,4.3983,2.0972,6.0646,-4.4172,-0.2045,-2.0378,9.9663,2.0037,1.1729,0.5854,4.0147,1.3758,0.3427,0.1236,0.2442,1.9759,0,5.8605,0,0.795,1.281,1.6112,0.18,13.108,0.8696,-0.978,-0.9276,?,?,?,?,?,PANTALONI
0.4246,0.0105,0.1023,0.481,0.234,-0.4927,0.042,0.205,1.1616,?,-0.1215,0.0158,0.1258,0.6117,-2.0311,0.6954,0.0226,0.1502,0.86,0.2898,-0.8618,-3.4956,0.6106,4.0562,-0.7085,-0.1747,0.4992,0.8133,0.6813,1.6292,1.3649,0.8378,0.2492,0.6614,0.4642,2.6543,1.863,0.7019,-0.1265,-0.3585,0.4189,2.8337,-3.3106,-1.1683,0,3.1117,0.5186,0,0,0.1667,0.4141,0.7863,0.5593,1.8988,1.3506,0.7113,0.0132,1.0573,0.2309,-0.0244,0.1157,-0.6544,-0.903,0.5223,5.5329,0.0003,0.0183,0.0539,0.9903,-7.6465,0.0001,0.0086,7.6669,?,2.6746,0.0002,0.0143,0.0433,0.984,-0.7236,2.0687,-2.8589,2.1323,1.2814,0.6009,4.5465,1.6419,0.3611,-0.7167,2.0644,-2.8805,0,2.0513,0,0.007,1.2457,177.2281,0.1924,15.854,0.9704,-0.944,-0.9326,?,?,?,?,?,PANTALONI
0.0458,0.0121,0.1102,0.9462,-0.7397,0.0572,0.0226,0.1502,1.3968,-0.3693,-0.0035,0.0358,0.1893,1.6316,-2.5446,0.1986,0.0365,0.1911,1.6044,0.0251,0.8008,-13.1324,0.2305,-16.3988,0.2878,-0.0176,0.7335,0.5821,0.5768,0.7936,0.7864,0.9909,0.538,0.3388,0.3327,0.6298,0.6184,0.9818,1.0678,0.3434,-9.7529,0.3216,-9.1333,-28.397,0.5332,1.1815,0.3305,2.216,0.6198,0.2797,0.6774,0.5799,0.5897,0.8561,0.8706,1.0169,0.0007,0.3024,0.5914,-0.2467,0.2476,-0.3216,0.4041,-0.5406,1.9235,0.0036,0.06,0.2225,0.8916,-8.3256,0.0002,0.0129,8.3498,?,4.8116,0,0.0052,0.0192,0.996,-0.231,0.3997,-1.7303,4.6502,11.5129,2.4758,21.6241,132.5468,6.1296,-0.2192,0.3811,-1.7386,0,0.4257,0,0.0266,11.6171,435.9826,0.0991,15.0607,0.9749,-0.4328,-0.6236,?,?,?,?,?,PANTALONI
-0.2263,67.7619,8.2318,29.2277,-1.7119,-2.3495,135.2652,11.6304,38.8232,-2.2431,1.7245,80.6029,8.9779,29.6111,-1.0376,15.8672,40.4069,6.3566,25.7366,0.1985,0.0963,-0.1312,-0.0143,-1.3624,-0.1481,0.1087,0.7078,0.9169,1.295,1.2954,1.8296,1.4124,0.501,0.8407,1.677,1.6782,3.3476,1.9948,0.6871,1.2236,-2.8942,1.7808,-4.2122,-2.3653,0.9003,0.7416,0.3356,0.8237,0.3728,0.4526,0.7528,0.9871,1.1356,1.3111,1.5085,1.1505,0.0318,25.0718,0.9102,0.0635,-0.6885,0.2679,-0.7919,0.0128,6.3512,3.9933,1.9983,7.3116,0.1744,-2.0897,18.6031,4.3131,12.7476,-1.4008,5.1004,2.8571,1.6903,5.168,0.3635,-3.0393,1.2452,-0.4097,0.4633,1.1822,2.5517,0.2147,1.3977,6.5112,-0.2076,0.5233,-2.5205,1.6678,1.0908,0.654,0.5736,1.4148,2.4666,0.0867,15.8327,-0.4689,-0.7933,0.8319,?,?,?,?,?,PANTALONI
0.4595,1.508,1.228,5.1058,-0.8139,-0.5343,3.9403,1.985,8.0765,-1.0579,0.4618,8.9002,2.9833,12.1263,-0.4379,3.4637,3.0611,1.7496,8.1044,0.0414,-0.8601,0.995,0.1327,-1.1569,-0.1542,0.1333,0.6186,0.4116,0.7019,0.6654,1.1346,1.7052,0.3827,0.1694,0.4926,0.4427,1.2872,2.9075,0.5518,0.6204,-6.5473,1.1243,-11.8656,-10.5535,0.7172,0.3338,0.3329,0.4654,0.4642,0.9975,0.6322,0.4211,0.63,0.666,0.9966,1.4963,0.0089,5.1326,-0.9067,-0.0267,0.0579,-0.0315,-0.0216,0.5907,6.6142,1.2497,1.1179,5.0541,0.4473,0.2562,4.0243,2.0061,6.6469,-0.6861,6.7309,1.5446,1.2428,4.7201,0.4041,25.8146,0.9827,0.0381,0.5573,0.8995,1.6141,0.3106,0.8091,2.6054,-1.512,1.2775,-0.8449,2.3195,1.1543,0.4977,0.7604,1.0708,1.4082,0.0994,15.1102,-0.2403,-0.9084,0.0047,?,?,?,?,?,PANTALONI
-0.3539,4.5165,2.1252,9.8357,-0.61,-3.0867,8.9648,2.9941,14.9491,-3.7531,-0.8572,23.7603,4.8745,33.4122,-0.3964,5.961,12.0953,3.4778,23.7253,0.0301,0.1146,0.4129,-0.0594,3.6011,-0.5178,-0.1438,0.7098,0.436,0.6111,0.6142,0.8609,1.4016,0.5038,0.1901,0.3734,0.3773,0.7412,1.9644,0.3157,0.3929,-5.0652,1.2445,-16.0437,-12.8919,1.9424,0.2553,0.2497,0.1314,0.1286,0.9782,0.6579,0.2944,0.4146,0.4474,0.6301,1.4083,0.0347,9.0192,-0.2699,-0.3891,0.3321,0.3573,-0.6769,0.0089,4.8457,5.6917,2.3857,7.6328,-0.0696,0.7109,13.3413,3.6526,9.492,-0.7233,7.2523,0.3903,0.6248,2.361,0.7272,6.816,0.6682,0.098,0.6532,3.8186,5.8462,0.4266,14.5815,34.1786,0.1247,-0.079,-0.633,1.2956,0.8245,0.6364,0.8041,3.2328,4.0203,0.0941,15.5771,-0.69,-0.9602,0.7327,?,?,?,?,?,PANTALONI
-0.2232,6.246,2.4992,12.1836,-0.8682,-1.1196,2.6007,1.6127,7.6675,-2.2567,-0.4227,14.1522,3.7619,25.3823,-0.2955,3.9147,9.1561,3.0259,20.077,0.0164,0.1994,0.5281,-0.057,2.649,-0.286,-0.108,1.5497,0.6643,0.8259,0.4287,0.533,1.2432,2.4016,0.4413,0.6822,0.1838,0.284,1.5457,1.0657,0.978,-16.9213,0.9177,-15.8781,-17.3017,2.7699,0.3328,0.3195,0.1202,0.1153,0.9599,1.589,0.48,0.6068,0.3021,0.3819,1.2642,0.0128,5.8867,-0.0318,0.1574,0.3242,-0.2326,-0.5013,0.4751,6.5455,1.9661,1.4022,5.8259,0.3928,1.317,2.5417,1.5943,5.171,-0.2348,6.578,3.7057,1.925,7.9976,0.0036,4.9699,0.9951,0.2002,0.8795,0.7284,0.8282,0.7735,0.5306,0.6859,-3.8327,129.2084,-33.712,2.2912,1.1953,0.5217,1.1267,0.7285,0.6466,0.0987,14.7944,-0.5399,-0.8484,0.0836,?,?,?,?,?,PANTALONI
0.4857,1.8886,1.3743,6.0442,-0.5741,-2.9824,11.3861,3.3743,13.0666,-6.0963,-1.8737,4.2454,2.0604,9.6367,-1.9044,4.6346,8.682,2.9465,11.1421,0.123,-0.1628,-0.2592,0.1048,1.5918,-0.6435,-0.4043,0.4073,0.667,0.4664,1.6377,1.1452,0.6993,0.1659,0.4449,0.2175,2.682,1.3115,0.489,0.1964,0.3489,-1.4107,1.7765,-7.1833,-4.0435,2.0853,1.1573,0.3022,0.555,0.1449,0.2612,0.4626,0.6272,0.5425,1.3559,1.1727,0.8649,0.0378,6.7757,-0.2058,-0.3009,0.2574,0.5628,-0.9137,-0.721,6.7945,2.2873,1.5124,5.4521,0.4217,6.0536,3.0617,1.7498,5.9072,0.3127,-2.6473,1.0049,1.0024,4.1738,-15.6726,1.1224,-2.5666,-2.2867,0.8643,1.5087,1.7455,0.7471,2.2761,3.0468,1.4791,-1.0133,-0.6851,1.0969,37.6604,34.334,0.923,1.3063,1.4153,0.1008,15.5031,-0.9937,0.4273,-0.4292,?,?,?,?,?,PANTALONI
-0.8108,11.9974,3.4637,18.6184,-0.7517,-0.5702,23.7118,4.8695,21.4217,-0.9112,0.6269,3.1135,1.7645,8.2189,-0.4251,5.3763,11.2935,3.3606,12.1535,0.0567,1.422,-1.2932,-0.1508,-0.9094,-0.1061,0.1166,0.7113,1.963,1.0307,2.7597,1.449,0.5251,0.506,3.8534,1.0623,7.6159,2.0996,0.2757,0.7823,3.2591,-10.9444,4.1661,-13.99,-3.3581,0.9483,1.8429,0.825,1.9434,0.87,0.4477,0.8691,2.2653,1.5319,2.6064,1.7626,0.6763,0.0126,7.8855,0.6494,0.1486,-0.2046,0.6636,0.0653,0.4411,6.655,1.072,1.0354,2.9438,0.631,6.8816,1.1177,1.0572,3.4811,0.5822,1.4557,0.2318,0.4815,2.2923,0.2704,0.9671,4.5716,4.7273,0.9793,2.1504,2.1958,0.9591,4.6243,4.8214,1.0378,5.9251,5.7093,0.9575,2.539,2.6517,0.8456,1.2842,1.5186,0.103,14.9923,-0.9797,0.0994,-0.2764,?,?,?,?,?,PANTALONI
