@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.276,9.518,3.0851,15.9524,-1.1778,-2.4914,45.9668,6.7799,32.2636,-0.968,0.5434,41.4201,6.4358,26.9182,-0.8196,9.2281,18.3264,4.2809,17.2378,0.0844,0.1108,-0.5079,-0.0299,-4.5853,-0.27,0.0589,0.455,0.4794,0.7207,1.0535,1.5837,1.5034,0.2071,0.2298,0.5194,1.1098,2.5082,2.2601,0.5437,0.7115,-5.432,1.3088,-9.9915,-7.634,0.4468,0.4952,0.3891,1.1082,0.8708,0.7858,0.4944,0.5926,0.9254,1.1986,1.8717,1.5616,0.027,13.8501,0.2289,-0.3488,-0.0271,-0.0084,-0.3282,0.0993,4.9418,9.402,3.0663,8.714,0.0404,1.7942,34.0559,5.8357,15.3968,-1.0264,4.5973,3.9001,1.9749,6.1477,0.1727,2.7544,1.075,0.3903,0.5254,1.5526,2.955,0.2761,2.4107,8.732,-0.047,0.2855,-6.0757,1.1951,1.2219,1.0225,0.566,1.4174,2.5045,0.0727,15.3217,-0.5652,-0.8652,0.7958,341.6562,7729.7944,87.9193,268,0.4274,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0513,6.0439,2.4584,11.2432,-0.6354,-1.1493,10.7193,3.274,15.3802,-1.2163,0.271,22.5783,4.7517,19.8881,-0.8531,5.7822,7.3044,2.7027,10.4528,0.1085,0.0447,-0.1894,-0.0089,-4.2405,-0.1988,0.0469,0.7509,0.5174,0.9096,0.689,1.2114,1.7581,0.5638,0.2677,0.8274,0.4748,1.4675,3.0911,0.5175,0.4771,-3.4325,0.9219,-6.6325,-7.1944,0.9907,0.6406,0.5863,0.6466,0.5918,0.9153,0.731,0.5653,1.0756,0.7733,1.4714,1.9027,0.0123,8.4915,0.0792,-0.3974,0.1894,0.4359,-0.336,-0.0761,3.8158,13.6247,3.6912,9.5783,0.0027,4.3257,8.1449,2.8539,8.3935,-0.2039,6.1194,3.6753,1.9171,6.2412,0.1877,0.8821,0.6236,0.7069,1.2934,1.9254,1.4887,1.6728,3.7071,2.2161,-0.018,0.0178,-0.9854,1.3775,1.2499,0.9074,1.1412,1.5347,1.3449,0.0876,14.4851,-0.9832,-0.83,0.9119,181.0104,3986.5947,63.1395,262,0.0542,TASCA_DESTRA_DAVANTI_PANTALONI
0.577,5.6265,2.372,11.2053,-0.7626,-1.2828,10.5101,3.2419,14.5174,-1.9062,-0.4384,4.6321,2.1522,8.6888,-1.7302,4.2448,4.9213,2.2184,11.5545,0.022,-0.4498,-1.3163,0.1359,2.9261,-0.3022,-0.1033,0.7317,1.1021,1.0692,1.5063,1.4614,0.9702,0.5353,1.2147,1.1433,2.269,2.1356,0.9412,0.5091,0.8804,-18.6311,1.7293,-36.595,-21.1616,1.2727,1.9977,0.5381,1.5696,0.4228,0.2694,0.7719,1.2896,0.9698,1.6708,1.2564,0.752,0.0155,6.6854,-0.8135,-0.0734,0.3724,0.6091,-0.6102,-0.5244,3.1901,11.5408,3.3972,9.0735,0.0229,4.3003,7.156,2.6751,8.847,-0.3561,6.792,2.6564,1.6298,4.9751,0.3786,0.7418,0.4697,0.6331,1.2699,2.0844,1.6413,1.6128,4.3446,2.6939,-0.0916,0.0702,-0.7665,1.4234,1.1599,0.8149,1.0256,1.8238,1.7783,0.091,14.6899,-0.9263,-0.9179,0.9478,33.5053,16.2921,4.0363,14,0.6818,TASCA_DESTRA_DAVANTI_PANTALONI
0.3506,10.8558,3.2948,15.5277,-0.7601,-0.2486,23.5626,4.8541,23.2592,-1.0818,0.0285,14.8923,3.859,14.4061,-1.1976,6.3486,9.1919,3.0318,14.4233,0.0809,-1.4106,12.2821,0.0552,-8.7071,-0.0392,0.0045,0.6788,0.8538,1.0867,1.2579,1.6011,1.2728,0.4607,0.729,1.181,1.5822,2.5634,1.6201,0.5548,0.8542,-5.2816,1.5395,-9.5195,-6.1834,0.7896,1.3458,0.5622,1.7044,0.7119,0.4177,0.6676,1.0779,1.0766,1.6145,1.6126,0.9988,0.0045,9.9273,-0.7907,-0.0434,0.3149,0.5908,-0.346,-0.1921,2.5203,13.6295,3.6918,10.226,-0.0714,5.3078,5.2027,2.2809,7.9763,-0.0863,6.3685,2.2494,1.4998,5.6232,0.2777,0.4748,0.3957,0.8334,1.6186,2.4615,1.5208,2.6197,6.0591,2.3129,1.0758,-0.3153,-0.2931,1.2998,1.2261,0.9432,1.282,1.8185,1.4185,0.0912,14.5956,-0.9133,-0.911,0.9109,22.0211,20.1048,4.4838,21,0.3,TASCA_DESTRA_DAVANTI_PANTALONI
?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.3367,13.6917,3.7002,24.0089,-0.3552,0.74,16.4701,4.0583,25.0715,-0.4422,0.6818,26.4308,5.1411,26.7807,-0.3023,6.0716,20.8546,4.5667,27.2264,0.0539,0.455,0.4939,0.0555,1.0854,0.1219,0.1123,0.9118,0.7197,0.8103,0.7894,0.8887,1.1258,0.8313,0.518,0.6565,0.6231,0.7898,1.2674,0.8186,1.0123,-4.0535,1.2367,-4.9517,-4.0041,1.0191,0.8615,0.6156,0.8453,0.6041,0.7146,0.9576,0.8965,0.8818,0.9362,0.9209,0.9836,0.0111,9.3448,0.5903,0.3627,0.3995,0.1361,0.3699,0.7688,1.685,11.9519,3.4572,10.236,-0.347,2.2058,2.1836,1.4777,6.3013,0.0959,8.3711,4.2544,2.0626,6.6579,0.3182,0.7639,0.2013,0.2635,2.3396,1.6761,0.7164,5.4736,2.8093,0.5132,-3.9468,-0.8485,0.215,1.0904,0.7782,0.7137,1.6244,1.5374,0.9464,0.0919,13.27,0.7348,-0.9051,-0.8965,253.4792,1976.5204,44.4581,250,0.1857,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0749,4.4356,2.1061,11.0385,-1.1937,0.1422,24.9993,4.9999,26.8175,-1.8015,0.0521,13.0364,3.6106,19.3746,-1.2934,5.5714,11.4593,3.3852,17.7202,0.0479,-0.5266,-1.4362,-0.0134,2.7274,0.0255,0.0094,0.4212,0.5833,0.6222,1.3848,1.477,1.0666,0.1774,0.3403,0.3871,1.9177,2.1816,1.1376,0.3483,0.5497,-6.7337,1.5783,-19.3322,-12.2491,0.5257,0.5956,0.2704,1.1331,0.5143,0.4539,0.4116,0.5697,0.6229,1.3842,1.5134,1.0934,0.0018,8.1699,0.5998,0.23,0.2395,0.4655,-0.3918,-0.3211,5.9898,0.6628,0.8141,3.0432,0.6073,-2.7774,0.7724,0.8789,3.762,?,-7.1037,0.5514,0.7425,8.1313,?,-2.1566,-0.8432,0.391,0.9263,1.0964,1.1836,0.8581,1.2021,1.4009,-1.2511,-0.5788,0.4627,0,0,1,0.8089,0.3743,0.4627,0.101,15.871,0.1023,0.9225,-0.2759,2,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6773,8.6371,2.9389,14.4644,-1.2126,-1.6136,10.3351,3.2148,13.053,-2.0814,-0.4731,10.8787,3.2983,12.6601,-1.1969,5.2288,5.7963,2.4076,11.4253,0.0441,0.4197,1.4317,-0.1295,3.4109,-0.3086,-0.0905,0.9142,0.891,1.2207,0.9747,1.3353,1.37,0.8357,0.794,1.4901,0.95,1.783,1.8768,0.8991,1.1493,-15.0235,1.2783,-16.7096,-13.0718,1.5432,1.1344,0.5469,0.7351,0.3544,0.4821,1.1081,1.1425,1.266,1.031,1.1425,1.1081,0.0187,8.11,0.8345,-0.0564,-0.3569,0.3786,-0.6799,-0.3068,3.1015,9.1502,3.0249,8.2162,0.0661,2.1036,7.7451,2.783,10.5937,-1.7024,7.745,5.2354,2.2881,7.7367,0.1607,1.4744,0.4004,0.2716,1.0869,1.322,1.2163,1.1814,1.7478,1.4794,-0.0871,0.3926,-4.5064,2.2442,0.9544,0.4253,0.7756,1.062,1.3693,0.0887,14.1631,-0.8057,-0.9003,0.9774,2.2887,0.4321,0.6574,2,0.5,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4602,0.5612,0.7491,3.3057,-7.089,0.5794,1.6369,1.2794,5.4187,-0.6421,1.046,8.5806,2.9293,8.5944,-0.4898,2.8334,4.392,2.0957,6.307,0.0305,-0.7943,-0.44,-0.1624,0.5539,0.2045,0.3692,0.5855,0.2557,0.3574,0.4368,0.6105,1.3977,0.3428,0.0654,0.1278,0.1908,0.3727,1.9537,1.3672,1.0253,-14.6088,0.7499,-10.6851,-14.249,0.1238,0.0708,0.0628,0.572,0.5072,0.8868,0.61,0.3846,0.5241,0.6305,0.8592,1.3627,0.0582,3.9144,0.5416,-0.445,-0.5126,0.0136,0.1403,0.7727,2.3922,4.1518,2.0376,6.502,0.1058,3.258,0.6437,0.8023,2.6191,0.3355,7.6436,1.3548,1.164,3.9336,0.5621,0.7343,0.313,0.4262,2.5396,1.7505,0.6893,6.4496,3.0644,0.4751,0.582,0.1524,0.2619,1.8449,0.8095,0.4388,2.4825,1.6529,0.6658,0.0983,13.2938,-0.99,-0.9565,0.9811,2,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
1.8247,4.3739,2.0914,6.521,-0.0597,-1.6472,5.7341,2.3946,8.9678,-4.7139,0.9334,14.0701,3.751,13.0831,-0.3883,4.328,12.3608,3.5158,10.1748,0.0786,-1.1078,1.9549,0.4216,-1.7647,-0.3806,0.2157,0.8734,0.5576,0.5949,0.6384,0.6811,1.0669,0.7628,0.3109,0.3539,0.4075,0.4639,1.1383,0.0497,0.1004,-0.4233,2.0217,-8.5198,-4.2143,3.9207,0.653,0.5572,0.1665,0.1421,0.8533,0.7272,0.4984,0.6409,0.6854,0.8814,1.2858,0.1195,6.7739,-0.7999,0.3979,0.8613,-0.5559,-0.8419,0.7501,1.4521,3.6846,1.9195,6.2578,0.0285,2.4913,0.6645,0.8152,2.8496,0.1921,8.4037,0.9337,0.9663,2.5352,0.7347,0.5829,0.1728,0.2965,2.3547,1.9865,0.8436,5.5445,3.9461,0.7117,0.2709,0.0261,0.0965,1.8261,0.674,0.3691,2.196,2.4684,1.124,0.1021,12.3472,-0.9607,-0.7854,0.8628,10.8391,54.4109,7.3764,18,0.0526,TASCA_DESTRA_DAVANTI_PANTALONI
-2.1702,2.038,1.4276,4.3423,?,0.2128,0.6015,0.7755,2.9548,-0.7921,0.6437,3.7372,1.9332,8.2628,-0.9471,3.0359,2.3293,1.5262,4.5738,0.1118,-10.1965,-3.3714,-0.7148,0.3306,0.0701,0.212,1.8408,0.7385,0.9354,0.4012,0.5081,1.2667,3.3885,0.5453,0.875,0.1609,0.2582,1.6044,3.3249,1.0804,-7.5457,0.3249,-2.2695,-6.9842,0,0,0,0.3885,0.3202,0.8241,1.4696,0.5255,0.9494,0.3576,0.646,1.8066,0.1033,4.506,-0.0442,-0.5197,-0.8341,0.1645,-0.0336,0.4275,2.4634,3.0905,1.758,5.5469,0.0743,2.3542,0.1092,0.3305,0.9199,0.6729,7.9211,0.5088,0.7133,3.2969,0.644,1.0464,0.311,0.2972,5.3197,2.4647,0.4633,28.2989,6.0746,0.2147,0.2353,0.0747,0.3173,2.1306,0.647,0.3037,6.0297,1.6825,0.279,0.098,12.7387,-0.9454,-0.8147,0.6122,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
2.3936,3.3118,1.8198,5.847,-0.0469,-1.127,8.5394,2.9222,11.1126,-1.1325,1.0693,12.5209,3.5385,12.6746,-0.7795,5.1197,6.3029,2.5106,7.9261,0.0716,-2.1238,2.2385,0.4675,-1.054,-0.2201,0.2088,0.6228,0.5143,0.7249,0.8258,1.164,1.4094,0.3878,0.2645,0.5254,0.682,1.3548,1.9865,0.0444,0.0472,-0.4282,1.063,-9.65,-9.0783,1.0718,0.7841,0.6542,0.7316,0.6104,0.8343,0.5262,0.4613,0.7377,0.8768,1.402,1.5991,0.1297,8.0211,-0.2426,-0.2996,0.8048,0.4548,-0.0926,0.1386,2.6359,4.251,2.0618,7.0273,0.0774,1.0124,0.6117,0.7821,2.2031,-0.1146,8.3452,2.6582,1.6304,5.5605,0.4663,2.6037,0.3159,0.1213,2.6362,1.2646,0.4797,6.9496,1.5992,0.2301,-2.6034,0.1214,-0.0466,3.8538,0.7312,0.1897,3.1897,1.2638,0.3962,0.1013,12.0413,-0.8953,-0.9178,0.8396,1,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.5625,0.2442,0.4942,1.5084,-0.094,-2.7726,4.0631,2.0157,7.1643,-295.8176,1.4402,3.2897,1.8138,6.119,-0.1389,3.4457,5.8019,2.4087,8.0541,0.0208,-0.2029,0.3906,0.1633,-1.9251,-0.8046,0.418,0.2452,0.2725,0.2052,1.1114,0.8368,0.753,0.0601,0.0742,0.0421,1.2351,0.7003,0.567,0.0182,0.1737,-0.759,9.5657,-41.793,-4.3691,57.1224,0.2566,0.1676,0.0045,0.0029,0.6532,0.2105,0.2465,0.1873,1.1708,0.8895,0.7597,0.1443,4.9779,-0.219,-0.0575,0.2384,-0.6884,-0.9623,0.834,2.3617,3.6759,1.9173,5.5215,0.0255,2.9124,0.2384,0.4883,1.4082,0.6173,7.7997,3.4366,1.8538,5.9609,0.366,0.8109,0.3028,0.3734,3.9265,1.0342,0.2634,15.4174,1.0696,0.0694,0.0636,0.042,0.66,1.5398,0.6026,0.3914,3.9209,0.9263,0.2362,0.0995,13.0738,0.983,-0.9648,-0.9067,12.4828,90.1808,9.4964,21,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5909,0.0123,0.1107,0.8521,?,-0.4296,0.0128,0.1132,0.6754,?,-0.2096,0.0095,0.0977,0.4584,-9.195,0.7709,0.0179,0.134,0.6555,0.386,1.3756,2.8195,-0.7665,2.0496,-0.5572,-0.2719,0.9775,1.1334,0.8262,1.1595,0.8453,0.729,0.9555,1.2847,0.6827,1.3445,0.7145,0.5314,1.2617,2.0613,-2.0678,1.6338,-1.639,-1.0032,1,0,0,0,0,0.0421,1.2617,1.8591,1.3001,1.4735,1.0304,0.6993,0.0076,1.2312,0.4202,-0.2216,-0.7865,0.6918,-0.8791,-0.3872,-7.7699,0.0054,0.0735,7.9224,?,5.312,0.0125,0.1117,0.381,0.9303,2.762,0.0002,0.0144,0.0457,0.9836,-1.4627,-2.8131,1.9232,0.6579,5.0915,7.7388,0.4329,25.9237,59.889,-1.5584,-2.8962,1.8585,0,0,1.965,20.7961,173.528,8.3443,0.0981,15.844,0.9985,-0.3797,-0.4363,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5145,0.0077,0.0879,0.8063,?,-0.3913,0.0186,0.1365,0.7279,?,-0.1929,0.0122,0.1105,0.4837,-9.8531,0.6875,0.021,0.1448,0.7272,0.3419,1.3147,2.6677,-0.7483,2.0292,-0.5692,-0.2805,0.644,0.7954,0.6072,1.2351,0.9428,0.7633,0.4148,0.6327,0.3687,1.5254,0.8888,0.5827,1.1077,1.8359,-2.1342,1.6573,-1.9266,-1.1625,1,0,0,0,0,0.0403,1.1077,1.6667,1.1086,1.5046,1.0008,0.6652,0.0067,1.1003,0.3929,0.1682,-0.6977,0.9408,-0.9235,-0.8055,-6.8079,0.0008,0.028,6.8553,?,6.3238,0.0014,0.038,0.128,0.9799,3.1458,0.0003,0.0167,0.0581,0.9818,-1.0766,-2.1641,2.0102,0.7381,1.6762,2.271,0.5448,2.8096,5.1572,-1.0962,-2.1937,2.0011,0,0,2.0048,53.5639,118.0335,2.2036,0.0981,16.2774,0.9995,-0.9193,-0.9488,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2264,0.2437,0.4936,3.4353,-0.159,-0.1953,1.9952,1.4125,6.491,-3.9166,0.5318,0.389,0.6237,4.4271,-0.3172,1.3003,1.3091,1.1442,5.7541,0.0461,-1.1594,0.4258,0.1741,-0.3672,-0.1502,0.409,0.3495,0.7915,0.4314,2.2649,1.2345,0.5451,0.1221,0.6265,0.1861,5.1297,1.5241,0.2971,0.0912,0.4421,-1.696,4.8496,-18.6035,-3.8361,2.245,0.8819,0.4914,0.3928,0.2189,0.5572,0.5292,0.776,0.597,1.4662,1.1281,0.7694,0.006,1.9222,-0.7644,0.0199,0.753,0.0525,-0.8926,0.1443,2.1741,0.1849,0.43,2.2419,0.4672,6.2724,0.1983,0.4453,2.3922,0.6457,-7.193,0.0435,0.2086,7.7157,?,0.3466,-0.3023,-0.872,0.9656,2.0617,2.1352,0.9323,4.2505,4.5592,0.4509,-0.2547,-0.565,0.6232,0,0,0.9372,0.2906,0.31,0.0969,15.6395,-0.9656,-0.8051,0.9284,4.1328,0.0102,0.1011,1.0569,0.791,TASCA_DESTRA_DAVANTI_PANTALONI
0.6586,7.5688,2.7511,12.5807,-1.5062,-1.7966,13.9402,3.7337,16.2717,-1.097,0.5992,12.2152,3.495,12.3265,-0.8199,5.5225,7.2465,2.6919,10.66,0.0628,-0.3666,1.099,0.1192,-2.9981,-0.3253,0.1085,0.7368,0.7872,1.022,1.0683,1.387,1.2983,0.5429,0.6196,1.0445,1.1412,1.9237,1.6857,0.8883,1.3615,-10.5841,1.5328,-11.9156,-7.7736,0.6469,0.7411,0.4413,1.1456,0.6822,0.5955,0.7732,1.0206,1.1802,1.3201,1.5264,1.1563,0.0203,8.5209,-0.7835,-0.3317,0.0404,0.0832,-0.3015,0.3234,6.4726,9.7209,3.1178,9.5775,0.0183,0.7991,17.8198,4.2214,11.8354,-0.9933,3.889,10.9719,3.3124,8.3681,-0.0194,8.0994,1.6643,0.2055,0.7386,0.9413,1.2744,0.5455,0.886,1.6241,-0.0303,-1.1212,36.946,1.6432,1.1886,0.7233,0.8092,1.1445,1.4144,0.0767,14.416,-0.7607,-0.9158,0.9166,3.6566,5.9427,2.4378,7,0,TASCA_DESTRA_DAVANTI_PANTALONI
