@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-2.625,8.1926,2.8623,8.6165,-6.2136,-1.8277,2.7185,1.6488,5.7705,-12.3764,-1.5662,0.6797,0.8244,3.829,-12.8958,4.2282,6.3974,2.5293,7.8687,0.0849,1.4363,1.676,-0.6208,1.1669,-0.4323,-0.3704,1.736,3.4718,1.1316,1.9999,0.6519,0.326,3.0136,12.0532,1.2806,3.9996,0.4249,0.1062,1.3901,2.0887,-10.1672,1.5025,-7.3138,-4.8677,2.7689,4.3349,0.1389,1.5656,0.0502,0.032,1.4932,2.2503,1.095,1.507,0.7333,0.4866,0.0409,6.5264,0.6869,0.3681,-0.9443,0.5247,-0.8486,-0.5342,-1.4236,5.2672,2.295,6.8809,-11.6272,2.0251,1.726,1.3138,4.6934,-0.335,7.9211,1.3716,1.1712,3.9785,0.5764,-0.703,-0.1797,0.2557,1.7469,1.9596,1.1218,3.0516,3.8402,1.2584,5.3798,-1.1703,-0.2175,0.155,0.058,0.3743,1.4661,1.7295,1.1797,0.0954,11.9199,0.9799,0.9697,0.9768,12.2184,78.0787,8.8362,24,0,PANTALONI
-1.8524,17.7793,4.2165,19.5223,-2.9694,-0.9036,7.3499,2.7111,9.3061,-2.1956,-0.4413,26.8341,5.1802,20.4369,-0.6457,6.5394,13.6419,3.6935,15.1041,0.079,2.05,4.1977,-0.2833,2.0476,-0.1382,-0.0675,1.5553,0.814,1.1416,0.5234,0.734,1.4025,2.419,0.6626,1.3033,0.2739,0.5388,1.967,2.2841,1.8214,-11.2785,0.7974,-4.9379,-6.1924,1.6889,0.396,0.2999,0.2345,0.1776,0.7573,2.0978,0.9552,1.2925,0.4554,0.6161,1.3531,0.0211,9.7091,0.5344,0.0865,-0.6188,-0.1527,-0.7152,0.4172,-2.2048,9.209,3.0346,9.8851,-10.9851,-0.0262,2.8713,1.6945,6.0456,-2.3846,8.6253,4.8963,2.2128,8.8569,0.0948,84.0799,-0.2556,-0.003,1.7909,1.3714,0.7658,3.2073,1.8808,0.5864,2.1271,-9.7673,-4.5917,0.4617,0.0843,0.1826,1.6351,1.1161,0.6826,0.089,12.5191,0.3019,0.9127,0.4788,33.1138,163.2937,12.7786,45.0137,0.0843,PANTALONI
1.9498,15.3948,3.9236,14.743,-0.8671,0.4641,2.9321,1.7123,8.5382,-0.3722,-1.9004,8.4695,2.9102,13.1721,-2.3526,4.9093,10.3239,3.2131,11.7874,0.0156,4.201,-1.026,0.3972,-0.2442,0.0945,-0.3871,2.2914,1.3482,1.2211,0.5884,0.5329,0.9057,5.2504,1.8177,1.4912,0.3462,0.284,0.8204,2.9565,0.7408,-36.7645,0.2506,-12.4353,-49.631,1.269,2.0097,0.6595,1.5837,0.5197,0.3281,1.7267,1.1193,1.2507,0.6482,0.7243,1.1175,0.0276,7.3261,-0.8119,-0.5176,0.4824,0.0639,-0.0236,-0.7832,1.3619,13.4827,3.6719,10.107,-0.5098,7.1018,3.2149,1.793,5.2964,0.4574,3.9292,11.8083,3.4363,8.3071,0.0432,0.1918,0.3466,1.8075,2.0479,1.0686,0.5218,4.1939,1.1418,0.2723,-0.7644,-9.1014,11.907,0.6858,0.771,1.1243,1.9083,1.2167,0.6376,0.0823,14.323,0.3485,-0.7723,-0.8608,4.0472,0,0,0,1,PANTALONI
-0.0801,3.6473,1.9098,8.1005,-0.6874,0.0248,5.1634,2.2723,12.0561,-1.2972,-0.0668,7.362,2.7133,12.071,-0.5882,3.6772,2.6623,1.6316,7.1294,0.1006,-3.2276,1.1996,-0.0218,-0.3717,0.0067,-0.0182,0.8405,0.7039,1.1705,0.8375,1.3927,1.6629,0.7064,0.4954,1.37,0.7014,1.9395,2.7653,0.4847,0.7382,-4.1401,1.5228,-8.5408,-5.6085,0.9147,0.6316,0.6056,0.6905,0.6621,0.9589,0.6719,0.6711,1.1362,0.9988,1.691,1.6931,0.0011,5.415,0.3985,0.3643,0.0158,0.0415,-0.1102,0.3412,-0.2872,0.2661,0.5159,1.9513,-2.0078,-9.4368,0.0769,0.2773,9.8019,?,-2.2714,1.6008,1.2652,4.1795,-18.2293,0.0304,0.1265,4.1546,1.8603,0.4077,0.2192,3.4608,0.1663,0.048,0.1329,0.3288,2.4739,0,2.9848,0,0.1991,0.4669,2.3453,0.0961,12.2278,-0.864,0.8869,-0.9515,4.2079,0.249,0.499,3.803,0.5126,PANTALONI
1.4278,12.4042,3.522,15.8418,-0.4082,0.9678,5.856,2.4199,12.9779,-0.7384,-1.0278,8.1112,2.848,25.49,-0.9101,4.776,7.5929,2.7555,12.6596,0.0731,1.4752,-1.3892,0.299,-0.9417,0.2026,-0.2152,1.4554,1.2366,1.2781,0.8497,0.8782,1.0336,2.1182,1.5293,1.6337,0.722,0.7713,1.0683,0.833,0.3781,-4.5958,0.4539,-5.5172,-12.1558,1.5069,0.843,0.8236,0.5594,0.5466,0.977,1.2207,0.6215,1.2514,0.5091,1.0251,2.0135,0.0102,7.2173,0.7087,0.0924,0.7224,-0.0376,0.4414,-0.077,-9.3519,0.1962,0.443,9.8047,?,-1.4104,2.0253,1.4231,5.0843,?,-0.0999,4.4917,2.1194,6.4405,-1.059,6.6308,93.6301,14.1204,0.3113,0.209,0.6715,0.0969,0.0437,0.4509,1.9284,2.9598,1.5348,1,0,0,1.9284,1.5223,0.7894,0.048,12.5737,-0.9648,0.1519,-0.2525,0,0,0,0,0,PANTALONI
0.6908,19.2304,4.3853,24.8794,-0.8495,-0.8422,15.0555,3.8801,18.232,-1.2557,-1.0875,26.0354,5.1025,37.0395,-1.0751,6.9477,14.4199,3.7974,19.3661,0.0394,-0.8202,-0.6352,0.0994,0.7744,-0.1212,-0.1565,1.1302,0.8594,1.1548,0.7604,1.0218,1.3437,1.2773,0.7386,1.3336,0.5783,1.0441,1.8055,1.1259,0.5955,-14.3869,0.5289,-12.7782,-24.1609,1.6644,0.7537,0.6673,0.4528,0.4009,0.8854,1.3646,0.6717,1.2847,0.4922,0.9414,1.9126,0.0077,10.3972,0.4005,0.0854,0.0558,0.2824,-0.2458,-0.2059,-8.7104,1.4491,1.2038,9.7508,?,-3.5875,4.9575,2.2265,8.7378,?,0.0948,1.0256,1.0127,3.5524,-1.3248,2.428,-91.8695,-37.8378,0.5406,1.1887,2.1986,0.2923,1.4129,4.8338,1.1159,4.8167,4.3164,1,0,0,1.1159,2.7448,2.4597,0.0473,13.1802,-0.9244,-0.8896,0.9174,0,0,0,0,0,PANTALONI
2.5653,9.0334,3.0056,17.9938,-0.1703,-0.1232,8.3161,2.8838,10.9461,-0.9397,-1.7969,10.6163,3.2583,24.1846,-0.4122,5.4488,8.1013,2.8463,19.213,0.0365,-20.822,-1.4276,0.4708,0.0686,-0.0226,-0.3298,1.0422,0.9224,1.056,0.8851,1.0132,1.1447,1.0863,0.8509,1.1151,0.7833,1.0265,1.3104,0.4938,0.3709,-3.5924,0.7512,-7.2757,-9.685,2.7246,0.8978,0.771,0.3295,0.283,0.8588,1.6438,0.744,0.9365,0.4526,0.5697,1.2588,0.0172,8.4013,0.0075,0.0507,0.7449,-0.4573,0.0522,0.0747,5.7127,9.0756,3.0126,9.629,-0.0261,2.9474,4.08,2.0199,6.2984,-0.049,5.9106,6.7373,2.5956,7.3614,0.1799,1.9382,0.9665,0.4987,1.4914,1.1606,0.7782,2.2244,1.3471,0.6056,0.8314,-0.1514,-0.1821,1.563,1.0454,0.6689,1.5288,1.308,0.8556,0.048,14.6227,-0.511,-0.8075,-0.0054,1.967,0.2626,0.5125,2,0.3333,PANTALONI
-1.4009,23.6118,4.8592,34.1946,-1.2406,2.3593,18.4696,4.2976,23.4187,-0.1297,-1.5452,10.9239,3.3051,23.8341,-0.5623,5.9281,27.7795,5.2706,26.8555,0.0439,-0.5938,0.9066,-0.2363,-1.5268,0.398,-0.2607,1.1307,1.4702,0.9219,1.3003,0.8154,0.6271,1.2784,2.1615,0.85,1.6908,0.6649,0.3932,7.0403,2.2071,-15.358,0.3135,-2.1814,-6.9586,0.7362,1.0004,0.5433,1.3588,0.738,0.5431,1.4601,1.4347,1.2733,0.9826,0.872,0.8875,0.017,8.7475,-0.1334,-0.3667,-0.3141,0.4254,0.87,0.4655,5.8598,4.0278,2.0069,5.8093,0.3415,6.6449,6.7649,2.6009,8.6452,0.0692,-0.3586,6.7722,2.6024,8.5209,-0.5979,0.8818,-16.3414,-18.5309,0.7716,0.7712,0.9995,0.5954,0.5948,0.9989,4.6875,-0.945,-0.2016,0.9499,1.6544,1.7417,0.672,0.6818,1.0146,0.0479,14.6382,-0.8778,0.7989,-0.9449,1.1189,0.8291,0.9106,2,0,PANTALONI
0.0558,0.4366,0.6607,2.9546,-0.7909,-0.1669,0.0913,0.3022,1.3214,-1.5324,-0.4222,0.1492,0.3863,1.5201,-4.4082,0.8464,0.17,0.4123,1.6034,0.1257,-0.3345,-0.1322,0.066,0.3953,-0.1972,-0.4989,2.1865,1.7105,1.6027,0.7823,0.733,0.937,4.7807,2.9258,2.5687,0.612,0.5373,0.8779,1.6318,1.053,-5.6591,0.6453,-3.468,-5.3741,3.1618,5.8695,0.8996,1.8564,0.2845,0.1533,2.2359,1.9436,1.8427,0.8693,0.8241,0.9481,0.0025,1.2823,0.3964,0.2872,-0.0751,0.0223,0.1111,-0.7286,7.2615,0.0151,0.123,0.4061,0.946,6.5483,0.0195,0.1398,0.4635,0.9309,-0.7161,0.0123,0.1107,0.8447,?,1.1089,-10.1408,-9.1449,0.88,1.1117,1.2633,0.7745,1.236,1.5959,1.1397,-8.4268,-7.3942,1.1214,0,0,0.8761,0.4807,0.5487,0.0539,14.526,-0.9955,-0.0294,0.1101,0,0,0,0,0,PANTALONI
-0.0458,0.5186,0.7202,2.933,-0.9831,-0.1044,0.2573,0.5072,2.463,-1.2541,0.0449,0.5117,0.7153,2.6683,-1.3183,1.0361,0.229,0.4785,2.0489,0.1211,0.4384,-1.0201,-0.0442,-2.3268,-0.1008,0.0433,1.4198,1.0068,1.5049,0.7091,1.0599,1.4948,2.016,1.0136,2.2648,0.5028,1.1234,2.2345,1.0611,0.9583,-5.1491,0.9031,-4.8527,-5.3734,1.3536,1.285,0.6344,0.9493,0.4687,0.4937,1.1908,1.0992,1.4315,0.923,1.2021,1.3023,0.0007,1.5816,0.2205,0.1317,-0.4855,0.5535,-0.1985,-0.2751,7.3762,0.0171,0.1307,0.414,0.9458,6.4546,0.0237,0.1539,0.4833,0.9271,0.0193,0.0592,0.2432,0.7724,-0.4394,1.1428,381.8733,334.1588,0.8493,0.5373,0.6327,0.7213,0.2887,0.4003,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8566,0.536,0.6257,0.053,14.0287,-1.001,0.3018,-0.3237,?,?,?,?,?,PANTALONI
-1.829,10.9918,3.3154,14.6278,-1.6048,0.5713,1.6547,1.2863,6.3005,-1.553,1.2047,16.1073,4.0134,14.5496,-0.5893,4.8737,10.1241,3.1818,11.5899,0.0554,-3.2014,-1.5182,-0.3753,0.4742,0.1172,0.2472,2.5774,0.8261,1.042,0.3205,0.4043,1.2613,6.6429,0.6824,1.0857,0.1027,0.1634,1.591,2.3514,1.6705,-13.2494,0.7104,-5.6346,-7.9313,2.2755,0.6134,0.4577,0.2696,0.2011,0.7461,2.3217,1.0054,1.2621,0.433,0.5436,1.2554,0.0226,7.4678,-0.5823,-0.8169,-0.5741,0.3596,0.2259,0.6499,3.5911,5.7133,2.3902,6.452,0.1742,7.7929,0.8232,0.9073,3.2232,0.6464,3.4638,4.075,2.0187,5.651,0.0035,0.4608,1.0368,2.2498,2.6345,1.1841,0.4495,6.9406,1.402,0.202,0.231,67.8731,293.7836,0.8571,1.3778,1.6075,2.0017,1.1417,0.5704,0.0925,14.8478,-0.8541,-0.9331,0.6566,4.1432,0,0,0,1,PANTALONI
-0.6853,9.3403,3.0562,14.8744,-0.8764,1.3514,4.0559,2.0139,9.008,-0.4099,-1.3386,11.8834,3.4472,14.3997,-1.4217,4.95,4.8649,2.2056,8.7863,0.0974,-0.5071,0.512,-0.1384,-1.0095,0.273,-0.2704,1.5175,0.8866,1.3856,0.5842,0.9131,1.5629,2.3029,0.786,1.9199,0.3413,0.8337,2.4427,2.6527,0.8218,-7.3312,0.3098,-2.7637,-8.9207,1.2408,1.3332,0.8144,1.0745,0.6564,0.6109,1.6512,1.033,1.6929,0.6256,1.0252,1.6389,0.0109,7.5224,0.224,0.2721,0.1112,-0.0838,0.413,-0.5413,5.8334,0.7834,0.8851,3.4914,0.5443,6.0838,1.6555,1.2867,4.8084,0.4522,4.564,1.8751,1.3693,4.5809,0.2242,0.9588,1.2781,1.333,0.6879,0.6464,0.9396,0.4732,0.4178,0.8829,1.0507,3.1504,2.9984,0.8729,1.2975,1.4865,0.7261,0.7622,1.0497,0.0518,16.4812,-0.8622,0.4134,-0.7914,0,0,0,0,0,PANTALONI
2.8787,17.7291,4.2106,17.5359,-0.2462,-0.1147,9.1022,3.017,11.7764,-1.0673,-0.3822,6.0311,2.4558,14.7708,-0.9693,5.4318,11.8042,3.4357,14.4585,0.0518,-25.0866,-7.531,0.53,0.3002,-0.0211,-0.0704,1.3956,1.7145,1.2255,1.2285,0.8781,0.7148,1.9478,2.9396,1.5019,1.5092,0.7711,0.5109,0.5698,0.4765,-4.3818,0.8363,-7.6904,-9.1957,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.4891,1.1872,1.2128,0.7973,0.8145,1.0216,0.0155,8.0667,0.5509,0.1762,0.8882,0.0746,0.413,0.1446,3.6347,6.0791,2.4656,6.7903,-0.0034,6.0482,0.4265,0.6531,2.4031,0.6703,5.9456,4.5158,2.125,6.1588,0.2359,0.601,0.6113,1.0172,3.7752,1.1603,0.3073,14.2522,1.3462,0.0945,-0.0047,-0.0122,2.5694,0.9284,0.8396,0.9043,2.8256,1.1025,0.3902,0.0493,15.6298,0.4433,-0.86,-0.773,0,0,0,0,0,PANTALONI
1.5136,11.0802,3.3287,17.3607,-0.2065,0.0477,6.0253,2.4547,11.9161,-0.5906,-0.612,8.2752,2.8767,14.2332,-1.3379,4.5228,7.5925,2.7554,14.6818,0.0309,31.7293,-2.4731,0.3347,-0.0779,0.0105,-0.1353,1.3561,1.1571,1.208,0.8533,0.8908,1.044,1.8389,1.339,1.4594,0.7281,0.7936,1.0899,0.6716,0.3648,-6.3573,0.5432,-9.4661,-17.4262,1.9207,2.3635,0.9498,1.2305,0.4945,0.4019,1.4569,1.2197,1.1825,0.8372,0.8116,0.9694,0.0088,6.7322,0.3637,0.6723,0.6267,-0.0917,0.4742,0.1117,3.5107,4.2876,2.0706,8.3609,-0.095,2.3145,2.3883,1.5454,5.5513,0.042,8.373,1.5955,1.2631,5.0703,0.4502,1.5168,0.4193,0.2764,1.3399,1.6393,1.2235,1.7952,2.6873,1.4969,-2.9778,-0.1747,0.0587,1.3177,0.828,0.6284,1.5061,1.649,1.0949,0.0504,14.279,-0.1689,-0.677,-0.5593,0,0,0,0,0,PANTALONI
-0.1007,1.0398,1.0197,5.0523,-0.8552,-0.1025,0.7829,0.8848,3.689,-1.1686,0.1866,0.8771,0.9365,4.7143,-1.5202,1.5398,0.3841,0.6198,2.5646,0.1603,0.9824,-0.5399,-0.0654,-0.5495,-0.0666,0.1212,1.1524,1.0888,1.6452,0.9448,1.4276,1.5111,1.3281,1.1854,2.7067,0.8926,2.038,2.2833,1.1716,0.819,-4.7582,0.699,-4.0612,-5.8097,1.6009,1.4559,0.8917,0.9094,0.557,0.6125,1.3696,1.0717,1.97,0.7825,1.4384,1.8382,0.0012,2.282,-0.1242,-0.1592,-0.0022,0.5045,0.3034,0.2265,8.3507,0.0017,0.0407,0.1791,0.9788,5.1297,0.0054,0.0736,0.3205,0.9392,0.0868,0.1083,0.3291,0.9617,-0.5629,1.6279,96.1538,59.0661,0.5532,0.1237,0.2235,0.306,0.0153,0.05,1.67,-23.868,-14.2918,1.6025,13.7266,8.5659,0.5587,0.1862,0.3333,0.0505,13.7534,-0.9925,0.2144,-0.3341,0,0,0,0,0,PANTALONI
0.0183,0.5621,0.7497,3.5658,-0.6407,0.061,0.1829,0.4277,1.8557,-0.5622,0.3668,0.1727,0.4156,1.6157,-0.3711,0.8071,0.4049,0.6363,2.1449,0.0428,0.3004,0.0499,0.0227,0.1662,0.0755,0.4545,1.7531,1.804,1.1782,1.029,0.6721,0.6531,3.0732,3.2543,1.3881,1.0589,0.4517,0.4266,2.0851,3.1842,-14.5333,1.5271,-6.97,-4.5642,1.8296,1.8443,0.9699,1.008,0.5301,0.5259,1.9216,2.2069,1.6624,1.1485,0.8651,0.7533,0.0019,1.2165,-0.0952,-0.4254,0.0764,0.3127,0.5301,0.6879,8.7298,0.0099,0.0995,0.2773,0.9688,4.4554,0.0369,0.1922,0.5462,0.8831,-0.2005,0.023,0.1516,0.6042,-5.9064,1.9594,-43.5396,-22.2212,0.5178,0.6564,1.2678,0.2681,0.4309,1.6073,2.0875,-16.6756,-7.9883,1.9029,101.663,53.4255,0.5078,0.459,0.9039,0.0505,13.3964,-0.9981,0.7387,-0.7183,0,0,0,0,0,PANTALONI
-0.0424,1.4043,1.185,6.1152,-0.8777,0.0458,0.6991,0.8361,3.275,-0.5659,0.218,0.3625,0.6021,2.3125,-0.2287,1.3013,0.824,0.9077,3.4814,0.0658,-0.9253,-0.1945,-0.0326,0.2102,0.0352,0.1675,1.4173,1.9682,1.3055,1.3887,0.9211,0.6633,2.0087,3.8736,1.7042,1.9284,0.8484,0.44,2.4152,6.6404,-11.6581,2.7494,-4.8269,-1.7556,1.5572,1.7305,0.8739,1.1113,0.5612,0.505,1.8673,2.6444,1.7565,1.4162,0.9407,0.6642,0.0012,1.9326,-0.1082,-0.3478,-0.194,0.7647,0.6766,0.578,8.4556,0.0072,0.0847,0.2872,0.9666,4.9566,0.0205,0.1431,0.485,0.9067,-0.1509,0.0548,0.2342,0.7804,-1.4967,1.7059,-56.0293,-32.844,0.592,0.3617,0.6111,0.3504,0.1308,0.3734,1.7627,-17.7622,-10.0766,1.6535,27.5041,16.6337,0.5921,0.368,0.6215,0.0527,13.6671,-0.9978,0.6271,-0.6153,0,0,0,0,0,PANTALONI
