@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.1744,0.0144,0.1201,0.5904,-5.4207,13.0669,0.0216,0.1468,0.6794,0.9493,9.8551,0.0112,0.1057,0.4678,0.9537,16.3681,0.0304,0.1743,0.7737,0.9538,-0.0133,-0.0177,-0.0107,1.3259,0.7983,0.6021,0.818,1.1362,0.6891,1.3891,0.8424,0.6065,0.6691,1.291,0.4748,1.9295,0.7096,0.3678,-0.0392,-0.0517,-0.0312,1.3192,0.7965,0.6038,0.0069,0.0091,0.0055,1.3254,0.8003,0.6038,0.869,1.262,0.7631,1.4522,0.8781,0.6047,0.1741,23.1021,-0.5056,-0.1892,-0.4171,0.828,0.9798,0.9261,6.2909,0.011,0.105,0.3033,0.9532,7.463,0.0091,0.0954,0.2747,0.9637,-0.9352,0.0043,0.0654,1.0189,?,0.8429,-6.727,-7.9803,1.1004,1.6061,1.4596,1.2108,2.5795,2.1304,0.8455,-6.0576,-7.1649,0.8548,0,0,1.1041,0.2976,0.2696,0.1043,14.689,-0.9991,-0.7833,0.8098,?,?,?,?,?,PANTALONI
0.2332,0.0163,0.1275,0.5796,-0.0429,7.0238,0.0879,0.2964,1.3052,0.8261,9.8756,0.003,0.0544,0.3282,0.9672,12.1239,0.0327,0.1808,0.7974,0.9358,0.0332,0.0236,0.0192,0.7112,0.5793,0.8146,0.4301,2.3438,0.7051,5.4492,1.6393,0.3008,0.185,5.4935,0.4972,29.6934,2.6874,0.0905,-0.0039,-0.0025,-0.0021,0.6411,0.5329,0.8312,0.0741,0.0556,0.0447,0.7506,0.6037,0.8043,0.4441,1.766,0.7269,3.9766,1.6368,0.4116,0.125,17.1331,-0.3024,-0.1571,-0.3102,0.1448,0.9688,0.3886,6.8958,0.001,0.0324,0.1275,0.9816,6.9492,0.0018,0.042,0.1562,0.9778,-0.5506,0.0202,0.1422,0.7019,?,0.9923,-12.5231,-12.6202,0.7705,0.2278,0.2956,0.5937,0.0519,0.0874,0.9907,-9.718,-9.809,0.9869,0,0,0.8164,0.1817,0.2226,0.1011,14.3957,-1.0092,-0.9637,0.98,?,?,?,?,?,PANTALONI
-0.3544,3.9746,1.9936,8.6655,-0.9525,3.8942,6.7124,2.5908,12.6552,-0.3479,9.8,5.3835,2.3202,10.904,0.2933,11.0167,6.0333,2.4563,10.3613,0.3863,-0.091,-0.0362,-0.0322,0.3974,0.3535,0.8896,0.7695,0.8592,0.8116,1.1166,1.0548,0.9446,0.5921,0.7383,0.6588,1.2468,1.1126,0.8923,1.2942,-0.9343,-0.6481,-0.7219,-0.5007,0.6936,0.4727,0.2877,0.2629,0.6085,0.5561,0.9138,0.6847,0.7947,0.8363,1.1606,1.2214,1.0524,0.1099,15.4384,0.1871,-0.6086,-0.4849,0.2581,0.5429,0.9262,7.819,0.2733,0.5228,2.1446,0.7459,4.1554,1.172,1.0826,4.465,0.3661,3.678,2.78,1.6673,7.2788,-0.0325,1.8816,2.1259,1.1298,0.4829,0.3135,0.6493,0.2332,0.0983,0.4216,2.4415,-27.4969,-11.2622,1.1983,1.1973,0.9991,0.4803,0.2946,0.6134,0.0999,15.6612,-0.0323,-0.2869,-0.9057,?,?,?,?,?,PANTALONI
0.1162,11.7173,3.4231,14.2363,-1.0003,-0.1082,16.3691,4.0459,13.6284,-1.5653,9.1111,11.7499,3.4278,16.7876,0.1206,10.5366,11.8529,3.4428,16.5712,0.1874,-1.0747,0.0128,0.011,-0.0119,-0.0103,0.8647,0.8461,0.9986,0.9943,1.1803,1.1752,0.9956,0.7158,0.9972,0.9886,1.3931,1.381,0.9913,0.8561,-3.0928,-1.8631,-3.6126,-2.1762,0.6024,1.3396,0.3728,0.349,0.2783,0.2605,0.9361,1.0446,0.848,0.8591,0.8118,0.8224,1.0131,0.0949,15.2353,-0.6297,0.2693,0.3796,-0.108,-0.3381,0.9468,-3.4008,7.0328,2.6519,7.8631,?,2.5896,26.8562,5.1823,14.1905,-1.0842,6.5368,1.2806,1.1316,3.981,0.4765,-1.3133,-0.5203,0.3962,0.5117,2.3435,4.5796,0.2619,5.492,20.9724,1.0652,-2.1697,-2.0369,0,0,0.8953,0.5541,1.9752,3.5646,0.0814,15.4151,0.6102,0.6748,0.9077,?,?,?,?,?,PANTALONI
0.8666,7.0168,2.6489,14.2985,-0.962,0.3261,27.0375,5.1998,21.3421,-0.5677,9.2361,12.8778,3.5886,13.6792,0.2312,10.7527,17.4746,4.1803,14.1605,0.2525,2.6576,0.0938,0.0806,0.0353,0.0303,0.859,0.5094,0.7382,0.6337,1.449,1.2439,0.8585,0.2595,0.5449,0.4015,2.0995,1.5472,0.7369,0.9071,-1.7038,-1.466,-1.8783,-1.6161,0.8604,0.5353,0.4096,0.3847,0.7651,0.7187,0.9394,0.67,1.0453,1.0098,1.5602,1.5072,0.966,0.0967,15.4115,-0.6426,0.4515,0.4766,0.0725,0.0797,0.9561,-2.3054,6.8171,2.611,7.9164,?,4.5057,14.6962,3.8336,14.1628,-0.9707,6.925,1.0532,1.0262,4.8094,0.4305,-0.5117,-0.3329,0.6506,0.6811,2.5442,3.7355,0.4639,6.4729,13.9542,1.1348,-2.1778,-1.9192,0,0,0.851,0.559,1.646,2.9448,0.0893,14.768,0.9298,0.3954,0.5721,?,?,?,?,?,PANTALONI
0.9412,13.6411,3.6934,17.1959,-0.9656,-1.1252,27.784,5.2711,21.5678,-1.2726,9.0014,15.2079,3.8997,17.7572,0.163,11.013,18.5227,4.3038,17.6098,0.1806,-0.8364,0.1046,0.0855,-0.125,-0.1022,0.8173,0.7007,0.9471,0.8582,1.3516,1.2247,0.9061,0.491,0.897,0.7365,1.8269,1.5,0.821,0.6994,-2.4431,-2.1767,-3.4929,-3.112,0.8909,0.9218,0.4124,0.4071,0.4473,0.4416,0.9872,0.7973,0.9684,0.9765,1.2146,1.2248,1.0084,0.095,16.0638,-0.6029,0.1805,0.4229,0.1292,-0.1804,0.8706,-2.4682,5.4376,2.3319,7.8684,?,2.3223,22.4471,4.7378,14.5038,-1.1536,7.4255,1.6342,1.2783,4.9133,0.4408,-1.0628,-0.3324,0.3127,0.4922,1.8241,3.7062,0.2422,3.3275,13.7362,1.0128,-2.0318,-2.0062,0,0,0.7665,0.5425,1.6014,2.9519,0.085,14.8516,0.5477,0.5344,0.7851,?,?,?,?,?,PANTALONI
0.5765,12.1367,3.4838,17.5203,-1.1534,-2.5449,10.3608,3.2188,23.7188,-0.7319,10.6886,18.5266,4.3043,33.4833,0.099,11.8779,20.9945,4.582,33.9926,0.1417,-0.2265,0.0539,0.0485,-0.2381,-0.2143,0.8999,1.0823,0.8094,0.7603,0.7478,0.7025,0.9394,1.1714,0.6551,0.5781,0.5592,0.4935,0.8825,0.9362,-2.5517,-1.6716,-2.7256,-1.7855,0.6551,0.5941,0.2189,0.2054,0.3685,0.3458,0.9382,0.7387,0.5233,0.5154,0.7084,0.6978,0.985,0.1158,16.5637,-0.261,-0.1759,-0.1755,0.2067,0.0615,0.96,-0.2501,13.8589,3.7228,10.2748,-1.8655,-1.3396,9.406,3.0669,10.7018,-2.5358,8.255,2.9037,1.704,4.8995,0.4994,0.1867,-0.0303,-0.1623,1.2138,2.1847,1.7998,1.4734,4.7728,3.2393,0.8715,-1.3684,-1.5701,1.1847,0.3663,0.3092,0.9601,2.0971,2.1843,0.0881,14.0273,0.8459,0.8082,0.9076,?,?,?,?,?,PANTALONI
0.4308,7.6544,2.7667,13.6938,-0.545,3.3999,18.4833,4.2992,15.7592,-0.4055,10.1895,11.0453,3.3235,20.8394,-0.0185,11.9147,10.7935,3.2853,14.9475,0.2782,0.1267,0.0423,0.0362,0.3337,0.2854,0.8552,0.6435,0.8325,0.8421,1.2936,1.3086,1.0116,0.4141,0.693,0.7092,1.6734,1.7124,1.0233,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.4332,0.428,0.548,0.5415,0.9881,0.8689,0.6571,0.9161,0.7562,1.0543,1.3942,0.1132,16.7963,0.3494,-0.3795,-0.0515,0.0533,0.4001,0.8723,4.5481,0.4745,0.6888,2.9923,0.5132,6.4484,5.3282,2.3083,8.9122,0.0357,4.8265,4.8132,2.1939,7.99,0.1008,0.7053,0.9423,1.336,0.2984,0.314,1.0521,0.089,0.0986,1.107,9.5633,3.5229,0.3684,0.665,0.6917,1.0401,0.3358,0.3745,1.1154,0.0974,15.823,-0.3948,0.5544,-0.9191,?,?,?,?,?,PANTALONI
-0.6773,2.5545,1.5983,8.5293,-1.4068,1.6212,6.3103,2.512,10.7128,-0.7667,10.2484,7.6387,2.7638,12.0891,0.3275,10.8753,6.3481,2.5195,12.3165,0.3388,-0.4178,-0.0661,-0.0623,0.1582,0.1491,0.9424,0.6363,0.5783,0.6344,0.9089,0.997,1.097,0.4048,0.3344,0.4024,0.8261,0.994,1.2033,1.0723,-0.8467,-0.7899,-0.7896,-0.7366,0.933,0.5844,0.1971,0.1902,0.3373,0.3255,0.9651,0.7962,0.7055,0.6925,0.8862,0.8698,0.9815,0.1061,14.0897,0.5473,-0.1504,-0.1198,-0.0858,-0.0025,0.9811,3.8932,3.9119,1.9779,7.5771,-0.154,2.8134,4.2227,2.0549,6.265,0.0282,7.8163,3.8399,1.9596,5.5392,0.398,1.3838,0.4981,0.3599,0.9625,1.0093,1.0487,0.9264,1.0188,1.0997,-5.5652,-0.2761,0.0496,1.0185,0.7137,0.7007,1.2094,1.3679,1.131,0.0936,14.5824,0.3895,-0.7719,-0.8545,?,?,?,?,?,PANTALONI
0.148,0.0091,0.0955,0.5027,-0.2674,4.6356,0.0359,0.1894,1.1555,0.7846,9.9807,0.0098,0.0989,0.582,0.9435,11.0075,0.0155,0.1245,0.707,0.9379,0.0319,0.0148,0.0134,0.4645,0.4211,0.9067,0.504,0.9655,0.7669,1.9158,1.5216,0.7943,0.254,0.9322,0.5881,3.6701,2.3153,0.6308,-0.0252,-0.0109,-0.0099,0.4334,0.3945,0.9102,0.0739,0.0385,0.0349,0.5211,0.4715,0.9048,0.4351,0.8639,0.711,1.9856,1.6343,0.8231,0.1123,14.7703,-0.2295,0.5534,0.2639,0.0534,0.6863,0.7618,8.6683,0.0013,0.0356,0.1131,0.987,4.5593,0.0046,0.0676,0.2108,0.955,0.4883,0.0004,0.0198,0.0785,0.8538,1.9012,17.7531,9.3377,0.5263,1.7987,3.4176,0.277,3.2355,11.6799,1.9211,18.7717,9.7714,1.8588,16.2375,8.7354,0.5367,1.442,2.6865,0.1001,13.7158,-1,0.1679,-0.2058,?,?,?,?,?,PANTALONI
0.1853,0.0205,0.1431,0.939,-0.59,5.3973,0.4188,0.6471,2.4103,0.6404,9.9032,0.0378,0.1943,1.0215,0.902,11.2948,0.1416,0.3763,1.6923,0.8621,0.0343,0.0187,0.0164,0.545,0.4779,0.8768,0.2212,0.7367,0.3804,3.3301,1.7195,0.5164,0.0489,0.5427,0.1447,11.0899,2.9568,0.2666,-0.0812,-0.0371,-0.0329,0.4566,0.4057,0.8884,0.0881,0.0567,0.0481,0.6431,0.5461,0.8491,0.3896,0.9192,0.5549,2.3595,1.4243,0.6036,0.1163,15.4996,0.0619,0.321,0.2049,0.1056,0.8855,0.5544,8.1392,0.1188,0.3447,1.2558,0.855,5.4248,0.249,0.499,1.8036,0.7185,0.3433,0.0145,0.1205,0.5111,0.1448,1.5004,23.7074,15.8011,0.6907,2.8605,4.1415,0.477,8.1822,17.1524,1.6083,85.5322,53.1818,1.3515,14.487,10.7189,0.6963,2.457,3.5288,0.1009,13.9073,-0.9981,-0.761,0.7532,?,?,?,?,?,PANTALONI
0.2416,0.0164,0.128,0.6552,-0.1144,4.7939,0.1035,0.3218,1.6856,0.6862,9.9796,0.062,0.249,1.6804,0.8448,11.0802,0.0447,0.2114,1.219,0.8965,0.0504,0.0242,0.0218,0.4804,0.4327,0.9007,0.3977,0.5141,0.6054,1.2924,1.5221,1.1777,0.1582,0.2642,0.3665,1.6704,2.3168,1.387,-0.0183,-0.0074,-0.0064,0.4029,0.3492,0.8668,0.1095,0.0543,0.0499,0.496,0.4562,0.9197,0.3887,0.3899,0.5375,1.003,1.3827,1.3785,0.1258,15.0174,-0.45,0.6733,0.4399,-0.394,0.2198,0.8085,8.5105,0.0014,0.0373,0.1341,0.9844,4.7903,0.0039,0.0622,0.2269,0.9537,0.8863,0.002,0.0447,0.1965,0.8037,1.7766,9.6021,5.4047,0.6,0.8341,1.3901,0.36,0.6958,1.9325,1.8034,10.483,5.8127,1.7474,8.5595,4.8985,0.5911,0.6824,1.1544,0.1114,14.1872,-0.9946,-0.4899,0.3802,?,?,?,?,?,PANTALONI
-0.0483,5.6657,2.3803,18.5051,-1.2206,2.8428,14.1463,3.7612,19.1301,-0.3895,9.4289,5.2263,2.2861,13.8113,0.1752,10.7238,7.0263,2.6507,13.8385,0.2416,-0.017,-0.0051,-0.0045,0.3015,0.2651,0.8793,0.6329,1.0412,0.898,1.6452,1.4189,0.8624,0.4005,1.0841,0.8064,2.7067,2.0133,0.7438,1.8967,-3.4675,-2.3071,-1.8282,-1.2164,0.6654,0.6053,0.4977,0.4567,0.8222,0.7545,0.9177,0.9673,1.3399,1.3372,1.3851,1.3824,0.998,0.1015,14.5552,-0.2729,0.0786,-0.2291,-0.0702,0.4335,0.796,1.9475,1.9581,1.3993,4.7837,-0.1548,6.6269,2.9011,1.7032,4.8318,0.4742,6.2479,4.5354,2.1297,6.1146,0.3021,0.2939,0.3117,1.0607,0.8216,0.6571,0.7998,0.675,0.4317,0.6396,-0.1472,-0.2423,1.6459,0.4508,0.4728,1.0487,0.9901,0.7823,0.7902,0.096,14.9747,0.8063,-0.7618,-0.986,?,?,?,?,?,GIACCA
0.0137,3.3718,1.8363,11.3504,-1.6056,1.4692,14.331,3.7856,17.7562,-0.4021,9.4695,3.3006,1.8168,9.0747,0.3394,10.463,3.3584,1.8326,8.4032,0.4435,0.0093,0.0015,0.0013,0.1551,0.1404,0.905,0.4851,1.0107,1.002,2.0837,2.0657,0.9914,0.2353,1.0216,1.004,4.342,4.2673,0.9828,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0988,13.1466,-0.147,0.5634,0.2587,-0.2538,0.5799,0.5038,0.9948,2.2116,1.4872,4.0229,-0.1345,5.7891,1.9916,1.4112,4.3599,0.5193,7.3534,3.3857,1.84,6.0812,0.292,0.1718,0.1353,0.7873,1.0538,0.8082,0.767,1.1105,0.6532,0.5883,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.097,14.5363,0.8649,-0.8019,-0.9895,?,?,?,?,?,GIACCA
-0.0015,4.8294,2.1976,14.4537,-1.6194,3.6574,20.353,4.5114,18.4191,-0.205,9.5991,6.9629,2.6387,10.4325,0.3308,11.2334,11.4762,3.3877,14.5686,0.2875,-0.0004,-0.0002,-0.0001,0.381,0.3256,0.8545,0.4871,0.8328,0.6487,1.7097,1.3317,0.7789,0.2373,0.6936,0.4208,2.9231,1.7735,0.6067,2.8512,-1.7325,-1.5201,-0.6076,-0.5331,0.8774,0.361,0.3539,0.2699,0.9804,0.7475,0.7625,0.7847,1.3854,0.9921,1.7655,1.2643,0.7161,0.1048,15.1769,-0.1797,0.2736,0.0386,0.0199,0.6107,0.7586,1.7346,2.1899,1.4798,4.2787,-0.1058,7.1973,2.4491,1.565,4.4317,0.5251,5.5586,5.8148,2.4114,7.2454,0.1462,0.241,0.3121,1.2948,0.9456,0.6137,0.649,0.8941,0.3766,0.4212,-0.0835,-0.3299,3.9494,0.4146,0.456,1.0997,0.9655,0.5905,0.6117,0.0945,14.6411,0.8933,-0.8747,-0.9689,?,?,?,?,?,GIACCA
-0.0483,5.6657,2.3803,18.5051,-1.2206,2.8428,14.1463,3.7612,19.1301,-0.3895,9.4289,5.2263,2.2861,13.8113,0.1752,10.7238,7.0263,2.6507,13.8385,0.2416,-0.017,-0.0051,-0.0045,0.3015,0.2651,0.8793,0.6329,1.0412,0.898,1.6452,1.4189,0.8624,0.4005,1.0841,0.8064,2.7067,2.0133,0.7438,1.8967,-3.4675,-2.3071,-1.8282,-1.2164,0.6654,0.6053,0.4977,0.4567,0.8222,0.7545,0.9177,0.9673,1.3399,1.3372,1.3851,1.3824,0.998,0.1015,14.5552,-0.2729,0.0786,-0.2291,-0.0702,0.4335,0.796,1.9475,1.9581,1.3993,4.7837,-0.1548,6.6269,2.9011,1.7032,4.8318,0.4742,6.2479,4.5354,2.1297,6.1146,0.3021,0.2939,0.3117,1.0607,0.8216,0.6571,0.7998,0.675,0.4317,0.6396,-0.1472,-0.2423,1.6459,0.4508,0.4728,1.0487,0.9901,0.7823,0.7902,0.096,14.9747,0.8063,-0.7618,-0.986,?,?,?,?,?,GIACCA
0.0137,3.3718,1.8363,11.3504,-1.6056,1.4692,14.331,3.7856,17.7562,-0.4021,9.4695,3.3006,1.8168,9.0747,0.3394,10.463,3.3584,1.8326,8.4032,0.4435,0.0093,0.0015,0.0013,0.1551,0.1404,0.905,0.4851,1.0107,1.002,2.0837,2.0657,0.9914,0.2353,1.0216,1.004,4.342,4.2673,0.9828,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0988,13.1466,-0.147,0.5634,0.2587,-0.2538,0.5799,0.5038,0.9948,2.2116,1.4872,4.0229,-0.1345,5.7891,1.9916,1.4112,4.3599,0.5193,7.3534,3.3857,1.84,6.0812,0.292,0.1718,0.1353,0.7873,1.0538,0.8082,0.767,1.1105,0.6532,0.5883,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.097,14.5363,0.8649,-0.8019,-0.9895,?,?,?,?,?,GIACCA
-0.0015,4.8294,2.1976,14.4537,-1.6194,3.6574,20.353,4.5114,18.4191,-0.205,9.5991,6.9629,2.6387,10.4325,0.3308,11.2334,11.4762,3.3877,14.5686,0.2875,-0.0004,-0.0002,-0.0001,0.381,0.3256,0.8545,0.4871,0.8328,0.6487,1.7097,1.3317,0.7789,0.2373,0.6936,0.4208,2.9231,1.7735,0.6067,2.8512,-1.7325,-1.5201,-0.6076,-0.5331,0.8774,0.361,0.3539,0.2699,0.9804,0.7475,0.7625,0.7847,1.3854,0.9921,1.7655,1.2643,0.7161,0.1048,15.1769,-0.1797,0.2736,0.0386,0.0199,0.6107,0.7586,1.7346,2.1899,1.4798,4.2787,-0.1058,7.1973,2.4491,1.565,4.4317,0.5251,5.5586,5.8148,2.4114,7.2454,0.1462,0.241,0.3121,1.2948,0.9456,0.6137,0.649,0.8941,0.3766,0.4212,-0.0835,-0.3299,3.9494,0.4146,0.456,1.0997,0.9655,0.5905,0.6117,0.0945,14.6411,0.8933,-0.8747,-0.9689,?,?,?,?,?,GIACCA
