@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
8.17,2.459,1.5681,7.8362,0.4018,6.071,2.2541,1.5014,5.9307,0.3924,8.17,2.459,1.5681,7.8362,0.4018,13.1055,5.7734,2.4028,11.4815,0.4295,1.3457,1,0.6234,0.7431,0.4632,0.6234,1.0445,1,0.6526,0.9574,0.6248,0.6526,1.0909,1,0.4259,0.9166,0.3904,0.4259,1.3745,1,0.609,0.7275,0.4431,0.609,1.3422,1,0.651,0.7451,0.485,0.651,1.3213,1,0.6825,0.7568,0.5165,0.6825,0.0338,22.411,0.507,1,0.9653,0.507,0.7131,0.9653,0,0,0,0,0,1100,0,0,0,1,DIETRO_PANTALONI
-1.3446,3.5803,1.8922,9.0942,-5.7749,4.7477,4.5141,2.1246,12.2649,0.0325,-1.3446,3.5803,1.8922,9.0942,-5.7749,5.6477,5.9355,2.4363,10.4754,0.2063,-0.2832,1,-0.2381,-3.5308,0.8407,-0.2381,0.8906,1,0.7767,1.1229,0.8721,0.7767,0.7931,1,0.6032,1.2608,0.7605,0.6032,-18.8409,1,-2.8469,-0.0531,0.1511,-2.8469,0.1059,1,0.1017,9.4434,0.9604,0.1017,0.7415,1,0.8681,1.3486,1.1708,0.8681,0.0137,8.0283,-0.2237,1,-0.716,-0.2237,0.8063,-0.716,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0443,4.0848,2.0211,12.8802,-4.0597,3.7148,4.3875,2.0946,10.7557,-0.1567,-1.0443,4.0848,2.0211,12.8802,-4.0597,4.7085,6.3684,2.5236,14.3379,0.0513,-0.2811,1,-0.2218,-3.5571,0.789,-0.2218,0.9649,1,0.8009,1.0364,0.83,0.8009,0.931,1,0.6414,1.0741,0.689,0.6414,7.0923,1,-13.3242,0.141,-1.8787,-13.3242,0.2738,1,0.1684,3.6528,0.6152,0.1684,1.1975,1,0.8983,0.8351,0.7502,0.8983,0.0107,7.0469,-0.2287,1,-0.6876,-0.2287,0.7831,-0.6876,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
6.8699,1.592,1.2617,7.4232,0.3321,7.1011,1.1901,1.0909,4.7179,0.5364,6.8699,1.592,1.2617,7.4232,0.3321,12.0846,3.1526,1.7756,9.597,0.4752,0.9674,1,0.5685,1.0336,0.5876,0.5685,1.1566,1,0.7106,0.8646,0.6144,0.7106,1.3377,1,0.505,0.7475,0.3775,0.505,0.6764,1,0.4248,1.4784,0.6281,0.4248,1.0923,1,0.6078,0.9155,0.5564,0.6078,1.5734,1,0.7735,0.6356,0.4916,0.7735,0.0326,20.8409,0.3739,1,0.9366,0.3739,0.6739,0.9366,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
7.7387,1.6305,1.2769,6.083,0.4548,6.1103,1.4405,1.2002,4.9155,0.461,7.7387,1.6305,1.2769,6.083,0.4548,12.583,3.4795,1.8653,8.6331,0.5235,1.2665,1,0.615,0.7896,0.4856,0.615,1.0639,1,0.6846,0.9399,0.6434,0.6846,1.1319,1,0.4686,0.8835,0.414,0.4686,1.2067,1,0.5349,0.8287,0.4433,0.5349,1.2233,1,0.6158,0.8175,0.5034,0.6158,1.2375,1,0.7046,0.8081,0.5694,0.7046,0.0339,21.5877,0.3918,1,0.9528,0.3918,0.651,0.9528,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.4003,3.436,1.8536,10.3915,-2.4856,1.5064,4.8746,2.2079,10.2047,-0.6069,-1.4003,3.436,1.8536,10.3915,-2.4856,3.9466,2.3617,1.5368,10.2948,0.0255,-0.9296,1,-0.3548,-1.0757,0.3817,-0.3548,0.8396,1,1.2062,1.1911,1.4367,1.2062,0.7049,1,1.4549,1.4187,2.0641,1.4549,1.9227,1,-27.5366,0.5201,-14.3222,-27.5366,0.4695,1,0.2822,2.1301,0.6011,0.2822,1.0183,1,1.0094,0.982,0.9912,1.0094,0.0065,6.0374,0.6575,1,-0.4251,0.6575,-0.0886,-0.4251,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_BASSA
8.0911,2.9419,1.7152,8.3265,0.3781,5.7938,2.0184,1.4207,5.3356,0.4063,8.0911,2.9419,1.7152,8.3265,0.3781,12.9178,5.5341,2.3525,11.101,0.4553,1.3965,1,0.6264,0.7161,0.4485,0.6264,1.2073,1,0.7291,0.8283,0.6039,0.7291,1.4575,1,0.5316,0.6861,0.3647,0.5316,1.3867,1,0.5456,0.7212,0.3935,0.5456,1.4899,1,0.657,0.6712,0.441,0.657,1.5606,1,0.7501,0.6408,0.4806,0.7501,0.034,21.9761,0.1935,1,0.9543,0.1935,0.4739,0.9543,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_BASSA
7.8715,2.643,1.6257,8.5693,0.3862,5.4688,1.7253,1.3135,5.4856,0.3965,7.8715,2.643,1.6257,8.5693,0.3862,12.4497,5.8452,2.4177,11.774,0.4381,1.4393,1,0.6323,0.6948,0.4393,0.6323,1.2377,1,0.6724,0.8079,0.5433,0.6724,1.5319,1,0.4522,0.6528,0.2952,0.4522,1.496,1,0.5875,0.6685,0.3928,0.5875,1.5359,1,0.6664,0.6511,0.4339,0.6664,1.5622,1,0.7278,0.6401,0.4659,0.7278,0.0326,21.2118,0.5014,1,0.9759,0.5014,0.6774,0.9759,0.0684,0.0637,0.2525,1,0,1100,0,0,0,1,TASCA_GIACCA_BASSA
-2.1487,14.9471,3.8662,19.963,-3.8367,2.5267,5.2127,2.2831,13.8419,-0.7154,-2.1487,14.9471,3.8662,19.963,-3.8367,5.8093,16.9776,4.1204,22.1732,0.0102,-0.8504,1,-0.3699,-1.1759,0.435,-0.3699,1.6933,1,0.9383,0.5905,0.5541,0.9383,2.8674,1,0.8804,0.3487,0.307,0.8804,2.7432,1,-69.3444,0.3645,-25.2791,-69.3444,0.5115,1,0.1842,1.955,0.3602,0.1842,1.4422,1,0.9003,0.6934,0.6243,0.9003,0.0105,8.731,0.6336,1,-0.7581,0.6336,-0.1175,-0.7581,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_BASSA
7.6751,3.1192,1.7661,8.6348,0.3821,5.6205,1.1191,1.0579,3.9574,0.4957,7.6751,3.1192,1.7661,8.6348,0.3821,12.2747,6.0935,2.4685,11.7035,0.4435,1.3655,1,0.6253,0.7323,0.4579,0.6253,1.6695,1,0.7155,0.599,0.4285,0.7155,2.7874,1,0.5119,0.3588,0.1836,0.5119,1.3724,1,0.5723,0.7287,0.417,0.5723,1.7806,1,0.6644,0.5616,0.3731,0.6644,2.182,1,0.7378,0.4583,0.3381,0.7378,0.0322,20.9707,0.4296,1,0.9817,0.4296,0.5923,0.9817,0.0579,0.0545,0.2335,1,0,1100,0,0,0,1,TASCA_GIACCA_BASSA
