@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-1.5937,6.8583,2.6188,14.2763,-1.2874,-8.5872,5.5512,2.3561,15.9893,?,-1.5937,6.8583,2.6188,14.2763,-1.2874,9.66,4.7708,2.1842,14.3089,0.2705,0.1856,1,-0.165,5.3883,-0.8889,-0.165,1.1115,1,1.199,0.8997,1.0787,1.199,1.2355,1,1.4376,0.8094,1.1636,1.4376,0.5025,1,-1.5141,1.99,-3.013,-1.5141,0,1,0.3182,0,0,0.3182,0.8929,1,0.9977,1.12,1.1174,0.9977,0.0617,13.6564,0.3912,1,-0.4922,0.3912,-0.8706,-0.4922,-2.3408,2.4964,1.58,4.8889,?,-8.7649,0.3837,0.6194,9.7133,?,2.994,2.0163,1.42,4.6093,0.2125,0.2671,-0.7818,-2.9275,2.5509,1.1127,0.4362,6.5069,1.2381,0.1903,0.5033,-3.9313,-7.8107,1,0,0,0.5033,1.0607,2.1073,0.0663,14.0997,-0.4866,0.2337,0.7165,1100,0,0,0,1,PANTALONI
-0.7926,2.2249,1.4916,8.9038,-3.1285,-9.2106,1.6111,1.2693,12.6365,?,-0.7926,2.2249,1.4916,8.9038,-3.1285,9.492,2.0536,1.433,10.5819,0.3317,0.086,1,-0.0835,11.6212,-0.9704,-0.0835,1.1751,1,1.0409,0.851,0.8857,1.0409,1.381,1,1.0834,0.7241,0.7845,1.0834,0.5339,1,-1.2845,1.8729,-2.4058,-1.2845,0,1,0.1362,0,0,0.1362,0.7046,1,0.8414,1.4192,1.1942,0.8414,0.0649,11.8999,0.3281,1,-0.4829,0.3281,-0.9588,-0.4829,-0.9813,0.8829,0.9396,4.5422,-1.6784,-9.0386,0.2276,0.4771,9.5082,?,3.3773,0.9836,0.9918,3.8964,0.3648,0.1086,-0.2906,-2.6763,1.9696,0.9474,0.481,3.8793,0.8976,0.2314,0.2994,-1.2721,-4.2492,0,0.2765,0,0.4777,1.1657,2.4402,0.0678,13.6138,-0.1511,0.0084,0.9714,1100,0,0,0,1,PANTALONI
4.9208,13.6509,3.6947,14.7273,-0.0521,-3.0181,33.7529,5.8097,15.6071,-2.9384,4.9208,13.6509,3.6947,14.7273,-0.0521,9.7576,23.3822,4.8355,16.6497,0.1647,-1.6304,1,0.5043,-0.6133,-0.3093,0.5043,0.636,1,0.7641,1.5724,1.2015,0.7641,0.4044,1,0.5838,2.4726,1.4435,0.5838,0.0626,1,-0.2221,15.9667,-3.5463,-0.2221,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9436,1,0.8845,1.0597,0.9374,0.8845,0.0502,15.5455,-0.5178,1,0.9138,-0.5178,-0.7844,0.9138,3.1714,14.072,3.7513,10.9322,-0.1242,-1.6066,32.5396,5.7043,13.7995,-2.4257,2.9335,28.3493,5.3244,14.0724,-0.5595,-1.9739,1.0811,-0.5477,0.6576,0.7045,1.0714,0.4325,0.4964,1.1478,0.1236,0.2392,1.9353,2.4141,1.0777,0.4464,0.7922,0.7769,0.9806,0.0305,13.8792,0.0393,-0.5662,0.7411,1100,0,0,0,1,PANTALONI
4.3868,44.8694,6.6985,26.4787,-0.3661,1.7094,27.1012,5.2059,23.5657,-1.718,4.3868,44.8694,6.6985,26.4787,-0.3661,10.1072,56.096,7.4897,27.2085,0.0558,2.5662,1,0.434,0.3897,0.1691,0.434,1.2867,1,0.8944,0.7772,0.6951,0.8944,1.6556,1,0.7999,0.604,0.4831,0.7999,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0444,15.4105,-0.7545,1,0.915,-0.7545,-0.7639,0.915,1.9664,11.0857,3.3295,9.4422,-0.0662,2.5771,16.9763,4.1202,12.7375,-1.4034,7.3542,3.5175,1.8755,5.6761,0.3427,0.763,0.2674,0.3504,0.8081,1.7753,2.1969,0.653,3.1516,4.8263,0.0789,-0.1981,-2.5129,1.671,1.0254,0.6137,0.7413,1.6635,2.244,0.0554,14.4355,-0.8441,-0.9386,0.9398,1100,0,0,0,1,PANTALONI
2.2958,19.525,4.4187,19.2096,-0.1917,2.2163,7.4748,2.734,13.0516,-0.6856,2.2958,19.525,4.4187,19.2096,-0.1917,6.5642,18.8904,4.3463,20.8083,0.0875,1.0359,1,0.3498,0.9653,0.3376,0.3498,1.6162,1,1.0167,0.6187,0.629,1.0167,2.6121,1,1.0336,0.3828,0.3957,1.0336,0.5821,1,-1.548,1.718,-2.6596,-1.548,2.0818,1,0.7069,0.4803,0.3395,0.7069,1.4718,1,0.9232,0.6794,0.6272,0.9232,0.0275,9.6421,-0.5236,1,0.9459,-0.5236,-0.4433,0.9459,2.0843,11.4734,3.3872,9.9569,-0.0897,2.6323,4.2142,2.0528,7.2971,-0.589,8.2075,1.7327,1.3163,6.0072,0.3477,0.7918,0.254,0.3207,1.65,2.5733,1.5596,2.7226,6.6218,2.4322,0.303,-0.256,-0.8448,1.9897,0.9922,0.4987,1.3645,1.6575,1.2147,0.062,14.0719,-0.7793,-0.9005,0.6345,1100,0,0,0,1,PANTALONI
7.9048,0.0247,0.1572,0.782,0.9056,5.5454,0.0143,0.1196,0.482,0.9165,7.9048,0.0247,0.1572,0.782,0.9056,12.4801,0.0361,0.1899,0.9894,0.9237,1.4255,1,0.6334,0.7015,0.4443,0.6334,1.3144,1,0.8277,0.7608,0.6297,0.8277,1.7276,1,0.6851,0.5788,0.3966,0.6851,1.4174,1,0.6263,0.7055,0.4419,0.6263,1.4345,1,0.6388,0.6971,0.4453,0.6388,1.6222,1,0.7904,0.6164,0.4872,0.7904,0.0855,21.3551,-0.3018,1.002,0.9649,-0.3018,-0.04,0.9649,7.8316,0.0084,0.0919,0.3264,0.9591,5.5901,0.0154,0.1241,0.4288,0.9262,-1.8871,0.0005,0.0223,1.9368,?,1.401,-4.1501,-2.9623,0.7408,4.1218,5.5638,0.5488,16.9894,30.9555,1.4219,-3.9532,-2.7803,1.3732,0,0,0.7612,0.1685,0.2214,0.0672,15.3088,-0.997,0.5838,-0.5404,1100,0,0,0,1,PANTALONI
2.6538,21.3478,4.6204,19.262,-0.2296,1.6398,6.0622,2.4622,9.844,-0.4244,2.6538,21.3478,4.6204,19.262,-0.2296,6.5669,22.4079,4.7337,20.3571,0.0811,1.6184,1,0.4041,0.6179,0.2497,0.4041,1.8765,1,0.9761,0.5329,0.5201,0.9761,3.5214,1,0.9527,0.284,0.2705,0.9527,1.2264,1,-2.0019,0.8154,-1.6324,-2.0019,2.2667,1,0.7071,0.4412,0.312,0.7071,1.9567,1,0.9462,0.5111,0.4836,0.9462,0.0297,9.7653,-0.389,1,0.9293,-0.389,-0.3418,0.9293,2.3885,11.0331,3.3216,9.8065,-0.0668,1.9736,2.7117,1.6467,6.0984,-0.5449,8.3968,2.298,1.5159,6.131,0.348,1.2102,0.2845,0.235,2.0171,2.1912,1.0863,4.0687,4.8012,1.18,0.2853,-0.1876,-0.6573,2.3287,0.9776,0.4198,1.608,1.5995,0.9947,0.0649,13.6011,-0.796,-0.8831,0.6077,1100,0,0,0,1,PANTALONI
1.9664,26.3441,5.1327,22.7932,-1.3041,3.4359,15.8952,3.9869,19.9558,-0.8656,1.9664,26.3441,5.1327,22.7932,-1.3041,8.0796,22.8423,4.7794,17.6176,0.1606,0.5723,1,0.2434,1.7473,0.4253,0.2434,1.2874,1,1.0739,0.7768,0.8342,1.0739,1.6574,1,1.1533,0.6034,0.6959,1.1533,1.3933,1,-3.8273,0.7177,-2.7469,-3.8273,0.9248,1,0.4713,1.0813,0.5097,0.4713,1.1422,1,1.2938,0.8755,1.1327,1.2938,0.0318,12.8107,-0.2117,1,0.3961,-0.2117,0.0985,0.3961,2.1188,12.3036,3.5077,9.0423,-0.2433,5.1081,4.1826,2.0451,6.2945,0.3386,5.0905,23.1786,4.8144,10.4865,-0.1343,0.4148,0.4162,1.0035,1.7151,0.7286,0.4248,2.9416,0.5308,0.1805,-0.5491,1.4251,-2.5953,0.7642,0.7867,1.0294,1.4365,0.8623,0.6003,0.0541,13.7345,0.6985,-0.9616,-0.8673,1100,0,0,0,1,PANTALONI
7.5383,0.0124,0.1115,0.6332,0.9179,6.3956,0.0051,0.0712,0.3392,0.9484,7.5383,0.0124,0.1115,0.6332,0.9179,12.4326,0.0153,0.1236,0.7382,0.9417,1.1787,1,0.6063,0.8484,0.5144,0.6063,1.5657,1,0.902,0.6387,0.5761,0.902,2.4516,1,0.8137,0.4079,0.3319,0.8137,1.1359,1,0.5941,0.8803,0.523,0.5941,1.1736,1,0.6095,0.852,0.5193,0.6095,1.8667,1,0.8578,0.5357,0.4595,0.8578,0.0888,21.4721,-0.4271,0.9982,0.9622,-0.4271,-0.1708,0.9622,7.4186,0.0017,0.0418,0.1569,0.9791,6.3877,0.0025,0.0495,0.1773,0.9726,-0.571,0.0014,0.0372,0.6321,?,1.1614,-12.9929,-11.1874,0.8441,1.123,1.3304,0.7124,1.261,1.77,1.1646,-11.6085,-9.9676,1.157,0,0,0.8851,0.2482,0.2804,0.07,14.3773,-0.9944,-0.2508,0.3124,1100,0,0,0,1,PANTALONI
-1.8293,0.8945,0.9458,7.6469,-1.8606,-9.6412,1.0214,1.0106,12.6496,?,-1.8293,0.8945,0.9458,7.6469,-1.8606,10.0627,1.1976,1.0944,7.2293,0.4768,0.1897,1,-0.1818,5.2705,-0.9581,-0.1818,0.9358,1,0.8642,1.0686,0.9235,0.8642,0.8758,1,0.7469,1.1418,0.8528,0.7469,0.3932,1,-0.755,2.5433,-1.9201,-0.755,0,1,0.1935,0,0,0.1935,0.6045,1,1.0578,1.6542,1.7498,1.0578,0.0703,13.3814,0.2525,1,-0.5522,0.2525,-0.9237,-0.5522,-1.86,0.4527,0.6728,3.868,?,-9.5852,0.0309,0.1757,9.6905,?,0.5647,0.0323,0.1797,0.6281,0.2132,0.194,-3.2939,-16.9747,3.8305,3.744,0.9774,14.6729,14.0178,0.9554,0.3992,-22.7272,-56.9388,1,0,0,0.3992,6.1582,15.4282,0.0689,12.0099,-0.9848,0.4918,-0.3873,1100,0,0,0,1,PANTALONI
-2.4346,23.1574,4.8122,19.4667,-5.078,3.6353,11.214,3.3487,14.3679,-0.3198,-2.4346,23.1574,4.8122,19.4667,-5.078,7.5062,26.2552,5.124,22.0333,0.0425,-0.6697,1,-0.3243,-1.4932,0.4843,-0.3243,1.437,1,0.9392,0.6959,0.6535,0.9392,2.065,1,0.882,0.4843,0.4271,0.882,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.2942,1,0.1392,3.399,0.4731,0.1392,1.3549,1,0.8835,0.7381,0.6521,0.8835,0.0353,10.7603,0.7664,1,-0.7791,0.7664,-0.2705,-0.7791,-1.3842,11.1554,3.34,9.712,-10.9689,4.6809,9.5471,3.0898,10.6259,-0.5765,7.0581,1.8162,1.3477,4.7475,0.3962,-0.2957,-0.1961,0.6632,1.081,2.4783,2.2927,1.1685,6.1421,5.2566,2.2905,-2.8576,-1.2476,0.1204,0.1032,0.8573,0.914,2.0457,2.2382,0.0604,14.6381,0.9374,0.8688,0.9447,1100,0,0,0,1,PANTALONI
-0.0406,2.5867,1.6083,8.3658,-1.6726,-9.8429,1.7988,1.3412,15.1847,?,-0.0406,2.5867,1.6083,8.3658,-1.6726,10.0917,2.0161,1.4199,9.622,0.4304,0.0041,1,-0.004,242.4071,-0.9753,-0.004,1.1992,1,1.1327,0.8339,0.9446,1.1327,1.438,1,1.283,0.6954,0.8922,1.283,0.3448,1,-0.72,2.9003,-2.0882,-0.72,0,1,0.1853,0,0,0.1853,0.5509,1,0.8694,1.8151,1.5781,0.8694,0.0693,12.3439,0.3049,1,-0.4982,0.3049,-0.9588,-0.4982,0.015,2.3669,1.5385,5.5357,-3.3655,-9.6563,0.04,0.1999,9.8,?,0.5941,0.1689,0.4109,1.6315,0.047,-0.0016,0.0253,-16.2528,7.6967,3.7439,0.4864,59.2392,14.0171,0.2366,0.4355,-53.049,-121.8193,0,0.7407,0,0.5649,3.3929,6.0066,0.0681,11.5832,-0.8825,-0.9094,0.8791,1100,0,0,0,1,PANTALONI
-3.4695,8.1239,2.8502,18.9918,-2.5209,2.2795,11.3606,3.3705,13.3848,-0.4338,-3.4695,8.1239,2.8502,18.9918,-2.5209,6.9121,9.1028,3.0171,17.6005,0.0887,-1.5221,1,-0.502,-0.657,0.3298,-0.502,0.8456,1,0.9447,1.1825,1.1172,0.9447,0.7151,1,0.8925,1.3984,1.248,0.8925,3.3581,1,-7.9421,0.2978,-2.3651,-7.9421,0.5778,1,0.2793,1.7307,0.4834,0.2793,1.4189,1,1.079,0.7048,0.7605,1.079,0.0378,10.8737,0.5438,1,-0.7135,0.5438,-0.1085,-0.7135,-3.2518,4.7953,2.1898,8.4957,-109.8158,3.0315,8.8169,2.9693,11.73,-0.88,7.772,2.3796,1.5426,6.911,0.246,-1.0727,-0.4184,0.3901,0.7375,1.4196,1.9249,0.5439,2.0152,3.7052,1.5333,-3.7332,-2.4348,0.0123,0.0084,0.6807,0.7243,1.2293,1.6973,0.0626,14.9382,0.9202,0.5994,0.7142,1100,0,0,0,1,PANTALONI
-3.9233,18.7138,4.3259,12.1051,-20.7931,0.6503,5.9599,2.4413,8.8298,-1.4392,-3.9233,18.7138,4.3259,12.1051,-20.7931,7.0181,25.3408,5.034,14.9158,0.1046,-6.0326,1,-0.559,-0.1658,0.0927,-0.559,1.772,1,0.8594,0.5643,0.485,0.8594,3.14,1,0.7385,0.3185,0.2352,0.7385,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0426,10.6088,0.9257,1,-0.9852,0.9257,-0.937,-0.9852,-1.7081,6.2462,2.4992,7.5137,-22.3152,1.8073,1.1993,1.0951,3.9336,-0.4615,8.2026,1.8185,1.3485,4.4668,0.5203,-0.9451,-0.2082,0.2203,2.2821,1.8533,0.8121,5.2081,3.4347,0.6595,5.7893,-1.4841,-0.2563,0.1197,0.0346,0.289,1.9101,1.6821,0.8806,0.0654,12.1178,0.979,0.9937,0.9914,125000,0,0,0,1,PANTALONI
-1.5288,5.5986,2.3661,9.5157,-90.4676,2.9201,6.5606,2.5614,8.7815,-0.8304,-1.5288,5.5986,2.3661,9.5157,-90.4676,5.1554,4.3812,2.0931,12.1296,0.1251,-0.5236,1,-0.2966,-1.91,0.5664,-0.2966,0.9238,1,1.1304,1.0825,1.2237,1.1304,0.8534,1,1.2779,1.1718,1.4974,1.2779,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0242,6.7021,0.9358,1,-0.882,0.9358,-0.7234,-0.882,-1.6637,3.9369,1.9842,6.5294,?,3.886,5.2209,2.2849,9.0321,-0.8105,8.3059,0.2204,0.4694,2.2073,0.745,-0.4281,-0.2003,0.4679,0.8684,4.2267,4.8674,0.7541,17.865,23.6917,1.6148,-1.0124,-0.627,0,0,0.5763,0.7229,2.9581,4.0919,0.0621,14.3159,0.9543,0.8256,0.9492,1100,0,0,0,1,PANTALONI
-0.8389,4.6104,2.1472,11.7432,-6.8061,3.2826,5.2783,2.2974,9.4478,-1.005,-0.8389,4.6104,2.1472,11.7432,-6.8061,4.7134,4.4661,2.1133,13.8592,0.0846,-0.2556,1,-0.178,-3.9128,0.6964,-0.178,0.9346,1,1.016,1.07,1.0871,1.016,0.8735,1,1.0323,1.1449,1.1818,1.0323,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3193,1,0.0994,3.1323,0.3112,0.0994,1.243,1,0.8473,0.8045,0.6817,0.8473,0.0233,5.8879,0.8854,1,-0.9143,0.8854,-0.7193,-0.9143,-0.7836,3.3904,1.8413,9.6913,-5.0321,4.6704,0.9319,0.9653,6.4357,-0.1617,8.3197,0.2665,0.5163,3.0586,0.6419,-0.1678,-0.0942,0.5614,1.9074,3.5666,1.8699,3.6382,12.7206,3.4964,9.0257,-1.4743,-0.1633,0.29,0.1881,0.6485,1.5059,3.1686,2.1041,0.0638,14.073,0.9281,0.8216,0.9016,1100,0,0,0,1,PANTALONI
-7.878,5.972,2.4438,16.3745,?,-6.2347,8.1984,2.8633,12.7064,-10.889,-7.878,5.972,2.4438,16.3745,?,13.2343,7.992,2.827,20.315,0.1486,1.2636,1,-0.5953,0.7914,-0.4711,-0.5953,0.8535,1,0.8644,1.1717,1.0128,0.8644,0.7284,1,0.7472,1.3728,1.0258,0.7472,1.407,1,-4.6191,0.7107,-3.2829,-4.6191,0,1,0,0,0.0448,0,1.2887,1,0.806,0.776,0.6255,0.806,0.0869,22.0075,-0.2552,1,-0.8656,-0.2552,-0.2387,-0.8656,-6.8669,3.3076,1.8187,9.4035,?,-6.2524,4.8898,2.2113,8.6829,?,0.9174,0.8823,0.9393,3.3932,-0.0713,1.0983,-7.4853,-6.8155,0.8225,1.9362,2.3541,0.6764,3.7488,5.542,1.083,41.6226,38.4329,1,0,0,1.083,2.7713,2.5589,0.0635,14.0442,-0.9905,-0.0903,0.0833,1100,0,0,0,1,PANTALONI
2.4232,18.6595,4.3197,19.2786,-0.2051,2.7151,3.4708,1.863,11.177,-0.5853,2.4232,18.6595,4.3197,19.2786,-0.2051,6.3259,19.8884,4.4596,20.5136,0.1091,0.8925,1,0.3831,1.1204,0.4292,0.3831,2.3187,1,0.9686,0.4313,0.4177,0.9686,5.3762,1,0.9382,0.186,0.1745,0.9382,0.7952,1,-1.3056,1.2576,-1.6419,-1.3056,2.269,1,0.6947,0.4407,0.3062,0.6947,1.7248,1,0.9398,0.5798,0.5449,0.9398,0.0312,9.5535,-0.112,1,0.9585,-0.112,-0.0205,0.9585,2.1476,12.0707,3.4743,9.9129,-0.1071,2.9425,1.4711,1.2129,5.0229,0.0478,8.1561,2.7274,1.6515,8.0179,0.1372,0.7298,0.2633,0.3608,2.8645,2.1038,0.7344,8.2051,4.4258,0.5394,-3.8036,-0.7521,0.1977,1.6975,0.9636,0.5677,1.9735,1.2363,0.6265,0.0638,14.1134,-0.4287,-0.8525,0.1654,1100,0,0,0,1,PANTALONI
6.3554,0.1643,0.4054,2.1269,0.7009,7.4788,0.1438,0.3792,1.4639,0.8277,6.3554,0.1643,0.4054,2.1269,0.7009,11.7091,0.0851,0.2918,1.8079,0.8537,0.8498,1,0.5428,1.1768,0.6387,0.5428,1.0691,1,1.3893,0.9354,1.2995,1.3893,1.1429,1,1.9302,0.875,1.6888,1.9302,0.7088,1,0.4724,1.4108,0.6665,0.4724,0.8371,1,0.5754,1.1947,0.6874,0.5754,1.4528,1,1.1764,0.6883,0.8097,1.1764,0.0829,20.1896,-0.7416,1,0.8212,-0.7416,-0.2273,0.8212,6.1733,0.0396,0.199,0.6768,0.8955,7.5501,0.0233,0.1525,0.5138,0.9343,-0.9905,0.0128,0.1131,1.2196,?,0.8177,-6.2324,-7.6223,1.3044,1.7585,1.3481,1.7015,3.0922,1.8174,0.7943,-4.7545,-5.9858,0.8287,0,0,1.3173,0.5549,0.4213,0.0695,14.7139,-0.9939,0.5907,-0.5068,1100,0,0,0,1,PANTALONI
