@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.3217,10.074,3.174,18.72,-1.1124,0.0462,15.2129,3.9004,21.6289,-1.0699,0.0664,6.5783,2.5648,19.7919,-1.0257,4.9428,7.5444,2.7467,13.7232,0.0823,6.9626,4.8425,0.0651,0.6955,0.0093,0.0134,0.8138,1.2375,1.1555,1.5207,1.42,0.9338,0.6622,1.5314,1.3353,2.3126,2.0164,0.8719,0.8818,0.9837,-8.0094,1.1156,-9.0832,-8.1423,0.8481,0.907,0.5926,1.0695,0.6988,0.6534,0.8655,0.9458,1.3641,1.0928,1.5761,1.4422,0.0017,7.5632,-0.3181,-0.245,0.1241,-0.3718,-0.1318,0.0048,-6.4595,1.7256,1.3136,8.4321,?,-6.8316,1.023,1.0115,8.5434,?,1.7959,1.7996,1.3415,4.7743,-0.1021,0.9455,-3.5967,-3.8039,1.2988,0.9792,0.754,1.6868,0.9589,0.5685,0.987,19.0657,19.3175,1,0,0,0.987,1.7661,1.7895,0.0493,15.1425,-0.9209,0.6834,-0.4141,20.0343,51.3045,7.1627,25.65,0.2243,26.0796,17.0635,4.1308,13.9526,0.5763,7.0554,52.5965,7.2523,25.174,-0.4224,0.7682,2.8396,3.6964,1.734,0.9876,0.5696,3.0067,0.9754,0.3244,0.3908,-0.992,-2.5387,1.0041,1.8683,1.8606,1.8384,1.0189,0.5542,0.1734,55.2781,-0.9266,0.665,-0.7537,PANTALONI
0.5923,7.6832,2.7719,13.625,-0.5107,1.1511,8.9656,2.9943,16.6915,-1.35,0.7731,6.4152,2.5328,15.9134,-0.4001,4.4437,5.591,2.3645,12.7697,0.0307,0.5145,0.7661,0.1333,1.4889,0.259,0.174,0.9257,1.0944,1.1723,1.1822,1.2663,1.0712,0.857,1.1976,1.3742,1.3975,1.6036,1.1474,0.4804,1.0129,-11.3982,2.1085,-23.7269,-11.2532,1.2697,0.7935,0.6846,0.6249,0.5392,0.8628,0.8163,0.8562,1.067,1.0489,1.3071,1.2462,0.0082,6.7755,-0.105,0.3799,0.5163,0.0572,0.2366,0.5284,2.8594,4.9092,2.2157,7.6449,-0.0185,3.3891,3.9903,1.9976,7.4955,0.0515,7.8819,5.4807,2.3411,6.9486,0.2771,0.8437,0.3628,0.43,1.1092,0.9464,0.8533,1.2303,0.8957,0.7281,-0.3418,-0.0522,0.1529,0.9498,0.7808,0.8221,1.0199,1.1002,1.0787,0.0489,14.1393,0.6506,-0.9045,-0.8642,-11.9256,10.0355,3.1679,20.7596,?,4.9585,141.107,11.8788,45.7184,-1.3518,-31.7028,15.5196,3.9395,35.3989,?,-2.4051,0.3762,-0.1564,0.2667,0.8041,3.0153,0.0711,0.6466,9.0922,0.79,0.5864,0.7424,0,1,0,0.4541,0.5864,1.2915,0.185,55.3974,0.6857,-0.6018,-0.7585,PANTALONI
0.1569,11.68,3.4176,26.2498,-1.4385,0.9125,9.4038,3.0666,20.4151,-0.442,0.5195,6.3626,2.5224,17.8437,-0.5704,3.6064,15.5678,3.9456,20.6114,0.01,0.172,0.3021,0.0435,1.7566,0.253,0.144,1.1145,1.3549,0.8662,1.2157,0.7772,0.6393,1.242,1.8357,0.7503,1.478,0.6041,0.4087,2.4744,2.3892,-74.2113,0.9656,-29.991,-31.0606,0.7604,0.9474,0.517,1.2459,0.68,0.5458,1.2858,1.4711,1.2736,1.1441,0.9905,0.8657,0.0057,5.5442,-0.1676,0.2447,-0.0885,0.523,0.7264,0.5479,0.7004,7.3253,2.7065,8.5257,-0.1563,2.7842,0.6186,0.7865,5.2808,0.1578,8.8782,1.151,1.0729,7.6454,0.1899,0.2516,0.0789,0.3136,3.4413,2.5227,0.7331,11.8424,6.3642,0.5374,-1.1651,-0.6429,0.5518,1.176,0.7812,0.6643,1.6145,1.1152,0.6907,0.0504,13.7075,-0.0536,-0.8109,-0.3939,-8.7813,4.8365,2.1992,11.3388,?,3.7712,20.7019,4.5499,28.1387,-3.3026,-34.8275,2.4432,1.5631,35.939,?,-2.3285,0.2521,-0.1083,0.4833,1.407,2.9109,0.2336,1.9795,8.4732,0.525,0.3155,0.601,0,1,0,0.403,0.3155,0.783,0.1952,48.9651,-0.3214,0.0933,-0.9155,PANTALONI
-0.6376,14.1995,3.7682,29.7308,-2.1149,1.0708,20.5122,4.529,24.8651,-0.3538,0.7001,10.3968,3.2244,14.9989,-0.6446,5.726,14.3651,3.7901,25.796,0.0229,-0.5954,-0.9107,-0.1114,1.5296,0.187,0.1223,0.832,1.1687,0.9942,1.4046,1.195,0.8507,0.6922,1.3658,0.9885,1.9729,1.4279,0.7238,3.1062,3.4338,-33.3224,1.1055,-10.7278,-9.7042,0.5197,1.0465,0.3615,2.0138,0.6956,0.3454,1.1957,1.9822,1.1525,1.6578,0.9639,0.5814,0.0077,8.9425,-0.6331,0.0553,-0.5237,0.4796,0.676,0.4377,4.5682,2.0861,1.4443,7.8889,-0.0276,5.3189,8.4483,2.9066,9.0597,-0.0108,5.4871,6.3607,2.522,8.5914,0.0689,0.8589,0.8325,0.9694,0.4969,0.5727,1.1525,0.2469,0.328,1.3282,2.1902,-0.3331,-0.1521,0.8565,0.832,0.9714,0.8708,0.9182,1.0545,0.0479,15.3819,0.2575,-0.5277,-0.9132,-7.7295,27.5878,5.2524,17.6987,?,-16.0634,314.4967,17.7341,49.8581,-2.1841,-22.3299,64.7538,8.047,35.0388,?,0.4812,0.3462,0.7194,0.2962,0.6527,2.2038,0.0877,0.426,4.8568,0.5175,0.5051,0.976,0,1,0,0.355,0.5051,1.4229,0.1536,51.4308,-0.44,0.3608,-0.9526,PANTALONI
0.0566,0.0932,0.3053,3.05,-0.5417,-0.0646,0.1003,0.3168,2.8976,-1.4037,0.0006,0.0173,0.1317,0.8491,-1.1086,0.3112,0.1214,0.3485,2.5984,0.0072,-0.8763,99.6474,0.182,-113.7149,-0.2077,0.0018,0.9637,2.3179,0.876,2.4051,0.909,0.3779,0.9288,5.3725,0.7674,5.7844,0.8262,0.1428,0.6333,2.4006,-56.925,3.7904,-89.8801,-23.7124,1.6411,4.9127,0.7559,2.9936,0.4606,0.1539,1.0526,3.592,1.1738,3.4125,1.1152,0.3268,0.0005,0.4843,-0.9511,0.1306,0.2739,0.1539,-0.2629,-0.0288,8.7348,0.0107,0.1034,0.3601,0.9593,4.2929,0.0411,0.2027,0.6946,0.8541,1.1786,0.0022,0.0474,0.1524,0.8785,2.0347,7.4114,3.6425,0.5101,2.1838,4.2807,0.2603,4.769,18.3245,2.089,7.711,3.6912,1.8598,7.061,3.7966,0.5184,2.3631,4.5584,0.0551,14.2063,-0.9985,-0.2995,0.2619,-24.4421,0.27,0.5196,25.1999,?,-25.1977,0.1598,0.3998,26.6998,?,-12.2051,0.1205,0.3471,12.8998,?,0.97,2.0026,2.0645,1.2997,1.4972,1.1519,1.6893,2.2416,1.3269,0.9438,1.9535,2.0698,1,1,1,0.9438,1.9535,2.0698,0.2088,61.8449,-0.7274,-0.4635,0.5498,PANTALONI
0.0681,0.0186,0.1365,0.899,-0.5156,-0.0621,0.028,0.1674,0.9621,-1.5827,0.0114,0.0198,0.1408,0.9314,-0.4869,0.2274,0.0234,0.153,0.8275,0.0106,-1.0974,5.9808,0.2996,-5.4502,-0.273,0.0501,0.8149,0.9692,0.8919,1.1893,1.0944,0.9202,0.6641,0.9393,0.7954,1.4144,1.1977,0.8468,0.5187,1.0026,-34.5403,1.9328,-66.5877,-34.4508,1.5924,0.9469,0.7092,0.5947,0.4454,0.749,0.9344,0.9652,1.0864,1.0329,1.1626,1.1256,0.0005,0.3545,-0.7744,0.0738,0.5789,0.57,-0.3834,0.1366,8.7304,0.0073,0.0853,0.3326,0.9624,4.4583,0.0273,0.1653,0.6458,0.8671,0.1925,0.0017,0.0408,0.2396,0.18,1.9583,45.3504,23.1586,0.5163,2.0933,4.0545,0.2665,4.3817,16.4393,2.0217,161.8675,80.0663,1.8214,30.2822,16.6254,0.5151,1.388,2.6947,0.0516,13.3812,-0.9994,0.2148,-0.2174,-25.1163,0.1675,0.4092,25.679,?,-26.6222,0.1446,0.3803,27.9587,?,-8.9227,0.143,0.3781,9.8389,?,0.9434,2.8149,2.9836,1.0761,1.0823,1.0057,1.158,1.1713,1.0114,0.9185,2.61,2.8417,1,1,1,0.9185,2.61,2.8417,0.1983,60.6612,-0.7417,-0.0188,-0.2374,PANTALONI
0.0944,0.0181,0.1345,0.8035,-0.4304,-0.0766,0.0321,0.1792,1.2365,-1.0889,0.0002,0.0185,0.136,0.8238,-0.6991,0.2474,0.0223,0.1493,0.841,0.0275,-1.2326,489.8229,0.3816,-397.3847,-0.3096,0.0008,0.7502,0.9884,0.9005,1.3174,1.2003,0.9111,0.5629,0.9769,0.8109,1.7356,1.4407,0.8301,0.3751,0.7133,-10.1638,1.9017,-27.0991,-14.2497,0.949,1.1586,0.6495,1.2209,0.6844,0.5606,0.6498,0.9754,0.9554,1.501,1.4702,0.9795,0.0007,0.386,-0.6926,-0.0035,0.4525,0.714,-0.2324,0.1114,8.086,0.0216,0.147,0.5129,0.9382,5.5237,0.0448,0.2116,0.7331,0.8764,0.45,0.0061,0.0782,0.3188,0.5005,1.4639,17.9671,12.2736,0.6945,1.8796,2.7063,0.4824,3.5329,7.3243,1.4987,24.3845,16.2704,1.3999,13.0086,9.2923,0.6996,1.6089,2.2997,0.053,14.0597,-0.9989,-0.4421,0.4006,-20.9933,0.7355,0.8576,22.6196,?,-29.5465,0.2593,0.5092,30.5389,?,-9.5779,0.0266,0.1632,9.8999,?,0.7105,2.1919,3.0849,1.6841,5.2565,3.1213,2.8361,27.6304,9.7425,0.7407,2.2848,3.0848,1,1,1,0.7407,2.2848,3.0848,0.2026,60.1177,-0.8575,0.0983,-0.079,PANTALONI
-0.0841,1.1404,1.0679,5.1543,-1.2938,0.0604,0.8811,0.9387,5.0316,-0.7813,0.0135,0.6617,0.8134,5.412,-1.5616,1.1314,1.4139,1.1891,4.3765,0.0078,-1.3919,-6.2376,-0.0744,4.4814,0.0534,0.0119,1.1377,1.3128,0.8981,1.1539,0.7894,0.6841,1.2943,1.7234,0.8065,1.3316,0.6232,0.468,1.3173,0.8812,-84.1038,0.6689,-63.8445,-95.444,0.7955,1.0636,0.5094,1.337,0.6404,0.4789,1.0244,0.9524,1.1777,0.9297,1.1497,1.2366,0.0005,1.7408,-0.7163,0.4614,-0.2599,0.2839,0.1359,-0.1103,8.6497,0.1053,0.3246,0.9168,0.8973,4.5583,0.3135,0.5599,1.5235,0.7266,0.2591,0.0833,0.2886,1.2076,-0.1131,1.8976,33.3792,17.5905,0.5797,1.1245,1.9397,0.3361,1.2645,3.7625,1.9796,-65.3125,-32.9934,1.6029,8.2325,5.136,0.6018,0.7592,1.2615,0.0515,13.5008,-0.9982,-0.9093,0.904,-25.2112,6.0987,2.4696,28.0197,?,-26.1905,5.0061,2.2374,29.9393,?,-10.0402,0.4747,0.689,12.2391,?,0.9626,2.511,2.6086,1.1037,3.5844,3.2475,1.2183,12.8481,10.5462,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.1985,61.4418,-0.9664,-0.7872,0.6704,PANTALONI
0.0649,1.6591,1.2881,10.0415,-1.4463,1.3747,8.934,2.989,17.7528,-0.3758,0.1501,1.9638,1.4014,6.9186,-0.72,2.7658,6.8237,2.6122,13.3623,0.0085,0.0472,0.4326,0.0235,9.1608,0.497,0.0543,0.4309,0.9192,0.4931,2.1329,1.1442,0.5365,0.1857,0.8448,0.2431,4.5493,1.3093,0.2878,1.2242,2.0499,-51.9663,1.6744,-42.4476,-25.3502,0.3181,1.0204,0.3046,3.2078,0.9575,0.2985,0.5656,1.4514,0.7515,2.566,1.3286,0.5178,0.0071,3.9413,-0.0835,0.3494,-0.1529,0.5128,0.6875,0.2534,0.9391,1.1478,1.0714,3.7235,0.0356,6.3188,2.0544,1.4333,3.9314,0.5744,6.9102,4.397,2.0969,7.194,0.1275,0.1486,0.1359,0.9144,0.7475,0.5109,0.6835,0.5587,0.261,0.4672,0.0259,0.1308,5.0476,0.4179,0.4683,1.1204,0.9471,0.5176,0.5465,0.0485,14.168,0.9311,-0.9238,-0.9705,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,GIACCA
0.0917,1.8179,1.3483,8.1498,-1.6111,1.4621,8.0205,2.8321,12.7916,-0.6365,0.1597,1.8753,1.3694,7.1592,-0.6201,3.0569,4.5405,2.1308,7.7813,0.0124,0.0627,0.5745,0.03,9.1567,0.4783,0.0522,0.4761,0.9846,0.6328,2.0681,1.3291,0.6427,0.2267,0.9694,0.4004,4.277,1.7664,0.413,1.0107,1.835,-51.3124,1.8156,-50.7687,-27.9626,0.3993,0.7063,0.3961,1.7688,0.992,0.5608,0.6371,1.1384,1.0474,1.7867,1.6439,0.9201,0.0076,4.3617,-0.0559,0.2771,-0.171,0.6243,0.519,0.1824,1.5557,1.8895,1.3746,3.533,0.0711,6.7523,1.651,1.2849,3.5536,0.6168,6.2699,5.3044,2.3031,7.4501,0.0641,0.2304,0.2481,1.077,1.0698,0.5968,0.5579,1.1444,0.3562,0.3113,0.0473,0.5302,11.2104,0.4101,0.4778,1.1651,0.9942,0.4742,0.477,0.0482,14.5779,0.869,-0.8433,-0.9796,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,GIACCA
