@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.4219,13.8357,3.7196,30.6183,-0.965,-0.4541,30.1382,5.4898,51.1032,-1.0305,-0.3221,14.4298,3.7987,20.4103,-0.9186,5.8996,24.0866,4.9078,28.3211,0.0162,0.929,1.3098,-0.0715,1.4098,-0.077,-0.0546,0.6776,0.9792,0.7579,1.4452,1.1186,0.774,0.4591,0.9588,0.5744,2.0886,1.2512,0.5991,0.5798,1.5387,-32.2201,2.6539,-55.5741,-20.9404,0.6191,1.4648,0.5413,2.3659,0.8743,0.3695,0.5991,1.5001,1.0811,2.5038,1.8044,0.7207,0.0017,8.8865,0.5049,-0.0445,-0.1496,-0.5621,-0.316,0.1297,-35.9083,98.715,9.9355,53.5965,-4.062,-2.6694,315.5611,17.764,65.2359,-0.5637,-0.2935,82.6046,9.0887,33.931,-0.875,13.4516,122.3323,9.0943,0.5593,1.0932,1.9545,0.3128,1.195,3.8201,1.8288,2.7162,1.4852,0.2538,0.5851,2.3053,0.8216,1.5796,1.9226,0.09,59.0125,0.6071,-0.1662,0.1595,DESTRA_PANTALONI
0.281,13.8296,3.7188,25.3436,-0.8325,0.1928,45.5958,6.7525,44.6092,-0.5321,-0.2531,16.1413,4.0176,21.6313,-0.7913,7.5439,18.836,4.34,29.803,0.0267,1.4577,-1.1103,0.0373,-0.7617,0.0256,-0.0336,0.5507,0.9256,0.8569,1.6807,1.5559,0.9257,0.3033,0.8568,0.7342,2.8248,2.4207,0.8569,0.7432,1.2049,-14.099,1.6213,-18.972,-11.7018,0.475,1.1453,0.4517,2.4112,0.9509,0.3944,0.5681,1.1716,0.8504,2.0623,1.4968,0.7258,0.0011,11.3768,-0.0298,-0.1428,0.0187,-0.0928,0.1938,0.1817,-13.2379,706.7341,26.5845,72.8668,-1.3194,31.4989,83.9347,9.1616,31.8695,0.3263,-17.6616,38.9872,6.244,38.5239,?,-0.4203,0.7495,-1.7835,2.9017,4.2576,1.4673,8.42,18.1273,2.1529,-2.6856,1.076,-0.4006,0.6641,0,0,2.2864,1.8915,0.8273,0.0981,76.4669,0.4765,-0.4427,0.0162,DESTRA_PANTALONI
-0.2931,0.1915,0.4376,1.8793,-1.8167,-0.3392,0.8869,0.9417,4.9326,-0.9399,-0.2375,0.521,0.7218,3.7328,-0.8886,1.166,0.4972,0.7051,3.1461,0.0205,0.8638,1.2338,-0.2513,1.4283,-0.291,-0.2037,0.4647,0.6063,0.6206,1.3048,1.3356,1.0237,0.2159,0.3676,0.3851,1.7024,1.7839,1.0479,0.5072,0.6901,-18.374,1.3607,-36.2277,-26.624,0.2624,0.3376,0.2077,1.2865,0.7916,0.6153,0.381,0.5035,0.5973,1.3214,1.5678,1.1865,0.0025,1.8197,0.0178,0.053,-0.1626,0.9836,0.0249,0.0647,15.488,5.049,2.247,7.5,0.6155,-43.1186,0.3849,0.6204,44.248,?,-1.8627,24.2929,4.9288,14.557,-2.8457,-0.3592,-8.3148,23.1485,3.6217,0.4559,0.1259,13.1166,0.2078,0.0158,-0.2713,-1.1143,4.1078,0,5.1525,0,0.1695,0.5152,3.0396,0.2281,62.9002,0.511,0.8633,0.0955,DESTRA_PANTALONI
-0.1137,1.6005,1.2651,7.3495,-1.0055,-1.5263,4.5844,2.1411,10.2043,-2.2615,0.1789,1.7195,1.3113,6.0334,-0.495,2.922,1.7409,1.3194,6.3477,0.1071,0.0745,-0.6353,-0.0389,-8.529,-0.5223,0.0612,0.5909,0.9648,0.9588,1.6328,1.6228,0.9939,0.3491,0.9308,0.9194,2.666,2.6334,0.9878,0.5208,1.8444,-4.8417,3.5418,-9.2975,-2.6251,1.1713,0.9081,0.5155,0.7753,0.4401,0.5677,0.7202,1.2181,1.1578,1.6913,1.6076,0.9505,0.0077,4.2646,0.4811,0.0021,-0.3602,-0.3247,-0.6854,0.4012,-23.8254,29.6639,5.4465,36.3965,?,42.1479,23.9704,4.896,16.6532,0.6553,5.2989,25.107,5.0107,21.2676,-0.0422,-0.5653,-4.4963,7.954,1.1124,1.087,0.9771,1.2375,1.1815,0.9547,-1.1495,42.293,-36.7913,0,0,2.3676,2.1856,1.7114,0.783,0.2423,71.3288,0.8627,-0.0479,-0.5062,DESTRA_PANTALONI
-0.3279,1.4432,1.2013,7.0215,-0.8449,-0.2434,0.8868,0.9417,4.4305,-2.1826,-0.2727,2.3691,1.5392,7.168,-1.5363,1.9087,1.2971,1.1389,4.7456,0.0913,1.3475,1.2024,-0.1718,0.8923,-0.1275,-0.1429,1.2757,0.7805,1.0548,0.6118,0.8269,1.3515,1.6273,0.6092,1.1126,0.3743,0.6837,1.8265,1.0584,0.7406,-6.7481,0.6998,-6.3761,-9.1116,2.7339,1.3467,0.7288,0.4926,0.2666,0.5412,1.5848,0.9796,1.4796,0.6181,0.9336,1.5105,0.0024,2.9743,-0.48,0.5043,0.1875,0.2336,-0.5636,-0.2052,-81.4129,70.9807,8.425,99.3546,?,54.0936,68.1643,8.2562,27.8483,0.6217,-37.0142,138.0094,11.7477,44.8122,?,-1.505,2.1995,-1.4614,1.0205,0.7172,0.7028,1.0413,0.5143,0.4939,-2.1709,2.2171,-1.0213,0,1,0,3.5677,2.2171,0.6214,0.52,172.5207,-0.799,-0.9569,0.922,DESTRA_PANTALONI
-0.4403,9.2032,3.0337,17.2352,-1.0494,-1.196,13.7582,3.7092,18.4725,-2.3531,-0.2013,9.7313,3.1195,17.3464,-0.7901,4.6735,12.5164,3.5378,16.4922,0.0073,0.3681,2.1873,-0.0942,5.9422,-0.2559,-0.0431,0.8179,0.9725,0.8575,1.189,1.0484,0.8818,0.6689,0.9457,0.7353,1.4138,1.0992,0.7775,0.6808,1.1527,-72.6843,1.6931,-106.7648,-63.057,1.5266,0.8679,0.5062,0.5685,0.3316,0.5833,0.933,0.9936,1.0451,1.0649,1.1201,1.0518,0.0033,7.2922,0.8172,0.0919,-0.546,0.3854,-0.6569,0.0521,-17.807,52.0478,7.2144,40.2649,?,-29.4848,69.5111,8.3373,44.487,-4.0546,-21.0138,32.2116,5.6755,30.2719,-4.184,0.6039,0.8474,1.4031,0.8653,1.2711,1.469,0.7488,1.6158,2.158,1.1283,1.648,1.4606,0,0,1.5072,0.9051,1.3301,1.4696,0.1024,68.936,-0.9293,-0.8066,0.9282,DESTRA_PANTALONI
-0.3583,4.8955,2.2126,17.5465,-1.0404,-0.803,14.2813,3.7791,28.613,-1.5157,0.1112,9.0413,3.0069,16.6649,-0.693,4.3195,10.3459,3.2165,19.3345,0.0199,0.4462,-3.2223,-0.0829,-7.2218,-0.1859,0.0257,0.5855,0.7358,0.6879,1.2568,1.1749,0.9348,0.3428,0.5415,0.4732,1.5796,1.3804,0.8739,0.519,1.3115,-22.7812,2.5271,-43.8949,-17.3697,0.7561,0.8736,0.4359,1.1555,0.5766,0.499,0.6132,1.0529,0.9075,1.717,1.4799,0.8619,0.0046,6.4547,0.1889,0.2733,-0.155,-0.6132,-0.396,0.3923,-94.172,20.1659,4.4906,100.75,?,-18.328,426.4244,20.65,61.6875,-3.2179,-2.7384,79.683,8.9265,30.625,-1.7684,5.1382,34.3894,6.6929,0.2175,0.5031,2.3133,0.0473,0.2531,5.3515,2.1408,5.1502,2.4058,0,0,1.322,1.6332,3.2898,2.0143,0.4947,122.3479,0.8198,0.4526,0.0942,DESTRA_PANTALONI
0.3093,11.8214,3.4382,19.5867,-0.61,-2.3401,11.8338,3.44,15.2543,-3.5251,0.0522,15.5434,3.9425,19.7346,-0.7275,5.1058,18.7039,4.3248,14.9371,0.0048,-0.1322,5.9229,0.0606,-44.8161,-0.4583,0.0102,0.9995,0.8721,0.795,0.8725,0.7954,0.9116,0.999,0.7605,0.632,0.7613,0.6327,0.831,0.6245,0.8929,-103.4524,1.4298,-165.6604,-115.8598,3.6089,1.065,0.8106,0.2951,0.2246,0.7611,1.284,0.9925,1.3113,0.773,1.0212,1.3212,0.0061,7.9151,0.3101,0.4372,0.1131,0.203,-0.8063,0.2236,-14.4993,107.7151,10.3786,39.299,?,-24.3193,446.265,21.125,72.0581,-1.0565,-24.4787,41.8228,6.4671,30.2399,?,0.5962,0.5923,0.9935,0.4913,1.6048,3.2666,0.2414,2.5755,10.6704,1.0616,1.2996,1.2242,0,1,0,0.5454,1.2996,2.3829,0.0962,70.2303,-0.556,-0.9691,0.6864,DESTRA_PANTALONI
-0.5875,6.9451,2.6353,15.1074,-1.1479,-1.9497,7.9514,2.8198,11.8935,-9.8621,-0.0728,9.5416,3.0889,16.6544,-0.5334,3.7941,14.1945,3.7676,14.6618,0.0267,0.3013,8.0648,-0.1548,26.7658,-0.5139,-0.0192,0.9346,0.8532,0.6995,0.9129,0.7484,0.8199,0.8734,0.7279,0.4893,0.8333,0.5602,0.6722,0.7477,1.3936,-20.1029,1.864,-26.8877,-14.4248,6.4237,0.6476,0.4669,0.1008,0.0727,0.721,1.2702,0.9071,1.0304,0.7141,0.8112,1.1359,0.0102,5.9485,0.6484,0.2434,-0.3473,-0.0539,-0.9067,0.2488,-20.1731,93.4698,9.668,44.9466,?,-25.8666,351.132,18.7385,64.8419,-1.5554,-18.2634,205.8508,14.3475,53.9962,-1.5173,0.7799,1.1046,1.4163,0.5159,0.6738,1.306,0.2662,0.4541,1.7058,1.1388,1.381,1.2127,0,0,1.183,0.6932,0.8324,1.2009,0.1877,72.3256,-0.8785,-0.5818,0.8036,DESTRA_PANTALONI
-0.583,3.2735,1.8093,10.4059,-0.7033,-0.911,7.0166,2.6489,17.2589,-2.1639,-0.1497,6.9158,2.6298,33.4122,-0.3964,3.2009,8.1522,2.8552,24.0326,0.0175,0.64,3.8942,-0.1821,6.0848,-0.2846,-0.0468,0.683,0.688,0.6337,1.0073,0.9277,0.9211,0.4665,0.4733,0.4016,1.0146,0.8607,0.8483,0.364,0.453,-10.0285,1.2445,-27.5501,-22.1378,1.1199,0.2553,0.2497,0.228,0.223,0.9782,0.6029,0.3114,0.433,0.5165,0.7181,1.3903,0.0029,4.871,-0.5779,-0.2988,0.3035,0.3985,-0.5734,-0.0901,-3.1594,170.8903,13.0725,48.4787,-3.8676,-26.5515,53.4791,7.3129,40.6784,-6.1376,-19.6368,23.2961,4.8266,24.2996,?,0.119,0.1609,1.3521,1.7876,2.7084,1.5151,3.1955,7.3356,2.2956,1.1012,1.5852,1.4395,1.7475,0,0,1.1918,1.995,1.674,0.0892,55.1037,-0.7733,-0.7069,0.4333,SINISTRA_PANTALONI
0.0173,0.2059,0.4538,1.9194,-0.9729,0.117,0.3277,0.5724,2.7473,-0.88,-0.0493,0.3077,0.5547,3.3867,-0.554,0.8234,0.1797,0.4239,2.4339,0.0615,0.1478,-0.3508,0.021,-2.3737,0.142,-0.0598,0.7928,0.8181,1.0704,1.0319,1.3502,1.3085,0.6285,0.6692,1.1458,1.0649,1.8231,1.7121,0.736,0.7839,-5.9331,1.0651,-8.061,-7.5682,0.6657,0.4464,0.3751,0.6705,0.5635,0.8404,0.6986,0.5667,0.7886,0.8112,1.1288,1.3915,0.0003,1.2446,0.2588,-0.3269,0.2877,-0.2416,0.4256,0.1589,-38.4601,1.8029,1.3427,39.7186,?,-0.3325,3.8452,1.9609,6.3583,-1.1636,15.7415,25.0273,5.0027,17.6407,0.3875,115.6598,-2.4432,-0.0211,0.6847,0.2684,0.392,0.4689,0.072,0.1536,11.6154,-3.5594,-0.3064,0,0,0.102,6.2467,2.2515,0.3604,0.1111,55.9951,0.5059,0.9124,0.7666,SINISTRA_PANTALONI
-0.529,3.2422,1.8006,12.7403,-0.6031,-1.2205,6.9044,2.6276,17.5494,-3.209,-0.3368,7.8311,2.7984,18.5151,-0.9362,3.576,7.0729,2.6595,15.9697,0.0101,0.4334,1.5707,-0.1479,3.6242,-0.3413,-0.0942,0.6853,0.6434,0.677,0.939,0.988,1.0522,0.4696,0.414,0.4584,0.8817,0.9762,1.1072,0.3582,0.5354,-29.3086,1.4945,-81.8123,-54.7413,1.906,0.8311,0.4926,0.436,0.2584,0.5927,0.726,0.6881,0.7978,0.9478,1.0989,1.1594,0.0037,5.4864,0.2996,0.07,0.0414,0.6118,-0.6034,-0.1788,-21.504,548.1743,23.4131,58.6792,-2.6493,-18.5074,143.0599,11.9608,38.4583,-12.3567,-6.6083,157.3271,12.543,38.4583,-1.3742,1.1619,3.2541,2.8006,1.9575,1.8666,0.9536,3.8318,3.4843,0.9093,1.1973,1.9138,1.5984,5.5845,0.9927,0.1778,1.5258,1.5258,1,0.0792,60.095,-0.868,-0.5701,0.2839,SINISTRA_PANTALONI
0.0433,0.3721,0.61,2.5223,-0.9613,-0.601,0.8238,0.9076,3.5448,-1.7792,0.1411,0.7443,0.8627,4.7551,-0.2578,1.3489,0.5038,0.7098,3.6853,0.0449,-0.072,0.3066,0.0321,-4.2603,-0.4456,0.1046,0.6721,0.7071,0.8594,1.052,1.2787,1.2155,0.4517,0.4999,0.7386,1.1067,1.6351,1.4774,0.5448,1.2684,-7.1292,2.3284,-13.0869,-5.6207,1.0083,0.3402,0.3333,0.3374,0.3306,0.9797,0.7115,0.5304,0.6844,0.7455,0.9619,1.2903,0.0017,1.9162,0.6968,-0.2161,-0.5903,0.2662,-0.3174,0.5365,-38.2627,0.0666,0.2581,38.6993,?,-1.4306,0.3813,0.6175,2.7588,?,21.4676,0.244,0.494,2.0401,0.9093,26.7456,-1.7823,-0.0666,0.418,0.5225,1.25,0.1747,0.273,1.5626,14.0277,-1.8916,-0.1348,1,0,0,14.0277,18.9693,1.3523,0.1233,61.1609,-0.7307,0.5749,-0.4207,SINISTRA_PANTALONI
-0.406,1.3651,1.1684,7.7332,-2.1709,-0.68,2.7181,1.6487,13.0602,-1.8104,-0.0399,2.8021,1.6739,15.0027,-0.4664,2.1295,2.9791,1.726,14.1639,0.0071,0.5971,10.1714,-0.1906,17.0356,-0.3193,-0.0187,0.7087,0.698,0.6769,0.9849,0.9552,0.9698,0.5022,0.4872,0.4582,0.97,0.9124,0.9406,0.6293,1.1096,-52.4077,1.7632,-83.2789,-47.2316,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.546,0.8705,0.9221,1.0592,0.0021,3.3251,0.609,-0.2763,-0.3445,-0.065,-0.4178,0.5665,-23.5533,59.1693,7.6922,43.0786,?,-20.7184,104.23,10.2093,44.3375,-1.7371,-26.9714,24.2138,4.9208,32.8186,?,1.1368,0.8733,0.7682,0.7534,1.5632,2.0747,0.5677,2.4436,4.3046,1.5309,1.3126,0.8574,0,1,0,0.9716,1.3126,1.351,0.1112,72.5814,-0.9281,-0.8958,0.8385,SINISTRA_PANTALONI
-0.0882,0.2532,0.5031,2.2347,-1.05,-0.292,0.5155,0.718,3.1402,-1.1989,-0.097,0.5646,0.7514,4.2209,-0.5754,1.113,0.197,0.4438,2.4756,0.1032,0.3019,0.9089,-0.0792,3.0104,-0.2623,-0.0871,0.7008,0.6696,1.1337,0.9556,1.6178,1.6931,0.4911,0.4484,1.2854,0.9131,2.6173,2.8665,0.6685,0.7424,-4.0154,1.1106,-6.0066,-5.4084,0.7633,0.4069,0.3949,0.533,0.5173,0.9705,0.7116,0.5294,0.9027,0.744,1.2684,1.705,0.0009,1.6605,0.2086,-0.3676,0.0365,-0.0422,-0.1945,0.4331,-35.6218,0.1964,0.4431,36.6592,?,-8.1941,1.7992,1.3414,11.0992,?,22.4819,0.4228,0.6502,3.0594,0.8738,4.3472,-1.5845,-0.3645,0.3304,0.6815,2.0629,0.1091,0.4645,4.2555,3.3029,-1.7309,-0.5241,1,0,0,3.3029,11.9825,3.6279,0.115,66.2979,-0.7075,-0.1853,0.4639,SINISTRA_PANTALONI
0.1494,4.9651,2.2283,16.0241,-0.5947,-0.242,11.0776,3.3283,18.5577,-2.3285,0.2427,14.5692,3.817,16.2767,-1.1856,4.7118,8.551,2.9242,15.7588,0.0217,-0.6172,0.6154,0.0317,-0.9971,-0.0514,0.0515,0.6695,0.5838,0.762,0.872,1.1382,1.3053,0.4482,0.3408,0.5807,0.7603,1.2955,1.7038,0.4603,0.6768,-17.0861,1.4703,-37.1181,-25.245,1.8022,1.3493,0.6238,0.7487,0.3461,0.4623,0.8635,0.9845,1.0168,1.1401,1.1776,1.0329,0.001,7.3221,0.6233,0.3918,0.0509,0.8629,-0.3106,-0.0917,-8.9133,219.115,14.8025,52.919,-0.4899,-28.5874,10.3495,3.2171,33.4198,?,-30.7639,1.7589,1.3263,32.6996,?,0.3118,0.2897,0.9293,4.6013,11.1612,2.4257,21.1716,124.5717,5.8839,0.5206,0.5321,1.022,0,0,1,1.5835,1.6183,1.022,0.1139,75.6288,0.5643,0.2106,-0.1257,SINISTRA_PANTALONI
1.0094,21.5749,4.6449,30.3367,-1.5669,-2.7265,11.6528,3.4136,18.2564,-3.5504,0.6196,23.4395,4.8414,26.3978,-0.6086,6.2019,27.0401,5.2,20.9853,0.0157,-0.3702,1.6291,0.1628,-4.4004,-0.4396,0.0999,1.3607,0.9594,0.8932,0.7051,0.6565,0.931,1.8515,0.9204,0.7979,0.4971,0.4309,0.8668,1.3,1.8543,-55.408,1.4263,-42.6202,-29.8815,2.9457,0.7202,0.5543,0.2445,0.1882,0.7698,1.6617,1.1492,1.4456,0.6916,0.87,1.2579,0.0154,9.5727,-0.5372,-0.4798,-0.2868,0.4438,-0.3917,0.3616,38.778,111.9774,10.5819,42,0.1894,33.7191,333.7574,18.269,97.75,-0.3345,20.8161,277.0678,16.6454,65,-0.3542,1.15,1.8629,1.6199,0.5792,0.6357,1.0975,0.3355,0.4042,1.2046,-0.4005,-0.5772,1.4412,0.7073,1.0794,1.526,0.4297,0.6462,1.5038,0.2888,96.7344,0.427,-0.3756,0.1355,SINISTRA_PANTALONI
-1.2114,4.222,2.0547,6.6821,-9.5689,-0.2324,1.1965,1.0938,5.1793,-1.9624,0.6146,5.158,2.2711,9.7751,-0.4118,2.5701,5.8705,2.4229,7.6561,0.0366,5.2127,-1.971,-0.4714,-0.3781,-0.0904,0.2391,1.8785,0.9047,0.848,0.4816,0.4515,0.9374,3.5287,0.8185,0.7192,0.232,0.2038,0.8786,1.7633,2.1217,-20.8011,1.2033,-11.7965,-9.8038,0.3616,0.0913,0.0796,0.2525,0.22,0.8712,1.2902,0.6836,0.8728,0.5298,0.6765,1.2768,0.0313,3.8356,0.0766,-0.6679,-0.8746,-0.4205,-0.398,0.7781,5.9652,176.6982,13.2928,48.5625,-0.3777,0.7647,4.8475,2.2017,10.375,-0.2481,-47.4853,90.3194,9.5037,53.0625,?,7.8004,-0.1256,-0.0161,6.0375,1.3987,0.2317,36.4514,1.9564,0.0537,6.4545,0.2509,0.0389,4.2406,0,0,4.6807,0.9152,0.1955,0.2751,61.3481,0.3216,0.6984,0.4169,SINISTRA_PANTALONI
