@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0628,3.1576,1.777,8.9696,-0.9968,-0.2275,8.8892,2.9815,13.7912,-1.3549,0.1999,8.388,2.8962,14.6385,-0.8802,4.1211,3.5471,1.8834,9.0701,0.0141,0.2762,-0.3144,-0.0152,-1.1382,-0.0552,0.0485,0.596,0.6135,0.9435,1.0294,1.583,1.5378,0.3552,0.3764,0.8902,1.0598,2.506,2.3647,0.5643,0.6534,-34.4957,1.1579,-61.13,-52.7942,0.767,0.577,0.4883,0.7522,0.6366,0.8463,0.6504,0.6127,0.9889,0.9421,1.5205,1.6139,0.0008,6.1941,0.3964,0.0404,-0.106,-0.0294,-0.261,0.3453,0.145,189.7172,13.7738,39.238,-1.4586,-23.8155,20.6715,4.5466,37.7396,?,-110.8343,3.1274,1.7684,113.6398,?,-0.0061,-0.0013,0.2149,3.0295,7.7887,2.571,9.1777,60.6637,6.6099,0.6168,0.2048,0.3321,0,0,1,1.0397,0.3453,0.3321,0.2892,147.4445,0.7937,-0.8803,-0.7225,TASCA_GIACCA_ALTA
-0.0644,2.9663,1.7223,14.3442,-2.5565,-0.0588,45.618,6.7541,59.6104,-0.3288,0.2505,25.1709,5.0171,39.7139,-0.4115,6.298,34.1609,5.8447,52.4179,0.0145,1.0954,-0.2569,-0.0102,-0.2345,-0.0093,0.0398,0.255,0.3433,0.2947,1.3462,1.1556,0.8584,0.065,0.1178,0.0868,1.8123,1.3354,0.7368,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0899,0.1433,0.0758,1.5944,0.8434,0.529,0.2406,0.3612,0.2736,1.501,1.1372,0.7576,0.0007,9.1439,-0.2513,-0.1505,-0.297,0.7241,0.6399,0.5639,-8.7579,14.828,3.8507,19.6198,-3.3601,-42.1256,199.3676,14.1198,57.5394,?,-106.7861,39.0962,6.2527,115.4999,?,0.2079,0.082,0.3945,0.2727,0.6158,2.2582,0.0744,0.3793,5.0994,0.2628,0.1309,0.4982,0,0,1,0.341,0.1699,0.4982,0.2975,157.8318,0.0831,0.1639,-0.9407,TASCA_GIACCA_ALTA
-0.0881,4.2788,2.0685,16.47,-1.9606,-0.1536,8.7338,2.9553,16.671,-1.2056,0.159,15.1026,3.8862,21.8028,-1.2382,4.6943,6.135,2.4769,13.2551,0.0525,0.5736,-0.5542,-0.0188,-0.9661,-0.0327,0.0339,0.6999,0.5323,0.8351,0.7605,1.1931,1.569,0.4899,0.2833,0.6974,0.5783,1.4236,2.4617,1.1969,0.9043,-14.8398,0.7555,-12.3983,-16.411,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2425,0.7646,1.2577,1.6449,0.0006,6.9806,0.3568,0.1727,-0.1048,-0.1098,-0.1306,0.323,2.5988,76.5521,8.7494,25.7385,-1.2001,-22.1716,57.8324,7.6048,39.0594,?,-113.6887,0.3203,0.566,115.1993,?,-0.1172,-0.0229,0.195,1.1505,15.4586,13.4362,1.3237,238.9683,180.532,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.2896,144.41,0.938,-0.0364,-0.145,TASCA_GIACCA_ALTA
-0.0628,3.1576,1.777,8.9696,-0.9968,-0.2275,8.8892,2.9815,13.7912,-1.3549,0.1999,8.388,2.8962,14.6385,-0.8802,4.1211,3.5471,1.8834,9.0701,0.0141,0.2762,-0.3144,-0.0152,-1.1382,-0.0552,0.0485,0.596,0.6135,0.9435,1.0294,1.583,1.5378,0.3552,0.3764,0.8902,1.0598,2.506,2.3647,0.5643,0.6534,-34.4957,1.1579,-61.13,-52.7942,0.767,0.577,0.4883,0.7522,0.6366,0.8463,0.6504,0.6127,0.9889,0.9421,1.5205,1.6139,0.0008,6.1941,0.3964,0.0404,-0.106,-0.0294,-0.261,0.3453,0.145,189.7172,13.7738,39.238,-1.4586,-23.8155,20.6715,4.5466,37.7396,?,-110.8343,3.1274,1.7684,113.6398,?,-0.0061,-0.0013,0.2149,3.0295,7.7887,2.571,9.1777,60.6637,6.6099,0.6168,0.2048,0.3321,0,0,1,1.0397,0.3453,0.3321,0.2892,147.4445,0.7937,-0.8803,-0.7225,TASCA_GIACCA_ALTA
-0.7141,2.2904,1.5134,10.4514,-1.1093,0.0758,4.5798,2.14,11.532,-0.8425,-0.0284,1.9702,1.4036,6.8046,-1.0527,2.5787,2.7072,1.6453,7.8983,0.017,-9.4262,25.1578,-0.2769,-2.6689,0.0294,-0.011,0.7072,1.0782,0.9198,1.5246,1.3007,0.8531,0.5001,1.1625,0.846,2.3245,1.6917,0.7278,1.0423,1.5751,-40.1559,1.5111,-38.525,-25.4948,0.7917,1.4948,0.6167,1.8881,0.7789,0.4126,0.9063,1.5359,1.3232,1.6947,1.4601,0.8615,0.0019,3.9915,-0.7474,-0.3382,-0.2273,0.6567,0.101,-0.0804,8.3722,14.4873,3.8062,14.0411,0.1731,-30.1035,3.1926,1.7868,34.259,?,-14.8323,163.9841,12.8056,49.4385,-0.877,-0.2781,-0.5645,2.0296,2.1302,0.2972,0.1395,4.5377,0.0883,0.0195,-0.0858,-0.1272,1.4832,0,0.6447,0,0.4099,0.284,0.693,0.0917,57.5183,-0.7536,0.8327,-0.4827,TASCA_GIACCA_ALTA
0.0629,3.9989,1.9997,11.6458,-1.2009,-0.7452,4.5894,2.1423,13.8442,-0.9203,-0.3487,1.8866,1.3735,6.4139,-1.1079,2.922,2.6178,1.618,8.147,0.0414,-0.0845,-0.1805,0.0215,2.1372,-0.255,-0.1193,0.9335,1.4559,1.236,1.5597,1.3241,0.8489,0.8713,2.1196,1.5276,2.4326,1.7532,0.7207,0.9577,1.8849,-18.0452,1.9681,-18.8415,-9.5736,0.734,1.739,0.6226,2.3694,0.8483,0.358,0.8412,1.8157,1.4294,2.1585,1.6993,0.7873,0.0022,4.3572,0.5514,-0.0615,-0.0184,0.0104,-0.2746,-0.1186,5.5762,430.1737,20.7406,53.3997,-0.4016,-6.7619,59.8868,7.7387,28.1982,-1.9375,-26.8769,123.1649,11.098,37.439,?,-0.8247,-0.2075,0.2516,2.6801,1.8689,0.6973,7.1831,3.4927,0.4862,0.8226,0.4087,0.4968,3.969,0,0,1.8937,1.4263,0.7532,0.0752,53.3397,-0.6501,0.9589,-0.4399,TASCA_GIACCA_ALTA
-0.2031,0.8652,0.9301,4.705,-1.2023,-0.0024,1.08,1.0392,5.9297,-1.0716,0.1228,0.689,0.83,5.2573,-0.3968,1.3513,0.8644,0.9297,4.0573,0.0646,84.6087,-1.6535,-0.1503,-0.0195,-0.0018,0.0909,0.895,1.1206,1.0005,1.252,1.1178,0.8928,0.8011,1.2557,1.0009,1.5676,1.2495,0.7971,0.8374,1.7199,-9.164,2.0538,-10.9432,-5.3282,0.7464,0.5676,0.4925,0.7605,0.6599,0.8677,0.7935,0.8949,1.1596,1.1279,1.4615,1.2958,0.0007,2.0132,-0.5394,0.4289,-0.0835,0.2604,0.2773,0.3575,-27.7227,18.478,4.2986,34.0195,?,-18.7472,22.7576,4.7705,27.24,?,-23.7439,11.0026,3.317,28.7399,?,1.4788,1.1676,0.7896,0.9011,1.2959,1.4382,0.8119,1.6794,2.0684,1.2489,1.1837,0.9478,1,1,1,1.2489,1.1837,0.9478,0.1179,70.2138,-0.9956,0.4803,-0.4856,TASCA_GIACCA_ALTA
0.462,0.5111,0.7149,3.064,-0.4956,0.2886,1.0355,1.0176,4.7572,-0.5159,0.0424,1.0153,1.0076,5.8999,-0.7086,1.4026,0.8932,0.9451,4.4991,0.0262,1.6009,10.8852,0.3294,6.7992,0.2058,0.0303,0.7026,0.7095,0.7565,1.0099,1.0767,1.0662,0.4936,0.5034,0.5722,1.0199,1.1593,1.1367,0.6271,0.415,-8.3859,0.6617,-13.3716,-20.2093,0.6528,0.5933,0.4434,0.9088,0.6793,0.7474,0.6441,0.5193,0.681,0.8063,1.0574,1.3114,0.0015,2.1541,0.121,-0.0112,0.2219,0.8753,0.6665,0.5643,-20.6238,13.5058,3.675,25.8591,?,-39.2241,21.6919,4.6575,45.1187,?,4.442,47.1783,6.8686,22.3785,-0.1167,0.5258,-4.6429,-8.8304,0.7891,0.535,0.6781,0.6226,0.2863,0.4598,0.5731,11.0548,19.2883,1,0,0,0.5731,1.1555,2.0162,0.1204,65.3462,-0.9812,0.6577,-0.6045,TASCA_GIACCA_ALTA
-0.2457,4.6686,2.1607,13.275,-1.646,-1.4839,15.1614,3.8938,19.768,-2.8459,-0.1481,11.977,3.4608,16.1822,-0.6552,4.785,11.1952,3.3459,15.7312,0.0529,0.1656,1.6586,-0.0513,10.0173,-0.3101,-0.031,0.5549,0.6243,0.6458,1.1251,1.1637,1.0343,0.3079,0.3898,0.417,1.2659,1.3543,1.0698,0.5645,1.2892,-9.4022,2.2836,-16.6547,-7.2931,0.9761,0.5132,0.3021,0.5258,0.3095,0.5886,0.6715,0.8203,0.8439,1.2216,1.2566,1.0287,0.0039,6.8728,0.5209,-0.013,-0.4295,-0.0307,-0.8537,0.1614,2.0604,123.453,11.1109,44.4595,-3.6604,-15.123,10.3836,3.2224,23.8785,-27.4527,-114.8152,8.5784,2.9289,117.1188,?,-0.1362,-0.0179,0.1317,3.4481,3.7936,1.1002,11.8892,14.3911,1.2104,1.5157,0.2982,0.1967,11.3673,0,0,1.8619,0.3796,0.2039,0.3032,138.5977,-0.0414,-0.817,0.4229,TASCA_GIACCA_BASSA
-0.1056,5.4989,2.345,13.5678,-1.494,-1.0215,8.5919,2.9312,22.1172,-0.6335,0.0663,7.5951,2.7559,14.266,-0.7105,4.0044,6.7096,2.5903,13.7501,0.0523,0.1034,-1.5934,-0.0264,-15.4158,-0.2551,0.0165,0.8,0.8509,0.9053,1.0636,1.1316,1.0639,0.64,0.724,0.8196,1.1312,1.2805,1.132,0.9476,1.3716,-10.7172,1.4475,-11.31,-7.8135,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9511,0.9867,1.5503,1.6085,1.0375,0.0027,6.0758,0.5229,0.2606,-0.261,0.2109,-0.427,0.208,-17.5871,64.9427,8.0587,38.7589,?,-21.4871,68.2679,8.2624,41.3376,-2.5887,-106.7415,51.2964,7.1621,112.0789,?,0.8185,0.1648,0.2013,0.9753,1.1252,1.1536,0.9513,1.266,1.3309,1.2998,0.3458,0.2661,0,1,0,0.9376,0.3458,0.3688,0.2902,146.7086,-0.3441,-0.9201,0.6539,TASCA_GIACCA_BASSA
-0.2457,4.6686,2.1607,13.275,-1.646,-1.4839,15.1614,3.8938,19.768,-2.8459,-0.1481,11.977,3.4608,16.1822,-0.6552,4.785,11.1952,3.3459,15.7312,0.0529,0.1656,1.6586,-0.0513,10.0173,-0.3101,-0.031,0.5549,0.6243,0.6458,1.1251,1.1637,1.0343,0.3079,0.3898,0.417,1.2659,1.3543,1.0698,0.5645,1.2892,-9.4022,2.2836,-16.6547,-7.2931,0.9761,0.5132,0.3021,0.5258,0.3095,0.5886,0.6715,0.8203,0.8439,1.2216,1.2566,1.0287,0.0039,6.8728,0.5209,-0.013,-0.4295,-0.0307,-0.8537,0.1614,2.0604,123.453,11.1109,44.4595,-3.6604,-15.123,10.3836,3.2224,23.8785,-27.4527,-114.8152,8.5784,2.9289,117.1188,?,-0.1362,-0.0179,0.1317,3.4481,3.7936,1.1002,11.8892,14.3911,1.2104,1.5157,0.2982,0.1967,11.3673,0,0,1.8619,0.3796,0.2039,0.3032,138.5977,-0.0414,-0.817,0.4229,TASCA_GIACCA_BASSA
-0.1056,5.4989,2.345,13.5678,-1.494,-1.0215,8.5919,2.9312,22.1172,-0.6335,0.0663,7.5951,2.7559,14.266,-0.7105,4.0044,6.7096,2.5903,13.7501,0.0523,0.1034,-1.5934,-0.0264,-15.4158,-0.2551,0.0165,0.8,0.8509,0.9053,1.0636,1.1316,1.0639,0.64,0.724,0.8196,1.1312,1.2805,1.132,0.9476,1.3716,-10.7172,1.4475,-11.31,-7.8135,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9511,0.9867,1.5503,1.6085,1.0375,0.0027,6.0758,0.5229,0.2606,-0.261,0.2109,-0.427,0.208,-17.5871,64.9427,8.0587,38.7589,?,-21.4871,68.2679,8.2624,41.3376,-2.5887,-106.7415,51.2964,7.1621,112.0789,?,0.8185,0.1648,0.2013,0.9753,1.1252,1.1536,0.9513,1.266,1.3309,1.2998,0.3458,0.2661,0,1,0,0.9376,0.3458,0.3688,0.2902,146.7086,-0.3441,-0.9201,0.6539,TASCA_GIACCA_BASSA
-0.0961,8.4605,2.9087,35.9036,-1.6811,-0.9117,29.6322,5.4435,47.3402,-0.3871,-0.1459,7.3655,2.714,18.8316,-0.9125,4.1676,28.9513,5.3806,41.3319,0.0003,0.1054,0.6588,-0.0231,6.2498,-0.2188,-0.035,0.5343,1.0718,0.5406,2.0058,1.0117,0.5044,0.2855,1.1487,0.2922,4.0231,1.0235,0.2544,1.7041,2.5055,-2154.429,1.4703,-1264.2446,-859.8729,0.3924,1.36,0.3239,3.4662,0.8255,0.2382,0.7584,1.9066,0.8687,2.5139,1.1454,0.4556,0.0025,6.2878,0.1046,0.2889,0.1647,0.6373,0.4295,0.1438,-1.9892,186.7936,13.6672,45.5994,-0.4961,-8.862,105.6887,10.2805,36.4792,-2.8728,-34.4343,44.1282,6.6429,41.2796,?,0.2245,0.0578,0.2574,1.3294,2.0574,1.5476,1.7674,4.233,2.395,0.5588,0.3663,0.6555,3.2359,0,0,1.25,1.1046,0.8837,0.0942,55.6219,0.4877,0.7498,-0.1627,TASCA_GIACCA_BASSA
