@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0997,5.0497,2.2471,12.1321,-1.1615,-0.2449,5.0558,2.2485,8.1944,-0.8291,-0.113,6.9985,2.6455,12.3347,-0.6967,3.8116,2.6583,1.6304,7.6972,0.0423,-0.4069,-0.8815,0.0261,2.1664,-0.0643,-0.0297,0.9994,0.8494,1.3782,0.8499,1.3791,1.6226,0.9988,0.7215,1.8996,0.7224,1.9019,2.6327,1.7552,1.2872,-19.1748,0.7333,-10.9243,-14.8969,1.2528,0.7721,0.6983,0.6163,0.5574,0.9045,1.4805,0.9836,1.5762,0.6643,1.0646,1.6025,0.0015,5.769,0.122,0.3344,0.0979,-0.1575,-0.3192,0.3157,0.2954,0.0042,0.0648,0.2519,0.4438,-0.2953,0.0065,0.0807,0.3823,?,-0.1846,0.0075,0.0868,0.3482,?,-1.0004,-1.6001,1.5994,0.8033,0.7471,0.9301,0.6453,0.5582,0.865,-0.5257,-0.5771,1.0978,0,0,1,0.6588,0.7233,1.0978,0.0023,0.7752,-0.2391,0.0706,0.7804,?,?,?,?,?,GIACCA
0.0254,3.9674,1.9918,17.9608,-3.9705,0.6881,31.9432,5.6518,35.5691,-0.1849,0.2211,3.637,1.9071,10.9413,-1.1413,4.2479,22.0258,4.6932,32.7066,0.021,0.037,0.115,0.006,3.1126,0.162,0.052,0.3524,1.0444,0.4244,2.9636,1.2043,0.4064,0.1242,1.0908,0.1801,8.7829,1.4503,0.1651,2.5844,2.4603,-20.4893,0.952,-7.9282,-8.3281,0.1204,0.7072,0.1082,5.8747,0.8985,0.153,0.505,1.6416,0.5491,3.2509,1.0875,0.3345,0.0037,5.963,-0.6466,0.4713,-0.6334,-0.3669,0.8736,-0.327,0.6136,0.0007,0.0256,0.0939,0.8579,-0.2768,0.0005,0.0226,0.3203,?,-0.1815,0.0021,0.0456,0.2334,?,-2.2171,-3.3799,1.5245,1.1336,0.5621,0.4958,1.2851,0.3159,0.2458,-1.7693,-2.4284,1.3725,0,0,1,0.2931,0.4023,1.3725,0.0036,1.0719,0.2194,-0.2753,0.2196,?,?,?,?,?,GIACCA
-0.0927,9.4422,3.0728,16.4388,-1.2724,-0.0343,6.8045,2.6085,11.7085,-0.6895,0.1599,17.8704,4.2273,25.9837,-1.1828,5.26,6.4848,2.5465,14.1222,0.0665,2.7043,-0.5798,-0.0176,-0.2144,-0.0065,0.0304,1.178,0.7269,1.2067,0.6171,1.0244,1.66,1.3876,0.5284,1.456,0.3808,1.0493,2.7557,1.9262,0.6537,-9.1507,0.3394,-4.7506,-13.9977,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.404,0.6327,1.164,0.4506,0.8291,1.8399,0.0009,7.9295,0.5091,0.4512,0.0179,0.2524,0.1424,0.3716,0.3443,0.0051,0.0712,0.2135,0.5317,-0.2055,0.0115,0.1071,0.3132,?,-0.0833,0.0011,0.0327,0.162,?,-1.6752,-4.1312,2.4661,0.6642,2.179,3.2806,0.4411,4.7479,10.7626,-0.774,-1.4962,1.9332,0,0,1,0.6816,1.3177,1.9332,0.002,0.6331,-0.9094,-0.777,0.7395,?,?,?,?,?,GIACCA
0.0997,5.0497,2.2471,12.1321,-1.1615,-0.2449,5.0558,2.2485,8.1944,-0.8291,-0.113,6.9985,2.6455,12.3347,-0.6967,3.8116,2.6583,1.6304,7.6972,0.0423,-0.4069,-0.8815,0.0261,2.1664,-0.0643,-0.0297,0.9994,0.8494,1.3782,0.8499,1.3791,1.6226,0.9988,0.7215,1.8996,0.7224,1.9019,2.6327,1.7552,1.2872,-19.1748,0.7333,-10.9243,-14.8969,1.2528,0.7721,0.6983,0.6163,0.5574,0.9045,1.4805,0.9836,1.5762,0.6643,1.0646,1.6025,0.0015,5.769,0.122,0.3344,0.0979,-0.1575,-0.3192,0.3157,0.2954,0.0042,0.0648,0.2519,0.4438,-0.2953,0.0065,0.0807,0.3823,?,-0.1846,0.0075,0.0868,0.3482,?,-1.0004,-1.6001,1.5994,0.8033,0.7471,0.9301,0.6453,0.5582,0.865,-0.5257,-0.5771,1.0978,0,0,1,0.6588,0.7233,1.0978,0.0023,0.7752,-0.2391,0.0706,0.7804,?,?,?,?,?,GIACCA
0.6044,3.6565,1.9122,10.7972,-1.2854,-0.4015,4.3851,2.0941,9.0902,-1.2391,0.4202,2.6683,1.6335,10.6948,-0.7776,3.047,2.1289,1.4591,7.4974,0.02,-1.5054,1.4384,0.1984,-0.9555,-0.1318,0.1379,0.9132,1.1706,1.3106,1.282,1.4352,1.1195,0.8338,1.3704,1.7176,1.6434,2.0598,1.2534,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.7853,0.6175,0.6748,0.5307,0.7864,1.1878,1.0096,1.4401,0.85,1.2124,1.4265,0.0045,4.4471,0.6583,-0.0787,0.2273,-0.0112,0.1426,0.1555,-0.1455,0.0258,0.1607,0.4357,?,0.3414,0.0266,0.1631,0.4311,0.3102,0.8848,0.0144,0.12,0.3309,0.6603,-0.4261,-0.1644,0.3859,0.985,1.3386,1.3589,0.9703,1.7918,1.8467,-2.2483,-0.6774,0.3013,0,0,0.6414,1.0109,1.3167,1.3025,0.0051,1.3717,-0.9893,0.9897,-0.9817,?,?,?,?,?,GIACCA
0.3596,2.4937,1.5791,9.9416,-1.3781,-0.4993,1.9643,1.4015,8.7703,-0.8721,0.3738,3.4328,1.8528,10.9678,-1.1701,2.6373,1.454,1.2058,7.673,0.0793,-0.7204,0.9622,0.1364,-1.3357,-0.1893,0.1417,1.1267,0.8523,1.3096,0.7564,1.1623,1.5365,1.2695,0.7264,1.715,0.5722,1.351,2.3609,1.4101,0.9742,-8.7167,0.6909,-6.1816,-8.9475,0.8924,0.8271,0.5016,0.9269,0.5621,0.6065,1.1335,0.9064,1.2957,0.7996,1.143,1.4294,0.0039,3.937,0.2054,0.1495,0.0194,0.0832,-0.122,0.0853,0.532,0.0047,0.0683,0.3058,0.4979,0.4432,0.0229,0.1513,0.6323,0.1219,-0.2701,0.0021,0.0454,0.3531,?,1.2004,-1.9694,-1.6406,0.4512,1.5026,3.3302,0.2036,2.2577,11.0901,3.456,-0.8587,-0.2485,0.8458,0,0,0.4836,0.8659,1.7907,0.004,1.2453,0.056,0.0878,-0.9078,?,?,?,?,?,GIACCA
-0.0368,1.0742,1.0364,5.9711,-0.3954,0.2311,0.492,0.7014,2.7726,-0.3761,0.3117,0.4328,0.6579,2.2986,-0.6552,1.2362,0.6227,0.7891,4.0513,0.0639,-0.1592,-0.1181,-0.0298,0.7416,0.187,0.2521,1.4776,1.5754,1.3134,1.0662,0.8889,0.8337,2.1833,2.482,1.725,1.1368,0.7901,0.695,2.2328,1.8596,-6.1156,0.8329,-2.7389,-3.2886,2.1239,3.0814,0.9887,1.4508,0.4655,0.3209,2.1536,2.5978,1.4739,1.2062,0.6844,0.5674,0.0022,1.856,-0.2648,-0.5295,0.3707,0.365,0.5345,0.2086,0.5112,0.0032,0.0565,0.1803,0.6999,-0.4498,0.0036,0.0604,0.5388,?,0.1948,0.0062,0.079,0.2588,0.1762,-1.1365,2.6247,-2.3095,0.9355,0.7157,0.7651,0.8751,0.5123,0.5854,-0.7806,7.5973,-9.7322,0,1.9126,0,0.3347,0.6967,2.0817,0.0041,1.1558,0.9893,0.9914,0.971,?,?,?,?,?,GIACCA
-0.1361,0.7531,0.8678,5.0106,-0.5024,0.242,0.4022,0.6342,2.3523,-0.3481,0.4133,0.5699,0.7549,2.6274,-0.5084,1.2057,0.5194,0.7207,3.3808,0.0442,-0.5624,-0.3292,-0.1129,0.5854,0.2007,0.3428,1.3683,1.1495,1.2041,0.8401,0.88,1.0475,1.8723,1.3214,1.4499,0.7058,0.7744,1.0972,2.7587,1.8921,-10.7139,0.6858,-3.8836,-5.6626,1.9112,1.9147,0.9429,1.0018,0.4933,0.4924,2.13,1.9071,1.4821,0.8953,0.6958,0.7772,0.0027,1.8181,0.1619,-0.3788,0.2451,0.161,0.7302,0.4711,0.7255,0.0001,0.0086,0.0289,0.9608,0.0918,0.0049,0.0699,0.234,-0.201,0.6115,0.0009,0.0298,0.1027,0.8417,7.9008,1.1864,0.1502,0.1231,0.2892,2.3494,0.0152,0.0836,5.5196,-18.0955,1.298,-0.0717,3.7856,1.1371,0.3004,0.1235,0.2815,2.2792,0.0052,1.4345,-0.8933,-0.8157,0.9868,?,?,?,?,?,GIACCA
0.1105,5.9443,2.4381,16.1947,-0.6451,-1.8803,8.3011,2.8812,10.479,-3.4515,0.5849,7.8565,2.8029,10.685,-0.8908,4.412,6.5263,2.5547,10.279,0.0675,-0.0588,0.189,0.0251,-3.2148,-0.4262,0.1326,0.8462,0.8698,0.9544,1.0279,1.1278,1.0972,0.7161,0.7566,0.9108,1.0566,1.2719,1.2038,0.7816,1.2615,-8.5369,1.614,-10.9219,-6.7671,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.5156,1.5755,0.9807,1.0195,1.0395,0.0103,6.4946,0.123,0.1826,0.2241,-0.2666,-0.7449,0.5827,0.137,0.0213,0.1459,0.5072,-1.4049,-0.2171,0.034,0.1845,0.6105,?,-0.2015,0.0128,0.1133,0.5482,-1.2009,-0.6312,-0.6799,1.0772,0.7905,1.2873,1.6283,0.625,1.657,2.6515,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0017,0.6308,0.6664,-0.9156,-0.813,?,?,?,?,?,GIACCA
0.9917,10.4089,3.2263,19.9127,-0.6154,-1.2954,4.5602,2.1355,9.6068,-2.1106,0.784,7.4332,2.7264,12.9302,-0.8501,4.418,6.1597,2.4819,11.8179,0.0689,-0.7655,1.2649,0.2245,-1.6523,-0.2932,0.1775,1.5108,1.1834,1.2999,0.7833,0.8604,1.0985,2.2826,1.4003,1.6899,0.6135,0.7403,1.2068,1.1637,1.2767,-8.672,1.0971,-7.452,-6.7923,3.9915,1.7638,0.9712,0.4419,0.2433,0.5506,2.0728,1.54,1.685,0.743,0.8129,1.0941,0.0095,6.6714,0.1407,-0.0539,0.284,-0.2836,-0.5113,0.432,0.156,0.028,0.1674,0.5036,-0.6004,-0.269,0.0293,0.1712,0.5183,?,-0.1771,0.0358,0.1891,0.7317,-0.7062,-0.58,-0.8808,1.5186,0.9775,0.8848,0.9052,0.9555,0.7829,0.8194,0.3645,0.6238,1.7115,0,0.7337,0,0.9715,0.6882,0.7084,0.0019,0.7297,0.6712,-0.9324,-0.4851,?,?,?,?,?,GIACCA
0.1105,5.9443,2.4381,16.1947,-0.6451,-1.8803,8.3011,2.8812,10.479,-3.4515,0.5849,7.8565,2.8029,10.685,-0.8908,4.412,6.5263,2.5547,10.279,0.0675,-0.0588,0.189,0.0251,-3.2148,-0.4262,0.1326,0.8462,0.8698,0.9544,1.0279,1.1278,1.0972,0.7161,0.7566,0.9108,1.0566,1.2719,1.2038,0.7816,1.2615,-8.5369,1.614,-10.9219,-6.7671,4.1817,1.742,0.893,0.4166,0.2136,0.5127,1.5454,1.5156,1.5755,0.9807,1.0195,1.0395,0.0103,6.4946,0.123,0.1826,0.2241,-0.2666,-0.7449,0.5827,0.137,0.0213,0.1459,0.5072,-1.4049,-0.2171,0.034,0.1845,0.6105,?,-0.2015,0.0128,0.1133,0.5482,-1.2009,-0.6312,-0.6799,1.0772,0.7905,1.2873,1.6283,0.625,1.657,2.6515,0.4853,0.9904,2.0409,0,0.8466,0,0.8307,0.9251,1.1136,0.0017,0.6308,0.6664,-0.9156,-0.813,?,?,?,?,?,GIACCA
0.9917,10.4089,3.2263,19.9127,-0.6154,-1.2954,4.5602,2.1355,9.6068,-2.1106,0.784,7.4332,2.7264,12.9302,-0.8501,4.418,6.1597,2.4819,11.8179,0.0689,-0.7655,1.2649,0.2245,-1.6523,-0.2932,0.1775,1.5108,1.1834,1.2999,0.7833,0.8604,1.0985,2.2826,1.4003,1.6899,0.6135,0.7403,1.2068,1.1637,1.2767,-8.672,1.0971,-7.452,-6.7923,3.9915,1.7638,0.9712,0.4419,0.2433,0.5506,2.0728,1.54,1.685,0.743,0.8129,1.0941,0.0095,6.6714,0.1407,-0.0539,0.284,-0.2836,-0.5113,0.432,0.156,0.028,0.1674,0.5036,-0.6004,-0.269,0.0293,0.1712,0.5183,?,-0.1771,0.0358,0.1891,0.7317,-0.7062,-0.58,-0.8808,1.5186,0.9775,0.8848,0.9052,0.9555,0.7829,0.8194,0.3645,0.6238,1.7115,0,0.7337,0,0.9715,0.6882,0.7084,0.0019,0.7297,0.6712,-0.9324,-0.4851,?,?,?,?,?,GIACCA
-0.1641,12.0434,3.4704,27.5743,-2.4389,-0.7809,19.3485,4.3987,20.1076,-0.7976,0.4678,18.6461,4.3181,46.0207,-2.8744,5.0574,25.3162,5.0315,38.9506,0.0119,0.2102,-0.3509,-0.0325,-1.6694,-0.1544,0.0925,0.789,0.8037,0.6897,1.0187,0.8742,0.8582,0.6224,0.6459,0.4757,1.0377,0.7643,0.7365,2.1919,0.5728,-41.5245,0.2613,-18.9446,-72.4976,0.7168,0.6751,0.2034,0.9417,0.2837,0.3013,1.3713,0.5992,0.7079,0.4369,0.5162,1.1815,0.0049,7.4976,-0.4801,0.3596,-0.5316,0.0521,0.2858,-0.2758,0.2475,0.0037,0.0604,0.2039,0.4702,0.1865,0.0466,0.2158,0.6404,-0.0107,-0.1235,0.016,0.1264,0.4474,-4.9147,1.3274,-2.0051,-1.5106,0.2801,0.478,1.7067,0.0784,0.2285,2.9129,-26.7212,-0.4869,0.0182,0.6074,5.089,8.3776,0.3184,0.4559,1.4316,0.0018,0.5774,0.5499,0.6101,-0.2055,?,?,?,?,?,GIACCA
