@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
6.3554,0.1643,0.4054,2.1269,0.7009,7.4788,0.1438,0.3792,1.4639,0.8277,6.3554,0.1643,0.4054,2.1269,0.7009,11.7091,0.0851,0.2918,1.8079,0.8537,0.8498,1,0.5428,1.1768,0.6387,0.5428,1.0691,1,1.3893,0.9354,1.2995,1.3893,1.1429,1,1.9302,0.875,1.6888,1.9302,0.7088,1,0.4724,1.4108,0.6665,0.4724,0.8371,1,0.5754,1.1947,0.6874,0.5754,1.4528,1,1.1764,0.6883,0.8097,1.1764,0.0829,20.1896,-0.7416,1,0.8212,-0.7416,-0.2273,0.8212,-15.7792,0.1832,0.4281,16.6794,?,-46.969,0.2212,0.4703,47.699,?,5.3745,0.8436,0.9185,2.9404,0.5701,0.3359,-2.9359,-8.7392,0.9102,0.4661,0.5121,0.8284,0.2172,0.2622,0.3497,-4.2783,-12.2348,1,0,0,0.3497,5.6725,16.2221,0.3535,68.1229,-0.2983,-0.3118,0.8975,1,0,0,0,1,SINISTRA_PANTALONI
6.9909,0.2142,0.4628,3.0064,0.6113,6.9421,0.17,0.4123,2.2828,0.7361,6.9909,0.2142,0.4628,3.0064,0.6113,12.1008,0.1061,0.3257,2.2218,0.8311,1.007,1,0.5777,0.993,0.5737,0.5777,1.1226,1,1.4212,0.8908,1.266,1.4212,1.2603,1,2.0198,0.7935,1.6027,2.0198,0.7426,1,0.4325,1.3466,0.5824,0.4325,0.8942,1,0.588,1.1183,0.6575,0.588,1.317,1,1.3531,0.7593,1.0274,1.3531,0.0827,20.9239,-0.8072,0.9999,0.8827,-0.8072,-0.443,0.8827,-45.8758,1.6137,1.2703,47.0398,?,-13.6369,2.0845,1.4438,17.4591,?,12.0058,1.7112,1.3081,5.3391,0.6537,3.3641,-3.8211,-1.1359,0.8799,0.9711,1.1037,0.7742,0.943,1.2181,2.6943,-4.6667,-1.7321,1,0,0,2.6943,8.8105,3.2701,0.338,71.5185,-0.9721,0.6502,-0.6097,?,?,?,?,?,SINISTRA_PANTALONI
7.0446,9.6245,3.1023,14.0823,-0.0094,3.6145,2.2539,1.5013,8.1111,-0.1346,7.0446,9.6245,3.1023,14.0823,-0.0094,10.8789,15.4696,3.9331,16.626,0.1748,1.949,1,0.6475,0.5131,0.3322,0.6475,2.0664,1,0.7888,0.4839,0.3817,0.7888,4.2701,1,0.6222,0.2342,0.1457,0.6222,0.1363,1,-0.0372,7.338,-0.2732,-0.0372,1.9515,1,0.6925,0.5124,0.3548,0.6925,1.7362,1,0.847,0.576,0.4879,0.847,0.0736,17.7435,0.0586,1,0.9836,0.0586,0.2019,0.9836,-38.9117,120.481,10.9764,47.9996,?,-15.2358,160.5128,12.6694,38.2187,?,4.5474,160.594,12.6726,45.0577,-0.6433,2.554,-8.5569,-3.3504,0.8664,0.8662,0.9997,0.7506,0.7502,0.9995,1.2559,2.7212,2.1667,1,0,0,1.2559,1.0653,0.8482,0.2919,66.3885,-0.95,-0.7721,0.8548,?,?,?,?,?,SINISTRA_PANTALONI
-3.2835,13.0096,3.6069,14.306,-7.5367,2.6423,21.3227,4.6177,16.4615,-0.7744,-3.2835,13.0096,3.6069,14.306,-7.5367,8.0403,11.2404,3.3527,15.8761,0.1724,-1.2427,1,-0.4084,-0.8047,0.3286,-0.4084,0.7811,1,1.0758,1.2802,1.3773,1.0758,0.6101,1,1.1574,1.639,1.897,1.1574,1.758,1,-3.8193,0.5688,-2.1725,-3.8193,0.1806,1,0.0874,5.5359,0.4836,0.0874,0.8691,1,0.9011,1.1507,1.0369,0.9011,0.0371,11.9298,0.9478,1,-0.8293,0.9478,-0.7341,-0.8293,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,19.7361,135.0831,11.6225,46,0.2069,SINISTRA_PANTALONI
-2.163,11.9916,3.4629,13.8002,-5.1576,3.7466,27.3517,5.2299,20.8306,-0.6546,-2.163,11.9916,3.4629,13.8002,-5.1576,7.971,11.1916,3.3454,13.7523,0.2291,-0.5773,1,-0.2714,-1.7321,0.47,-0.2714,0.6621,1,1.0351,1.5103,1.5633,1.0351,0.4384,1,1.0715,2.2809,2.4439,1.0715,1.4026,1,-2.8276,0.713,-2.016,-2.8276,0.178,1,0.1256,5.6174,0.7057,0.1256,0.6625,1,1.0035,1.5094,1.5147,1.0035,0.0336,11.3819,0.9389,1,-0.5458,0.9389,-0.4112,-0.5458,19.8893,55.9192,7.4779,25.7401,0.3549,-13.7749,118.1265,10.8686,53.3386,-0.6018,-36.1235,43.9598,6.6302,39.8987,?,-1.4439,-0.5506,0.3813,0.688,1.1279,1.6393,0.4734,1.2721,2.6871,-0.7065,-0.3549,0.5023,1.1982,0,0,0.4826,0.6451,1.3369,0.3019,72.8259,0.9037,0.7825,0.9325,16.3264,3.0671,1.7513,8,0.6522,SINISTRA_PANTALONI
-2.5673,10.5658,3.2505,13.9692,-5.8396,2.2339,31.0464,5.5719,19.6702,-0.9937,-2.5673,10.5658,3.2505,13.9692,-5.8396,7.5549,13.2739,3.6433,18.0585,0.0634,-1.1492,1,-0.3398,-0.8702,0.2957,-0.3398,0.5834,1,0.8922,1.7142,1.5293,0.8922,0.3403,1,0.796,2.9384,2.3389,0.796,1.2165,1,-9.7487,0.822,-8.0134,-9.7487,0.207,1,0.1059,4.8307,0.5117,0.1059,0.7102,1,0.7736,1.4081,1.0892,0.7736,0.0298,11.3814,0.8859,1,-0.6822,0.8859,-0.5369,-0.6822,22.0327,49.1171,7.0084,25.1404,0.3856,-7.9979,239.2514,15.4678,59.0378,-0.4407,-34.4607,91.8478,9.5837,39.5996,?,-2.7548,-0.6394,0.2321,0.4531,0.7313,1.614,0.2053,0.5348,2.6049,-0.8738,-0.3985,0.456,0.9985,0,0,0.4258,0.6349,1.4909,0.2914,71.9286,0.4331,0.4952,0.9631,13.8322,3.2166,1.7935,8,0.4667,SINISTRA_PANTALONI
-1.0167,18.7931,4.3351,29.8272,-0.9185,-0.4017,24.4856,4.9483,19.8606,-1.1837,-1.0167,18.7931,4.3351,29.8272,-0.9185,6.474,22.388,4.7316,21.6563,0.0196,2.5312,1,-0.157,0.3951,-0.062,-0.157,0.8761,1,0.9162,1.1414,1.0458,0.9162,0.7675,1,0.8394,1.3029,1.0937,0.8394,1.3264,1,-32.937,0.7539,-24.8312,-32.937,1.7094,1,0.7038,0.585,0.4117,0.7038,1.5018,1,1.3773,0.6659,0.9171,1.3773,0.0104,9.9185,0.5405,1,-0.6094,0.5405,-0.4776,-0.6094,17.0811,94.7232,9.7326,33.0597,0.1689,-0.3385,148.5766,12.1892,50.5173,-0.4104,-37.6427,124.7122,11.1675,45.1187,?,-50.4613,-0.4538,0.009,0.7985,0.8715,1.0915,0.6375,0.7595,1.1914,-0.4572,-0.1489,0.3258,1.1106,0,0,0.6544,0.7327,1.1197,0.2891,63.5732,0.658,0.9048,0.8152,14.7762,100.4674,10.0233,56,0.1642,SINISTRA_PANTALONI
5.2918,8.1312,2.8515,14.0335,0.0051,4.1467,13.6487,3.6944,13.8942,-0.2587,5.2918,8.1312,2.8515,14.0335,0.0051,9.2576,17.4105,4.1726,18.617,0.1055,1.2762,1,0.5716,0.7836,0.4479,0.5716,0.7718,1,0.6834,1.2956,0.8854,0.6834,0.5958,1,0.467,1.6786,0.7839,0.467,-0.0254,1,0.033,-39.4324,-1.301,0.033,1.2779,1,0.6778,0.7826,0.5304,0.6778,1.01,1,0.7538,0.9901,0.7463,0.7538,0.0603,15.127,0.23,1,0.9122,0.23,0.5818,0.9122,-29.5687,34.672,5.8883,39.7186,?,-10.546,175.9013,13.2628,49.7391,-2.2509,-25.0429,24.0805,4.9072,32.6385,?,2.8038,1.1807,0.4211,0.444,1.1999,2.7027,0.1971,1.4398,7.3047,1.1533,1.2169,1.0552,0,1,0,0.7985,1.2169,1.5239,0.2828,68.3263,-0.6175,-0.3134,-0.4151,?,?,?,?,?,SINISTRA_PANTALONI
2.7088,15.4977,3.9367,17.0934,-0.3384,2.3245,7.1009,2.6647,11.8542,-0.468,2.7088,15.4977,3.9367,17.0934,-0.3384,6.3489,17.8661,4.2268,17.7143,0.0618,1.1653,1,0.4267,0.8581,0.3661,0.4267,1.4773,1,0.9314,0.6769,0.6304,0.9314,2.1825,1,0.8674,0.4582,0.3974,0.8674,1.1436,1,-3.7011,0.8745,-3.2365,-3.7011,1.5816,1,0.6764,0.6323,0.4277,0.6764,1.442,1,0.965,0.6935,0.6692,0.965,0.0305,10.1993,0.4357,1,0.8846,0.4357,0.5834,0.8846,-23.5127,110.637,10.5184,38.4598,?,-14.0188,297.9479,17.2612,47.3984,-1.9368,-26.6812,7.0202,2.6496,29.5792,?,1.6772,0.8812,0.5254,0.6094,3.9699,6.5147,0.3713,15.7597,42.4413,1.2304,1.3002,1.0568,0,1,0,0.8114,1.3002,1.6024,0.26,69.4915,-0.861,-0.7434,0.4236,?,?,?,?,?,SINISTRA_PANTALONI
8.8168,0.0181,0.1346,0.6855,0.9246,4.6576,0.0151,0.1227,0.6141,0.8775,8.8168,0.0181,0.1346,0.6855,0.9246,13.3112,0.0274,0.1655,0.8593,0.9372,1.893,1,0.6624,0.5283,0.3499,0.6624,1.0964,1,0.8133,0.912,0.7418,0.8133,1.2022,1,0.6614,0.8318,0.5502,0.6614,1.9119,1,0.6562,0.523,0.3432,0.6562,1.8144,1,0.6651,0.5511,0.3665,0.6651,1.1163,1,0.7978,0.8958,0.7147,0.7978,0.0912,22.2911,-0.407,0.9982,0.9698,-0.407,-0.1766,0.9698,-46.209,0.0694,0.2635,46.8597,?,0.0677,0.527,0.7259,2.2797,-1,-8.1116,0.0803,0.2834,8.8791,?,-682.7357,5.6966,-0.0083,0.363,0.9296,2.561,0.1318,0.8642,6.559,41.1111,5.2775,0.1284,0,1,0,20.5556,5.2775,0.2567,0.3213,54.9877,0.1214,0.311,0.6657,?,?,?,?,?,SINISTRA_PANTALONI
8.5039,0.2388,0.4887,1.984,0.788,5.0757,0.4624,0.68,2.3851,0.6331,8.5039,0.2388,0.4887,1.984,0.788,13.0833,0.1626,0.4033,2.037,0.855,1.6754,1,0.65,0.5969,0.388,0.65,0.7186,1,1.2118,1.3915,1.6862,1.2118,0.5164,1,1.4684,1.9363,2.8433,1.4684,1.7916,1,0.6136,0.5582,0.3425,0.6136,1.4395,1,0.6659,0.6947,0.4626,0.6659,0.8318,1,0.974,1.2022,1.1709,0.974,0.09,22.0835,-0.8966,1,0.9494,-0.8966,-0.7161,0.9494,-46.3543,0.0603,0.2456,46.7987,?,-1.9193,7.0681,2.6586,9.5978,-7.8967,-6.956,0.9362,0.9676,8.5785,?,24.1523,6.6639,0.2759,0.0924,0.2539,2.7477,0.0085,0.0645,7.55,5.4935,5.4554,0.9931,0,1,0,4.876,5.4554,1.1188,0.3235,55.5535,-0.4569,0.0293,-0.5436,0,0,0,0,0,SINISTRA_PANTALONI
8.6862,0.0793,0.2816,1.946,0.7986,4.8838,0.025,0.1581,0.9117,0.8254,8.6862,0.0793,0.2816,1.946,0.7986,13.2216,0.1238,0.3518,2.5475,0.8244,1.7786,1,0.657,0.5623,0.3694,0.657,1.781,1,0.8003,0.5615,0.4494,0.8003,3.172,1,0.6405,0.3153,0.2019,0.6405,1.7905,1,0.6449,0.5585,0.3602,0.6449,1.8506,1,0.6658,0.5404,0.3598,0.6658,2.1345,1,0.7639,0.4685,0.3579,0.7639,0.1001,22.2562,-0.3845,1.001,0.9889,-0.3845,-0.2415,0.9889,-45.9483,0.0424,0.2059,46.4996,?,-0.7386,0.4813,0.6938,2.7573,-4.119,-8.717,0.1801,0.4243,9.6588,?,62.2133,5.2711,0.0847,0.2968,0.4853,1.635,0.0881,0.2355,2.6733,20.9587,4.8142,0.2297,0,1,0,16.8644,4.8142,0.2855,0.3543,55.4873,-0.5233,-0.2169,0.6063,0,0,0,0,0,SINISTRA_PANTALONI
0.9943,4.9611,2.2274,13.6717,-0.3324,5.55,5.4245,2.3291,12.5267,0.0673,0.9943,4.9611,2.2274,13.6717,-0.3324,6.5064,5.7937,2.407,12.0903,0.1969,0.1791,1,0.1528,5.5821,0.853,0.1528,0.9563,1,0.9254,1.0457,0.9676,0.9254,0.9146,1,0.8563,1.0934,0.9363,0.8563,-3.7723,1,-1.1504,-0.2651,0.305,-1.1504,0.764,1,0.6815,1.309,0.8921,0.6815,1.0914,1,1.1308,0.9163,1.0361,1.1308,0.0392,9.3384,0.1448,1,0.4804,0.1448,0.8241,0.4804,0.5979,147.974,12.1645,31.5582,-1.5911,-26.9955,75.3875,8.6826,47.1588,?,-110.5208,10.3465,3.2166,114.8987,?,-0.0221,-0.0054,0.2443,1.401,3.7818,2.6993,1.9628,14.3019,7.2863,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.7793,148.8116,0.9372,-0.6813,-0.8621,0,0,0,0,0,TASCA_GIACCA_ALTA
0.4051,4.1262,2.0313,9.5834,-0.5623,4.9787,4.3546,2.0868,9.6548,0.0981,0.4051,4.1262,2.0313,9.5834,-0.5623,5.8431,3.5813,1.8924,7.6449,0.2899,0.0814,1,0.0693,12.2908,0.8521,0.0693,0.9734,1,1.0734,1.0273,1.1027,1.0734,0.9476,1,1.1522,1.0554,1.216,1.1522,-3.2829,1,-1.1052,-0.3046,0.3367,-1.1052,0.573,1,0.5698,1.7452,0.9944,0.5698,0.9926,1,1.2536,1.0075,1.2629,1.2536,0.0346,8.0779,0.2372,1,0.5697,0.2372,0.8042,0.5697,6.3591,74.1846,8.613,27.478,-1.3016,-25.0547,24.7548,4.9754,45.2393,?,-111.7151,3.0972,1.7599,114.119,?,-0.2538,-0.0569,0.2243,1.7311,4.8941,2.8271,2.9968,23.9519,7.9926,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.7908,146.8843,0.9558,-0.4255,-0.6223,0,0,0,0,0,TASCA_GIACCA_ALTA
0.7612,4.5937,2.1433,13.1039,-1.191,6.0543,5.2351,2.288,11.7424,0.1708,0.7612,4.5937,2.1433,13.1039,-1.191,6.6985,7.3661,2.7141,11.2104,0.268,0.1257,1,0.1136,7.9536,0.9038,0.1136,0.9367,1,0.7897,1.0675,0.843,0.7897,0.8775,1,0.6236,1.1396,0.7107,0.6236,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4223,1,0.3905,2.3679,0.9247,0.3905,1.116,1,1.1689,0.8961,1.0475,1.1689,0.0418,9.0889,0.3027,1,0.4184,0.3027,0.9172,0.4184,3.5381,115.386,10.7418,28.7994,-1.2967,-31.5963,86.3373,9.2918,51.4786,?,-109.1661,15.4461,3.9301,111.7798,?,-0.112,-0.0324,0.2894,1.1561,2.7332,2.3642,1.3365,7.4703,5.5896,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.7735,151.4608,0.9598,-0.9031,-0.9283,0,0,0,0,0,TASCA_GIACCA_ALTA
0.9943,4.9611,2.2274,13.6717,-0.3324,5.55,5.4245,2.3291,12.5267,0.0673,0.9943,4.9611,2.2274,13.6717,-0.3324,6.5064,5.7937,2.407,12.0903,0.1969,0.1791,1,0.1528,5.5821,0.853,0.1528,0.9563,1,0.9254,1.0457,0.9676,0.9254,0.9146,1,0.8563,1.0934,0.9363,0.8563,-3.7723,1,-1.1504,-0.2651,0.305,-1.1504,0.764,1,0.6815,1.309,0.8921,0.6815,1.0914,1,1.1308,0.9163,1.0361,1.1308,0.0392,9.3384,0.1448,1,0.4804,0.1448,0.8241,0.4804,0.5979,147.974,12.1645,31.5582,-1.5911,-26.9955,75.3875,8.6826,47.1588,?,-110.5208,10.3465,3.2166,114.8987,?,-0.0221,-0.0054,0.2443,1.401,3.7818,2.6993,1.9628,14.3019,7.2863,0.4109,0.1687,0.4104,0,0,1,0.6692,0.2747,0.4104,0.7793,148.8116,0.9372,-0.6813,-0.8621,0,0,0,0,0,TASCA_GIACCA_ALTA
0.4051,4.1262,2.0313,9.5834,-0.5623,4.9787,4.3546,2.0868,9.6548,0.0981,0.4051,4.1262,2.0313,9.5834,-0.5623,5.8431,3.5813,1.8924,7.6449,0.2899,0.0814,1,0.0693,12.2908,0.8521,0.0693,0.9734,1,1.0734,1.0273,1.1027,1.0734,0.9476,1,1.1522,1.0554,1.216,1.1522,-3.2829,1,-1.1052,-0.3046,0.3367,-1.1052,0.573,1,0.5698,1.7452,0.9944,0.5698,0.9926,1,1.2536,1.0075,1.2629,1.2536,0.0346,8.0779,0.2372,1,0.5697,0.2372,0.8042,0.5697,6.3591,74.1846,8.613,27.478,-1.3016,-25.0547,24.7548,4.9754,45.2393,?,-111.7151,3.0972,1.7599,114.119,?,-0.2538,-0.0569,0.2243,1.7311,4.8941,2.8271,2.9968,23.9519,7.9926,0.3435,0.1362,0.3964,0,0,1,0.6074,0.2408,0.3964,0.7908,146.8843,0.9558,-0.4255,-0.6223,0,0,0,0,0,TASCA_GIACCA_ALTA
0.7612,4.5937,2.1433,13.1039,-1.191,6.0543,5.2351,2.288,11.7424,0.1708,0.7612,4.5937,2.1433,13.1039,-1.191,6.6985,7.3661,2.7141,11.2104,0.268,0.1257,1,0.1136,7.9536,0.9038,0.1136,0.9367,1,0.7897,1.0675,0.843,0.7897,0.8775,1,0.6236,1.1396,0.7107,0.6236,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4223,1,0.3905,2.3679,0.9247,0.3905,1.116,1,1.1689,0.8961,1.0475,1.1689,0.0418,9.0889,0.3027,1,0.4184,0.3027,0.9172,0.4184,3.5381,115.386,10.7418,28.7994,-1.2967,-31.5963,86.3373,9.2918,51.4786,?,-109.1661,15.4461,3.9301,111.7798,?,-0.112,-0.0324,0.2894,1.1561,2.7332,2.3642,1.3365,7.4703,5.5896,0.3159,0.1455,0.4605,0,0,1,0.5594,0.2576,0.4605,0.7735,151.4608,0.9598,-0.9031,-0.9283,0,0,0,0,0,TASCA_GIACCA_ALTA
-2.8294,3.3475,1.8296,8.8312,-3.1619,2.3695,5.468,2.3384,16.1306,-0.0424,-2.8294,3.3475,1.8296,8.8312,-3.1619,5.2348,6.3858,2.527,14.161,0.0887,-1.1941,1,-0.5405,-0.8375,0.4527,-0.5405,0.7824,1,0.724,1.2781,0.9254,0.724,0.6122,1,0.5242,1.6335,0.8563,0.5242,10.2251,1,-4.8699,0.0978,-0.4763,-4.8699,0.1371,1,0.1366,7.2927,0.9959,0.1366,0.5475,1,0.6236,1.8265,1.1391,0.6236,0.0319,8.2023,0.1567,1,-0.6672,0.1567,0.5557,-0.6672,18.9893,49.0502,7.0036,20.8801,0.2898,-9.9564,22.2132,4.7131,22.8592,?,-26.2851,29.9509,5.4727,30.719,?,-1.9073,-0.7224,0.3788,1.486,1.2797,0.8612,2.2082,1.6377,0.7417,-0.3727,-0.2773,0.7441,0,0,1,0.9134,0.6797,0.7441,0.2323,55.2307,-0.0511,0.8708,-0.5052,0,0,0,0,0,TASCA_GIACCA_ALTA
