@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.7953,2.7571,1.6605,8.85,-1.6463,5.3294,19.7048,4.439,16.5089,-0.0099,8.6234,1.6778,1.2953,6.5596,0.44,10.8008,10.8802,3.2985,13.2032,0.3389,-0.1492,-0.0922,-0.0736,0.618,0.4934,0.7984,0.3741,1.2819,0.5034,3.427,1.3458,0.3927,0.1399,1.6433,0.2534,11.7444,1.8111,0.1542,34.1618,-1.0681,-0.8136,-0.0313,-0.0238,0.7618,0.2046,0.2855,0.1675,1.3955,0.8186,0.5866,0.5361,1.3492,0.6703,2.5167,1.2504,0.4968,0.1048,15.2732,-0.1858,-0.1136,-0.286,0.6103,0.926,0.8366,0.5499,0.004,0.0631,0.1708,0.7395,-0.0876,0.0006,0.0254,0.1439,?,0.1069,0.0019,0.0433,0.1421,0.1855,-6.2805,5.1426,-0.8188,2.4833,1.4575,0.5869,6.167,2.1242,0.3445,-3.367,14.9803,-4.4491,0,3.7577,0,1.1863,1.2019,1.0132,0.0058,0.7445,-0.7634,-0.1699,0.004,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0814,2.2521,1.5007,7.3844,-1.4944,7.0886,8.7343,2.9554,11.3637,0.1154,8.9619,1.6948,1.3019,6.2436,0.5005,11.7793,5.6617,2.3794,9.661,0.4326,-0.1526,-0.1207,-0.0918,0.791,0.6018,0.7608,0.5078,1.1527,0.6307,2.2701,1.2421,0.5471,0.2578,1.3288,0.3978,5.1534,1.5427,0.2994,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2305,0.2368,0.1739,1.0276,0.7544,0.7342,0.6498,1.1827,0.7644,1.8201,1.1762,0.6463,0.1183,17.483,0.1338,0.0788,0.0505,0.5465,0.9109,0.8259,0.5853,0.0039,0.0628,0.2053,0.6972,-0.1246,0.0001,0.0105,0.1391,?,0.099,0.0019,0.0435,0.1507,0.073,-4.6988,5.9097,-1.2577,5.9968,1.4441,0.2408,35.9619,2.0853,0.058,-3.3982,39.8209,-11.7181,0,4.1708,0,1.4758,1.3624,0.9231,0.0063,0.8089,-0.1713,0.4697,-0.645,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7336,7.8601,2.8036,14.2512,-1.0723,4.9445,15.3755,3.9212,21.1461,-0.7447,8.2699,2.0477,1.431,6.468,0.452,10.6682,4.8519,2.2027,8.533,0.4428,-0.1484,-0.0887,-0.0688,0.5979,0.4635,0.7752,0.715,1.9592,1.2728,2.7402,1.7802,0.6496,0.5112,3.8385,1.62,7.5088,3.169,0.422,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.5827,0.449,1.027,0.7914,0.7707,0.6739,2.2033,1.6701,3.2693,2.4781,0.758,0.0996,15.7323,-0.1639,0.4407,-0.1369,-0.0943,0.6657,0.467,0.5573,0.0033,0.0576,0.202,0.6939,-0.0707,0.0015,0.0381,0.1238,-17.6209,0.1392,0.0041,0.0642,0.2191,0.0872,-7.8798,4.0035,-0.5081,1.513,0.8981,0.5936,2.2892,0.8066,0.3524,-3.9092,21.8785,-5.5967,99.2708,2.7498,0.0277,1.6319,0.9222,0.5651,0.006,0.7681,-0.8896,-0.5678,0.7531,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7953,2.7571,1.6605,8.85,-1.6463,5.3294,19.7048,4.439,16.5089,-0.0099,8.6234,1.6778,1.2953,6.5596,0.44,10.8008,10.8802,3.2985,13.2032,0.3389,-0.1492,-0.0922,-0.0736,0.618,0.4934,0.7984,0.3741,1.2819,0.5034,3.427,1.3458,0.3927,0.1399,1.6433,0.2534,11.7444,1.8111,0.1542,34.1618,-1.0681,-0.8136,-0.0313,-0.0238,0.7618,0.2046,0.2855,0.1675,1.3955,0.8186,0.5866,0.5361,1.3492,0.6703,2.5167,1.2504,0.4968,0.1048,15.2732,-0.1858,-0.1136,-0.286,0.6103,0.926,0.8366,0.5499,0.004,0.0631,0.1708,0.7395,-0.0876,0.0006,0.0254,0.1439,?,0.1069,0.0019,0.0433,0.1421,0.1855,-6.2805,5.1426,-0.8188,2.4833,1.4575,0.5869,6.167,2.1242,0.3445,-3.367,14.9803,-4.4491,0,3.7577,0,1.1863,1.2019,1.0132,0.0058,0.7445,-0.7634,-0.1699,0.004,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0814,2.2521,1.5007,7.3844,-1.4944,7.0886,8.7343,2.9554,11.3637,0.1154,8.9619,1.6948,1.3019,6.2436,0.5005,11.7793,5.6617,2.3794,9.661,0.4326,-0.1526,-0.1207,-0.0918,0.791,0.6018,0.7608,0.5078,1.1527,0.6307,2.2701,1.2421,0.5471,0.2578,1.3288,0.3978,5.1534,1.5427,0.2994,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2305,0.2368,0.1739,1.0276,0.7544,0.7342,0.6498,1.1827,0.7644,1.8201,1.1762,0.6463,0.1183,17.483,0.1338,0.0788,0.0505,0.5465,0.9109,0.8259,0.5853,0.0039,0.0628,0.2053,0.6972,-0.1246,0.0001,0.0105,0.1391,?,0.099,0.0019,0.0435,0.1507,0.073,-4.6988,5.9097,-1.2577,5.9968,1.4441,0.2408,35.9619,2.0853,0.058,-3.3982,39.8209,-11.7181,0,4.1708,0,1.4758,1.3624,0.9231,0.0063,0.8089,-0.1713,0.4697,-0.645,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7336,7.8601,2.8036,14.2512,-1.0723,4.9445,15.3755,3.9212,21.1461,-0.7447,8.2699,2.0477,1.431,6.468,0.452,10.6682,4.8519,2.2027,8.533,0.4428,-0.1484,-0.0887,-0.0688,0.5979,0.4635,0.7752,0.715,1.9592,1.2728,2.7402,1.7802,0.6496,0.5112,3.8385,1.62,7.5088,3.169,0.422,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.5827,0.449,1.027,0.7914,0.7707,0.6739,2.2033,1.6701,3.2693,2.4781,0.758,0.0996,15.7323,-0.1639,0.4407,-0.1369,-0.0943,0.6657,0.467,0.5573,0.0033,0.0576,0.202,0.6939,-0.0707,0.0015,0.0381,0.1238,-17.6209,0.1392,0.0041,0.0642,0.2191,0.0872,-7.8798,4.0035,-0.5081,1.513,0.8981,0.5936,2.2892,0.8066,0.3524,-3.9092,21.8785,-5.5967,99.2708,2.7498,0.0277,1.6319,0.9222,0.5651,0.006,0.7681,-0.8896,-0.5678,0.7531,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0237,2.0667,1.4376,6.0209,-1.2373,8.5089,7.4004,2.7204,11.231,0.22,8.6147,3.2037,1.7899,6.4292,0.4458,12.4009,5.5034,2.3459,9.337,0.4621,-0.0028,-0.0027,-0.0019,0.9877,0.6862,0.6947,0.5285,0.8032,0.6128,1.5198,1.1596,0.763,0.2793,0.6451,0.3755,2.3099,1.3447,0.5821,-1.0514,-0.6438,-0.4151,0.6123,0.3948,0.6448,0.1869,0.232,0.155,1.2411,0.8295,0.6683,0.5361,0.9365,0.6448,1.7469,1.2028,0.6886,0.1288,18.3361,-0.3172,-0.4296,-0.4855,0.1027,0.7999,0.6701,0.5924,0.0069,0.0829,0.2681,0.6279,-0.3349,0.0352,0.1876,0.5883,?,-0.6898,0.0008,0.0283,0.7348,?,-1.7688,-0.8588,0.4855,0.4421,2.9282,6.6231,0.1955,8.5744,43.8659,-0.769,-0.6156,0.8006,0,0,1,0.4558,0.3649,0.8006,0.0103,1.6172,0.9896,-0.6454,-0.6419,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6519,3.7809,1.9445,10.1446,-2.1827,9.6635,5.8395,2.4165,8.701,0.4101,9.3275,1.7877,1.3371,4.7889,0.5909,13.7489,3.1859,1.7849,7.4829,0.5813,-0.0675,-0.0699,-0.0474,1.036,0.7029,0.6784,0.8047,1.4543,1.0894,1.8073,1.3539,0.7491,0.6475,2.1149,1.1868,3.2664,1.8329,0.5611,-1.1501,-1.0059,-0.6698,0.8746,0.5824,0.6659,0.2161,0.2723,0.1784,1.2601,0.8254,0.655,1.1659,2.1184,1.3557,1.8169,1.1628,0.64,0.1386,20.6004,0.3627,-0.4444,0.0117,-0.2815,0.7965,0.3442,0.6408,0.0005,0.0226,0.0792,0.8845,-0.2217,0.0155,0.1245,0.4501,?,-0.6726,0.0044,0.0666,0.7417,?,-2.8902,-0.9527,0.3296,0.1816,0.3393,1.8691,0.033,0.1152,3.4934,-1.3478,-0.8178,0.6068,0,0,1,0.176,0.1068,0.6068,0.0098,1.5351,-0.4178,0.6801,-0.9432,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1233,0.0035,0.0589,0.3128,-0.2522,6.3452,0.0246,0.1567,0.6551,0.9006,9.928,0.0037,0.0608,0.317,0.9687,11.784,0.0114,0.1068,0.5284,0.9561,0.0194,0.0124,0.0105,0.6391,0.5385,0.8425,0.3758,0.9694,0.5513,2.5793,1.4668,0.5687,0.1413,0.9397,0.3039,6.6527,2.1515,0.3234,-0.0106,-0.0064,-0.0055,0.6056,0.5157,0.8515,0.0379,0.0247,0.0207,0.6514,0.5475,0.8405,0.4774,0.9866,0.592,2.0664,1.2399,0.6,0.1215,16.3985,-0.2204,0.4847,0.0645,0.202,0.8815,0.636,0.3513,0,0.0008,0.003,0.9916,-0.6034,0,0.0002,0.6038,?,-0.1184,0,0.0029,0.1219,?,-0.5822,-2.968,5.0978,4.1264,0.2589,0.0627,17.027,0.067,0.0039,-0.5795,-2.8701,4.9524,0,0,1,0.0049,0.0243,4.9524,0.0073,1.0731,1.4161,0.9569,0.8179,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1004,0.0095,0.0974,0.4398,-0.2843,6.6343,0.062,0.249,1.3904,0.8142,9.9303,0.0128,0.1133,0.5302,0.9483,11.9456,0.0218,0.1477,0.6812,0.9449,0.0151,0.0101,0.0084,0.6681,0.5554,0.8313,0.391,0.8594,0.6595,2.1976,1.6864,0.7674,0.1529,0.7385,0.4349,4.8296,2.8441,0.5889,-0.016,-0.01,-0.0083,0.6262,0.5218,0.8333,0.0458,0.0334,0.0277,0.7294,0.6056,0.8303,0.3163,0.8295,0.6456,2.6223,2.0411,0.7784,0.1298,16.6792,-0.0122,0.62,0.3878,-0.2647,0.7855,0.3885,0.3659,0,0.0022,0.0076,0.9796,-0.6121,0,0.0011,0.6134,?,-0.1211,0,0.0038,0.1249,?,-0.5978,-3.0209,5.0538,2.0022,0.5898,0.2946,4.0087,0.3479,0.0868,-0.5911,-2.9029,4.9108,0,0,1,0.0123,0.0605,4.9108,0.0079,1.099,0.2617,0.3614,0.9613,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6669,2.4222,1.5563,5.8854,-0.6643,0.4276,15.2289,3.9024,15.5254,-0.4918,9.684,2.7235,1.6503,7.8583,0.4027,10.4893,4.7573,2.1811,7.7745,0.4892,1.5595,0.0689,0.0636,0.0442,0.0408,0.9232,0.3988,0.9431,0.7136,2.3647,1.7892,0.7566,0.1591,0.8894,0.5092,5.5917,3.2012,0.5725,0.4589,-0.4434,-0.3155,-0.9662,-0.6874,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3791,0.7489,0.757,1.9757,1.997,1.0108,0.1023,13.6452,0.0134,-0.1237,-0.0065,0.4729,0.7833,0.8545,0.1187,0.0005,0.0216,0.0614,0.5748,0.2436,0.0215,0.1465,0.403,0.1157,0.0215,0.0359,0.1896,0.6242,-1.6757,0.4873,5.5251,11.3383,0.1475,0.114,0.773,0.0218,0.013,0.5975,1.574,-0.2122,-0.1348,0.3167,0.6188,1.9536,0.1523,0.0983,0.6457,0.0029,0.5278,-0.409,0.1442,-0.9523,?,?,?,?,?,TASCA_GIACCA_BASSA
