@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.115,0.0155,0.1245,0.8515,-1.0632,-0.1007,0.0202,0.1421,0.8844,-0.7302,0.0049,0.0142,0.1194,0.6184,-0.703,0.2381,0.0167,0.129,0.6578,0.0283,-1.1413,23.587,0.4829,-20.6662,-0.4231,0.0205,0.8764,1.0435,0.9651,1.1906,1.1012,0.9249,0.7681,1.0888,0.9315,1.4176,1.2127,0.8555,1.1757,1.7189,-22.8758,1.4621,-19.4577,-13.3082,0.8074,1.1366,0.6097,1.4077,0.7551,0.5364,0.9628,1.377,1.2946,1.4301,1.3445,0.9401,0.0008,0.373,-0.67,0.2107,0.4935,0.5802,-0.3437,0.0838,-21.7084,0.2838,0.5327,22.6196,?,-29.1132,0.1023,0.3198,29.7592,?,-9.6087,0.0149,0.1219,9.8999,?,0.7457,2.2592,3.0299,1.6655,4.3688,2.6231,2.7739,19.0863,6.8806,0.7601,2.2848,3.006,1,1,1,0.7601,2.2848,3.006,0.2031,60.4302,-0.5574,-0.2798,-0.0297,?,?,?,?,?,DIETRO_PANTALONI
-0.0797,0.0202,0.1421,0.7781,-1.6009,0.087,0.0359,0.1895,1.0045,-0.5319,0.0065,0.0166,0.1288,0.5833,-0.9026,0.2482,0.025,0.1581,0.8101,0.0409,-0.9161,-12.26,-0.321,13.3833,0.3504,0.0262,0.7498,1.1031,0.8985,1.4713,1.1984,0.8145,0.5621,1.2169,0.8073,2.1647,1.4362,0.6634,1.3731,1.7308,-13.8547,1.2605,-10.0904,-8.005,0.4562,0.9758,0.3542,2.1388,0.7763,0.363,0.7746,1.334,0.9605,1.7222,1.24,0.72,0.0006,0.3896,-0.8781,-0.1519,-0.7105,0.6036,0.7132,0.3006,-27.1888,0.2503,0.5003,28.0197,?,-24.2247,0.265,0.5148,25.4395,?,-9.7159,0.0959,0.3096,10.1395,?,1.1224,2.7984,2.4933,0.9719,1.6159,1.6626,0.9446,2.6112,2.7643,1.1014,2.7634,2.509,1,1,1,1.1014,2.7634,2.509,0.1984,61.1293,-0.8596,0.8758,-0.6891,?,?,?,?,?,DIETRO_PANTALONI
0.0916,3.252,1.8033,10.2462,-1.4962,2.5978,9.5711,3.0937,14.2999,-0.0649,0.2199,2.6514,1.6283,7.0745,-0.709,3.6828,8.7165,2.9524,13.8965,0.0076,0.0353,0.4166,0.0249,11.8147,0.7054,0.0597,0.5829,1.1075,0.6108,1.8999,1.0479,0.5515,0.3398,1.2265,0.3731,3.6098,1.098,0.3042,7.0515,2.0926,-57.7438,0.2968,-8.1889,-27.5948,0.3057,0.9916,0.2931,3.2441,0.959,0.2956,0.7165,1.4483,0.7373,2.0213,1.029,0.5091,0.0134,5.2662,-0.2092,0.3791,-0.2135,0.3025,0.9384,0.3553,14.5127,21.3604,4.6217,13.7405,0.3457,-41.7682,28.2665,5.3166,53.9398,?,-99.971,10.2249,3.1976,103.3798,?,-0.3475,-0.1452,0.4178,0.8693,1.4454,1.6627,0.7557,2.0891,2.7645,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5635,156.252,0.9204,-0.6207,-0.8699,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2112,3.5758,1.891,9.3617,-1.2438,2.8657,5.2121,2.283,9.6124,-0.2298,0.3057,2.0187,1.4208,7.1592,-0.6201,3.9696,3.399,1.8436,7.6245,0.0323,0.0737,0.6907,0.0532,9.3745,0.7219,0.077,0.8283,1.3309,1.0257,1.6068,1.2383,0.7707,0.686,1.7713,1.052,2.5819,1.5334,0.5939,2.8891,1.8937,-20.3698,0.6555,-7.0504,-10.7565,0.5338,0.9442,0.5295,1.7688,0.992,0.5608,0.9739,1.3076,1.2278,1.3427,1.2607,0.939,0.0149,5.7135,-0.2715,0.3017,-0.348,0.358,0.8883,0.3628,9.8739,21.5615,4.6434,15.3,0.2365,-43.9719,20.5497,4.5332,53.2791,?,-98.3751,12.7598,3.5721,101.3992,?,-0.2246,-0.1004,0.447,1.0243,1.2999,1.2691,1.0492,1.6898,1.6105,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,0.5578,152.2209,0.8337,-0.488,-0.875,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0926,5.9821,2.4458,14.7771,-1.3217,2.158,10.0128,3.1643,19.8806,-1.0698,-0.027,2.6283,1.6212,8.0372,-1.0023,4.004,7.2575,2.694,10.7612,0.0156,-0.0429,3.4288,-0.0231,-79.8677,0.539,-0.0067,0.7729,1.5086,0.9079,1.9518,1.1746,0.6018,0.5974,2.276,0.8243,3.8096,1.3796,0.3622,0.8187,2.091,-49.3385,2.5542,-60.2675,-23.5957,0.6627,1.5856,0.5822,2.3928,0.8786,0.3672,0.7433,1.8386,1.3732,2.4736,1.8474,0.7469,0.0111,5.7778,-0.0693,0.4736,-0.381,0.0899,0.6678,-0.107,13.6807,19.1956,4.3813,12.8998,0.3281,-43.6344,15.233,3.9029,52.4399,?,-96.8881,4.8697,2.2067,98.9395,?,-0.3135,-0.1412,0.4504,1.1226,1.9854,1.7687,1.2601,3.9419,3.1281,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.5523,154.2032,0.9776,-0.6764,-0.7875,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0916,3.252,1.8033,10.2462,-1.4962,2.5978,9.5711,3.0937,14.2999,-0.0649,0.2199,2.6514,1.6283,7.0745,-0.709,3.6828,8.7165,2.9524,13.8965,0.0076,0.0353,0.4166,0.0249,11.8147,0.7054,0.0597,0.5829,1.1075,0.6108,1.8999,1.0479,0.5515,0.3398,1.2265,0.3731,3.6098,1.098,0.3042,7.0515,2.0926,-57.7438,0.2968,-8.1889,-27.5948,0.3057,0.9916,0.2931,3.2441,0.959,0.2956,0.7165,1.4483,0.7373,2.0213,1.029,0.5091,0.0134,5.2662,-0.2092,0.3791,-0.2135,0.3025,0.9384,0.3553,14.5127,21.3604,4.6217,13.7405,0.3457,-41.7682,28.2665,5.3166,53.9398,?,-99.971,10.2249,3.1976,103.3798,?,-0.3475,-0.1452,0.4178,0.8693,1.4454,1.6627,0.7557,2.0891,2.7645,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5635,156.252,0.9204,-0.6207,-0.8699,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2112,3.5758,1.891,9.3617,-1.2438,2.8657,5.2121,2.283,9.6124,-0.2298,0.3057,2.0187,1.4208,7.1592,-0.6201,3.9696,3.399,1.8436,7.6245,0.0323,0.0737,0.6907,0.0532,9.3745,0.7219,0.077,0.8283,1.3309,1.0257,1.6068,1.2383,0.7707,0.686,1.7713,1.052,2.5819,1.5334,0.5939,2.8891,1.8937,-20.3698,0.6555,-7.0504,-10.7565,0.5338,0.9442,0.5295,1.7688,0.992,0.5608,0.9739,1.3076,1.2278,1.3427,1.2607,0.939,0.0149,5.7135,-0.2715,0.3017,-0.348,0.358,0.8883,0.3628,9.8739,21.5615,4.6434,15.3,0.2365,-43.9719,20.5497,4.5332,53.2791,?,-98.3751,12.7598,3.5721,101.3992,?,-0.2246,-0.1004,0.447,1.0243,1.2999,1.2691,1.0492,1.6898,1.6105,-0.089,-0.0467,0.5254,0,0,1,0.2872,0.1509,0.5254,0.5578,152.2209,0.8337,-0.488,-0.875,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0926,5.9821,2.4458,14.7771,-1.3217,2.158,10.0128,3.1643,19.8806,-1.0698,-0.027,2.6283,1.6212,8.0372,-1.0023,4.004,7.2575,2.694,10.7612,0.0156,-0.0429,3.4288,-0.0231,-79.8677,0.539,-0.0067,0.7729,1.5086,0.9079,1.9518,1.1746,0.6018,0.5974,2.276,0.8243,3.8096,1.3796,0.3622,0.8187,2.091,-49.3385,2.5542,-60.2675,-23.5957,0.6627,1.5856,0.5822,2.3928,0.8786,0.3672,0.7433,1.8386,1.3732,2.4736,1.8474,0.7469,0.0111,5.7778,-0.0693,0.4736,-0.381,0.0899,0.6678,-0.107,13.6807,19.1956,4.3813,12.8998,0.3281,-43.6344,15.233,3.9029,52.4399,?,-96.8881,4.8697,2.2067,98.9395,?,-0.3135,-0.1412,0.4504,1.1226,1.9854,1.7687,1.2601,3.9419,3.1281,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.5523,154.2032,0.9776,-0.6764,-0.7875,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.989,6.8049,2.6086,12.1031,-0.7226,-0.0948,10.5664,3.2506,12.2919,-1.0265,0.7587,1.8373,1.3555,5.887,-0.7245,4.2909,2.3599,1.5362,7.2525,0.0781,10.4292,-1.3035,-0.2305,-0.125,-0.0221,0.1768,0.8025,1.9245,1.6981,2.3981,2.116,0.8823,0.644,3.7038,2.8836,5.7511,4.4774,0.7785,0.8154,2.0527,-8.2656,2.5175,-10.1369,-4.0267,1.1584,2.0582,0.8931,1.7768,0.771,0.4339,0.9846,2.0559,1.6688,2.088,1.6948,0.8117,0.0066,6.4379,-0.4447,-0.0041,0.0625,0.3018,0.1868,0.2814,26.3122,147.1269,12.1296,40.5594,-0.0352,-27.117,91.9584,9.5895,40.3198,?,7.0863,26.5999,5.1575,18.3594,-0.0552,-0.9703,3.7131,-3.8267,1.2649,2.3518,1.8593,1.5999,5.5311,3.4571,0.0342,1.4372,42.0095,0,2.2518,0,1.0059,2.2092,2.1961,0.2045,60.6947,0.9208,-0.126,0.2078,?,?,?,?,?,TASCA_GIACCA_ALTA
1.0299,6.525,2.5544,11.9497,-1.0569,-0.0751,3.3206,1.8222,9.3004,-0.6999,0.2111,3.7612,1.9394,9.026,-1.3552,3.3892,3.231,1.7975,7.9547,0.0418,-13.7045,4.8791,0.3039,-0.356,-0.0222,0.0623,1.4018,1.3171,1.4211,0.9396,1.0138,1.0789,1.965,1.7348,2.0195,0.8828,1.0277,1.1641,1.6034,1.1822,-17.6938,0.7373,-11.0351,-14.9663,1.0619,1.5159,0.6998,1.4276,0.659,0.4616,1.2849,1.3239,1.5022,1.0304,1.1692,1.1347,0.0054,5.2023,0.0115,-0.3447,0.4712,0.782,0.0913,-0.1684,13.8821,23.3011,4.8271,19.9188,0.0377,-35.7763,6.7846,2.6047,41.5192,?,-8.8501,46.1929,6.7965,26.0986,-2.7183,-0.388,-1.5686,4.0425,1.8532,0.7102,0.3832,3.4344,0.5044,0.1469,-0.0188,-0.0409,2.1761,0,2.9489,0,0.4798,0.7632,1.5909,0.203,59.4838,0.5793,-0.372,-0.9476,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0033,0.0057,0.0758,0.3548,-1.2926,0.0349,0.0436,0.2087,1.0223,-0.9556,0.0018,0.0055,0.0743,0.4345,-1.3351,0.2021,0.0152,0.1233,0.52,0.0424,-0.0935,-1.8062,-0.0162,19.3111,0.1729,0.009,0.363,1.0196,0.6145,2.8088,1.6929,0.6027,0.1318,1.0395,0.3776,7.8893,2.8658,0.3633,0.4005,0.8052,-8.6811,2.0107,-21.6783,-10.7816,0.2961,0.8317,0.285,2.8093,0.9626,0.3427,0.3471,0.8165,0.6823,2.3527,1.9659,0.8356,0.0002,0.2813,-0.4017,0.3863,-0.0876,0.1929,0.0373,-0.1188,-41.1833,0.0542,0.2329,41.6397,?,-7.1243,0.0663,0.2576,7.7393,?,-6.39,0.0563,0.2373,6.839,?,5.7807,6.4449,1.1149,0.9043,0.9815,1.0854,0.8177,0.9634,1.1782,5.3803,6.0886,1.1316,1,1,1,5.3803,6.0886,1.1316,0.2179,54.6977,-0.4924,0.3032,0.1642,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1021,0.0192,0.1384,0.7234,-1.7466,0.1411,0.0969,0.3113,1.8742,-0.4835,0.0087,0.0113,0.1061,0.5676,-0.5924,0.3372,0.0441,0.2099,1.2472,0.0158,-0.7236,-11.7214,-0.3029,16.1992,0.4186,0.0258,0.4445,1.3048,0.6594,2.9352,1.4833,0.5053,0.1976,1.7026,0.4348,8.6156,2.2001,0.2554,0.7531,2.1784,-22.9973,2.8927,-30.5371,-10.5568,0.2085,0.7389,0.2078,3.5444,0.997,0.2813,0.386,1.2744,0.58,3.302,1.5027,0.4551,0.0009,0.4627,0.1567,0.3285,-0.1135,0.0776,0.6767,0.0269,-41.392,0.0443,0.2104,41.9388,?,-7.728,0.1367,0.3698,8.6395,?,-4.4412,0.3304,0.5748,5.159,?,5.3561,9.3199,1.7401,0.5691,0.3661,0.6433,0.3239,0.134,0.4138,4.8543,8.1293,1.6747,1,1,1,4.8543,8.1293,1.6747,0.2301,53.5612,-0.5648,-0.1477,-0.4654,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0813,2.7876,1.6696,9.3174,-4.4897,-0.1536,16.4819,4.0598,18.5984,-0.5575,0.3858,3.0746,1.7535,9.9332,-0.8245,4.005,7.6459,2.7651,13.0314,0.0108,7.0386,-2.8029,-0.27,-0.3982,-0.0384,0.0963,0.4113,0.9522,0.6038,2.3153,1.4682,0.6341,0.1691,0.9066,0.3646,5.3606,2.1557,0.4021,1.1447,1.6975,-53.6849,1.483,-46.8997,-31.6252,0.1421,0.3117,0.1288,2.1934,0.9065,0.4133,0.501,0.938,0.715,1.8723,1.4272,0.7623,0.0061,5.8044,-0.2429,-0.6271,-0.6281,0.5828,0.4912,0.572,15.732,44.4695,6.6685,19.0796,0.374,13.8137,9.2763,3.0457,12.059,0.4779,-50.2667,14.9225,3.863,52.8,?,1.1389,-0.313,-0.2748,2.1895,1.7263,0.7884,4.7939,2.98,0.6216,1.0326,-0.2159,-0.2091,1.3195,0,0,1.5822,0.3614,0.2284,0.2866,79.8124,0.9513,0.9855,0.9848,?,?,?,?,?,TASCA_GIACCA_BASSA
