@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.1141,0.0959,0.3097,2.5145,-0.3498,-0.0257,0.0953,0.3087,2.4286,-0.6527,0.1011,0.1262,0.3552,3.3445,-0.4156,0.3627,0.2097,0.458,2.5937,0.0145,-4.4467,1.1283,0.3147,-0.2537,-0.0708,0.2789,1.0032,0.8718,0.6762,0.8691,0.674,0.7756,1.0063,0.7601,0.4572,0.7553,0.4543,0.6015,0.6794,0.6635,-17.1207,0.9767,-25.2011,-25.8019,1.2677,0.7885,0.7079,0.622,0.5584,0.8977,1.0353,0.7518,0.9695,0.7262,0.9364,1.2895,0.0016,0.5521,0.0547,-0.0362,0.5213,-0.5857,-0.0075,0.397,-0.5103,0.0017,0.0418,0.6311,?,-0.1598,0.0008,0.0286,0.2221,?,0.0434,0,0.005,0.0204,0.5967,3.194,-11.7597,-3.6818,1.4651,8.4082,5.7389,2.1466,70.6983,32.9349,2.8408,-20.8796,-7.3498,1,0,0,2.8408,30.8933,10.8747,0.0054,0.7135,0.9239,0.0949,-0.2423,-13.1436,1.3423,1.1586,15.1062,?,58.9884,1.7641,1.3282,4.6555,0.923,-7.309,57.098,7.5563,25.3113,-1.2233,-0.2228,1.7983,-8.0706,0.8723,0.1533,0.1758,0.7609,0.0235,0.0309,-0.2706,1.0847,-4.0084,0,0,5.3124,3.2448,0.5968,0.1839,0.6149,82.0326,-0.3663,0.3686,-0.8949,TASCA_DESTRA_DIETRO_PANTALONI
-0.0945,7.9235,2.8149,23.6129,-0.3465,-0.5437,3.8424,1.9602,15.3511,-0.4614,-0.159,4.6385,2.1537,19.0225,-0.8002,3.2497,6.174,2.4848,20.0781,0.0196,0.1737,0.5942,-0.0291,3.4205,-0.1673,-0.0489,1.436,1.307,1.1329,0.9102,0.7889,0.8668,2.0621,1.7082,1.2834,0.8284,0.6224,0.7513,1.2536,0.7186,-15.159,0.5732,-12.0919,-21.0958,1.6695,1.6596,0.8563,0.9941,0.5129,0.516,1.5382,1.2413,1.1761,0.807,0.7646,0.9474,0.006,4.7554,0.3917,0.4174,0.3737,0.0292,0.0951,0.1644,0.0228,0.0063,0.0791,0.2474,-0.9978,-0.3053,0.0104,0.1017,0.6974,?,-0.5449,0.0736,0.2714,0.8825,?,-0.0746,-0.0418,0.5603,0.7776,0.2915,0.3749,0.6046,0.085,0.1406,0.1772,0.14,0.7903,0,0,1,0.3548,0.2804,0.7903,0.0066,0.9233,0.528,-0.8354,-0.8813,-29.6872,53.3002,7.3007,38.6398,?,-5.8369,351.0141,18.7354,52.6199,-0.9446,-18.017,15.5511,3.9435,25.0198,?,5.0861,1.6477,0.324,0.3897,1.8513,4.751,0.1518,3.4274,22.5717,1.5117,1.5444,1.0216,0,1,0,0.7343,1.5444,2.1031,0.3707,65.6884,-0.7234,-0.83,0.9215,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0352,0.033,0.1818,1.2535,-0.1599,0.0283,0.0797,0.2823,2.1153,-0.2167,-0.1161,0.0052,0.0722,0.473,-1.3668,0.22,0.0851,0.2917,1.9441,0.0338,1.2438,-0.3033,0.1601,-0.2438,0.1287,-0.5278,0.6438,2.5162,0.6231,3.9086,0.9679,0.2476,0.4144,6.3314,0.3883,15.2774,0.9369,0.0613,0.4585,0.6325,-2.5421,1.3794,-5.5441,-4.0193,0.6216,5.407,0.5371,8.6985,0.864,0.0993,0.5926,2.6497,0.6447,4.4717,1.0881,0.2433,0.0013,0.3242,0.8705,0.5265,0.8611,0.3593,0.9365,0.2831,0.4002,0,0.0027,0.0088,0.9782,-0.6241,0,0.0037,0.6307,?,0.1223,0,0.0059,0.0193,0.8516,-0.6413,3.2713,-5.1012,0.7354,0.4574,0.622,0.5407,0.2092,0.3869,-0.6266,3.5744,-5.7047,0,3.1117,0,0.014,0.4569,32.7262,0.0079,1.1467,1.0003,0.9919,0.9978,-41.7611,0.0274,0.1656,42.2989,?,-1.9217,0.0665,0.2579,2.2797,?,-9.663,0.1048,0.3237,10.2585,?,21.7309,4.3218,0.1989,0.6421,0.5115,0.7966,0.4122,0.2616,0.6346,18.5549,4.1233,0.2222,1,1,1,18.5549,4.1233,0.2222,0.4517,53.3458,0.2354,-0.119,0.244,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0384,4.2932,2.072,11.8691,-0.4315,-0.7812,2.7101,1.6462,8.0814,-0.8878,-0.2013,1.239,1.1131,5.1101,-0.9083,2.6815,1.7039,1.3053,7.9602,0.0536,0.0491,0.1905,-0.0143,3.8807,-0.2913,-0.0751,1.2586,1.8615,1.5873,1.479,1.2612,0.8527,1.5841,3.4651,2.5197,2.1874,1.5906,0.7271,0.9414,1.471,-7.9401,1.5626,-8.4347,-5.3977,1.9369,3.0962,0.9858,1.5986,0.509,0.3184,1.4687,2.3227,1.4911,1.5815,1.0152,0.642,0.0084,4.0892,0.4703,0.31,0.1951,0.1792,-0.1028,0.0318,0.1061,0.0099,0.0993,0.278,-0.2981,-0.2351,0.0178,0.1334,0.3937,?,0.0503,0.1669,0.4085,1.1096,-0.4843,-0.4514,2.1086,-4.6709,0.7444,0.2431,0.3266,0.5541,0.0591,0.1066,0.1622,0.1763,1.0873,0,0.2865,0,0.7062,0.2505,0.3548,0.0027,0.7296,0.8802,-0.886,-0.9053,-15.1331,60.906,7.8042,27.7191,-19.0951,10.8954,123.2499,11.1018,29.2206,0.0041,-32.9529,12.5073,3.5366,36.7798,?,-1.3889,0.4592,-0.3306,0.703,2.2067,3.1391,0.4942,4.8696,9.8542,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.3944,59.1225,0.4969,-0.0113,0.8543,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0226,0.0105,0.1024,0.7961,-3.3801,-0.0635,0.0121,0.1102,0.9447,-3.0307,-0.135,0.0077,0.0878,0.4695,-2.2155,0.1953,0.0149,0.1222,0.8859,0.0185,0.3566,0.1678,-0.1159,0.4704,-0.3251,-0.6911,0.9293,1.1668,0.8378,1.2556,0.9015,0.718,0.8636,1.3613,0.7019,1.5764,0.8127,0.5156,0.8649,1.8991,-36.8472,2.1957,-42.6029,-19.4028,0.7755,1.2448,0.2014,1.6051,0.2597,0.1618,0.8427,1.6956,0.8986,2.012,1.0663,0.53,0.0016,0.2894,0.5977,-0.1024,-0.5473,0.1737,-0.7189,-0.4586,-0.1461,0,0.0021,0.1525,?,-0.7313,0,0.0003,0.7318,?,-0.4779,0,0.0037,0.4847,?,0.1998,0.3058,1.5303,6.7717,0.5573,0.0823,45.8564,0.3106,0.0068,0.2084,0.3147,1.5097,1,1,1,0.2084,0.3147,1.5097,0.0092,1.3553,-0.6383,-0.7469,0.3363,-35.6875,0.0782,0.2797,36.5997,?,-7.3837,0.1448,0.3805,7.8598,?,23.6762,0.088,0.2967,1.1993,0.9509,4.8333,-1.5073,-0.3119,0.7349,0.9426,1.2825,0.5401,0.8884,1.6448,4.6566,-1.5763,-0.3385,1,0,0,4.6566,30.5165,6.5534,0.4527,66.7474,-0.7944,-0.1236,-0.0012,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0277,0.0032,0.0565,0.3038,-0.7647,-0.0354,0.0021,0.0453,0.2719,-1.7545,-0.1017,0.0044,0.066,0.2978,-5.5591,0.1373,0.0031,0.0558,0.292,0.0649,-0.7834,-0.2729,0.2021,0.3483,-0.258,-0.7406,1.2465,0.8556,1.0114,0.6863,0.8114,1.1822,1.5539,0.732,1.0229,0.4711,0.6583,1.3975,0.7601,0.5216,-6.4925,0.6863,-8.5421,-12.4473,1.7438,3.7917,0.5512,2.1744,0.3161,0.1454,1.1172,1.0202,1.0402,0.9131,0.9311,1.0197,0.0012,0.2001,-0.3283,0.0475,0.1982,-0.2286,-0.0535,-0.8152,-0.6207,0,0.0013,0.623,?,-0.3652,0,0.0003,0.3659,?,-0.6923,0,0.0009,0.6937,?,1.6997,0.8965,0.5275,4.2572,1.5355,0.3607,18.1238,2.3579,0.1301,1.7024,0.898,0.5275,1,1,1,1.7024,0.898,0.5275,0.0105,1.6782,-0.9563,-1.141,0.7907,-24.8228,0.0561,0.237,25.3189,?,-27.8972,0.0171,0.1307,28.2593,?,18.8323,0.0432,0.2079,0.9003,0.9533,0.8898,-1.3181,-1.4813,1.8131,1.1399,0.6287,3.2875,1.2994,0.3953,0.896,-1.3791,-1.5392,1,0,0,0.896,28.1237,31.3898,0.4402,71.5523,-0.0828,-0.3854,0.173,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.5735,4.5239,2.1269,6.75,-85.4,-0.0851,0.6155,0.7845,3.1758,-1.5054,-1.7867,4.9264,2.2195,8.2773,-9.0665,3.5041,7.6091,2.7585,9.0473,0.0379,30.2273,1.4404,-0.7344,0.0477,-0.0243,-0.5099,2.7112,0.9583,0.7711,0.3535,0.2844,0.8046,7.3505,0.9183,0.5945,0.1249,0.0809,0.6474,3.4964,0.8949,-18.7134,0.256,-5.3522,-20.9101,0.0616,0.095,0.0083,1.5416,0.1348,0.0874,2.1255,0.8155,0.7461,0.3837,0.351,0.9149,0.1425,5.204,0.0964,0.8105,-0.9602,0.0754,-0.0934,-0.9343,0.2759,0.0504,0.2245,0.6491,0.0868,0.0529,0.0308,0.1756,0.5039,-0.2816,-0.6387,0.0029,0.0538,0.6905,?,5.2109,-0.432,-0.0829,1.2783,4.1726,3.2642,1.634,17.4109,10.6552,-0.5573,-0.0894,0.1604,1.8077,0,0,1.2881,0.94,0.7298,0.008,1.057,0.9909,0.9869,0.9908,-1.4555,287.1498,16.9455,51.5,-0.4406,-7.4698,6.3287,2.5157,12.875,?,-25.5833,27.1903,5.2144,31.125,?,0.1948,0.0569,0.292,6.7359,3.2497,0.4824,45.3724,10.5607,0.2328,1.2233,0.506,0.4137,0,0,1,4,1.6546,0.4137,0.3068,47.9698,-0.7136,0.6779,-0.1546,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0211,22.0367,4.6943,46.436,-1.2588,-0.1399,2.8534,1.6892,8.9096,-1.6122,0.3898,9.9049,3.1472,33.6442,-0.6117,3.8742,19.9574,4.4674,28.8703,0.0193,-0.1506,0.0541,0.0054,-0.3589,-0.0361,0.1006,2.779,1.4916,1.0508,0.5367,0.3781,0.7045,7.7229,2.2248,1.1042,0.2881,0.143,0.4963,4.7061,2.0266,-45.4544,0.4306,-9.6587,-22.4291,6.0274,0.9848,0.6983,0.1634,0.1159,0.7091,5.2119,1.3802,1.6084,0.2648,0.3086,1.1654,0.0043,5.6334,-0.1448,0.7315,-0.1549,0.0942,0.0353,0.0242,0.6573,0.3983,0.6311,1.9242,-0.9951,-0.2227,0.0502,0.2241,0.7685,-1.0048,0.1912,0.0157,0.1254,0.4274,-0.2134,-2.9515,3.4381,-1.1649,2.8168,5.032,1.7864,7.9342,25.3205,3.1913,2.4918,12.767,5.1235,2.5161,2.7384,1.0883,2.504,4.5025,1.7981,0.0075,1.4176,-0.9734,0.2937,-0.3768,-41.3823,203.5452,14.2669,56.6986,?,-21.1767,25.3997,5.0398,28.1387,?,35.9999,159.7029,12.6374,37.8006,0.3492,1.9541,-1.1495,-0.5882,2.8308,1.1289,0.3988,8.0137,1.2745,0.159,2.015,-2.7959,-1.3876,1,0,0,2.015,1.4999,0.7444,0.6125,98.5588,-0.3247,0.9943,-0.349,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0978,0.0169,0.1301,0.5258,-0.4656,-0.1341,0.0203,0.1425,0.652,-2.958,-0.0813,0.0128,0.1132,0.5176,-3.0972,0.2594,0.0169,0.1299,0.5407,0.111,-0.7292,-1.2025,0.3768,1.6491,-0.5168,-0.3134,0.9127,1.1492,1.0012,1.2592,1.097,0.8712,0.833,1.3206,1.0024,1.5855,1.2034,0.759,0.3428,0.4269,-2.4742,1.2453,-7.2178,-5.7959,2.1779,2.8399,0.5899,1.3039,0.2708,0.2077,0.8064,1.0158,0.9724,1.2596,1.2058,0.9573,0.002,0.3938,-0.3935,-0.2906,0.6504,0.197,-0.7655,-0.4706,0.6182,0,0.0016,0.0063,0.9899,0.3599,0,0.0027,0.0086,0.9764,0.6503,0,0.0046,0.015,0.9771,1.7175,0.9506,0.5535,0.5785,0.3397,0.5872,0.3347,0.1154,0.3448,1.7355,0.9613,0.5539,1.7118,0.949,0.5543,0.7334,0.42,0.5726,0.0103,1.6285,-0.6943,-0.9499,0.6274,-8.5242,0.3599,0.5999,9.4193,?,-53.6865,0.0785,0.2802,54.1199,?,12.1824,0.155,0.3937,1.4999,0.8837,0.1588,-0.6997,-4.4069,2.1406,1.5237,0.7118,4.5822,2.3217,0.5067,0.174,-0.8263,-4.7474,1,0,0,0.174,6.2798,36.0814,0.5926,74.3931,-0.7421,-0.6947,0.5222,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0268,0.0089,0.0945,0.4703,-0.8271,-0.0435,0.0032,0.0567,0.2626,-2.6238,-0.1156,0.0047,0.0688,0.3797,-5.6952,0.1705,0.0038,0.0617,0.2748,0.1766,-0.616,-0.232,0.1574,0.3766,-0.2555,-0.6784,1.6675,1.3745,1.5323,0.8243,0.9189,1.1148,2.7805,1.8892,2.3479,0.6795,0.8444,1.2428,1.1195,0.6592,-3.6133,0.5888,-3.2275,-5.4814,3.5514,4.539,0.7714,1.2781,0.2172,0.17,1.7906,1.2387,1.7117,0.6918,0.9559,1.3819,0.0013,0.2522,0.0536,-0.2278,0.4528,0.0044,-0.1879,-0.6445,0.6308,0,0.0014,0.0049,0.9923,0.3572,0,0.0016,0.0058,0.984,0.6754,0,0.0013,0.0048,0.993,1.7658,0.9339,0.5289,0.8857,1.0612,1.1981,0.7845,1.1261,1.4354,1.7715,0.9339,0.5272,1.7567,0.9345,0.532,0.8433,1.0209,1.2105,0.0104,1.6635,-0.1676,-0.8676,-0.3842,-19.1783,0.0431,0.2075,19.6198,?,-49.7921,0.0405,0.2012,50.2197,?,16.8063,0.0313,0.1768,0.6592,0.9614,0.3852,-1.1411,-2.9627,1.0317,1.1739,1.1379,1.0644,1.3781,1.2947,0.3907,-1.1934,-3.0548,1,0,0,0.3907,29.7639,76.1852,0.5889,85.7767,0.2675,0.0225,0.4445,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4239,14.8825,3.8578,20.9412,-1.3637,-0.4016,5.6016,2.3668,10.7772,-0.9841,-0.1545,3.3889,1.8409,12.8972,-1.1212,4.2287,6.3559,2.5211,12.0531,0.0352,-1.0556,-2.7445,0.1003,2.5999,-0.095,-0.0365,1.63,2.0956,1.5302,1.2857,0.9388,0.7302,2.6568,4.3915,2.3415,1.6529,0.8813,0.5332,2.2601,1.7722,-27.4405,0.7841,-12.141,-15.4834,1.6311,1.4572,0.7091,0.8934,0.4348,0.4867,1.9431,1.6237,1.7374,0.8356,0.8941,1.07,0.0062,6.0622,-0.1451,-0.0004,-0.1321,0.2862,0.0549,0.038,-0.5211,0.0013,0.0358,0.5794,?,0.3925,0.0017,0.0414,0.1509,0.6829,0.0975,0.0041,0.0639,0.2082,-0.0776,-1.3275,-5.3469,4.0279,0.8644,0.5604,0.6483,0.7471,0.314,0.4204,-1.7834,38.6288,-21.6603,0,0,2.463,3.8399,2.7833,0.7248,0.0068,1.0129,0.768,0.89,0.8461,21.8731,45.1346,6.7182,23.0576,0.3027,24.9458,13.1068,3.6203,10.8658,0.6359,9.7079,5.8655,2.4219,8.1055,0.4205,0.8768,2.2531,2.5696,1.8557,2.774,1.4948,3.4436,7.6949,2.2346,0.5274,1.7014,3.2262,1.108,2.3639,2.1335,2.122,2.8447,1.3405,0.3564,56.5268,-0.9544,0.1749,-0.3138,TASCA_SINISTRA_DIETRO_PANTALONI
