@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-3.9581,20.1872,4.493,15.3737,-18.9746,-1.3086,7.069,2.6588,8.6459,-2.2453,-2.73,9.8043,3.1312,13.4642,-1.4723,6.7313,16.5817,4.0721,15.1041,0.079,3.0248,1.4499,-0.588,0.4793,-0.1944,-0.4056,1.6899,1.4349,1.1034,0.8491,0.6529,0.7689,2.8557,2.059,1.2174,0.721,0.4263,0.5913,2.4414,1.8214,-11.2785,0.746,-4.6196,-6.1924,0.2889,0.1413,0.0469,0.4892,0.1625,0.3321,1.7782,1.1418,1.0178,0.6421,0.5724,0.8914,0.0997,10.1047,0.8892,-0.2774,-0.956,-0.0411,-0.8952,0.0891,0.4065,0.3416,0.5845,2.5484,-0.6254,2.6811,8.4249,2.9026,9.1823,-0.209,-1.5779,4.0865,2.0215,5.2887,-6.8142,0.1516,-0.2576,-1.6991,0.2014,0.2891,1.4358,0.0406,0.0836,2.0616,0.6179,0.2126,0.3441,0.2064,2.3165,11.2221,0.2775,0.4819,1.7362,0.0627,5.5887,0.0642,0.1536,-0.7955,DAVANTI_PANTALONI
5.3997,2.9862,1.7281,6.569,0.1681,-0.4914,1.2906,1.136,4.9285,-0.8865,-3.6785,6.4765,2.5449,9.2432,?,6.9437,5.4675,2.3383,10.1947,0.1486,-10.9889,-1.4679,0.7776,0.1336,-0.0708,-0.5298,1.5211,0.679,0.739,0.4464,0.4858,1.0884,2.3138,0.4611,0.5462,0.1993,0.236,1.1845,-0.573,-0.1436,0.746,0.2506,-1.3018,-5.1957,3.0223,0,0.6595,0,0.2182,0,1.3329,0.7107,0.6444,0.5332,0.4834,0.9067,0.131,10.1557,-0.7055,-0.2571,0.7225,-0.339,-0.1697,-0.8349,0.5381,0.8716,0.9336,4.5245,-0.1707,0.7412,0.3922,0.6263,2.4802,-0.0828,1.6267,1.8832,1.3723,4.7601,0.0065,0.7259,0.3308,0.4557,1.4908,0.6803,0.4564,2.2224,0.4628,0.2083,3.4775,-21.345,-6.138,1.6873,0.8067,0.4781,1.8242,0.9505,0.521,0.0373,3.0649,0.8491,0.5615,0.6429,DAVANTI_PANTALONI
-0.1477,2.2042,1.4846,5.9317,-1.0059,-0.4073,6.4417,2.5381,12.0561,-1.2972,0.6654,12.6804,3.5609,12.071,-0.5882,4.266,3.758,1.9386,6.8361,0.1376,0.3626,-0.222,-0.0346,-0.6122,-0.0955,0.156,0.585,0.4169,0.7658,0.7127,1.3092,1.8369,0.3422,0.1738,0.5865,0.508,1.7141,3.3742,0.4369,0.6654,-2.728,1.5228,-6.2435,-4.0999,0.5634,0.3891,0.3731,0.6905,0.6621,0.9589,0.492,0.4914,0.8677,0.9988,1.7636,1.7658,0.0156,6.3507,0.4723,0.5398,-0.1558,0.1309,-0.1785,0.3234,0.6045,0.1982,0.4451,1.861,-0.4747,0.6751,0.4048,0.6362,2.5122,-0.2451,0.0167,0.2312,0.4808,2.1168,-1.4279,0.8954,36.2929,40.5339,0.6997,0.9259,1.3232,0.4896,0.8572,1.751,1.2112,0.4812,0.3973,0.6255,1.4474,2.3142,0.7408,0.8792,1.1868,0.0178,1.7575,-0.1019,-0.6412,-0.289,DAVANTI_PANTALONI
-0.7997,3.0985,1.7603,8.1415,-1.2936,-0.4851,3.8443,1.9607,8.4317,-1.8883,-1.1291,5.08,2.2539,18.2538,-0.3679,3.4058,2.5728,1.604,11.9854,0.1183,1.6484,0.7083,-0.2348,0.4297,-0.1424,-0.3315,0.8978,0.781,1.0974,0.8699,1.2224,1.4052,0.806,0.6099,1.2043,0.7567,1.4942,1.9745,0.833,0.9354,-2.8563,1.1229,-3.4289,-3.0535,1.216,0.266,0.2611,0.2188,0.2148,0.9817,0.9656,0.446,0.6793,0.4619,0.7035,1.523,0.0148,5.1765,0.4992,0.1953,-0.1805,-0.2949,-0.46,0.4706,-0.0084,0.8914,0.9441,3.4682,-0.8643,0.8197,0.2411,0.4911,2.5378,-0.1239,-0.7514,1.0537,1.0265,3.3218,-5.1301,-0.0102,0.0111,-1.091,1.9227,0.9198,0.4784,3.6967,0.846,0.2288,5.7484,0.5784,0.1006,0.8238,3.433,4.1672,1.3666,1.0441,0.764,0.0112,2.5204,0.2833,-0.6986,0.0001,DAVANTI_PANTALONI
0.7095,16.5713,4.0708,19.3961,-0.5785,-1.2396,21.8731,4.6769,18.232,-1.2557,-1.956,22.9608,4.7917,30.6934,-0.7196,7.437,11.9626,3.4587,17.2299,0.1123,-0.5724,-0.3627,0.0954,0.6338,-0.1667,-0.263,0.8704,0.8495,1.177,0.976,1.3522,1.3854,0.7576,0.7217,1.3853,0.9526,1.8285,1.9194,0.7004,0.5535,-3.262,0.7902,-4.6573,-5.8939,1.5202,0.6884,0.6331,0.4528,0.4164,0.9196,1.0639,0.6319,1.1257,0.594,1.0582,1.7814,0.0242,11.0515,0.5417,0.3275,0.0936,0.3414,-0.2749,-0.096,0.311,1.9217,1.3862,5.0319,-1.005,0.6877,4.1018,2.0253,6.2784,-0.6033,-0.8935,9.7045,3.1152,9.9623,-1.0466,0.4522,-0.348,-0.7697,0.6845,0.445,0.6501,0.4685,0.198,0.4227,1.0676,0.4951,0.4637,0.6409,0.5156,0.8044,0.8015,0.5051,0.6302,0.0117,5.9681,0.7932,-0.8084,-0.9487,DAVANTI_PANTALONI
2.8287,8.4421,2.9055,11.679,-0.289,0.3532,11.3495,3.3689,10.9461,-0.9397,-3.3654,3.9921,1.998,9.7108,-2.6621,6.2559,4.1004,2.025,8.8589,0.1777,8.0096,-0.8405,0.4522,-0.1049,0.0565,-0.538,0.8625,1.4542,1.4349,1.6861,1.6637,0.9867,0.7438,2.1147,2.0588,2.843,2.7679,0.9736,0.4938,0.3709,-1.3677,0.7512,-2.7699,-3.6872,1.6056,3.4169,0.841,2.1281,0.5238,0.2461,1.0669,1.2027,1.3183,1.1272,1.2356,1.0962,0.0485,9.7984,0.3891,-0.2548,0.7031,-0.4976,0.4083,-0.5438,0.4129,1.4395,1.1998,4.3398,-0.5298,-0.5855,2.0353,1.4266,6.1256,-3.2489,0.6916,1.7849,1.336,5.6055,-0.7333,-0.7052,0.597,-0.8466,0.841,0.898,1.0678,0.7073,0.8065,1.1403,0.3209,0.6338,1.9752,1.9677,0.8772,0.4458,0.7085,0.7742,1.0928,0.0109,3.1811,-0.2685,0.3314,0.63,DAVANTI_PANTALONI
-2.5581,33.6058,5.7971,34.1946,-1.2406,2.0126,31.446,5.6077,22.5535,-0.088,-0.3136,12.9098,3.593,20.9766,-0.375,6.1912,50.3228,7.0939,26.8555,0.0439,-1.2711,8.157,-0.4132,-6.4175,0.3251,-0.0507,1.0338,1.6134,0.8172,1.5607,0.7905,0.5065,1.0687,2.6031,0.6678,2.4358,0.6249,0.2565,10.3799,3.3095,-15.358,0.3188,-1.4796,-4.6406,0.7362,1.0004,0.5433,1.3588,0.738,0.5431,1.5162,1.6301,1.2733,1.0752,0.8398,0.7811,0.0352,8.9589,-0.2261,-0.4565,-0.4636,0.7284,0.9236,0.7089,-0.5838,1.9552,1.3983,5.8928,-1.4729,-1.8622,2.4195,1.5555,5.9483,-4.661,0.0986,3.0434,1.7445,8.4798,-0.8939,0.3135,-5.9232,-18.8922,0.899,0.8015,0.8916,0.8081,0.6425,0.795,0.7167,0.8769,1.2236,2.2678,0.5322,0.2347,0.9907,0.6949,0.7015,0.021,4.4009,0.2597,0.5956,0.5987,DAVANTI_PANTALONI
-0.419,0.2102,0.4585,1.6978,-3.3197,-0.2317,0.0837,0.2892,1.0955,-2.7019,-0.4127,0.2505,0.5005,1.5201,-4.4082,0.8458,0.2286,0.4781,1.4273,0.1391,1.8085,1.0154,-0.4955,0.5615,-0.274,-0.488,1.5852,0.916,0.9589,0.5779,0.6049,1.0468,2.5127,0.8391,0.9194,0.3339,0.3659,1.0957,1.6318,1.053,-5.6591,0.6453,-3.468,-5.3741,1.3281,1.3983,0.2371,1.0529,0.1785,0.1695,1.5497,1.1169,1.1895,0.7207,0.7676,1.0651,0.0069,1.2692,0.0048,0.6138,-0.7545,0.1488,-0.3497,-0.8597,0.2001,0.0361,0.1899,0.5992,-0.3359,0.2361,0.0038,0.062,0.2318,0.3575,-0.0811,0.0452,0.2127,0.8054,-1.2387,0.8475,-2.466,-2.9096,3.0646,0.8928,0.2913,9.3919,0.7972,0.0849,-1.1681,0.3381,-0.2894,1.2433,1.2469,1.0028,2.5853,0.744,0.2878,0.0035,0.6526,0.4759,0.0572,0.4715,DAVANTI_PANTALONI
0.1329,0.6635,0.8145,2.8899,-0.9539,0.181,0.1601,0.4002,1.447,-0.3243,0.5225,0.1057,0.3251,1.1883,-0.0324,1.0453,0.16,0.4,1.5166,0.157,0.7342,0.2543,0.1271,0.3463,0.1731,0.4999,2.0355,2.5056,2.0365,1.231,1.0005,0.8128,4.1432,6.2782,4.1475,1.5153,1.001,0.6606,3.9812,37.8455,-4.9964,9.506,-1.255,-0.132,1.3536,1.285,0.8222,0.9493,0.6074,0.6398,1.9971,2.432,1.9056,1.2178,0.9542,0.7835,0.0061,1.5908,-0.0828,-0.8419,-0.478,0.2356,0.5146,0.6856,-0.0697,0.0312,0.1767,0.5586,-2.6083,0.1462,0.0052,0.072,0.2702,0.0586,0.1001,0.0124,0.1115,0.36,-0.3437,-0.4766,-0.696,1.4605,2.455,1.5851,0.6457,6.0269,2.5127,0.4169,-23.9927,4.3858,-0.1828,0.5393,0.5779,1.0716,2.0672,1.5519,0.7507,0.002,0.4039,0.3062,0.2407,-0.3656,DAVANTI_PANTALONI
-1.3999,2.8312,1.6826,8.9202,-0.9045,0.9094,1.3773,1.1736,6.3005,-1.553,0.1712,6.5021,2.5499,10.9549,-0.9703,3.389,2.0411,1.4287,5.8878,0.113,-1.5394,-8.1744,-0.4131,5.3102,0.2683,0.0505,1.4338,0.6599,1.1778,0.4602,0.8215,1.7848,2.0557,0.4354,1.3871,0.2118,0.6748,3.1856,1.1054,0.7853,-5.6458,0.7104,-5.1076,-7.1895,1.8979,0.8424,0.7056,0.4439,0.3718,0.8376,1.4158,0.8143,1.515,0.5751,1.0701,1.8606,0.0336,5.2656,-0.7228,-0.2836,-0.2663,-0.0362,-0.0049,0.0425,1.232,2.0274,1.4239,4.8741,-0.0325,1.1634,2.2904,1.5134,4.9946,-0.049,0.9249,3.1757,1.782,5.8025,-0.0706,1.059,1.332,1.2578,0.9408,0.799,0.8493,0.8852,0.6384,0.7212,0.6575,0.4011,0.61,0.9915,0.871,0.8785,0.9759,0.84,0.8608,0.0386,3.6413,0.9349,0.9641,0.9541,DIETRO_PANTALONI
-0.8363,5.2444,2.2901,9.6151,-0.8416,1.7945,3.4506,1.8576,7.1433,-0.1181,-0.476,14.1732,3.7647,14.3997,-1.4217,4.6383,5.5008,2.3454,8.1928,0.1037,-0.466,1.7567,-0.1803,-3.7696,0.3869,-0.1026,1.2328,0.6083,0.9764,0.4934,0.792,1.6052,1.5198,0.37,0.9534,0.2435,0.6273,2.5766,5.8255,0.5198,-4.6368,0.0892,-0.7959,-8.9207,0.8172,0.8781,0.5712,1.0745,0.699,0.6505,1.346,0.6677,1.1736,0.4961,0.8719,1.7576,0.0219,7.0456,0.2572,0.6181,0.0876,-0.1167,0.71,-0.4132,0.2316,0.8788,0.9374,3.5066,-0.9044,-1.5406,0.4895,0.6996,3.3691,?,-1.2245,0.1225,0.35,2.2187,?,-0.1504,-0.1892,1.2581,1.3399,2.6784,1.999,1.7953,7.174,3.9959,0.4943,0.7506,1.5185,0,0,1,1.0408,1.5805,1.5185,0.0213,3.5671,-0.0262,-0.3761,-0.1574,DIETRO_PANTALONI
5.8569,14.0567,3.7492,13.57,0.0356,0.0533,12.6643,3.5587,11.7764,-1.0673,-0.7571,10.7637,3.2808,14.7708,-0.9693,7.9082,9.8242,3.1344,11.7749,0.2278,109.8221,-7.736,0.7406,-0.0704,0.0067,-0.0957,1.0535,1.1428,1.1962,1.0847,1.1354,1.0467,1.1099,1.3059,1.4308,1.1766,1.2891,1.0956,-0.0825,-0.069,0.1444,0.8363,-1.75,-2.0926,2.4703,1.876,0.9228,0.7594,0.3736,0.4919,1.1523,0.9187,1.1525,0.7973,1.0001,1.2544,0.0628,11.8179,0.8145,0.4025,0.9172,0.1035,0.7964,0.3994,3.384,3.4331,1.8529,5.802,0.1569,2.3132,2.321,1.5235,6.5742,-0.1514,1.8528,2.7635,1.6624,4.9229,-0.0519,1.4629,1.8264,1.2485,1.2162,1.1146,0.9165,1.4792,1.2423,0.8399,-1.2492,-4.4496,3.5618,1.2052,1.4704,1.22,0.8825,1.1786,1.3354,0.0479,7.6556,-0.7279,0.2981,-0.4523,DIETRO_PANTALONI
1.4348,11.9309,3.4541,12.8694,-0.2673,0.4697,7.6577,2.7673,11.9161,-0.5906,-0.9509,11.4072,3.3775,11.8876,-2.1764,5.1477,7.6802,2.7713,12.5731,0.0358,3.0547,-1.5089,0.2787,-0.4939,0.0912,-0.1847,1.2482,1.0227,1.2464,0.8193,0.9985,1.2187,1.558,1.0459,1.5535,0.6713,0.9971,1.4853,0.6135,0.3333,-5.8078,0.5432,-9.4661,-17.4262,1.3555,2.7134,0.7787,2.0018,0.5745,0.287,1.08,1.0826,1.0236,1.0024,0.9477,0.9455,0.0192,7.7129,0.5054,0.7025,0.5047,-0.0288,0.7373,-0.1004,1.5852,1.6989,1.3034,5.6963,-0.3598,-0.1894,2.6391,1.6245,6.0583,-1.3864,1.6353,2.0208,1.4215,5.6717,-0.8255,-8.3708,0.9694,-0.1158,0.8023,0.9169,1.1428,0.6438,0.8407,1.306,0.4282,0.5876,1.3723,1.6501,1.3483,0.8171,0.9402,1.0043,1.0682,0.0246,5.1041,-0.8066,0.4452,-0.2139,DIETRO_PANTALONI
-0.0271,1.5796,1.2568,5.0523,-0.8552,0.3946,0.3135,0.5599,2.3656,-0.3906,0.8084,0.404,0.6356,2.0077,-0.0733,1.6216,0.4774,0.691,2.3724,0.2232,-0.0688,-0.0336,-0.0167,0.4881,0.2433,0.4985,2.2447,1.9774,1.8189,0.8809,0.8103,0.9199,5.0386,3.9101,3.3085,0.776,0.6566,0.8461,3.5048,16.9797,-3.4165,4.8447,-0.9748,-0.2012,1.6009,1.4559,0.8917,0.9094,0.557,0.6125,2.1357,2.5164,2.1297,1.1783,0.9972,0.8463,0.0093,2.3758,0.0015,-0.22,0.044,0.4245,0.656,0.6504,-0.1569,0.0919,0.3031,1.0339,-1.7195,0.0563,0.0868,0.2947,1.1856,-0.6748,0.0237,0.0719,0.2681,0.9912,-0.4877,-2.7863,-6.6232,2.377,1.0286,1.1305,1.099,1.0581,1.2781,1.2079,1.3685,2.012,1.4702,0.5371,0.5706,1.0625,0.8721,1.0431,1.1961,0.0017,0.7388,0.6238,0.7899,0.8295,DIETRO_PANTALONI
-0.0098,1.0836,1.041,3.5658,-0.6407,0.2786,0.2109,0.4592,1.6976,-0.4291,0.6519,0.1685,0.4105,1.2927,-0.0969,1.2642,0.3674,0.6061,2.0648,0.0785,-0.0352,-0.0151,-0.0078,0.4274,0.2204,0.5156,2.2667,2.5358,1.7174,1.1187,0.7577,0.6773,5.1379,6.4303,2.9495,1.2515,0.5741,0.4587,2.7318,12.1896,-7.9154,4.4621,-2.8975,-0.6494,1.8296,1.8443,0.9699,1.008,0.5301,0.5259,2.1005,2.7585,1.7269,1.3132,0.8221,0.626,0.0073,1.9283,-0.0634,-0.5746,0.1338,-0.0606,0.4398,0.4137,-0.4326,0.0213,0.146,0.7403,?,-0.1828,0.0252,0.1589,0.4678,-10.3011,0.0675,0.0216,0.1471,0.5095,-0.8575,2.3674,-6.4142,-2.7094,0.9192,0.9925,1.0798,0.8449,0.9851,1.166,1.7359,3.1474,1.8131,0,0,0.1509,1.5823,1.453,0.9182,0.0049,0.7692,0.1215,0.7814,0.3642,DIETRO_PANTALONI
-0.4164,0.7586,0.871,3.8509,-1.9519,-0.4332,0.3734,0.6111,2.6598,-0.8017,0.0884,0.4706,0.686,2.3125,-0.2287,1.2975,0.288,0.5367,2.6433,0.2377,0.9613,-4.7104,-0.3209,-4.9002,-0.3339,0.0681,1.4253,1.2697,1.623,0.8908,1.1387,1.2783,2.0315,1.612,2.634,0.7935,1.2966,1.634,2.1515,5.9153,-3.0896,2.7494,-1.436,-0.5223,0.8837,0.6932,0.3762,0.7844,0.4258,0.5428,1.4478,1.6653,1.4569,1.1502,1.0063,0.8748,0.0065,1.8617,-0.6197,-0.3593,-0.5884,0.894,0.6792,0.6406,-0.1832,0.0713,0.267,0.8566,-4.0143,-0.3029,0.0393,0.1983,0.9538,-2.5755,-0.0019,0.0265,0.1629,0.6889,-0.2409,0.605,95.7642,158.2868,1.3462,1.6392,1.2176,1.8122,2.6869,1.4826,0.9982,5.1283,5.1377,0.6404,0.3077,0.4805,0.8981,1.2434,1.3845,0.0038,0.6543,0.8467,0.3116,0.4555,DIETRO_PANTALONI
0.5345,2.3897,1.5459,5.152,-0.6045,0.2584,13.4324,3.665,11.9716,-0.5684,-0.0612,2.5737,1.6043,6.171,-0.5927,4.0243,2.5572,1.5991,6.7089,0.1431,2.0687,-8.732,0.1328,-4.2211,0.0642,-0.0152,0.4218,0.9636,0.9667,2.2845,2.2919,1.0032,0.1779,0.9285,0.9345,5.2191,5.2527,1.0064,0.4474,0.8452,-1.733,1.8893,-3.874,-2.0505,0.4207,0.8288,0.4102,1.9701,0.975,0.4949,0.4304,0.8349,0.7679,1.94,1.7845,0.9198,0.0062,5.5803,0.0434,0.6132,-0.0342,0.0081,0.5023,0.1689,0.0209,0.775,0.8803,3.5376,-0.6842,-0.2161,0.5122,0.7157,2.6692,-0.8076,0.051,0.0868,0.2946,1.0318,-1.5855,-0.0966,0.4091,-4.2345,1.23,2.9886,2.4297,1.513,8.9315,5.9033,1.2051,2.2713,1.8848,1.4225,5.2634,3.7002,1.3253,3.4286,2.587,0.0023,1.4985,0.4751,-0.601,-0.4252,TASCA_GIACCA_ALTA
0.1057,11.8472,3.442,16.3368,-0.9259,1.1013,10.7718,3.282,12.4611,-0.4449,-2.5455,23.1752,4.8141,23.8883,-2.6577,6.8955,5.9502,2.4393,16.0144,0.0988,0.096,-0.0415,0.0153,-0.4327,0.1597,-0.3692,1.0487,0.715,1.411,0.6818,1.3455,1.9735,1.0998,0.5112,1.9911,0.4648,1.8103,3.8948,2.0472,0.4525,-4.4735,0.221,-2.1852,-9.8861,0.9835,1.2988,0.4773,1.3205,0.4853,0.3675,1.311,0.6839,1.0201,0.5216,0.7781,1.4917,0.0278,9.9087,0.5183,0.4145,-0.0267,0.5326,0.2261,-0.142,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
