@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0137,0.6717,0.8196,4.3731,-0.6471,-0.1575,0.1453,0.3811,1.9358,-0.7021,-0.0226,0.308,0.555,2.8801,-1.0074,0.9756,0.1987,0.4457,2.665,0.0538,-0.0867,-0.6048,0.014,6.9745,-0.1614,-0.0231,2.1503,1.4767,1.8387,0.6868,0.8551,1.2451,4.6239,2.1808,3.3809,0.4716,0.7312,1.5503,2.1517,1.1887,-11.3324,0.5524,-5.2668,-9.5337,2.3346,1.8505,0.9426,0.7926,0.4038,0.5094,2.2591,1.5184,1.6409,0.6721,0.7264,1.0807,0.0004,1.4276,0.2777,-0.235,0.4736,-0.205,0.43,-0.1983,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.7556,7.3378,2.7088,17.8501,-1.9096,-0.243,9.162,3.0269,14.6837,-1.2389,0.08,7.1747,2.6786,11.8939,-1.1355,4.281,5.9837,2.4462,12.1539,0.0601,3.1092,-9.4502,-0.1765,-3.0394,-0.0568,0.0187,0.8949,1.0113,1.1074,1.13,1.2374,1.095,0.8009,1.0227,1.2263,1.277,1.5312,1.199,1.4418,1.8524,-15.0615,1.2848,-10.4462,-8.1309,0.9354,1.1015,0.4744,1.1776,0.5072,0.4307,1.2156,1.5008,1.4687,1.2346,1.2081,0.9786,0.0021,6.4099,-0.3432,-0.2136,-0.4486,0.432,-0.1217,-0.0881,322.114,8239.7119,90.7729,370,0.119,?,?,?,?,?,PANTALONI
-1.3075,27.9044,5.2825,27.1865,-2.5892,-2.0677,9.759,3.1239,19.4643,-1.5555,-0.3942,7.4481,2.7291,15.8702,-1.3715,5.2632,23.5506,4.8529,20.7389,0.0142,0.6324,3.3172,-0.2484,5.2458,-0.3929,-0.0749,1.691,1.9356,1.0885,1.1447,0.6437,0.5624,2.8593,3.7465,1.1849,1.3103,0.4144,0.3163,1.6553,2.1368,-65.4516,1.2909,-39.5401,-30.6306,0.9945,1.1319,0.36,1.1381,0.362,0.3181,1.3967,1.7131,1.3109,1.2265,0.9385,0.7652,0.0128,7.8461,-0.4185,-0.0362,-0.7498,-0.292,-0.0028,-0.1437,2.8021,6.3358,2.5171,11,0.1538,?,?,?,?,?,PANTALONI
-1.4003,5.6029,2.367,7.6152,-8.3278,-0.9099,2.562,1.6006,6.4277,-3.9266,-0.867,1.4977,1.2238,5.4863,-2.7107,2.5924,6.4823,2.546,7.947,0.0351,1.5389,1.6152,-0.5402,1.0496,-0.351,-0.3344,1.4788,1.9342,0.9297,1.3079,0.6287,0.4807,2.187,3.7411,0.8643,1.7106,0.3952,0.231,1.3271,1.6964,-23.5219,1.2783,-17.7242,-13.8658,0.6257,0.5522,0.0991,0.8824,0.1584,0.1795,1.1847,1.388,0.9583,1.1716,0.8088,0.6904,0.0428,4.0609,0.7696,0.6309,-0.9436,0.8052,-0.8826,-0.7733,16.1034,64.2767,8.0173,24,0,?,?,?,?,?,PANTALONI
-0.098,3.3679,1.8352,14.7071,-2.3121,-0.8188,2.7793,1.6671,8.7833,-1.0645,-0.9192,16.5499,4.0682,19.9843,-0.9027,3.8947,9.0531,3.0088,14.1136,0.0244,0.1197,0.1066,-0.0252,0.8908,-0.2102,-0.236,1.1008,0.4511,0.6099,0.4098,0.5541,1.3521,1.2118,0.2035,0.372,0.1679,0.307,1.8281,2.267,1.0828,-29.0409,0.4777,-12.8105,-26.8197,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.0421,0.4395,0.6223,1.416,0.0062,5.4851,0.4055,-0.0556,-0.4179,0.3523,-0.2294,0.1926,35.3931,87.5547,9.3571,45.0137,0.0843,?,?,?,?,?,PANTALONI
0.2536,1.8428,1.3575,10.4375,-1.7268,-0.607,1.236,1.1117,7.1984,-1.3911,0.421,2.1087,1.4521,9.2341,-0.2473,1.6938,2.9283,1.7112,7.8069,0.0136,-0.4179,0.6025,0.1497,-1.4419,-0.3583,0.2485,1.2211,0.9348,0.7933,0.7656,0.6497,0.8486,1.491,0.8739,0.6293,0.5861,0.4221,0.7201,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0039,2.5058,-0.6808,-0.312,-0.295,0.0071,-0.2353,0.6795,4.0472,0,0,0,1,?,?,?,?,?,PANTALONI
0.1962,2.6095,1.6154,7.6618,-0.5946,0.3154,4.5214,2.1264,13.5088,-1.5283,0.0489,4.0588,2.0146,10.9162,-0.643,2.9656,2.5356,1.5924,8.0853,0.0544,0.6222,4.009,0.0662,6.4436,0.1064,0.0165,0.7597,0.8018,1.0145,1.0555,1.3354,1.2652,0.5771,0.6429,1.0291,1.114,1.7832,1.6007,0.3499,0.6688,-6.1408,1.9115,-17.5509,-9.1818,0.8993,0.7231,0.5619,0.8042,0.6249,0.7771,0.5672,0.7019,0.9476,1.2375,1.6708,1.3501,0.0019,4.3565,0.3068,0.2226,0.2212,0.1288,-0.205,0.374,4.2187,0.4895,0.6996,6.7084,0.3735,?,?,?,?,?,PANTALONI
-1.6622,16.8641,4.1066,18.4316,-1.9029,-1.2907,14.7566,3.8414,16.9024,-2.2645,-0.0527,10.9026,3.3019,25.8488,-0.6977,5.3614,18.2106,4.2674,16.8373,0.0222,1.2878,31.5299,-0.31,24.4829,-0.2407,-0.0098,1.069,1.2437,0.9623,1.1634,0.9002,0.7738,1.1428,1.5468,0.9261,1.3535,0.8103,0.5987,1.0305,1.1373,-31.5512,1.1037,-30.6173,-27.7411,1.2263,0.417,0.3687,0.3401,0.3007,0.8842,1.0905,0.7131,1.0947,0.6539,1.0039,1.5352,0.0053,8.1298,0.1604,-0.5109,-0.6218,-0.0886,-0.5783,0.2612,14.5318,529.8159,23.0177,73,0,?,?,?,?,?,PANTALONI
-0.7188,22.1313,4.7044,35.5324,-0.6073,-0.5156,11.0662,3.3266,21.927,-0.7013,-0.5361,18.1178,4.2565,34.7819,-0.9534,6.1532,14.5236,3.811,27.1115,0.0224,1.394,1.3408,-0.1168,0.9618,-0.0838,-0.0871,1.4142,1.1052,1.2344,0.7815,0.8729,1.1169,1.9999,1.2215,1.5238,0.6108,0.7619,1.2475,1.4853,0.7909,-21.5873,0.5324,-14.5337,-27.2959,1.7153,1.2415,0.7971,0.7238,0.4647,0.642,1.6205,1.0216,1.3106,0.6304,0.8088,1.2829,0.0026,9.0694,0.1342,0.0413,-0.0755,-0.0217,0.0268,0.0968,0.9244,2.6643,1.6323,6,0,?,?,?,?,?,PANTALONI
0.546,4.2563,2.0631,14.0644,-0.3225,-0.4174,4.1132,2.0281,10.6349,-1.1793,-0.1261,4.6197,2.1493,22.4871,-0.3059,3.1324,3.6653,1.9145,17.7587,0.0116,-1.3079,-4.3296,0.1743,3.3104,-0.1333,-0.0403,1.0172,0.9599,1.0776,0.9436,1.0593,1.1227,1.0348,0.9213,1.1613,0.8904,1.1222,1.2604,0.5959,0.6511,-16.4492,1.0927,-27.6042,-25.2631,2.1793,0.6176,0.5919,0.2834,0.2716,0.9584,1.3225,0.6254,0.792,0.4729,0.5989,1.2663,0.0019,4.5925,0.4866,0.0705,0.3255,-0.0314,-0.0619,0.3431,2.2204,0.3206,0.5662,2,0.3333,?,?,?,?,?,PANTALONI
0.3986,16.5972,4.074,32.1505,-0.7984,-0.9181,8.9624,2.9937,23.5831,-0.377,0.0588,9.337,3.0557,21.1038,-0.2937,4.6444,14.3314,3.7857,23.4023,0.0104,-0.4342,6.7774,0.0858,-15.6094,-0.1977,0.0127,1.3608,1.3333,1.0761,0.9797,0.7908,0.8072,1.8519,1.7776,1.1581,0.9599,0.6254,0.6515,2.2105,2.9793,-57.9234,1.3478,-26.2033,-19.4418,1.0438,1.0959,0.7559,1.0498,0.7242,0.6898,1.3633,1.5234,1.3738,1.1175,1.0077,0.9018,0.0027,6.9398,0.0155,0.1027,0.2643,0.3506,0.5784,0.613,1.7778,1.1322,1.064,3,0,?,?,?,?,?,PANTALONI
0.256,0.5339,0.7307,3.4889,-0.6536,-0.2558,0.244,0.4939,2.0393,-1.4838,-0.1263,0.3372,0.5807,2.2816,-1.2495,1.0662,0.1253,0.354,1.973,0.1177,-1.0008,-2.0264,0.2401,2.0248,-0.24,-0.1185,1.4794,1.2583,2.0643,0.8506,1.3954,1.6405,2.1886,1.5833,4.2614,0.7234,1.9471,2.6914,1.132,1.0882,-5.2413,0.9613,-4.63,-4.8166,2.5697,2.0802,0.9436,0.8095,0.3672,0.4536,1.7108,1.5292,1.7684,0.8938,1.0336,1.1564,0.0011,1.6292,0.0752,0.057,0.372,0.405,-0.1138,-0.1513,0.272,0.198,0.445,1,0,?,?,?,?,?,PANTALONI
0.0976,0.612,0.7823,3.9803,-0.6959,-0.2227,0.2496,0.4996,2.3155,-1.148,-0.2863,0.5078,0.7126,2.7025,-1.6829,1.1288,0.2363,0.4861,2.3664,0.073,-0.4384,-0.341,0.0865,0.7778,-0.1973,-0.2536,1.5657,1.0978,1.6094,0.7012,1.0279,1.466,2.4515,1.2052,2.5901,0.4916,1.0566,2.1491,1.3198,0.9635,-8.7607,0.73,-6.6381,-9.093,2.1773,2.33,0.9194,1.0702,0.4223,0.3946,1.719,1.4728,1.682,0.8568,0.9785,1.1421,0.001,1.7062,0.1915,-0.1889,0.3953,0.3623,-0.1482,-0.6327,?,?,?,?,?,?,?,?,?,?,PANTALONI
-0.0811,3.7159,1.9277,11.5591,-0.7604,-0.4602,1.1397,1.0676,6.8071,-1.8666,0.4194,4.6412,2.1543,12.5942,-0.6247,2.4639,3.8205,1.9546,7.8823,0.0302,0.1761,-0.1933,-0.0329,-1.0973,-0.1868,0.1702,1.8057,0.8948,0.9862,0.4955,0.5462,1.1022,3.2605,0.8006,0.9726,0.2456,0.2983,1.2148,1.1264,1.0311,-20.3412,0.9153,-18.058,-19.7283,2.7651,0.8471,0.8079,0.3063,0.2922,0.9537,1.6981,0.9178,1.4665,0.5405,0.8636,1.5978,0.0031,3.5709,-0.2016,-0.5907,-0.0913,-0.0604,-0.3736,0.253,4.1434,0,0.0034,0.0489,0.9883,?,?,?,?,?,PANTALONI
-0.039,5.6918,2.3858,13.7749,-0.6111,-0.8946,4.2861,2.0703,9.8024,-1.2122,0.5092,7.6594,2.7676,14.365,-0.8033,3.8599,3.7999,1.9493,9.0228,0.053,0.0436,-0.0766,-0.0101,-1.7566,-0.2318,0.1319,1.1524,0.862,1.2239,0.7481,1.0621,1.4197,1.328,0.7431,1.4979,0.5596,1.128,2.0157,0.9727,0.8165,-10.3502,0.8394,-10.6405,-12.6767,1.9296,1.0734,0.8974,0.5563,0.4651,0.8361,1.4053,0.9589,1.5267,0.6824,1.0864,1.5921,0.0028,5.8653,0.2452,0.4819,0.3252,-0.0261,-0.2168,0.3314,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.2857,9.9967,3.1618,18.4203,-0.4753,-0.7438,4.1673,2.0414,11.8339,-2.2816,0.7612,5.4095,2.3258,15.7147,-0.243,3.0525,11.4702,3.3868,16.2253,0.0029,-0.3842,0.3754,0.0936,-0.9771,-0.2437,0.2494,1.5488,1.3594,0.9336,0.8777,0.6028,0.6867,2.3989,1.848,0.8715,0.7704,0.3633,0.4716,0.7213,1.9315,-123.8701,2.678,-171.7412,-64.1315,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5566,1.1722,1.1353,0.753,0.7294,0.9685,0.003,4.4385,0.3784,0.5157,0.4478,0.0654,-0.2672,0.7474,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.6603,4.9644,2.2281,16.2998,-0.4285,-0.6553,3.4487,1.8571,9.6086,-1.5766,0.0497,5.1987,2.2801,14.4645,-1.007,3.123,4.7264,2.174,12.599,0.004,-1.0076,13.2967,0.2114,-13.196,-0.2098,0.0159,1.1998,0.9772,1.0249,0.8145,0.8542,1.0488,1.4395,0.9549,1.0503,0.6634,0.7297,1.0999,0.8316,0.6737,-97.0766,0.8101,-116.7286,-144.0899,3.0597,1.5832,0.902,0.5174,0.2948,0.5697,1.6964,1.1269,1.2937,0.6643,0.7626,1.1481,0.0025,4.6519,0.4194,0.5729,0.423,0.08,-0.1323,0.2084,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.3523,1.0993,1.0485,6.055,-1.1679,0.5106,1.2577,1.1215,4.5138,-0.4061,0.9617,1.6308,1.277,7.0792,-0.4673,1.9555,1.4732,1.2137,5.4548,0.0406,-0.69,-0.3664,-0.1802,0.5309,0.2611,0.4918,0.9349,0.821,0.8638,0.8782,0.924,1.0521,0.874,0.6741,0.7462,0.7712,0.8537,1.107,2.502,1.4468,-14.1228,0.5782,-5.6445,-9.7614,0.8701,0.5789,0.4912,0.6654,0.5646,0.8485,1.3414,0.8553,1.11,0.6376,0.8275,1.2978,0.003,2.9813,-0.2698,-0.2873,-0.2996,0.4567,0.7208,0.7921,0,0,0,0,0,?,?,?,?,?,PANTALONI
0.0951,0.5302,0.7281,3.7016,-0.6068,-0.1491,0.2809,0.53,2.4386,-0.7336,0.3809,0.8411,0.9171,3.4207,-0.2283,1.1976,0.3942,0.6278,2.805,0.0927,-0.6378,0.2497,0.0794,-0.3914,-0.1245,0.318,1.3739,0.7939,1.1597,0.5779,0.8441,1.4608,1.8877,0.6303,1.345,0.3339,0.7125,2.1338,1.3546,2.1983,-4.8775,1.6229,-3.6008,-2.2187,1.6378,0.8273,0.7452,0.5051,0.455,0.9008,1.5179,1.0821,1.3197,0.7129,0.8694,1.2195,0.0011,1.7529,-0.3695,-0.4557,-0.0515,0.4952,0.3678,0.7684,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.4042,0.9505,0.9749,6.1274,-0.7114,0.3843,0.5004,0.7074,3.1489,-0.4436,0.8043,1.1025,1.05,4.6311,-0.3824,1.573,1.0369,1.0183,3.7246,0.0537,-1.0517,-0.5026,-0.257,0.4779,0.2443,0.5113,1.3782,0.9285,0.9574,0.6737,0.6947,1.0311,1.8995,0.8621,0.9166,0.4539,0.4826,1.0632,2.6322,1.9882,-12.0536,0.7553,-4.5794,-6.0627,1.6415,1.0688,0.9097,0.6511,0.5542,0.8511,1.9459,1.3231,1.6451,0.6799,0.8454,1.2434,0.0026,2.3909,-0.2455,-0.3884,-0.2254,0.4381,0.7116,0.7853,0,0,0,0,0,?,?,?,?,?,PANTALONI
-0.0698,7.3336,2.7081,22.1573,-1.8371,-0.0062,23.8422,4.8828,40.1945,-0.339,0.2011,7.5328,2.7446,13.2498,-0.8222,5.0274,13.4793,3.6714,32.8832,0.0157,11.172,-0.3468,-0.0139,-0.031,-0.0012,0.04,0.5546,0.9867,0.7376,1.7791,1.33,0.7476,0.3076,0.9736,0.5441,3.1651,1.7688,0.5588,1.4098,2.3998,-27.4006,1.7023,-19.436,-11.4177,0.2602,1.0741,0.2338,4.1282,0.8985,0.2177,0.5513,1.6723,0.6738,3.0336,1.2223,0.4029,0.0006,7.3834,-0.0851,0.6183,-0.3093,-0.0308,0.5921,-0.142,0.1344,0.1163,0.341,1,0,?,?,?,?,?,GIACCA
-0.0405,5.6175,2.3701,16.4388,-1.2724,-0.0417,5.7609,2.4002,11.9918,-0.7304,0.288,14.1109,3.7564,25.9837,-1.1828,4.4686,5.6067,2.3679,14.4108,0.0474,0.9706,-0.1405,-0.0091,-0.1447,-0.0093,0.0645,0.9875,0.6309,1.001,0.639,1.0137,1.5864,0.9751,0.3981,1.0019,0.4083,1.0275,2.5168,1.8184,0.6537,-12.8317,0.3595,-7.0565,-19.6286,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.3708,0.6327,1.1407,0.4615,0.8321,1.8031,0.0007,6.6618,0.5139,0.3801,0.0284,0.2489,0.0756,0.3629,0,0,0,0,0,?,?,?,?,?,GIACCA
0.007,3.3725,1.8364,12.1321,-1.1615,-0.1166,4.7952,2.1898,9.6784,-0.9573,0.221,8.0868,2.8437,12.3347,-0.6967,3.6782,2.7875,1.6696,8.3616,0.0152,-0.0602,0.0318,0.0019,-0.5278,-0.0317,0.0601,0.8386,0.6458,1.0999,0.77,1.3116,1.7033,0.7033,0.417,1.2098,0.593,1.7202,2.9011,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.0006,5.5258,0.3147,0.26,0.0809,0.0812,-0.0732,0.4026,0.7117,0.2052,0.453,1,0,?,?,?,?,?,GIACCA
-0.0698,7.3336,2.7081,22.1573,-1.8371,-0.0062,23.8422,4.8828,40.1945,-0.339,0.2011,7.5328,2.7446,13.2498,-0.8222,5.0274,13.4793,3.6714,32.8832,0.0157,11.172,-0.3468,-0.0139,-0.031,-0.0012,0.04,0.5546,0.9867,0.7376,1.7791,1.33,0.7476,0.3076,0.9736,0.5441,3.1651,1.7688,0.5588,1.4098,2.3998,-27.4006,1.7023,-19.436,-11.4177,0.2602,1.0741,0.2338,4.1282,0.8985,0.2177,0.5513,1.6723,0.6738,3.0336,1.2223,0.4029,0.0006,7.3834,-0.0851,0.6183,-0.3093,-0.0308,0.5921,-0.142,0.1344,0.1163,0.341,1,0,?,?,?,?,?,GIACCA
-0.0405,5.6175,2.3701,16.4388,-1.2724,-0.0417,5.7609,2.4002,11.9918,-0.7304,0.288,14.1109,3.7564,25.9837,-1.1828,4.4686,5.6067,2.3679,14.4108,0.0474,0.9706,-0.1405,-0.0091,-0.1447,-0.0093,0.0645,0.9875,0.6309,1.001,0.639,1.0137,1.5864,0.9751,0.3981,1.0019,0.4083,1.0275,2.5168,1.8184,0.6537,-12.8317,0.3595,-7.0565,-19.6286,1.0439,0.6077,0.4782,0.5822,0.4581,0.7869,1.3708,0.6327,1.1407,0.4615,0.8321,1.8031,0.0007,6.6618,0.5139,0.3801,0.0284,0.2489,0.0756,0.3629,0,0,0,0,0,?,?,?,?,?,GIACCA
0.007,3.3725,1.8364,12.1321,-1.1615,-0.1166,4.7952,2.1898,9.6784,-0.9573,0.221,8.0868,2.8437,12.3347,-0.6967,3.6782,2.7875,1.6696,8.3616,0.0152,-0.0602,0.0318,0.0019,-0.5278,-0.0317,0.0601,0.8386,0.6458,1.0999,0.77,1.3116,1.7033,0.7033,0.417,1.2098,0.593,1.7202,2.9011,1.3773,1.2872,-50.3532,0.9346,-36.5597,-39.1194,1.1351,0.7721,0.661,0.6802,0.5824,0.8562,1.2535,0.9836,1.4509,0.7846,1.1575,1.4752,0.0006,5.5258,0.3147,0.26,0.0809,0.0812,-0.0732,0.4026,0.7117,0.2052,0.453,1,0,?,?,?,?,?,GIACCA
0.7123,1.9243,1.3872,10.7972,-1.2854,-0.2076,2.7024,1.6439,9.0902,-1.2391,0.3336,2.2287,1.4929,10.6948,-0.7776,2.4074,1.7218,1.3122,7.4974,0.02,-3.4309,2.1349,0.2959,-0.6223,-0.0862,0.1386,0.8438,0.9292,1.0572,1.1011,1.2528,1.1377,0.7121,0.8634,1.1176,1.2125,1.5695,1.2944,1.2072,1.298,-39.6754,1.0752,-32.8655,-30.5665,1.1637,0.7853,0.6175,0.6748,0.5307,0.7864,1.1878,1.0096,1.4401,0.85,1.2124,1.4265,0.0022,3.5551,0.5955,-0.0048,0.1688,-0.0024,-0.0142,0.1751,0,0,0,0,0,?,?,?,?,?,GIACCA
0.4247,2.2899,1.5132,9.9416,-1.3781,-0.3796,2.8419,1.6858,8.7703,-0.8721,0.0522,2.8966,1.7019,10.9678,-1.1701,2.6044,1.5725,1.254,8.0172,0.038,-1.119,8.1366,0.1631,-7.2712,-0.1457,0.02,0.8976,0.8891,1.2067,0.9905,1.3443,1.3572,0.8058,0.7906,1.4562,0.9811,1.8072,1.842,1.4101,0.9742,-18.1907,0.6909,-12.9003,-18.6724,0.8924,0.8271,0.5016,0.9269,0.5621,0.6065,1.1335,0.9064,1.24,0.7996,1.0939,1.368,0.0015,3.9143,0.4976,0.0414,0.2097,-0.0092,0.0921,-0.0348,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.0374,1.0106,1.0053,6.6776,-0.5606,0.2081,0.4141,0.6435,3.2251,-0.6008,0.3599,0.4559,0.6752,3.2272,-0.4896,1.2466,0.5007,0.7076,4.0513,0.0639,-0.1797,-0.1039,-0.03,0.5781,0.1669,0.2887,1.5623,1.4889,1.4207,0.953,0.9093,0.9542,2.4407,2.2168,2.0182,0.9083,0.8269,0.9104,1.9817,2.2613,-8.669,1.1411,-4.3744,-3.8336,2.1239,1.9751,0.9887,0.93,0.4655,0.5006,2.0705,2.0692,1.6483,0.9994,0.7961,0.7966,0.0012,1.8681,-0.1769,-0.2588,0.2699,0.0597,0.4007,0.1881,0,0,0,0,0,?,?,?,?,?,GIACCA
-0.1574,1.0831,1.0407,6.1429,-0.8419,0.3431,0.3582,0.5985,2.6911,-0.2915,0.5282,0.5446,0.7379,2.9351,-0.685,1.3812,0.4997,0.7069,3.3808,0.0442,-0.4588,-0.298,-0.114,0.6495,0.2484,0.3825,1.739,1.4103,1.4722,0.811,0.8466,1.0439,3.024,1.9889,2.1674,0.6577,0.7167,1.0897,4.6231,2.3532,-17.9546,0.509,-3.8836,-7.6299,1.6005,1.9147,0.9429,1.1963,0.5891,0.4924,2.2827,2.093,1.817,0.9169,0.796,0.8682,0.0018,2.0725,0.2426,-0.1055,0.163,0.068,0.6727,0.2532,?,?,?,?,?,?,?,?,?,?,GIACCA
0.1697,3.7956,1.9482,16.1947,-0.6451,-0.9873,6.6853,2.5856,12.4362,-1.8846,0.117,10.5231,3.2439,16.485,-0.5618,4.1144,5.093,2.2568,10.279,0.0675,-0.1719,1.4501,0.0412,-8.4361,-0.24,0.0284,0.7535,0.6006,0.8633,0.7971,1.1457,1.4374,0.5678,0.3607,0.7453,0.6353,1.3126,2.0662,0.7816,1.071,-8.5369,1.3702,-10.9219,-7.9709,2.2833,0.9326,0.893,0.4084,0.3911,0.9576,1.3022,0.9824,1.5755,0.7544,1.2099,1.6037,0.0026,6.011,0.2253,0.0929,0.0968,-0.0545,-0.5564,0.4744,0,0,0,0,0,?,?,?,?,?,GIACCA
